date,cc_open,cc_occupied
2022-11-14,577,429
2022-11-15,571,458
2022-11-16,570,464
2022-11-17,570,462
2022-11-18,571,454
2022-11-19,572,451
2022-11-20,572,430
2022-11-21,574,420
2022-11-22,569,439
2022-11-23,568,449
2022-11-24,575,448
2022-11-25,577,477
2022-11-26,575,447
2022-11-27,573,433
2022-11-28,566,427
2022-11-29,567,433
2022-11-30,570,449
2022-12-01,577,457
2022-12-02,573,447
2022-12-03,566,444
2022-12-04,564,425
2022-12-05,567,425
2022-12-06,572,444
2022-12-07,571,458
2022-12-08,580,464
2022-12-09,571,465
2022-12-10,550,437
2022-12-11,546,420
2022-12-12,562,435
2022-12-13,570,471
2022-12-14,570,465
2022-12-15,575,453
2022-12-16,568,451
2022-12-17,568,413
2022-12-18,563,413
2022-12-19,569,444
2022-12-20,568,463
2022-12-21,575,459
2022-12-22,579,474
2022-12-23,580,462
2022-12-24,570,449
2022-12-25,572,431
2022-12-26,570,432
2022-12-27,571,437
2022-12-28,575,472
2022-12-29,576,467
2022-12-30,570,474
2022-12-31,569,452
2023-01-01,565,433
2023-01-02,566,445
2023-01-03,573,438
2023-01-04,585,469
2023-01-05,593,477
2023-01-06,582,491
2023-01-07,574,479
2023-01-08,578,461
2023-01-09,573,462
2023-01-10,583,486
2023-01-11,582,481
2023-01-12,592,480
2023-01-13,583,489
2023-01-14,594,475
2023-01-15,571,453
2023-01-16,578,457
2023-01-17,580,474
2023-01-18,574,469
2023-01-19,578,467
2023-01-20,577,478
2023-01-21,571,469
2023-01-22,569,445
2023-01-23,567,435
2023-01-24,569,454
2023-01-25,567,451
2023-01-26,574,458
2023-01-27,579,461
2023-01-28,572,453
2023-01-29,573,426
2023-01-30,574,424
2023-01-31,575,426
2023-02-01,586,426
2023-02-02,574,464
2023-02-03,575,442
2023-02-04,573,449
2023-02-05,569,422
2023-02-06,571,412
2023-02-07,569,418
2023-02-08,571,420
2023-02-09,584,435
2023-02-10,572,444
2023-02-11,569,421
2023-02-12,579,399
2023-02-13,574,394
2023-02-14,577,435
2023-02-15,585,441
2023-02-16,586,452
2023-02-17,581,446
2023-02-18,567,437
2023-02-19,569,418
2023-02-20,573,432
2023-02-21,569,448
2023-02-22,571,443
2023-02-23,587,443
2023-02-24,573,450
2023-02-25,571,429
2023-02-26,571,381
2023-02-27,576,419
2023-02-28,583,420
2023-03-01,571,434
2023-03-02,572,439
2023-03-03,591,465
2023-03-04,571,436
2023-03-05,572,411
2023-03-06,573,393
2023-03-07,573,425
2023-03-08,583,446
2023-03-09,585,454
2023-03-10,570,468
2023-03-11,571,443
2023-03-12,563,419
