date,cc_open,cc_occupied
2022-11-14,502,389
2022-11-15,506,430
2022-11-16,514,430
2022-11-17,502,424
2022-11-18,503,428
2022-11-19,503,392
2022-11-20,490,378
2022-11-21,418,327
2022-11-22,512,435
2022-11-23,512,442
2022-11-24,510,439
2022-11-25,508,430
2022-11-26,502,411
2022-11-27,502,398
2022-11-28,507,433
2022-11-29,507,440
2022-11-30,512,437
2022-12-01,517,446
2022-12-02,511,444
2022-12-03,511,428
2022-12-04,502,395
2022-12-05,503,405
2022-12-06,510,418
2022-12-07,500,424
2022-12-08,513,427
2022-12-09,512,431
2022-12-10,512,402
2022-12-11,499,388
2022-12-12,509,421
2022-12-13,512,438
2022-12-14,517,438
2022-12-15,509,431
2022-12-16,504,427
2022-12-17,499,392
2022-12-18,504,392
2022-12-19,505,421
2022-12-20,519,443
2022-12-21,522,445
2022-12-22,531,461
2022-12-23,523,437
2022-12-24,516,412
2022-12-25,505,391
2022-12-26,513,394
2022-12-27,515,407
2022-12-28,502,422
2022-12-29,531,444
2022-12-30,545,465
2022-12-31,532,441
2023-01-01,522,432
2023-01-02,514,440
2023-01-03,528,445
2023-01-04,539,466
2023-01-05,541,477
2023-01-06,532,459
2023-01-07,528,436
2023-01-08,523,433
2023-01-09,514,439
2023-01-10,520,448
2023-01-11,529,456
2023-01-12,528,458
2023-01-13,524,460
2023-01-14,515,421
2023-01-15,508,407
2023-01-16,504,412
2023-01-17,511,424
2023-01-18,510,423
2023-01-19,507,430
2023-01-20,504,418
2023-01-21,498,373
2023-01-22,494,374
2023-01-23,487,383
2023-01-24,491,393
2023-01-25,507,418
2023-01-26,505,422
2023-01-27,505,414
2023-01-28,504,391
2023-01-29,487,380
2023-01-30,496,396
2023-01-31,497,410
2023-02-01,501,427
2023-02-02,505,436
2023-02-03,503,424
2023-02-04,510,426
2023-02-05,497,412
2023-02-06,489,414
2023-02-07,500,414
2023-02-08,503,407
2023-02-09,501,414
2023-02-10,502,412
2023-02-11,470,377
2023-02-12,467,375
2023-02-13,498,392
2023-02-14,497,408
2023-02-15,495,413
2023-02-16,496,412
2023-02-17,508,419
2023-02-18,502,404
2023-02-19,496,397
2023-02-20,497,400
2023-02-21,506,422
2023-02-22,506,431
2023-02-23,505,427
2023-02-24,495,423
2023-02-25,490,413
2023-02-26,491,397
2023-02-27,495,389
2023-02-28,506,420
2023-03-01,502,421
2023-03-02,502,417
2023-03-03,506,432
2023-03-04,502,418
2023-03-05,469,380
2023-03-06,483,377
2023-03-07,491,400
2023-03-08,501,426
2023-03-09,501,435
2023-03-10,501,436
2023-03-11,497,425
2023-03-12,492,427
