date,cc_open,cc_occupied
2022-11-14,936,785
2022-11-15,945,818
2022-11-16,938,829
2022-11-17,939,825
2022-11-18,941,812
2022-11-19,938,811
2022-11-20,934,785
2022-11-21,930,767
2022-11-22,932,820
2022-11-23,933,817
2022-11-24,936,823
2022-11-25,938,850
2022-11-26,940,824
2022-11-27,938,808
2022-11-28,928,781
2022-11-29,934,813
2022-11-30,938,826
2022-12-01,953,843
2022-12-02,946,838
2022-12-03,939,836
2022-12-04,939,828
2022-12-05,946,808
2022-12-06,949,834
2022-12-07,950,834
2022-12-08,944,845
2022-12-09,949,825
2022-12-10,943,826
2022-12-11,938,799
2022-12-12,944,811
2022-12-13,947,838
2022-12-14,964,868
2022-12-15,957,868
2022-12-16,950,847
2022-12-17,956,851
2022-12-18,945,829
2022-12-19,935,830
2022-12-20,946,843
2022-12-21,959,855
2022-12-22,955,839
2022-12-23,957,845
2022-12-24,937,831
2022-12-25,905,781
2022-12-26,915,785
2022-12-27,912,790
2022-12-28,927,799
2022-12-29,932,819
2022-12-30,938,827
2022-12-31,946,837
2023-01-01,898,792
2023-01-02,928,803
2023-01-03,935,793
2023-01-04,954,839
2023-01-05,976,857
2023-01-06,950,845
2023-01-07,951,837
2023-01-08,947,824
2023-01-09,938,817
2023-01-10,949,843
2023-01-11,959,845
2023-01-12,960,853
2023-01-13,962,851
2023-01-14,961,833
2023-01-15,957,820
2023-01-16,954,801
2023-01-17,960,828
2023-01-18,959,840
2023-01-19,963,828
2023-01-20,936,843
2023-01-21,953,853
2023-01-22,941,829
2023-01-23,939,808
2023-01-24,951,819
2023-01-25,939,829
2023-01-26,942,838
2023-01-27,947,832
2023-01-28,947,840
2023-01-29,947,811
2023-01-30,942,809
2023-01-31,944,832
2023-02-01,955,835
2023-02-02,949,826
2023-02-03,938,827
2023-02-04,939,812
2023-02-05,929,786
2023-02-06,915,776
2023-02-07,928,792
2023-02-08,924,776
2023-02-09,947,803
2023-02-10,940,789
2023-02-11,940,783
2023-02-12,932,761
2023-02-13,934,759
2023-02-14,945,797
2023-02-15,943,801
2023-02-16,941,808
2023-02-17,945,805
2023-02-18,941,809
2023-02-19,941,803
2023-02-20,937,777
2023-02-21,944,802
2023-02-22,945,817
2023-02-23,940,814
2023-02-24,950,822
2023-02-25,937,804
2023-02-26,930,782
2023-02-27,919,765
2023-02-28,932,799
2023-03-01,932,810
2023-03-02,934,808
2023-03-03,933,811
2023-03-04,936,809
2023-03-05,930,788
2023-03-06,927,763
2023-03-07,938,803
2023-03-08,931,804
2023-03-09,939,820
2023-03-10,937,818
2023-03-11,937,808
2023-03-12,922,777
