date,areaName,admissions,admissionsRollingRate,patients,patientsMv,cumAdmissionsRollingRate00_05,cumAdmissions00_05,cumAdmissionsRollingRate06_17,cumAdmissions06_17,cumAdmissionsRollingRate18_64,cumAdmissions18_64,cumAdmissionsRollingRate65_84,cumAdmissions65_84,cumAdmissionsRollingRate85+,cumAdmissions85+
2021-05-05,North West,19,1.5,178,24,76.1,377,34.6,354,492.7,20948,2331.2,26830,7282.1,12040
2021-05-06,North West,11,1.5,166,20,76.3,378,34.7,355,492.7,20951,2331.5,26834,7283.3,12042
2021-05-07,North West,11,1.5,177,19,76.5,379,34.7,355,492.9,20956,2331.8,26837,7284.5,12044
2021-05-08,North West,11,1.5,172,16,76.5,379,34.7,355,493.0,20963,2332.1,26840,7285.1,12045
2021-05-09,North West,13,1.5,164,15,76.5,379,34.7,355,493.3,20973,2332.2,26841,7286.3,12047
2021-05-10,North West,16,1.3,163,16,76.7,380,34.7,355,493.5,20982,2332.6,26846,7286.9,12048
2021-05-11,North West,15,1.4,159,15,76.7,380,34.8,356,493.7,20992,2332.8,26849,7287.5,12049
2021-05-12,North West,17,1.3,158,14,76.9,381,34.8,356,493.8,20997,2333.6,26858,7288.7,12051
2021-05-13,North West,23,1.5,152,14,76.9,381,34.9,357,494.2,21012,2334.0,26862,7290.6,12054
2021-05-14,North West,18,1.6,151,14,76.9,381,35.0,358,494.4,21020,2334.6,26869,7291.8,12056
2021-05-15,North West,13,1.6,152,15,76.9,381,35.0,358,494.6,21030,2334.8,26872,7291.8,12056
2021-05-16,North West,16,1.7,149,18,76.9,381,35.1,359,494.8,21040,2335.1,26875,7293.0,12058
2021-05-17,North West,13,1.6,152,18,76.9,381,35.1,359,495.0,21047,2335.5,26880,7293.6,12059
2021-05-18,North West,19,1.7,142,18,76.9,381,35.1,359,495.3,21060,2335.9,26884,7294.8,12061
2021-05-19,North West,18,1.7,151,19,77.3,383,35.1,359,495.6,21071,2336.2,26888,7295.4,12062
2021-05-20,North West,19,1.6,155,20,77.7,385,35.1,359,495.8,21082,2336.7,26893,7296.0,12063
2021-05-21,North West,22,1.7,153,20,78.1,387,35.2,360,496.1,21096,2337.1,26898,7296.0,12063
2021-05-22,North West,14,1.7,158,21,78.1,387,35.3,361,496.4,21105,2337.4,26901,7296.6,12064
2021-05-23,North West,22,1.8,158,18,78.3,388,35.5,363,496.7,21120,2337.6,26904,7297.2,12065
2021-05-24,North West,31,2.0,174,20,78.5,389,35.5,363,497.3,21145,2338.1,26909,7297.2,12065
2021-05-25,North West,24,2.1,174,22,78.5,389,35.5,363,497.7,21164,2338.5,26914,7297.2,12065
2021-05-26,North West,27,2.2,166,23,78.7,390,35.7,365,498.0,21177,2339.2,26922,7299.0,12068
2021-05-27,North West,21,2.3,173,21,78.9,391,35.7,365,498.4,21192,2339.6,26927,7299.0,12068
2021-05-28,North West,25,2.3,173,30,79.3,393,35.7,365,498.8,21209,2340.1,26932,7299.6,12069
2021-05-29,North West,13,2.3,170,30,79.3,393,35.7,365,499.0,21218,2340.4,26936,7299.6,12069
2021-05-30,North West,25,2.3,171,35,79.7,395,35.8,366,499.3,21232,2340.9,26942,7300.8,12071
2021-05-31,North West,19,2.2,184,33,79.9,396,35.8,366,499.6,21241,2341.5,26948,7302.7,12074
2021-06-01,North West,31,2.3,184,37,80.1,397,36.0,369,500.1,21263,2341.6,26950,7304.5,12077
2021-06-02,North West,38,2.4,196,35,80.1,397,36.2,371,500.7,21290,2342.2,26957,7305.7,12079
2021-06-03,North West,32,2.6,192,35,80.3,398,36.2,371,501.3,21314,2342.8,26963,7306.3,12080
2021-06-04,North West,30,2.7,202,30,80.5,399,36.2,371,501.9,21339,2343.0,26966,7306.9,12081
2021-06-05,North West,43,3.1,210,39,80.9,401,36.4,373,502.5,21365,2343.6,26973,7308.1,12083
2021-06-06,North West,45,3.4,223,41,81.1,402,36.7,376,503.3,21399,2344.1,26979,7308.7,12084
2021-06-07,North West,43,3.7,245,45,81.3,403,36.9,378,504.0,21429,2344.8,26987,7309.9,12086
2021-06-08,North West,43,3.9,246,47,81.7,405,37.4,383,504.6,21454,2345.4,26994,7312.3,12090
2021-06-09,North West,50,4.0,256,45,81.7,405,37.6,385,505.5,21492,2345.9,26999,7315.4,12095
2021-06-10,North West,63,4.5,271,46,82.3,408,37.6,385,506.5,21538,2346.8,27010,7317.2,12098
2021-06-11,North West,51,4.8,272,49,82.8,410,37.6,385,507.3,21571,2347.9,27022,7319.6,12102
2021-06-12,North West,57,5.0,300,52,83.2,412,37.6,385,508.3,21611,2348.8,27032,7322.6,12107
2021-06-13,North West,66,5.3,323,61,83.4,413,37.8,387,509.2,21650,2350.0,27046,7328.7,12117
2021-06-14,North West,72,5.7,328,63,83.4,413,38.2,391,510.1,21691,2351.2,27060,7334.1,12126
2021-06-15,North West,58,5.9,349,70,84.2,417,38.5,394,511.1,21730,2352.0,27069,7335.9,12129
2021-06-16,North West,55,6.0,379,75,84.8,420,38.8,397,511.8,21761,2352.9,27080,7340.2,12136
2021-06-17,North West,68,6.0,388,79,85.0,421,38.9,398,513.0,21812,2353.7,27089,7343.8,12142
2021-06-18,North West,65,6.2,411,83,85.8,425,39.1,400,514.0,21856,2354.8,27102,7345.0,12144
2021-06-19,North West,53,6.2,384,78,86.2,427,39.3,402,514.8,21890,2356.0,27115,7346.2,12146
2021-06-20,North West,42,5.8,412,71,86.4,428,39.3,402,515.4,21914,2357.1,27128,7348.6,12150
2021-06-21,North West,64,5.7,436,81,87.2,432,39.4,403,516.3,21954,2358.1,27140,7351.7,12155
2021-06-22,North West,42,5.5,445,83,87.8,435,39.5,404,516.9,21979,2358.8,27148,7354.7,12160
2021-06-23,North West,60,5.6,437,84,88.4,438,39.8,407,517.7,22013,2360.1,27163,7356.5,12163
2021-06-24,North West,57,5.4,444,89,88.6,439,40.0,409,518.5,22048,2361.3,27177,7357.1,12164
2021-06-25,North West,61,5.3,429,87,88.8,440,40.2,412,519.4,22086,2362.4,27189,7359.5,12168
2021-06-26,North West,65,5.5,442,89,89.8,445,40.4,414,520.3,22122,2364.0,27207,7360.7,12170
2021-06-27,North West,62,5.8,466,95,89.8,445,40.4,414,521.3,22164,2365.4,27224,7362.5,12173
2021-06-28,North West,75,6.0,498,101,90.0,446,40.6,416,522.4,22213,2366.7,27239,7366.2,12179
2021-06-29,North West,71,6.4,479,92,91.4,453,40.7,417,523.4,22253,2368.1,27255,7368.6,12183
2021-06-30,North West,81,6.7,489,91,92.0,456,40.7,417,524.6,22306,2369.5,27271,7372.8,12190
2021-07-01,North West,76,6.9,498,91,92.6,459,41.0,420,525.6,22347,2371.1,27289,7376.4,12196
2021-07-02,North West,83,7.2,514,104,93.0,461,41.4,424,526.7,22394,2372.7,27308,7378.3,12199
2021-07-03,North West,80,7.4,506,94,93.2,462,41.5,425,527.6,22435,2374.6,27329,7383.1,12207
2021-07-04,North West,80,7.7,524,96,94.3,467,41.8,428,528.7,22481,2376.0,27346,7388.5,12216
2021-07-05,North West,114,8.3,561,108,95.3,472,42.0,430,530.4,22551,2377.9,27368,7397.6,12231
2021-07-06,North West,102,8.7,570,117,96.3,477,42.1,431,531.7,22607,2380.2,27394,7406.1,12245
2021-07-07,North West,103,9.0,600,123,96.5,478,42.3,433,533.1,22667,2383.2,27428,7409.7,12251
2021-07-08,North West,108,9.5,596,116,96.9,480,42.3,433,534.8,22738,2385.6,27456,7413.9,12258
2021-07-09,North West,108,9.8,648,124,97.9,485,42.3,433,536.2,22800,2388.2,27486,7420.6,12269
2021-07-10,North West,106,10.2,655,119,98.1,486,42.6,436,537.9,22871,2390.2,27509,7425.4,12277
2021-07-11,North West,104,10.5,703,116,98.5,488,42.6,436,539.5,22938,2392.0,27530,7433.9,12291
2021-07-12,North West,105,10.4,738,116,99.5,493,43.0,440,540.9,22997,2394.3,27556,7440.6,12302
2021-07-13,North West,123,10.7,772,126,99.9,495,43.3,443,542.8,23078,2397.0,27587,7444.2,12308
2021-07-14,North West,110,10.8,771,121,100.1,496,43.6,446,544.5,23153,2399.3,27614,7446.6,12312
2021-07-15,North West,120,10.9,788,123,100.7,499,43.8,448,546.3,23230,2401.9,27644,7451.4,12320
2021-07-16,North West,102,10.9,794,120,100.7,499,44.2,453,548.0,23299,2403.6,27663,7456.3,12328
2021-07-17,North West,98,10.8,754,123,100.9,500,44.4,455,549.2,23350,2406.3,27694,7463.5,12340
2021-07-18,North West,110,10.8,786,121,102.5,508,44.7,458,550.8,23420,2408.1,27715,7468.4,12348
2021-07-19,North West,141,11.3,800,124,103.5,513,45.1,462,552.7,23501,2412.0,27760,7472.0,12354
2021-07-20,North West,134,11.5,807,122,104.3,517,45.6,467,554.9,23593,2414.1,27784,7477.5,12363
2021-07-21,North West,124,11.7,819,120,105.8,524,46.1,472,556.4,23658,2417.1,27819,7484.7,12375
2021-07-22,North West,126,11.8,835,126,106.4,527,46.6,477,558.2,23734,2420.0,27852,7490.2,12384
2021-07-23,North West,130,12.2,830,125,106.6,528,47.4,485,560.0,23812,2422.6,27882,7498.0,12397
2021-07-24,North West,131,12.6,827,128,107.2,531,48.0,491,561.8,23886,2425.6,27917,7505.9,12410
2021-07-25,North West,123,12.8,879,130,108.8,539,48.4,496,563.7,23967,2427.9,27943,7507.7,12413
2021-07-26,North West,116,12.5,871,131,110.0,545,48.7,499,565.1,24027,2430.3,27970,7515.0,12425
2021-07-27,North West,118,12.2,897,128,110.8,549,49.1,503,566.7,24094,2433.3,28005,7519.8,12433
2021-07-28,North West,137,12.4,872,124,111.4,552,49.3,505,568.7,24182,2436.4,28041,7524.6,12441
2021-07-29,North West,135,12.6,862,134,112.0,555,49.5,507,570.6,24263,2439.6,28078,7531.9,12453
2021-07-30,North West,117,12.4,870,129,112.6,558,50.0,512,572.5,24342,2441.7,28102,7535.5,12459
2021-07-31,North West,88,11.8,828,131,113.2,561,50.2,514,573.7,24393,2444.2,28130,7537.9,12463
2021-08-01,North West,110,11.6,864,137,114.8,569,50.5,517,575.2,24456,2446.3,28155,7544.6,12474
2021-08-02,North West,116,11.6,888,135,114.8,569,50.6,518,576.9,24529,2449.4,28190,7548.8,12481
2021-08-03,North West,92,11.2,863,128,115.4,572,50.9,521,578.1,24579,2452.1,28221,7551.8,12486
2021-08-04,North West,116,10.9,840,128,116.1,575,51.1,523,579.6,24643,2454.8,28253,7560.3,12500
2021-08-05,North West,109,10.6,826,119,117.1,580,51.7,529,581.0,24704,2457.4,28282,7565.2,12508
2021-08-06,North West,104,10.4,818,124,118.1,585,51.8,530,582.5,24766,2460.0,28312,7568.8,12514
2021-08-07,North West,110,10.7,816,116,118.5,587,52.1,533,583.7,24820,2463.3,28350,7576.6,12527
2021-08-08,North West,105,10.6,827,117,119.7,593,52.6,538,585.0,24873,2466.0,28382,7582.1,12536
2021-08-09,North West,108,10.5,863,117,120.5,597,53.2,545,586.2,24925,2468.9,28415,7589.3,12548
2021-08-10,North West,131,11.0,864,118,120.7,598,53.4,547,587.6,24985,2473.7,28470,7597.2,12561
2021-08-11,North West,98,10.8,824,118,121.3,601,53.6,549,588.8,25037,2476.9,28507,7599.6,12565
2021-08-12,North West,113,10.9,799,118,121.5,602,53.8,551,590.4,25104,2480.0,28542,7604.5,12573
2021-08-13,North West,112,11.0,815,118,122.1,605,54.1,554,591.6,25154,2483.9,28588,7610.5,12583
2021-08-14,North West,102,10.9,795,120,122.7,608,54.4,557,592.8,25206,2487.2,28625,7614.8,12590
2021-08-15,North West,119,11.0,813,109,123.5,612,54.9,562,594.2,25265,2490.6,28664,7622.0,12602
2021-08-16,North West,122,11.2,835,114,124.5,617,55.2,565,595.3,25313,2495.1,28716,7630.5,12616
2021-08-17,North West,125,11.2,849,114,125.5,622,55.5,568,596.8,25374,2498.8,28759,7638.3,12629
2021-08-18,North West,120,11.5,904,107,125.7,623,55.8,571,598.1,25432,2502.7,28804,7646.2,12642
2021-08-19,North West,121,11.6,882,104,125.9,624,56.2,575,599.9,25506,2505.6,28837,7651.6,12651
2021-08-20,North West,104,11.5,895,102,126.3,626,56.3,576,601.3,25566,2508.2,28867,7658.3,12662
2021-08-21,North West,112,11.6,862,108,126.3,626,56.8,581,602.4,25615,2512.0,28911,7666.8,12676
2021-08-22,North West,125,11.7,880,107,128.0,634,57.0,584,603.8,25675,2515.7,28954,7673.4,12687
2021-08-23,North West,107,11.5,937,99,129.6,642,57.4,588,604.9,25722,2519.1,28993,7678.9,12696
2021-08-24,North West,122,11.4,922,107,130.4,646,57.7,591,606.2,25776,2523.4,29042,7686.1,12708
2021-08-25,North West,113,11.3,898,102,131.0,649,57.9,593,607.3,25823,2527.2,29086,7696.4,12725
2021-08-26,North West,83,10.8,889,117,131.2,650,58.0,594,608.0,25854,2530.3,29121,7705.5,12740
2021-08-27,North West,119,11.0,864,116,131.4,651,58.2,596,609.4,25910,2533.6,29160,7718.2,12761
2021-08-28,North West,101,10.9,854,108,132.4,656,58.3,597,610.4,25956,2536.5,29193,7727.9,12777
2021-08-29,North West,90,10.4,882,113,132.8,658,58.6,600,611.5,25999,2539.1,29223,7735.1,12789
2021-08-30,North West,115,10.5,903,109,133.2,660,59.0,604,612.9,26059,2542.2,29258,7743.6,12803
2021-08-31,North West,121,10.5,949,119,133.8,663,59.3,607,613.9,26103,2546.2,29305,7758.1,12827
2021-09-01,North West,116,10.5,924,121,134.4,666,59.9,613,614.9,26147,2550.2,29351,7768.4,12844
2021-09-02,North West,128,11.1,962,115,136.0,674,60.2,616,616.2,26202,2554.1,29395,7779.3,12862
2021-09-03,North West,109,11.0,975,118,136.6,677,60.3,617,617.3,26249,2558.1,29442,7785.9,12873
2021-09-04,North West,99,11.0,938,120,137.0,679,60.5,619,618.5,26299,2560.7,29471,7794.4,12887
2021-09-05,North West,109,11.2,962,116,137.6,682,60.8,622,619.7,26348,2564.9,29520,7797.4,12892
2021-09-06,North West,119,11.3,966,116,138.9,688,61.1,626,621.0,26404,2567.9,29554,7808.9,12911
2021-09-07,North West,108,11.1,967,119,139.3,690,61.2,627,622.1,26453,2571.8,29599,7815.6,12922
2021-09-08,North West,157,11.7,943,119,139.9,693,61.3,628,623.7,26519,2577.3,29662,7830.1,12946
2021-09-09,North West,147,12.0,933,124,141.5,701,61.6,631,625.2,26584,2581.9,29715,7841.0,12964
2021-09-10,North West,105,11.9,983,125,141.7,702,61.8,633,626.1,26623,2586.1,29764,7847.0,12974
2021-09-11,North West,94,11.8,902,116,141.9,703,62.2,637,626.9,26657,2589.9,29807,7853.1,12984
2021-09-12,North West,91,11.6,887,125,142.9,708,62.3,638,627.9,26698,2592.4,29836,7862.1,12999
2021-09-13,North West,92,11.2,973,122,143.1,709,62.5,640,629.0,26744,2595.2,29868,7868.8,13010
2021-09-14,North West,109,11.2,933,113,143.7,712,62.5,640,630.2,26796,2598.9,29911,7875.4,13021
2021-09-15,North West,136,10.9,972,118,144.3,715,62.9,644,631.6,26856,2603.7,29966,7883.9,13035
2021-09-16,North West,96,10.2,958,112,144.7,717,63.1,646,632.8,26908,2606.5,29998,7888.7,13043
2021-09-17,North West,82,9.9,955,108,144.7,717,63.4,649,633.7,26943,2609.2,30029,7896.6,13056
2021-09-18,North West,91,9.8,916,104,145.1,719,63.9,654,634.4,26976,2611.8,30060,7908.7,13076
2021-09-19,North West,95,9.9,888,112,145.5,721,64.0,655,635.2,27008,2615.3,30100,7917.8,13091
2021-09-20,North West,93,9.9,913,110,145.5,721,64.1,656,636.1,27049,2618.5,30137,7926.2,13105
2021-09-21,North West,112,9.9,859,97,145.7,722,64.5,660,637.3,27099,2622.5,30183,7932.9,13116
2021-09-22,North West,83,9.2,850,100,145.9,723,64.6,661,638.1,27133,2625.6,30218,7940.1,13128
2021-09-23,North West,83,9.0,845,98,146.1,724,65.0,665,638.9,27168,2627.8,30244,7950.4,13145
2021-09-24,North West,97,9.2,829,100,146.3,725,65.1,666,640.0,27213,2631.0,30281,7958.3,13158
2021-09-25,North West,94,9.3,825,98,147.1,729,65.2,667,640.8,27248,2634.5,30321,7966.8,13172
2021-09-26,North West,75,9.0,788,83,147.7,732,65.3,669,641.7,27285,2635.9,30337,7977.0,13189
2021-09-27,North West,90,8.9,870,90,148.3,735,65.5,671,642.6,27324,2638.8,30370,7984.3,13201
2021-09-28,North West,94,8.7,858,87,148.7,737,65.8,674,643.7,27368,2642.0,30407,7989.1,13209
2021-09-29,North West,101,8.9,834,85,149.8,742,66.3,679,644.7,27413,2644.9,30440,7997.0,13222
2021-09-30,North West,99,9.2,793,90,150.8,747,66.6,682,645.6,27452,2648.4,30481,8003.7,13233
2021-10-01,North West,87,9.0,786,88,152.0,753,67.1,687,646.5,27487,2650.9,30509,8011.5,13246
2021-10-02,North West,99,9.1,788,82,153.0,758,67.5,691,647.5,27532,2653.4,30538,8021.2,13262
2021-10-03,North West,97,9.4,744,78,154.0,763,68.2,698,648.5,27573,2656.4,30573,8026.6,13271
2021-10-04,North West,93,9.5,773,72,155.2,769,68.7,703,649.2,27606,2660.1,30615,8030.9,13278
2021-10-05,North West,88,9.4,814,88,155.4,770,68.7,703,650.1,27644,2663.2,30651,8038.7,13291
2021-10-06,North West,93,9.3,803,92,155.6,771,68.8,704,651.0,27682,2666.5,30689,8047.8,13306
2021-10-07,North West,87,9.1,779,95,155.6,771,69.0,706,651.9,27717,2669.1,30719,8059.9,13326
2021-10-08,North West,77,8.9,779,88,155.8,772,69.1,707,652.5,27745,2671.9,30751,8068.4,13340
2021-10-09,North West,83,8.7,772,89,156.4,775,69.1,707,653.2,27776,2675.0,30787,8076.2,13353
2021-10-10,North West,85,8.6,788,93,156.8,777,69.4,710,654.0,27809,2677.7,30818,8085.9,13369
2021-10-11,North West,102,8.7,808,93,157.4,780,69.5,712,655.0,27850,2680.7,30852,8099.2,13391
2021-10-12,North West,116,9.1,757,95,158.0,783,69.7,714,656.0,27895,2684.2,30893,8114.3,13416
2021-10-13,North West,106,9.3,827,98,158.8,787,70.3,720,656.8,27929,2687.7,30933,8127.6,13438
2021-10-14,North West,109,9.6,830,93,159.4,790,70.8,725,657.8,27968,2691.9,30981,8136.1,13452
2021-10-15,North West,132,10.3,825,98,159.9,792,70.8,725,659.3,28035,2696.0,31029,8145.2,13467
2021-10-16,North West,90,10.4,834,95,160.1,793,71.1,728,660.1,28068,2699.4,31068,8153.0,13480
2021-10-17,North West,126,11.0,891,100,160.5,795,71.6,733,661.3,28117,2703.8,31118,8165.1,13500
2021-10-18,North West,132,11.4,919,98,161.1,798,72.0,737,662.5,28171,2708.6,31173,8174.8,13516
2021-10-19,North West,121,11.5,913,91,161.3,799,72.6,743,663.6,28216,2712.7,31221,8187.5,13537
2021-10-20,North West,158,12.2,958,103,161.9,802,73.0,747,665.0,28276,2718.6,31289,8201.4,13560
2021-10-21,North West,121,12.4,977,102,162.9,807,73.5,752,666.3,28329,2722.9,31338,8206.9,13569
2021-10-22,North West,149,12.7,990,95,163.5,810,73.8,756,667.6,28386,2727.9,31396,8223.2,13596
2021-10-23,North West,100,12.8,993,85,164.3,814,74.2,760,668.7,28435,2730.9,31430,8228.6,13605
2021-10-24,North West,119,12.7,1012,90,165.3,819,74.5,763,670.0,28488,2734.7,31474,8237.1,13619
2021-10-25,North West,139,12.8,1044,99,165.9,822,74.9,767,671.1,28536,2739.7,31532,8252.8,13645
2021-10-26,North West,134,13.0,1048,110,166.7,826,75.5,773,672.1,28579,2744.8,31590,8266.8,13668
2021-10-27,North West,131,12.6,1082,99,167.9,832,75.8,776,673.2,28626,2749.4,31643,8280.1,13690
2021-10-28,North West,119,12.6,1097,104,168.3,834,75.9,777,674.2,28669,2754.3,31699,8290.3,13707
2021-10-29,North West,144,12.5,1086,105,169.3,839,76.5,783,675.8,28734,2758.4,31747,8301.8,13726
2021-10-30,North West,122,12.8,1098,112,169.9,842,76.6,784,677.0,28784,2762.9,31798,8312.1,13743
2021-10-31,North West,129,13.0,1128,107,170.3,844,76.9,787,678.2,28837,2768.1,31858,8318.8,13754
2021-11-01,North West,131,12.8,1152,115,171.0,847,77.0,788,679.6,28896,2772.2,31905,8331.5,13775
2021-11-02,North West,130,12.8,1151,123,171.4,849,77.3,791,680.6,28940,2777.6,31968,8342.4,13793
2021-11-03,North West,121,12.6,1139,121,171.6,850,77.7,795,682.0,28998,2781.2,32009,8352.6,13810
2021-11-04,North West,121,12.7,1119,119,171.6,850,77.9,797,683.1,29047,2786.0,32064,8361.7,13825
2021-11-05,North West,113,12.2,1086,116,172.8,856,77.9,798,684.2,29091,2790.4,32115,8368.4,13836
2021-11-06,North West,108,12.0,1087,118,173.0,857,78.3,802,685.2,29136,2793.7,32153,8380.5,13856
2021-11-07,North West,102,11.7,1087,120,174.2,863,78.4,803,686.2,29177,2797.6,32198,8385.9,13865
2021-11-08,North West,114,11.4,1115,114,175.2,868,78.8,807,687.2,29219,2802.1,32250,8392.6,13876
2021-11-09,North West,114,11.2,1074,108,176.0,872,79.4,813,688.2,29261,2806.3,32298,8401.0,13890
2021-11-10,North West,124,11.2,1062,106,176.2,873,79.8,817,689.5,29318,2810.5,32346,8409.5,13904
2021-11-11,North West,102,11.0,1039,106,176.6,875,80.0,819,690.5,29361,2814.2,32389,8416.7,13916
2021-11-12,North West,94,10.7,1034,111,177.4,879,80.1,820,691.3,29395,2817.8,32430,8425.2,13930
2021-11-13,North West,107,10.7,1006,112,178.4,884,80.5,824,692.4,29440,2821.1,32468,8434.3,13945
2021-11-14,North West,87,10.5,1011,119,178.4,884,81.2,831,693.1,29470,2824.4,32506,8441.5,13957
2021-11-15,North West,97,10.2,1024,118,179.2,888,81.4,833,694.2,29517,2827.3,32540,8447.6,13967
2021-11-16,North West,116,10.3,968,116,180.2,893,81.9,838,695.6,29576,2830.3,32574,8455.5,13980
2021-11-17,North West,110,10.1,957,112,180.4,894,82.1,841,697.0,29635,2833.5,32611,8461.5,13990
2021-11-18,North West,80,9.7,939,105,181.0,897,82.3,843,697.9,29676,2835.8,32638,8465.7,13997
2021-11-19,North West,94,9.7,909,98,181.4,899,82.5,845,699.1,29727,2838.1,32664,8473.6,14010
2021-11-20,North West,78,9.3,889,96,182.3,903,82.6,846,700.0,29765,2840.2,32688,8480.3,14021
2021-11-21,North West,83,9.3,891,97,182.7,905,82.7,847,700.8,29798,2843.3,32724,8486.9,14032
2021-11-22,North West,76,9.0,905,94,183.1,907,83.3,853,701.7,29836,2845.3,32747,8491.1,14039
2021-11-23,North West,90,8.6,891,93,183.3,908,83.7,857,702.9,29888,2847.7,32775,8494.2,14044
2021-11-24,North West,88,8.3,876,96,183.7,910,84.0,860,703.9,29930,2850.5,32807,8499.6,14053
2021-11-25,North West,88,8.4,853,102,184.5,914,84.1,861,705.1,29980,2852.8,32833,8503.8,14060
2021-11-26,North West,89,8.4,852,109,184.7,915,84.5,865,706.3,30031,2854.9,32857,8509.3,14069
2021-11-27,North West,69,8.2,822,107,185.3,918,84.7,867,707.1,30067,2856.6,32877,8514.1,14077
2021-11-28,North West,72,8.1,829,108,186.3,923,84.9,869,707.9,30100,2858.6,32900,8519.6,14086
2021-11-29,North West,84,8.2,834,106,186.3,923,85.5,875,708.8,30139,2861.0,32928,8526.2,14097
2021-11-30,North West,80,8.0,838,98,186.7,925,85.9,879,709.8,30182,2863.3,32954,8529.2,14102
2021-12-01,North West,88,8.0,802,94,186.7,925,86.1,881,710.7,30221,2866.3,32989,8536.5,14114
2021-12-02,North West,87,8.0,797,96,187.1,927,86.3,884,711.7,30261,2869.3,33023,8541.3,14122
2021-12-03,North West,66,7.7,784,98,187.7,930,87.1,892,712.4,30292,2871.0,33043,8543.8,14126
2021-12-04,North West,85,7.9,764,100,188.3,933,87.4,895,713.3,30330,2873.6,33072,8551.0,14138
2021-12-05,North West,83,8.1,812,108,188.9,936,87.4,895,714.1,30362,2877.1,33113,8555.3,14145
2021-12-06,North West,91,8.2,796,105,189.3,938,88.0,901,715.2,30411,2879.4,33139,8560.1,14153
2021-12-07,North West,82,8.2,818,101,189.7,940,88.0,901,716.3,30457,2881.7,33166,8564.3,14160
2021-12-08,North West,104,8.4,811,98,189.9,941,88.6,907,717.6,30512,2884.5,33198,8570.4,14170
2021-12-09,North West,,,832,102,,,,,,,,,,
2021-12-10,North West,,,829,103,,,,,,,,,,
