date,areaName,admissions,admissionsRollingRate,patients,patientsMv,cumAdmissionsRollingRate00_05,cumAdmissions00_05,cumAdmissionsRollingRate06_17,cumAdmissions06_17,cumAdmissionsRollingRate18_64,cumAdmissions18_64,cumAdmissionsRollingRate65_84,cumAdmissions65_84,cumAdmissionsRollingRate85+,cumAdmissions85+
2021-06-11,East of England,11,0.9,49,7,51.9,244,24.9,237,327.9,12546,1519.3,16764,5580.6,9983
2021-06-12,East of England,9,1.0,55,8,51.9,244,25.0,238,328.0,12551,1519.3,16764,5582.2,9986
2021-06-13,East of England,9,1.0,52,11,51.9,244,25.0,238,328.2,12558,1519.4,16766,5582.2,9986
2021-06-14,East of England,8,0.9,51,9,51.9,244,25.0,238,328.3,12562,1519.7,16769,5582.8,9987
2021-06-15,East of England,19,1.1,47,12,51.9,244,25.0,238,328.6,12575,1520.1,16773,5583.9,9989
2021-06-16,East of England,12,1.2,52,11,51.9,244,25.1,239,328.9,12583,1520.3,16775,5584.5,9990
2021-06-17,East of England,15,1.3,57,10,51.9,244,25.1,239,329.1,12594,1520.5,16778,5585.0,9991
2021-06-18,East of England,7,1.2,60,10,51.9,244,25.2,240,329.2,12597,1520.8,16781,5585.0,9991
2021-06-19,East of England,10,1.2,58,10,52.2,245,25.2,240,329.4,12605,1520.9,16782,5585.0,9991
2021-06-20,East of England,12,1.3,53,7,52.4,246,25.4,241,329.6,12612,1521.2,16785,5585.0,9991
2021-06-21,East of England,11,1.3,67,9,52.8,248,25.4,241,329.8,12621,1521.2,16785,5585.0,9991
2021-06-22,East of England,13,1.2,67,10,52.8,248,25.5,242,330.1,12630,1521.3,16787,5585.6,9992
2021-06-23,East of England,11,1.2,66,9,53.0,249,25.5,242,330.3,12637,1521.5,16789,5586.1,9993
2021-06-24,East of England,9,1.1,65,9,53.0,249,25.5,242,330.5,12645,1521.6,16790,5586.1,9993
2021-06-25,East of England,14,1.2,69,10,53.2,250,25.6,243,330.6,12651,1522.0,16794,5587.3,9995
2021-06-26,East of England,12,1.3,75,10,53.4,251,25.7,244,330.9,12661,1522.0,16794,5587.3,9995
2021-06-27,East of England,9,1.2,77,11,53.4,251,25.7,244,331.0,12666,1522.2,16797,5587.8,9996
2021-06-28,East of England,12,1.2,82,12,53.4,251,25.7,244,331.3,12677,1522.2,16797,5588.4,9997
2021-06-29,East of England,7,1.1,86,11,53.4,251,25.8,245,331.4,12682,1522.3,16798,5588.4,9997
2021-06-30,East of England,13,1.2,83,14,53.4,251,25.9,246,331.6,12689,1522.7,16802,5588.9,9998
2021-07-01,East of England,22,1.4,79,16,53.9,253,25.9,246,331.9,12699,1523.2,16808,5591.2,10002
2021-07-02,East of England,17,1.4,82,15,53.9,253,25.9,246,332.1,12706,1523.7,16813,5594.0,10007
2021-07-03,East of England,12,1.4,86,16,53.9,253,25.9,246,332.3,12716,1523.9,16815,5594.0,10007
2021-07-04,East of England,18,1.5,86,16,53.9,253,26.0,247,332.6,12727,1524.2,16818,5595.6,10010
2021-07-05,East of England,21,1.7,101,18,53.9,253,26.1,248,333.0,12742,1524.4,16821,5596.8,10012
2021-07-06,East of England,19,1.9,98,19,54.1,254,26.3,250,333.2,12748,1524.8,16825,5600.1,10018
2021-07-07,East of England,22,2.0,105,18,54.3,255,26.3,250,333.6,12763,1525.1,16828,5601.8,10021
2021-07-08,East of England,32,2.2,102,15,54.3,255,26.3,250,334.2,12786,1525.8,16836,5602.4,10022
2021-07-09,East of England,28,2.3,108,16,54.5,256,26.3,250,334.7,12808,1526.1,16840,5602.9,10023
2021-07-10,East of England,25,2.5,113,15,54.7,257,26.3,250,335.1,12821,1527.1,16850,5603.5,10024
2021-07-11,East of England,24,2.6,117,16,54.9,258,26.4,251,335.5,12837,1527.3,16853,5605.2,10027
2021-07-12,East of England,36,2.8,142,19,55.1,259,26.5,252,336.1,12862,1528.0,16860,5606.3,10029
2021-07-13,East of England,31,3.0,151,26,55.3,260,26.6,253,336.6,12881,1528.5,16866,5608.5,10033
2021-07-14,East of England,35,3.2,154,30,55.6,261,26.8,255,337.2,12901,1529.3,16875,5610.2,10036
2021-07-15,East of England,38,3.3,164,29,55.6,261,26.8,255,337.7,12921,1530.3,16886,5614.1,10043
2021-07-16,East of England,31,3.4,181,28,55.8,262,26.9,256,338.2,12941,1530.9,16892,5615.8,10046
2021-07-17,East of England,44,3.7,184,29,56.0,263,27.1,258,338.9,12967,1531.7,16901,5619.1,10052
2021-07-18,East of England,57,4.2,206,29,56.4,265,27.2,259,339.9,13005,1532.7,16912,5621.9,10057
2021-07-19,East of England,47,4.3,242,30,56.8,267,27.5,261,340.7,13035,1533.6,16922,5623.6,10060
2021-07-20,East of England,56,4.7,254,32,57.1,268,27.6,262,341.7,13074,1534.4,16931,5627.0,10066
2021-07-21,East of England,33,4.7,277,35,57.3,269,27.7,263,342.2,13095,1535.0,16938,5628.6,10069
2021-07-22,East of England,47,4.8,299,42,57.7,271,27.8,264,343.1,13129,1535.6,16944,5630.9,10073
2021-07-23,East of England,48,5.1,302,43,57.9,272,27.9,265,344.0,13163,1536.2,16951,5633.7,10078
2021-07-24,East of England,69,5.5,284,43,57.9,272,28.0,266,345.2,13210,1537.5,16965,5637.6,10085
2021-07-25,East of England,68,5.6,340,48,57.9,272,28.4,270,346.4,13253,1538.7,16979,5641.5,10092
2021-07-26,East of England,61,5.9,377,52,58.5,275,28.4,270,347.3,13290,1539.9,16992,5646.0,10100
2021-07-27,East of England,50,5.8,354,51,59.4,279,28.5,271,348.2,13324,1540.7,17001,5647.1,10102
2021-07-28,East of England,43,5.9,369,57,59.4,279,28.6,272,348.9,13350,1541.9,17014,5648.8,10105
2021-07-29,East of England,55,6.0,372,61,59.6,280,28.7,273,349.8,13385,1543.1,17027,5651.5,10110
2021-07-30,East of England,43,6.0,361,63,60.0,282,28.7,273,350.5,13413,1543.8,17035,5654.3,10115
2021-07-31,East of England,29,5.3,416,65,60.0,282,28.7,273,350.9,13427,1544.6,17044,5657.7,10121
2021-08-01,East of England,40,4.9,401,57,60.0,282,28.8,274,351.7,13457,1545.0,17048,5660.5,10126
2021-08-02,East of England,51,4.8,381,63,60.7,285,28.8,274,352.6,13490,1546.1,17060,5662.2,10129
2021-08-03,East of England,37,4.6,362,63,60.9,286,28.8,274,353.2,13514,1546.7,17067,5665.0,10134
2021-08-04,East of England,51,4.7,340,60,61.3,288,29.0,276,353.9,13541,1547.8,17079,5669.4,10142
2021-08-05,East of England,62,4.8,326,57,61.5,289,29.0,276,354.8,13575,1549.5,17098,5673.9,10150
2021-08-06,East of England,50,4.9,354,56,61.7,290,29.1,277,355.5,13604,1551.2,17116,5674.5,10151
2021-08-07,East of England,49,5.2,342,54,62.2,292,29.6,281,356.2,13629,1552.2,17128,5677.8,10157
2021-08-08,East of England,64,5.6,359,50,62.2,292,29.9,284,357.2,13669,1553.6,17143,5681.2,10163
2021-08-09,East of England,52,5.6,384,45,62.4,293,30.1,286,358.0,13699,1555.0,17158,5683.4,10167
2021-08-10,East of England,58,5.9,392,51,62.6,294,30.4,289,358.9,13732,1556.4,17174,5686.2,10172
2021-08-11,East of England,63,6.1,395,55,62.6,294,30.7,292,359.8,13766,1558.0,17192,5690.7,10180
2021-08-12,East of England,64,6.1,402,59,62.8,295,31.1,296,360.9,13808,1559.0,17203,5694.0,10186
2021-08-13,East of England,67,6.4,406,56,63.4,298,31.3,298,361.5,13833,1561.3,17228,5700.7,10198
2021-08-14,East of England,49,6.4,408,60,63.9,300,31.3,298,362.2,13859,1562.6,17242,5704.7,10205
2021-08-15,East of England,66,6.4,418,63,64.1,301,31.6,300,363.0,13891,1564.7,17265,5709.1,10213
2021-08-16,East of England,,,452,69,,,,,,,,,,
2021-08-17,East of England,,,467,68,,,,,,,,,,
