date,areaName,admissions,admissionsRollingRate,patients,patientsMv,cumAdmissionsRollingRate00_05,cumAdmissions00_05,cumAdmissionsRollingRate06_17,cumAdmissions06_17,cumAdmissionsRollingRate18_64,cumAdmissions18_64,cumAdmissionsRollingRate65_84,cumAdmissions65_84,cumAdmissionsRollingRate85+,cumAdmissions85+
2020-06-19,Midlands,54,4.5,837,48,9.3,68,5.7,88,88.5,5616,516.9,9137,1897.4,4986
2020-06-20,Midlands,42,4.2,825,74,9.3,68,5.8,89,88.6,5626,518.2,9160,1900.4,4994
2020-06-21,Midlands,61,4.1,812,44,9.3,68,5.8,89,88.9,5642,520.0,9192,1905.4,5007
2020-06-22,Midlands,55,3.9,809,44,9.3,68,5.8,90,89.1,5655,521.6,9219,1910.7,5021
2020-06-23,Midlands,59,3.8,768,39,9.3,68,5.8,90,89.5,5682,522.9,9243,1913.7,5029
2020-06-24,Midlands,55,3.7,741,42,9.3,68,5.8,90,89.8,5699,524.5,9271,1917.5,5039
2020-06-25,Midlands,39,3.4,716,40,9.3,68,5.8,90,90.0,5715,525.4,9287,1920.2,5046
2020-06-26,Midlands,60,3.5,648,37,9.3,68,5.8,90,90.3,5735,526.9,9313,1925.5,5060
2020-06-27,Midlands,42,3.5,665,41,9.3,68,5.9,91,90.5,5745,528.1,9335,1928.9,5069
2020-06-28,Midlands,29,3.2,663,39,9.3,68,5.9,91,90.6,5754,528.7,9345,1932.8,5079
2020-06-29,Midlands,41,3.0,645,40,9.4,69,5.9,91,90.8,5765,529.6,9361,1937.7,5092
2020-06-30,Midlands,44,2.9,631,42,9.4,69,5.9,91,91.0,5780,530.9,9384,1940.0,5098
2020-07-01,Midlands,42,2.8,608,46,9.4,69,5.9,91,91.3,5796,532.0,9403,1942.6,5105
2020-07-02,Midlands,31,2.7,580,42,9.4,69,5.9,91,91.5,5809,532.4,9410,1946.8,5116
2020-07-03,Midlands,37,2.5,518,40,9.4,69,5.9,91,91.7,5820,533.1,9423,1951.8,5129
2020-07-04,Midlands,19,2.3,512,37,9.4,69,5.9,91,91.8,5828,533.7,9433,1952.2,5130
2020-07-05,Midlands,25,2.2,497,36,9.4,69,5.9,91,92.0,5839,534.2,9443,1953.7,5134
2020-07-06,Midlands,31,2.1,501,35,9.4,69,5.9,91,92.3,5857,534.5,9447,1957.1,5143
2020-07-07,Midlands,27,2.0,472,35,9.4,69,5.9,91,92.4,5867,535.1,9458,1959.4,5149
2020-07-08,Midlands,29,1.9,440,30,9.4,69,5.9,91,92.5,5875,535.7,9469,1963.2,5159
2020-07-09,Midlands,25,1.8,389,33,9.5,70,5.9,91,92.7,5884,536.2,9478,1965.5,5165
2020-07-10,Midlands,16,1.6,375,27,9.5,70,5.9,91,92.8,5890,536.6,9485,1966.6,5168
2020-07-11,Midlands,15,1.6,386,26,9.5,70,5.9,91,92.9,5895,537.1,9494,1967.0,5169
2020-07-12,Midlands,14,1.5,339,25,9.5,70,5.9,91,93.0,5903,537.3,9498,1967.8,5171
2020-07-13,Midlands,24,1.4,338,25,9.7,71,5.9,91,93.2,5914,537.7,9505,1969.7,5176
2020-07-14,Midlands,21,1.4,313,20,9.7,71,5.9,91,93.2,5919,538.3,9515,1971.9,5182
2020-07-15,Midlands,16,1.2,326,25,9.7,71,5.9,91,93.3,5924,538.6,9520,1974.2,5188
2020-07-16,Midlands,16,1.1,289,19,9.8,72,5.9,91,93.4,5930,538.9,9526,1975.4,5191
2020-07-17,Midlands,11,1.1,288,22,9.8,72,5.9,91,93.5,5934,539.3,9532,1975.8,5192
2020-07-18,Midlands,7,1.0,275,21,9.8,72,5.9,92,93.5,5937,539.4,9535,1975.8,5192
2020-07-19,Midlands,11,1.0,274,20,9.8,72,6.0,93,93.6,5943,539.6,9538,1976.1,5193
2020-07-20,Midlands,22,1.0,274,20,10.0,73,6.0,93,93.8,5952,539.9,9544,1978.4,5199
2020-07-21,Midlands,20,1.0,277,15,10.0,73,6.0,93,93.9,5958,540.3,9551,1981.1,5206
2020-07-22,Midlands,13,0.9,271,15,10.1,74,6.0,93,93.9,5960,540.6,9556,1983.0,5211
2020-07-23,Midlands,22,1.0,238,16,10.2,75,6.0,93,93.9,5964,541.2,9566,1985.6,5218
2020-07-24,Midlands,15,1.0,228,15,10.4,76,6.0,93,94.0,5966,541.5,9572,1987.9,5224
2020-07-25,Midlands,12,1.1,214,12,10.5,77,6.0,93,94.1,5971,541.6,9574,1989.5,5228
2020-07-26,Midlands,12,1.1,210,9,10.5,77,6.0,93,94.1,5976,541.9,9578,1990.6,5231
2020-07-27,Midlands,8,1.0,220,11,10.5,77,6.0,93,94.2,5978,542.1,9582,1991.4,5233
2020-07-28,Midlands,15,0.9,220,10,10.5,77,6.0,93,94.3,5985,542.4,9588,1992.1,5235
2020-07-29,Midlands,14,0.9,207,9,10.5,77,6.0,93,94.3,5988,542.8,9595,1992.5,5236
2020-07-30,Midlands,15,0.9,196,8,10.5,77,6.0,93,94.4,5994,543.3,9603,1992.9,5237
2020-07-31,Midlands,11,0.8,199,11,10.5,77,6.0,93,94.5,5998,543.5,9607,1994.0,5240
2020-08-01,Midlands,8,0.8,216,13,10.5,77,6.0,93,94.5,6001,543.7,9611,1994.4,5241
2020-08-02,Midlands,5,0.7,194,10,10.5,77,6.0,93,94.6,6004,543.8,9613,1994.4,5241
2020-08-03,Midlands,13,0.8,206,10,10.5,77,6.0,93,94.6,6006,544.3,9621,1995.5,5244
2020-08-04,Midlands,8,0.7,182,13,10.5,77,6.0,93,94.7,6011,544.5,9624,1995.5,5244
2020-08-05,Midlands,12,0.7,181,13,10.6,78,6.0,93,94.8,6018,544.6,9627,1995.9,5245
2020-08-06,Midlands,8,0.6,179,14,10.6,78,6.0,93,94.9,6022,544.9,9631,1995.9,5245
2020-08-07,Midlands,5,0.6,178,10,10.6,78,6.1,94,94.9,6024,544.9,9632,1996.3,5246
2020-08-08,Midlands,12,0.6,96,5,10.8,79,6.1,94,94.9,6027,545.3,9639,1996.7,5247
2020-08-09,Midlands,12,0.7,101,6,10.8,79,6.1,94,95.0,6033,545.4,9641,1998.2,5251
2020-08-10,Midlands,4,0.6,160,9,10.8,79,6.1,94,95.1,6035,545.5,9642,1998.6,5252
2020-08-11,Midlands,6,0.6,154,9,10.8,79,6.2,96,95.1,6037,545.5,9643,1999.0,5253
2020-08-12,Midlands,6,0.5,148,9,10.8,79,6.2,96,95.1,6040,545.6,9644,1999.7,5255
2020-08-13,Midlands,16,0.6,150,8,10.8,79,6.2,96,95.2,6045,546.0,9651,2001.2,5259
2020-08-14,Midlands,13,0.6,141,9,10.9,80,6.3,97,95.3,6050,546.3,9656,2001.6,5260
2020-08-15,Midlands,15,0.7,141,9,10.9,80,6.3,97,95.4,6058,546.4,9658,2003.5,5265
2020-08-16,Midlands,11,0.7,146,7,10.9,80,6.3,98,95.5,6063,546.5,9660,2004.7,5268
2020-08-17,Midlands,14,0.8,157,6,10.9,80,6.3,98,95.6,6071,546.7,9664,2005.4,5270
2020-08-18,Midlands,15,0.8,160,6,10.9,80,6.4,99,95.8,6079,547.1,9670,2005.4,5270
2020-08-19,Midlands,9,0.9,156,7,10.9,80,6.4,99,95.9,6087,547.1,9671,2005.4,5270
2020-08-20,Midlands,12,0.8,145,7,10.9,80,6.5,100,95.9,6091,547.4,9676,2006.2,5272
2020-08-21,Midlands,10,0.8,138,6,10.9,80,6.5,100,96.0,6095,547.6,9679,2007.3,5275
2020-08-22,Midlands,9,0.8,146,7,11.0,81,6.5,100,96.1,6098,547.8,9683,2007.7,5276
2020-08-23,Midlands,9,0.7,149,7,11.0,81,6.5,100,96.2,6105,547.9,9685,2007.7,5276
2020-08-24,Midlands,8,0.7,148,8,11.0,81,6.5,100,96.2,6108,547.9,9685,2009.6,5281
2020-08-25,Midlands,12,0.6,147,10,11.0,81,6.5,100,96.3,6115,548.2,9690,2009.6,5281
2020-08-26,Midlands,12,0.7,140,7,11.0,81,6.5,100,96.4,6121,548.4,9694,2010.4,5283
2020-08-27,Midlands,13,0.7,143,10,11.0,81,6.5,100,96.5,6128,548.7,9698,2011.1,5285
2020-08-28,Midlands,2,0.6,135,6,11.0,81,6.5,100,96.5,6129,548.7,9698,2011.5,5286
2020-08-29,Midlands,12,0.6,133,8,11.0,81,6.5,100,96.6,6134,548.9,9702,2012.7,5289
2020-08-30,Midlands,8,0.6,131,11,11.2,82,6.5,101,96.7,6137,549.0,9704,2013.0,5290
2020-08-31,Midlands,15,0.7,127,10,11.3,83,6.5,101,96.7,6140,549.3,9710,2014.9,5295
2020-09-01,Midlands,10,0.7,123,10,11.3,83,6.5,101,96.8,6146,549.4,9712,2015.7,5297
2020-09-02,Midlands,14,0.7,85,9,11.3,83,6.5,101,97.0,6156,549.6,9715,2016.1,5298
2020-09-03,Midlands,7,0.6,83,9,11.3,83,6.5,101,97.0,6160,549.8,9718,2016.1,5298
2020-09-04,Midlands,17,0.8,81,7,11.3,83,6.7,103,97.2,6168,550.0,9722,2017.2,5301
2020-09-05,Midlands,24,0.9,80,8,11.3,83,6.7,103,97.3,6175,550.8,9736,2018.4,5304
2020-09-06,Midlands,19,1.0,79,9,11.3,83,6.7,103,97.5,6187,551.1,9741,2019.1,5306
2020-09-07,Midlands,20,1.0,96,12,11.3,83,6.7,103,97.7,6201,551.4,9747,2019.1,5306
2020-09-08,Midlands,27,1.2,97,13,11.5,84,6.7,104,97.9,6218,551.8,9754,2019.5,5307
2020-09-09,Midlands,32,1.4,100,13,11.5,84,6.8,105,98.2,6236,552.3,9763,2021.0,5311
2020-09-10,Midlands,30,1.6,107,14,11.6,85,6.9,106,98.5,6252,553.0,9774,2021.4,5312
2020-09-11,Midlands,31,1.7,118,15,11.6,85,6.9,106,98.8,6270,553.4,9782,2023.3,5317
2020-09-12,Midlands,22,1.7,132,18,11.7,86,6.9,106,98.9,6281,553.8,9789,2024.5,5320
2020-09-13,Midlands,31,1.8,151,18,11.7,86,6.9,106,99.1,6294,554.7,9805,2025.2,5322
2020-09-14,Midlands,36,2.0,164,21,11.7,86,6.9,106,99.4,6312,555.4,9818,2027.1,5327
2020-09-15,Midlands,33,2.0,198,25,11.7,86,6.9,106,99.7,6332,556.1,9830,2027.5,5328
2020-09-16,Midlands,37,2.1,189,28,11.9,87,6.9,106,100.0,6350,556.9,9843,2029.4,5333
2020-09-17,Midlands,36,2.1,187,26,12.0,88,6.9,106,100.2,6364,557.8,9859,2031.3,5338
2020-09-18,Midlands,39,2.2,206,29,12.0,88,6.9,106,100.5,6383,558.4,9870,2034.7,5347
2020-09-19,Midlands,43,2.4,221,29,12.0,88,6.9,106,100.9,6407,559.2,9885,2036.3,5351
2020-09-20,Midlands,43,2.5,248,37,12.1,89,6.9,106,101.2,6423,560.2,9902,2039.7,5360
2020-09-21,Midlands,30,2.4,265,42,12.1,89,6.9,107,101.5,6444,560.6,9909,2040.1,5361
2020-09-22,Midlands,61,2.7,278,44,12.1,89,6.9,107,101.9,6471,562.0,9934,2043.5,5370
2020-09-23,Midlands,55,2.9,286,49,12.1,89,7.0,109,102.4,6502,563.1,9953,2044.6,5373
2020-09-24,Midlands,59,3.1,304,54,12.1,89,7.2,111,102.9,6530,564.3,9974,2047.7,5381
2020-09-25,Midlands,61,3.3,346,56,12.3,90,7.2,111,103.3,6556,565.7,10000,2050.7,5389
2020-09-26,Midlands,52,3.4,345,48,12.3,90,7.2,111,103.7,6580,567.0,10022,2053.0,5395
2020-09-27,Midlands,48,3.4,369,53,12.3,90,7.2,111,104.1,6606,568.0,10040,2054.5,5399
2020-09-28,Midlands,58,3.7,382,53,12.3,90,7.2,111,104.5,6634,569.3,10062,2057.6,5407
2020-09-29,Midlands,55,3.6,379,52,12.3,90,7.2,111,104.8,6655,570.7,10088,2060.6,5415
2020-09-30,Midlands,57,3.7,374,57,12.4,91,7.2,112,105.2,6679,572.0,10111,2063.7,5423
2020-10-01,Midlands,62,3.7,391,56,12.4,91,7.3,113,105.6,6705,573.7,10141,2065.6,5428
2020-10-02,Midlands,67,3.7,415,63,12.4,91,7.3,113,106.1,6738,575.2,10168,2068.2,5435
2020-10-03,Midlands,53,3.8,417,60,12.4,91,7.3,113,106.6,6768,576.3,10186,2070.1,5440
2020-10-04,Midlands,68,3.9,447,62,12.4,91,7.4,114,107.0,6790,578.3,10222,2073.6,5449
2020-10-05,Midlands,97,4.3,479,70,12.5,92,7.4,115,107.5,6822,580.8,10266,2080.8,5468
2020-10-06,Midlands,78,4.5,495,71,12.7,93,7.4,115,107.9,6848,582.4,10294,2089.5,5491
2020-10-07,Midlands,81,4.7,517,77,12.8,94,7.4,115,108.4,6883,583.9,10321,2096.4,5509
2020-10-08,Midlands,77,4.9,522,78,12.8,94,7.4,115,109.0,6920,585.5,10350,2100.6,5520
2020-10-09,Midlands,87,5.1,548,76,13.0,95,7.4,115,109.5,6951,587.5,10385,2108.2,5540
2020-10-10,Midlands,78,5.3,549,82,13.0,95,7.5,116,109.9,6978,589.2,10414,2116.2,5561
2020-10-11,Midlands,101,5.6,611,81,13.0,95,7.6,117,110.6,7020,591.5,10456,2122.3,5577
2020-10-12,Midlands,109,5.7,661,89,13.1,96,7.6,118,111.2,7060,594.0,10500,2131.0,5600
2020-10-13,Midlands,161,6.5,667,90,13.2,97,7.6,118,112.1,7119,598.3,10575,2140.9,5626
2020-10-14,Midlands,129,7.0,707,96,13.2,97,7.7,119,112.8,7162,602.0,10641,2148.1,5645
2020-10-15,Midlands,146,7.6,796,91,13.2,97,7.8,121,113.5,7208,605.7,10706,2160.7,5678
2020-10-16,Midlands,132,8.0,843,95,13.5,99,7.8,121,114.4,7265,608.4,10754,2170.2,5703
2020-10-17,Midlands,108,8.3,872,91,13.5,99,7.8,121,115.1,7309,610.4,10789,2181.2,5732
2020-10-18,Midlands,165,8.9,905,88,13.6,100,7.8,121,116.1,7369,614.3,10859,2194.2,5766
2020-10-19,Midlands,173,9.5,1003,105,13.8,101,8.0,123,117.0,7428,618.5,10932,2208.6,5804
2020-10-20,Midlands,208,10.0,1090,109,13.8,101,8.1,125,118.1,7498,623.8,11026,2224.6,5846
2020-10-21,Midlands,197,10.6,1148,122,13.8,101,8.1,126,119.4,7577,628.6,11111,2236.8,5878
2020-10-22,Midlands,230,11.4,1230,132,13.9,102,8.1,126,120.7,7662,633.9,11205,2255.8,5928
2020-10-23,Midlands,181,11.8,1301,142,14.0,103,8.3,128,121.7,7727,638.3,11283,2269.1,5963
2020-10-24,Midlands,174,12.5,1379,149,14.2,104,8.3,128,122.7,7788,643.0,11366,2280.2,5992
2020-10-25,Midlands,220,13.0,1449,153,14.2,104,8.3,128,123.7,7853,649.5,11481,2295.4,6032
2020-10-26,Midlands,278,14.0,1330,141,14.3,105,8.3,129,125.3,7957,655.7,11590,2319.4,6095
2020-10-27,Midlands,268,14.5,1700,171,14.7,108,8.3,129,127.1,8066,661.2,11688,2341.4,6153
2020-10-28,Midlands,229,14.8,1935,204,14.9,109,8.3,129,128.1,8135,667.9,11805,2357.4,6195
2020-10-29,Midlands,288,15.4,1871,192,15.0,110,8.5,131,129.6,8228,675.9,11948,2376.1,6244
2020-10-30,Midlands,234,15.9,1950,193,15.0,110,8.5,132,130.9,8309,682.1,12056,2392.8,6288
2020-10-31,Midlands,250,16.6,2010,197,15.0,110,8.5,132,132.1,8389,689.2,12182,2409.6,6332
2020-11-01,Midlands,274,17.1,1929,191,15.4,113,9.0,139,133.5,8477,696.0,12303,2430.5,6387
2020-11-02,Midlands,284,17.1,2044,197,15.5,114,9.2,143,135.1,8574,703.2,12430,2451.4,6442
2020-11-03,Midlands,261,17.1,2350,225,15.7,115,9.6,148,136.3,8654,709.3,12537,2477.3,6510
2020-11-04,Midlands,298,17.7,2332,223,16.1,118,9.8,151,137.9,8756,716.7,12668,2499.8,6569
2020-11-05,Midlands,324,18.1,2339,227,16.4,120,10.0,154,139.5,8857,724.5,12807,2529.8,6648
2020-11-06,Midlands,279,18.5,2345,223,16.5,121,10.2,158,140.9,8942,731.6,12932,2554.2,6712
2020-11-07,Midlands,300,19.0,2453,233,16.6,122,10.3,159,142.3,9033,739.5,13072,2579.7,6779
2020-11-08,Midlands,362,19.8,2545,231,17.0,125,10.4,161,144.0,9143,748.8,13236,2611.3,6862
2020-11-09,Midlands,397,20.8,2634,229,17.6,129,10.5,162,145.9,9260,759.9,13432,2641.3,6941
2020-11-10,Midlands,392,22.1,2605,223,17.6,129,10.6,164,148.0,9393,769.1,13594,2677.5,7036
2020-11-11,Midlands,437,23.4,2805,238,17.7,130,10.9,169,150.3,9540,779.5,13779,2715.1,7135
2020-11-12,Midlands,368,23.8,2948,246,17.9,131,11.3,174,152.0,9650,789.2,13949,2746.3,7217
2020-11-13,Midlands,372,24.7,3039,258,18.1,133,11.6,179,153.8,9765,799.8,14137,2769.9,7279
2020-11-14,Midlands,346,25.1,3126,267,18.7,137,11.8,182,155.4,9864,809.3,14305,2797.3,7351
2020-11-15,Midlands,330,24.8,3183,272,19.1,140,12.0,185,157.0,9967,818.2,14463,2821.3,7414
2020-11-16,Midlands,391,24.7,3274,271,19.4,142,12.2,189,158.6,10067,829.8,14667,2852.1,7495
