date,areaName,newCasesBySpecimenDateAgeDemographics
2020-12-29,North West,"[{'age': '00_04', 'cases': 96, 'rollingRate': 89.8, 'rollingSum': 386}, {'age': '05_09', 'cases': 113, 'rollingRate': 94.7, 'rollingSum': 433}, {'age': '10_14', 'cases': 204, 'rollingRate': 179.4, 'rollingSum': 785}, {'age': '15_19', 'cases': 356, 'rollingRate': 286.1, 'rollingSum': 1159}, {'age': '20_24', 'cases': 609, 'rollingRate': 436.6, 'rollingSum': 2038}, {'age': '25_29', 'cases': 732, 'rollingRate': 459.3, 'rollingSum': 2303}, {'age': '30_34', 'cases': 631, 'rollingRate': 460.3, 'rollingSum': 2227}, {'age': '35_39', 'cases': 555, 'rollingRate': 420.6, 'rollingSum': 1948}, {'age': '40_44', 'cases': 518, 'rollingRate': 432.2, 'rollingSum': 1800}, {'age': '45_49', 'cases': 498, 'rollingRate': 364.9, 'rollingSum': 1741}, {'age': '50_54', 'cases': 575, 'rollingRate': 375.9, 'rollingSum': 1934}, {'age': '55_59', 'cases': 529, 'rollingRate': 349.8, 'rollingSum': 1727}, {'age': '60_64', 'cases': 364, 'rollingRate': 287.6, 'rollingSum': 1207}, {'age': '65_69', 'cases': 233, 'rollingRate': 202.5, 'rollingSum': 765}, {'age': '70_74', 'cases': 185, 'rollingRate': 168.6, 'rollingSum': 628}, {'age': '75_79', 'cases': 142, 'rollingRate': 165.5, 'rollingSum': 431}, {'age': '80_84', 'cases': 105, 'rollingRate': 203.8, 'rollingSum': 388}, {'age': '85_89', 'cases': 74, 'rollingRate': 251.9, 'rollingSum': 280}, {'age': '90+', 'cases': 56, 'rollingRate': 338.8, 'rollingSum': 213}, {'age': 'unassigned', 'cases': 5, 'rollingRate': None, 'rollingSum': 11}, {'age': '60+', 'cases': 1159, 'rollingRate': 218.0, 'rollingSum': 3912}, {'age': '00_59', 'cases': 5421, 'rollingRate': 333.4, 'rollingSum': 18492}]"
2020-12-28,North West,"[{'age': '00_04', 'cases': 67, 'rollingRate': 81.2, 'rollingSum': 349}, {'age': '05_09', 'cases': 53, 'rollingRate': 87.7, 'rollingSum': 401}, {'age': '10_14', 'cases': 119, 'rollingRate': 165.2, 'rollingSum': 723}, {'age': '15_19', 'cases': 143, 'rollingRate': 232.8, 'rollingSum': 943}, {'age': '20_24', 'cases': 349, 'rollingRate': 352.8, 'rollingSum': 1647}, {'age': '25_29', 'cases': 355, 'rollingRate': 370.5, 'rollingSum': 1858}, {'age': '30_34', 'cases': 344, 'rollingRate': 384.2, 'rollingSum': 1859}, {'age': '35_39', 'cases': 317, 'rollingRate': 353.3, 'rollingSum': 1636}, {'age': '40_44', 'cases': 276, 'rollingRate': 357.1, 'rollingSum': 1487}, {'age': '45_49', 'cases': 290, 'rollingRate': 303.1, 'rollingSum': 1446}, {'age': '50_54', 'cases': 323, 'rollingRate': 309.4, 'rollingSum': 1592}, {'age': '55_59', 'cases': 273, 'rollingRate': 284.4, 'rollingSum': 1404}, {'age': '60_64', 'cases': 216, 'rollingRate': 232.5, 'rollingSum': 976}, {'age': '65_69', 'cases': 131, 'rollingRate': 163.6, 'rollingSum': 618}, {'age': '70_74', 'cases': 110, 'rollingRate': 142.3, 'rollingSum': 530}, {'age': '75_79', 'cases': 60, 'rollingRate': 130.9, 'rollingSum': 341}, {'age': '80_84', 'cases': 63, 'rollingRate': 181.7, 'rollingSum': 346}, {'age': '85_89', 'cases': 46, 'rollingRate': 231.2, 'rollingSum': 257}, {'age': '90+', 'cases': 31, 'rollingRate': 322.9, 'rollingSum': 203}, {'age': 'unassigned', 'cases': 1, 'rollingRate': None, 'rollingSum': 6}, {'age': '60+', 'cases': 657, 'rollingRate': 182.2, 'rollingSum': 3271}, {'age': '00_59', 'cases': 2910, 'rollingRate': 276.8, 'rollingSum': 15351}]"
2020-12-27,North West,"[{'age': '00_04', 'cases': 55, 'rollingRate': 79.6, 'rollingSum': 342}, {'age': '05_09', 'cases': 68, 'rollingRate': 90.1, 'rollingSum': 412}, {'age': '10_14', 'cases': 100, 'rollingRate': 171.9, 'rollingSum': 752}, {'age': '15_19', 'cases': 182, 'rollingRate': 240.2, 'rollingSum': 973}, {'age': '20_24', 'cases': 332, 'rollingRate': 326.3, 'rollingSum': 1523}, {'age': '25_29', 'cases': 366, 'rollingRate': 362.4, 'rollingSum': 1817}, {'age': '30_34', 'cases': 369, 'rollingRate': 370.6, 'rollingSum': 1793}, {'age': '35_39', 'cases': 289, 'rollingRate': 338.4, 'rollingSum': 1567}, {'age': '40_44', 'cases': 308, 'rollingRate': 353.2, 'rollingSum': 1471}, {'age': '45_49', 'cases': 285, 'rollingRate': 292.4, 'rollingSum': 1395}, {'age': '50_54', 'cases': 285, 'rollingRate': 294.9, 'rollingSum': 1517}, {'age': '55_59', 'cases': 276, 'rollingRate': 273.6, 'rollingSum': 1351}, {'age': '60_64', 'cases': 197, 'rollingRate': 216.1, 'rollingSum': 907}, {'age': '65_69', 'cases': 129, 'rollingRate': 154.0, 'rollingSum': 582}, {'age': '70_74', 'cases': 88, 'rollingRate': 133.7, 'rollingSum': 498}, {'age': '75_79', 'cases': 71, 'rollingRate': 141.3, 'rollingSum': 368}, {'age': '80_84', 'cases': 63, 'rollingRate': 183.3, 'rollingSum': 349}, {'age': '85_89', 'cases': 29, 'rollingRate': 236.6, 'rollingSum': 263}, {'age': '90+', 'cases': 23, 'rollingRate': 345.2, 'rollingSum': 217}, {'age': 'unassigned', 'cases': 3, 'rollingRate': None, 'rollingSum': 8}, {'age': '60+', 'cases': 600, 'rollingRate': 177.4, 'rollingSum': 3184}, {'age': '00_59', 'cases': 2918, 'rollingRate': 269.0, 'rollingSum': 14921}]"
2020-12-26,North West,"[{'age': '00_04', 'cases': 51, 'rollingRate': 74.9, 'rollingSum': 322}, {'age': '05_09', 'cases': 48, 'rollingRate': 87.1, 'rollingSum': 398}, {'age': '10_14', 'cases': 81, 'rollingRate': 170.0, 'rollingSum': 744}, {'age': '15_19', 'cases': 124, 'rollingRate': 223.4, 'rollingSum': 905}, {'age': '20_24', 'cases': 219, 'rollingRate': 284.1, 'rollingSum': 1326}, {'age': '25_29', 'cases': 265, 'rollingRate': 326.7, 'rollingSum': 1638}, {'age': '30_34', 'cases': 292, 'rollingRate': 330.7, 'rollingSum': 1600}, {'age': '35_39', 'cases': 274, 'rollingRate': 320.4, 'rollingSum': 1484}, {'age': '40_44', 'cases': 225, 'rollingRate': 314.8, 'rollingSum': 1311}, {'age': '45_49', 'cases': 167, 'rollingRate': 267.0, 'rollingSum': 1274}, {'age': '50_54', 'cases': 246, 'rollingRate': 270.6, 'rollingSum': 1392}, {'age': '55_59', 'cases': 227, 'rollingRate': 244.9, 'rollingSum': 1209}, {'age': '60_64', 'cases': 132, 'rollingRate': 192.3, 'rollingSum': 807}, {'age': '65_69', 'cases': 88, 'rollingRate': 137.4, 'rollingSum': 519}, {'age': '70_74', 'cases': 74, 'rollingRate': 125.7, 'rollingSum': 468}, {'age': '75_79', 'cases': 39, 'rollingRate': 127.9, 'rollingSum': 333}, {'age': '80_84', 'cases': 43, 'rollingRate': 174.9, 'rollingSum': 333}, {'age': '85_89', 'cases': 28, 'rollingRate': 227.6, 'rollingSum': 253}, {'age': '90+', 'cases': 28, 'rollingRate': 337.2, 'rollingSum': 212}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 7}, {'age': '60+', 'cases': 432, 'rollingRate': 163.0, 'rollingSum': 2925}, {'age': '00_59', 'cases': 2219, 'rollingRate': 245.4, 'rollingSum': 13610}]"
2020-12-25,North West,"[{'age': '00_04', 'cases': 14, 'rollingRate': 70.8, 'rollingSum': 304}, {'age': '05_09', 'cases': 12, 'rollingRate': 84.4, 'rollingSum': 386}, {'age': '10_14', 'cases': 34, 'rollingRate': 173.9, 'rollingSum': 761}, {'age': '15_19', 'cases': 49, 'rollingRate': 214.0, 'rollingSum': 867}, {'age': '20_24', 'cases': 65, 'rollingRate': 261.8, 'rollingSum': 1222}, {'age': '25_29', 'cases': 83, 'rollingRate': 307.1, 'rollingSum': 1540}, {'age': '30_34', 'cases': 91, 'rollingRate': 300.9, 'rollingSum': 1456}, {'age': '35_39', 'cases': 79, 'rollingRate': 290.9, 'rollingSum': 1347}, {'age': '40_44', 'cases': 76, 'rollingRate': 285.0, 'rollingSum': 1187}, {'age': '45_49', 'cases': 81, 'rollingRate': 255.5, 'rollingSum': 1219}, {'age': '50_54', 'cases': 79, 'rollingRate': 247.2, 'rollingSum': 1272}, {'age': '55_59', 'cases': 70, 'rollingRate': 226.2, 'rollingSum': 1117}, {'age': '60_64', 'cases': 41, 'rollingRate': 178.0, 'rollingSum': 747}, {'age': '65_69', 'cases': 25, 'rollingRate': 128.6, 'rollingSum': 486}, {'age': '70_74', 'cases': 37, 'rollingRate': 120.3, 'rollingSum': 448}, {'age': '75_79', 'cases': 27, 'rollingRate': 132.8, 'rollingSum': 346}, {'age': '80_84', 'cases': 23, 'rollingRate': 175.4, 'rollingSum': 334}, {'age': '85_89', 'cases': 17, 'rollingRate': 241.1, 'rollingSum': 268}, {'age': '90+', 'cases': 8, 'rollingRate': 362.6, 'rollingSum': 228}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 7}, {'age': '60+', 'cases': 178, 'rollingRate': 159.2, 'rollingSum': 2857}, {'age': '00_59', 'cases': 733, 'rollingRate': 228.7, 'rollingSum': 12685}]"
2020-12-24,North West,"[{'age': '00_04', 'cases': 47, 'rollingRate': 74.9, 'rollingSum': 322}, {'age': '05_09', 'cases': 55, 'rollingRate': 93.8, 'rollingSum': 429}, {'age': '10_14', 'cases': 107, 'rollingRate': 188.1, 'rollingSum': 823}, {'age': '15_19', 'cases': 120, 'rollingRate': 228.6, 'rollingSum': 926}, {'age': '20_24', 'cases': 205, 'rollingRate': 284.5, 'rollingSum': 1328}, {'age': '25_29', 'cases': 214, 'rollingRate': 328.4, 'rollingSum': 1647}, {'age': '30_34', 'cases': 222, 'rollingRate': 319.7, 'rollingSum': 1547}, {'age': '35_39', 'cases': 194, 'rollingRate': 313.5, 'rollingSum': 1452}, {'age': '40_44', 'cases': 165, 'rollingRate': 306.2, 'rollingSum': 1275}, {'age': '45_49', 'cases': 200, 'rollingRate': 277.3, 'rollingSum': 1323}, {'age': '50_54', 'cases': 210, 'rollingRate': 267.7, 'rollingSum': 1377}, {'age': '55_59', 'cases': 160, 'rollingRate': 242.2, 'rollingSum': 1196}, {'age': '60_64', 'cases': 120, 'rollingRate': 190.8, 'rollingSum': 801}, {'age': '65_69', 'cases': 61, 'rollingRate': 139.2, 'rollingSum': 526}, {'age': '70_74', 'cases': 58, 'rollingRate': 125.1, 'rollingSum': 466}, {'age': '75_79', 'cases': 40, 'rollingRate': 148.6, 'rollingSum': 387}, {'age': '80_84', 'cases': 45, 'rollingRate': 185.4, 'rollingSum': 353}, {'age': '85_89', 'cases': 44, 'rollingRate': 264.5, 'rollingSum': 294}, {'age': '90+', 'cases': 30, 'rollingRate': 394.5, 'rollingSum': 248}, {'age': 'unassigned', 'cases': 2, 'rollingRate': None, 'rollingSum': 8}, {'age': '60+', 'cases': 398, 'rollingRate': 171.3, 'rollingSum': 3075}, {'age': '00_59', 'cases': 1901, 'rollingRate': 246.2, 'rollingSum': 13653}]"
2020-12-23,North West,"[{'age': '00_04', 'cases': 56, 'rollingRate': 72.6, 'rollingSum': 312}, {'age': '05_09', 'cases': 84, 'rollingRate': 91.4, 'rollingSum': 418}, {'age': '10_14', 'cases': 140, 'rollingRate': 181.7, 'rollingSum': 795}, {'age': '15_19', 'cases': 185, 'rollingRate': 226.4, 'rollingSum': 917}, {'age': '20_24', 'cases': 259, 'rollingRate': 275.1, 'rollingSum': 1284}, {'age': '25_29', 'cases': 288, 'rollingRate': 325.3, 'rollingSum': 1631}, {'age': '30_34', 'cases': 278, 'rollingRate': 310.2, 'rollingSum': 1501}, {'age': '35_39', 'cases': 240, 'rollingRate': 307.9, 'rollingSum': 1426}, {'age': '40_44', 'cases': 232, 'rollingRate': 305.0, 'rollingSum': 1270}, {'age': '45_49', 'cases': 220, 'rollingRate': 267.2, 'rollingSum': 1275}, {'age': '50_54', 'cases': 216, 'rollingRate': 254.8, 'rollingSum': 1311}, {'age': '55_59', 'cases': 192, 'rollingRate': 234.7, 'rollingSum': 1159}, {'age': '60_64', 'cases': 137, 'rollingRate': 188.4, 'rollingSum': 791}, {'age': '65_69', 'cases': 98, 'rollingRate': 140.8, 'rollingSum': 532}, {'age': '70_74', 'cases': 76, 'rollingRate': 123.5, 'rollingSum': 460}, {'age': '75_79', 'cases': 52, 'rollingRate': 148.2, 'rollingSum': 386}, {'age': '80_84', 'cases': 46, 'rollingRate': 181.2, 'rollingSum': 345}, {'age': '85_89', 'cases': 42, 'rollingRate': 269.9, 'rollingSum': 300}, {'age': '90+', 'cases': 37, 'rollingRate': 413.5, 'rollingSum': 260}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 6}, {'age': '60+', 'cases': 488, 'rollingRate': 171.3, 'rollingSum': 3074}, {'age': '00_59', 'cases': 2390, 'rollingRate': 239.9, 'rollingSum': 13305}]"
2020-12-22,North West,"[{'age': '00_04', 'cases': 59, 'rollingRate': 66.3, 'rollingSum': 285}, {'age': '05_09', 'cases': 81, 'rollingRate': 84.0, 'rollingSum': 384}, {'age': '10_14', 'cases': 142, 'rollingRate': 169.1, 'rollingSum': 740}, {'age': '15_19', 'cases': 140, 'rollingRate': 217.2, 'rollingSum': 880}, {'age': '20_24', 'cases': 218, 'rollingRate': 254.3, 'rollingSum': 1187}, {'age': '25_29', 'cases': 287, 'rollingRate': 309.5, 'rollingSum': 1552}, {'age': '30_34', 'cases': 263, 'rollingRate': 293.5, 'rollingSum': 1420}, {'age': '35_39', 'cases': 243, 'rollingRate': 294.8, 'rollingSum': 1365}, {'age': '40_44', 'cases': 205, 'rollingRate': 284.1, 'rollingSum': 1183}, {'age': '45_49', 'cases': 203, 'rollingRate': 251.9, 'rollingSum': 1202}, {'age': '50_54', 'cases': 233, 'rollingRate': 241.8, 'rollingSum': 1244}, {'age': '55_59', 'cases': 206, 'rollingRate': 221.0, 'rollingSum': 1091}, {'age': '60_64', 'cases': 133, 'rollingRate': 178.4, 'rollingSum': 749}, {'age': '65_69', 'cases': 86, 'rollingRate': 133.9, 'rollingSum': 506}, {'age': '70_74', 'cases': 87, 'rollingRate': 122.7, 'rollingSum': 457}, {'age': '75_79', 'cases': 52, 'rollingRate': 147.4, 'rollingSum': 384}, {'age': '80_84', 'cases': 63, 'rollingRate': 178.1, 'rollingSum': 339}, {'age': '85_89', 'cases': 51, 'rollingRate': 279.8, 'rollingSum': 311}, {'age': '90+', 'cases': 46, 'rollingRate': 396.0, 'rollingSum': 249}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 7}, {'age': '60+', 'cases': 518, 'rollingRate': 166.9, 'rollingSum': 2995}, {'age': '00_59', 'cases': 2280, 'rollingRate': 226.1, 'rollingSum': 12540}]"
2020-12-21,North West,"[{'age': '00_04', 'cases': 60, 'rollingRate': 61.9, 'rollingSum': 266}, {'age': '05_09', 'cases': 64, 'rollingRate': 77.7, 'rollingSum': 355}, {'age': '10_14', 'cases': 148, 'rollingRate': 160.2, 'rollingSum': 701}, {'age': '15_19', 'cases': 173, 'rollingRate': 216.2, 'rollingSum': 876}, {'age': '20_24', 'cases': 225, 'rollingRate': 241.2, 'rollingSum': 1126}, {'age': '25_29', 'cases': 314, 'rollingRate': 294.9, 'rollingSum': 1479}, {'age': '30_34', 'cases': 278, 'rollingRate': 278.2, 'rollingSum': 1346}, {'age': '35_39', 'cases': 248, 'rollingRate': 280.3, 'rollingSum': 1298}, {'age': '40_44', 'cases': 260, 'rollingRate': 278.3, 'rollingSum': 1159}, {'age': '45_49', 'cases': 239, 'rollingRate': 243.5, 'rollingSum': 1162}, {'age': '50_54', 'cases': 248, 'rollingRate': 228.6, 'rollingSum': 1176}, {'age': '55_59', 'cases': 220, 'rollingRate': 208.4, 'rollingSum': 1029}, {'age': '60_64', 'cases': 147, 'rollingRate': 170.8, 'rollingSum': 717}, {'age': '65_69', 'cases': 95, 'rollingRate': 129.4, 'rollingSum': 489}, {'age': '70_74', 'cases': 78, 'rollingRate': 112.2, 'rollingSum': 418}, {'age': '75_79', 'cases': 87, 'rollingRate': 144.4, 'rollingSum': 376}, {'age': '80_84', 'cases': 66, 'rollingRate': 176.0, 'rollingSum': 335}, {'age': '85_89', 'cases': 52, 'rollingRate': 276.2, 'rollingSum': 307}, {'age': '90+', 'cases': 45, 'rollingRate': 375.4, 'rollingSum': 236}, {'age': 'unassigned', 'cases': 3, 'rollingRate': None, 'rollingSum': 9}, {'age': '60+', 'cases': 570, 'rollingRate': 160.3, 'rollingSum': 2878}, {'age': '00_59', 'cases': 2480, 'rollingRate': 216.0, 'rollingSum': 11982}]"
2020-12-20,North West,"[{'age': '00_04', 'cases': 35, 'rollingRate': 58.4, 'rollingSum': 251}, {'age': '05_09', 'cases': 54, 'rollingRate': 81.4, 'rollingSum': 372}, {'age': '10_14', 'cases': 92, 'rollingRate': 154.3, 'rollingSum': 675}, {'age': '15_19', 'cases': 114, 'rollingRate': 204.1, 'rollingSum': 827}, {'age': '20_24', 'cases': 135, 'rollingRate': 228.6, 'rollingSum': 1067}, {'age': '25_29', 'cases': 187, 'rollingRate': 273.8, 'rollingSum': 1373}, {'age': '30_34', 'cases': 176, 'rollingRate': 262.5, 'rollingSum': 1270}, {'age': '35_39', 'cases': 206, 'rollingRate': 268.2, 'rollingSum': 1242}, {'age': '40_44', 'cases': 148, 'rollingRate': 258.1, 'rollingSum': 1075}, {'age': '45_49', 'cases': 164, 'rollingRate': 234.3, 'rollingSum': 1118}, {'age': '50_54', 'cases': 160, 'rollingRate': 213.2, 'rollingSum': 1097}, {'age': '55_59', 'cases': 134, 'rollingRate': 191.6, 'rollingSum': 946}, {'age': '60_64', 'cases': 97, 'rollingRate': 163.4, 'rollingSum': 686}, {'age': '65_69', 'cases': 66, 'rollingRate': 119.4, 'rollingSum': 451}, {'age': '70_74', 'cases': 58, 'rollingRate': 108.5, 'rollingSum': 404}, {'age': '75_79', 'cases': 36, 'rollingRate': 129.4, 'rollingSum': 337}, {'age': '80_84', 'cases': 47, 'rollingRate': 175.4, 'rollingSum': 334}, {'age': '85_89', 'cases': 19, 'rollingRate': 263.6, 'rollingSum': 293}, {'age': '90+', 'cases': 18, 'rollingRate': 354.7, 'rollingSum': 223}, {'age': 'unassigned', 'cases': 2, 'rollingRate': None, 'rollingSum': 6}, {'age': '60+', 'cases': 341, 'rollingRate': 152.0, 'rollingSum': 2728}, {'age': '00_59', 'cases': 1607, 'rollingRate': 204.1, 'rollingSum': 11319}]"
