date,areaName,newCasesBySpecimenDateAgeDemographics
2020-12-26,South West,"[{'age': '00_04', 'cases': 46, 'rollingRate': 67.0, 'rollingSum': 195}, {'age': '05_09', 'cases': 40, 'rollingRate': 69.5, 'rollingSum': 227}, {'age': '10_14', 'cases': 50, 'rollingRate': 114.3, 'rollingSum': 360}, {'age': '15_19', 'cases': 102, 'rollingRate': 182.4, 'rollingSum': 549}, {'age': '20_24', 'cases': 170, 'rollingRate': 290.2, 'rollingSum': 971}, {'age': '25_29', 'cases': 197, 'rollingRate': 343.3, 'rollingSum': 1145}, {'age': '30_34', 'cases': 148, 'rollingRate': 299.1, 'rollingSum': 989}, {'age': '35_39', 'cases': 161, 'rollingRate': 258.2, 'rollingSum': 850}, {'age': '40_44', 'cases': 132, 'rollingRate': 248.7, 'rollingSum': 773}, {'age': '45_49', 'cases': 139, 'rollingRate': 214.5, 'rollingSum': 780}, {'age': '50_54', 'cases': 170, 'rollingRate': 229.2, 'rollingSum': 917}, {'age': '55_59', 'cases': 125, 'rollingRate': 191.0, 'rollingSum': 746}, {'age': '60_64', 'cases': 111, 'rollingRate': 154.2, 'rollingSum': 532}, {'age': '65_69', 'cases': 54, 'rollingRate': 88.7, 'rollingSum': 292}, {'age': '70_74', 'cases': 40, 'rollingRate': 69.4, 'rollingSum': 236}, {'age': '75_79', 'cases': 28, 'rollingRate': 66.2, 'rollingSum': 157}, {'age': '80_84', 'cases': 35, 'rollingRate': 105.9, 'rollingSum': 182}, {'age': '85_89', 'cases': 29, 'rollingRate': 148.9, 'rollingSum': 162}, {'age': '90+', 'cases': 27, 'rollingRate': 267.4, 'rollingSum': 177}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 8}, {'age': '60+', 'cases': 324, 'rollingRate': 108.7, 'rollingSum': 1738}, {'age': '00_59', 'cases': 1480, 'rollingRate': 211.4, 'rollingSum': 8510}]"
2020-12-25,South West,"[{'age': '00_04', 'cases': 11, 'rollingRate': 57.1, 'rollingSum': 166}, {'age': '05_09', 'cases': 11, 'rollingRate': 64.9, 'rollingSum': 212}, {'age': '10_14', 'cases': 17, 'rollingRate': 110.2, 'rollingSum': 347}, {'age': '15_19', 'cases': 33, 'rollingRate': 164.8, 'rollingSum': 496}, {'age': '20_24', 'cases': 42, 'rollingRate': 262.7, 'rollingSum': 879}, {'age': '25_29', 'cases': 60, 'rollingRate': 306.7, 'rollingSum': 1023}, {'age': '30_34', 'cases': 54, 'rollingRate': 278.2, 'rollingSum': 920}, {'age': '35_39', 'cases': 56, 'rollingRate': 226.9, 'rollingSum': 747}, {'age': '40_44', 'cases': 44, 'rollingRate': 227.2, 'rollingSum': 706}, {'age': '45_49', 'cases': 36, 'rollingRate': 192.8, 'rollingSum': 701}, {'age': '50_54', 'cases': 49, 'rollingRate': 199.7, 'rollingSum': 799}, {'age': '55_59', 'cases': 39, 'rollingRate': 173.1, 'rollingSum': 676}, {'age': '60_64', 'cases': 26, 'rollingRate': 132.1, 'rollingSum': 456}, {'age': '65_69', 'cases': 17, 'rollingRate': 76.6, 'rollingSum': 252}, {'age': '70_74', 'cases': 13, 'rollingRate': 64.7, 'rollingSum': 220}, {'age': '75_79', 'cases': 19, 'rollingRate': 61.1, 'rollingSum': 145}, {'age': '80_84', 'cases': 9, 'rollingRate': 92.0, 'rollingSum': 158}, {'age': '85_89', 'cases': 11, 'rollingRate': 135.1, 'rollingSum': 147}, {'age': '90+', 'cases': 13, 'rollingRate': 243.2, 'rollingSum': 161}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 9}, {'age': '60+', 'cases': 108, 'rollingRate': 96.3, 'rollingSum': 1539}, {'age': '00_59', 'cases': 452, 'rollingRate': 190.8, 'rollingSum': 7681}]"
2020-12-24,South West,"[{'age': '00_04', 'cases': 15, 'rollingRate': 63.2, 'rollingSum': 184}, {'age': '05_09', 'cases': 24, 'rollingRate': 71.3, 'rollingSum': 233}, {'age': '10_14', 'cases': 46, 'rollingRate': 126.4, 'rollingSum': 398}, {'age': '15_19', 'cases': 55, 'rollingRate': 175.1, 'rollingSum': 527}, {'age': '20_24', 'cases': 99, 'rollingRate': 284.5, 'rollingSum': 952}, {'age': '25_29', 'cases': 116, 'rollingRate': 319.6, 'rollingSum': 1066}, {'age': '30_34', 'cases': 120, 'rollingRate': 292.4, 'rollingSum': 967}, {'age': '35_39', 'cases': 96, 'rollingRate': 241.8, 'rollingSum': 796}, {'age': '40_44', 'cases': 95, 'rollingRate': 238.7, 'rollingSum': 742}, {'age': '45_49', 'cases': 78, 'rollingRate': 209.5, 'rollingSum': 762}, {'age': '50_54', 'cases': 90, 'rollingRate': 212.7, 'rollingSum': 851}, {'age': '55_59', 'cases': 70, 'rollingRate': 186.4, 'rollingSum': 728}, {'age': '60_64', 'cases': 67, 'rollingRate': 143.4, 'rollingSum': 495}, {'age': '65_69', 'cases': 34, 'rollingRate': 83.6, 'rollingSum': 275}, {'age': '70_74', 'cases': 31, 'rollingRate': 70.9, 'rollingSum': 241}, {'age': '75_79', 'cases': 12, 'rollingRate': 62.8, 'rollingSum': 149}, {'age': '80_84', 'cases': 24, 'rollingRate': 103.6, 'rollingSum': 178}, {'age': '85_89', 'cases': 18, 'rollingRate': 157.2, 'rollingSum': 171}, {'age': '90+', 'cases': 21, 'rollingRate': 264.4, 'rollingSum': 175}, {'age': 'unassigned', 'cases': 1, 'rollingRate': None, 'rollingSum': 13}, {'age': '60+', 'cases': 207, 'rollingRate': 105.4, 'rollingSum': 1684}, {'age': '00_59', 'cases': 905, 'rollingRate': 204.1, 'rollingSum': 8219}]"
2020-12-23,South West,"[{'age': '00_04', 'cases': 28, 'rollingRate': 64.6, 'rollingSum': 188}, {'age': '05_09', 'cases': 41, 'rollingRate': 68.6, 'rollingSum': 224}, {'age': '10_14', 'cases': 49, 'rollingRate': 120.4, 'rollingSum': 379}, {'age': '15_19', 'cases': 91, 'rollingRate': 179.1, 'rollingSum': 539}, {'age': '20_24', 'cases': 180, 'rollingRate': 288.7, 'rollingSum': 966}, {'age': '25_29', 'cases': 211, 'rollingRate': 321.4, 'rollingSum': 1072}, {'age': '30_34', 'cases': 180, 'rollingRate': 287.6, 'rollingSum': 951}, {'age': '35_39', 'cases': 145, 'rollingRate': 237.5, 'rollingSum': 782}, {'age': '40_44', 'cases': 119, 'rollingRate': 235.2, 'rollingSum': 731}, {'age': '45_49', 'cases': 137, 'rollingRate': 213.4, 'rollingSum': 776}, {'age': '50_54', 'cases': 167, 'rollingRate': 212.0, 'rollingSum': 848}, {'age': '55_59', 'cases': 128, 'rollingRate': 188.2, 'rollingSum': 735}, {'age': '60_64', 'cases': 89, 'rollingRate': 142.3, 'rollingSum': 491}, {'age': '65_69', 'cases': 51, 'rollingRate': 82.6, 'rollingSum': 272}, {'age': '70_74', 'cases': 41, 'rollingRate': 66.8, 'rollingSum': 227}, {'age': '75_79', 'cases': 27, 'rollingRate': 68.7, 'rollingSum': 163}, {'age': '80_84', 'cases': 27, 'rollingRate': 103.6, 'rollingSum': 178}, {'age': '85_89', 'cases': 17, 'rollingRate': 165.5, 'rollingSum': 180}, {'age': '90+', 'cases': 39, 'rollingRate': 290.1, 'rollingSum': 192}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 12}, {'age': '60+', 'cases': 291, 'rollingRate': 106.6, 'rollingSum': 1703}, {'age': '00_59', 'cases': 1476, 'rollingRate': 203.7, 'rollingSum': 8203}]"
2020-12-22,South West,"[{'age': '00_04', 'cases': 40, 'rollingRate': 70.1, 'rollingSum': 204}, {'age': '05_09', 'cases': 31, 'rollingRate': 67.0, 'rollingSum': 219}, {'age': '10_14', 'cases': 57, 'rollingRate': 126.1, 'rollingSum': 397}, {'age': '15_19', 'cases': 94, 'rollingRate': 169.4, 'rollingSum': 510}, {'age': '20_24', 'cases': 172, 'rollingRate': 280.6, 'rollingSum': 939}, {'age': '25_29', 'cases': 231, 'rollingRate': 296.8, 'rollingSum': 990}, {'age': '30_34', 'cases': 189, 'rollingRate': 267.6, 'rollingSum': 885}, {'age': '35_39', 'cases': 144, 'rollingRate': 224.1, 'rollingSum': 738}, {'age': '40_44', 'cases': 141, 'rollingRate': 230.7, 'rollingSum': 717}, {'age': '45_49', 'cases': 115, 'rollingRate': 207.3, 'rollingSum': 754}, {'age': '50_54', 'cases': 156, 'rollingRate': 199.0, 'rollingSum': 796}, {'age': '55_59', 'cases': 122, 'rollingRate': 171.8, 'rollingSum': 671}, {'age': '60_64', 'cases': 77, 'rollingRate': 130.1, 'rollingSum': 449}, {'age': '65_69', 'cases': 52, 'rollingRate': 75.7, 'rollingSum': 249}, {'age': '70_74', 'cases': 44, 'rollingRate': 63.5, 'rollingSum': 216}, {'age': '75_79', 'cases': 29, 'rollingRate': 67.0, 'rollingSum': 159}, {'age': '80_84', 'cases': 35, 'rollingRate': 101.8, 'rollingSum': 175}, {'age': '85_89', 'cases': 33, 'rollingRate': 184.8, 'rollingSum': 201}, {'age': '90+', 'cases': 28, 'rollingRate': 279.5, 'rollingSum': 185}, {'age': 'unassigned', 'cases': 3, 'rollingRate': None, 'rollingSum': 13}, {'age': '60+', 'cases': 298, 'rollingRate': 102.2, 'rollingSum': 1634}, {'age': '00_59', 'cases': 1495, 'rollingRate': 194.5, 'rollingSum': 7833}]"
2020-12-21,South West,"[{'age': '00_04', 'cases': 31, 'rollingRate': 69.1, 'rollingSum': 201}, {'age': '05_09', 'cases': 60, 'rollingRate': 67.7, 'rollingSum': 221}, {'age': '10_14', 'cases': 88, 'rollingRate': 126.7, 'rollingSum': 399}, {'age': '15_19', 'cases': 100, 'rollingRate': 161.1, 'rollingSum': 485}, {'age': '20_24', 'cases': 175, 'rollingRate': 262.4, 'rollingSum': 878}, {'age': '25_29', 'cases': 192, 'rollingRate': 264.7, 'rollingSum': 883}, {'age': '30_34', 'cases': 172, 'rollingRate': 245.9, 'rollingSum': 813}, {'age': '35_39', 'cases': 155, 'rollingRate': 209.0, 'rollingSum': 688}, {'age': '40_44', 'cases': 150, 'rollingRate': 213.3, 'rollingSum': 663}, {'age': '45_49', 'cases': 165, 'rollingRate': 205.7, 'rollingSum': 748}, {'age': '50_54', 'cases': 172, 'rollingRate': 182.2, 'rollingSum': 729}, {'age': '55_59', 'cases': 168, 'rollingRate': 162.6, 'rollingSum': 635}, {'age': '60_64', 'cases': 98, 'rollingRate': 126.9, 'rollingSum': 438}, {'age': '65_69', 'cases': 49, 'rollingRate': 66.5, 'rollingSum': 219}, {'age': '70_74', 'cases': 37, 'rollingRate': 58.0, 'rollingSum': 197}, {'age': '75_79', 'cases': 26, 'rollingRate': 64.0, 'rollingSum': 152}, {'age': '80_84', 'cases': 30, 'rollingRate': 98.4, 'rollingSum': 169}, {'age': '85_89', 'cases': 34, 'rollingRate': 177.4, 'rollingSum': 193}, {'age': '90+', 'cases': 40, 'rollingRate': 265.9, 'rollingSum': 176}, {'age': 'unassigned', 'cases': 4, 'rollingRate': None, 'rollingSum': 10}, {'age': '60+', 'cases': 314, 'rollingRate': 96.6, 'rollingSum': 1544}, {'age': '00_59', 'cases': 1632, 'rollingRate': 182.6, 'rollingSum': 7353}]"
2020-12-20,South West,"[{'age': '00_04', 'cases': 24, 'rollingRate': 69.4, 'rollingSum': 202}, {'age': '05_09', 'cases': 20, 'rollingRate': 58.5, 'rollingSum': 191}, {'age': '10_14', 'cases': 53, 'rollingRate': 122.0, 'rollingSum': 384}, {'age': '15_19', 'cases': 74, 'rollingRate': 147.5, 'rollingSum': 444}, {'age': '20_24', 'cases': 133, 'rollingRate': 240.3, 'rollingSum': 804}, {'age': '25_29', 'cases': 138, 'rollingRate': 233.6, 'rollingSum': 779}, {'age': '30_34', 'cases': 126, 'rollingRate': 225.6, 'rollingSum': 746}, {'age': '35_39', 'cases': 93, 'rollingRate': 192.6, 'rollingSum': 634}, {'age': '40_44', 'cases': 92, 'rollingRate': 199.8, 'rollingSum': 621}, {'age': '45_49', 'cases': 110, 'rollingRate': 193.9, 'rollingSum': 705}, {'age': '50_54', 'cases': 113, 'rollingRate': 166.7, 'rollingSum': 667}, {'age': '55_59', 'cases': 94, 'rollingRate': 145.7, 'rollingSum': 569}, {'age': '60_64', 'cases': 64, 'rollingRate': 114.5, 'rollingSum': 395}, {'age': '65_69', 'cases': 35, 'rollingRate': 60.5, 'rollingSum': 199}, {'age': '70_74', 'cases': 30, 'rollingRate': 56.5, 'rollingSum': 192}, {'age': '75_79', 'cases': 16, 'rollingRate': 66.6, 'rollingSum': 158}, {'age': '80_84', 'cases': 22, 'rollingRate': 102.4, 'rollingSum': 176}, {'age': '85_89', 'cases': 20, 'rollingRate': 162.7, 'rollingSum': 177}, {'age': '90+', 'cases': 9, 'rollingRate': 243.2, 'rollingSum': 161}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 8}, {'age': '60+', 'cases': 196, 'rollingRate': 91.2, 'rollingSum': 1458}, {'age': '00_59', 'cases': 1070, 'rollingRate': 167.7, 'rollingSum': 6754}]"
2020-12-19,South West,"[{'age': '00_04', 'cases': 17, 'rollingRate': 67.7, 'rollingSum': 197}, {'age': '05_09', 'cases': 25, 'rollingRate': 61.8, 'rollingSum': 202}, {'age': '10_14', 'cases': 37, 'rollingRate': 116.9, 'rollingSum': 368}, {'age': '15_19', 'cases': 49, 'rollingRate': 133.9, 'rollingSum': 403}, {'age': '20_24', 'cases': 78, 'rollingRate': 223.6, 'rollingSum': 748}, {'age': '25_29', 'cases': 75, 'rollingRate': 215.3, 'rollingSum': 718}, {'age': '30_34', 'cases': 79, 'rollingRate': 208.1, 'rollingSum': 688}, {'age': '35_39', 'cases': 58, 'rollingRate': 187.7, 'rollingSum': 618}, {'age': '40_44', 'cases': 65, 'rollingRate': 192.4, 'rollingSum': 598}, {'age': '45_49', 'cases': 60, 'rollingRate': 182.9, 'rollingSum': 665}, {'age': '50_54', 'cases': 52, 'rollingRate': 155.2, 'rollingSum': 621}, {'age': '55_59', 'cases': 55, 'rollingRate': 137.0, 'rollingSum': 535}, {'age': '60_64', 'cases': 35, 'rollingRate': 104.3, 'rollingSum': 360}, {'age': '65_69', 'cases': 14, 'rollingRate': 56.8, 'rollingSum': 187}, {'age': '70_74', 'cases': 24, 'rollingRate': 53.5, 'rollingSum': 182}, {'age': '75_79', 'cases': 16, 'rollingRate': 63.6, 'rollingSum': 151}, {'age': '80_84', 'cases': 11, 'rollingRate': 98.4, 'rollingSum': 169}, {'age': '85_89', 'cases': 14, 'rollingRate': 161.8, 'rollingSum': 176}, {'age': '90+', 'cases': 11, 'rollingRate': 252.3, 'rollingSum': 167}, {'age': 'unassigned', 'cases': 1, 'rollingRate': None, 'rollingSum': 8}, {'age': '60+', 'cases': 125, 'rollingRate': 87.1, 'rollingSum': 1392}, {'age': '00_59', 'cases': 651, 'rollingRate': 158.2, 'rollingSum': 6369}]"
2020-12-18,South West,"[{'age': '00_04', 'cases': 29, 'rollingRate': 69.1, 'rollingSum': 201}, {'age': '05_09', 'cases': 32, 'rollingRate': 60.3, 'rollingSum': 197}, {'age': '10_14', 'cases': 68, 'rollingRate': 116.6, 'rollingSum': 367}, {'age': '15_19', 'cases': 64, 'rollingRate': 129.9, 'rollingSum': 391}, {'age': '20_24', 'cases': 115, 'rollingRate': 220.3, 'rollingSum': 737}, {'age': '25_29', 'cases': 103, 'rollingRate': 207.2, 'rollingSum': 691}, {'age': '30_34', 'cases': 101, 'rollingRate': 202.0, 'rollingSum': 668}, {'age': '35_39', 'cases': 105, 'rollingRate': 183.7, 'rollingSum': 605}, {'age': '40_44', 'cases': 80, 'rollingRate': 189.5, 'rollingSum': 589}, {'age': '45_49', 'cases': 97, 'rollingRate': 183.4, 'rollingSum': 667}, {'age': '50_54', 'cases': 101, 'rollingRate': 153.5, 'rollingSum': 614}, {'age': '55_59', 'cases': 91, 'rollingRate': 135.0, 'rollingSum': 527}, {'age': '60_64', 'cases': 65, 'rollingRate': 103.2, 'rollingSum': 356}, {'age': '65_69', 'cases': 40, 'rollingRate': 58.3, 'rollingSum': 192}, {'age': '70_74', 'cases': 34, 'rollingRate': 51.2, 'rollingSum': 174}, {'age': '75_79', 'cases': 23, 'rollingRate': 64.5, 'rollingSum': 153}, {'age': '80_84', 'cases': 29, 'rollingRate': 98.4, 'rollingSum': 169}, {'age': '85_89', 'cases': 35, 'rollingRate': 162.7, 'rollingSum': 177}, {'age': '90+', 'cases': 27, 'rollingRate': 252.3, 'rollingSum': 167}, {'age': 'unassigned', 'cases': 4, 'rollingRate': None, 'rollingSum': 7}, {'age': '60+', 'cases': 253, 'rollingRate': 86.8, 'rollingSum': 1388}, {'age': '00_59', 'cases': 990, 'rollingRate': 155.5, 'rollingSum': 6261}]"
2020-12-17,South West,"[{'age': '00_04', 'cases': 19, 'rollingRate': 64.3, 'rollingSum': 187}, {'age': '05_09', 'cases': 15, 'rollingRate': 61.2, 'rollingSum': 200}, {'age': '10_14', 'cases': 27, 'rollingRate': 106.1, 'rollingSum': 334}, {'age': '15_19', 'cases': 67, 'rollingRate': 125.6, 'rollingSum': 378}, {'age': '20_24', 'cases': 113, 'rollingRate': 204.7, 'rollingSum': 685}, {'age': '25_29', 'cases': 122, 'rollingRate': 197.0, 'rollingSum': 657}, {'age': '30_34', 'cases': 104, 'rollingRate': 192.6, 'rollingSum': 637}, {'age': '35_39', 'cases': 82, 'rollingRate': 174.0, 'rollingSum': 573}, {'age': '40_44', 'cases': 84, 'rollingRate': 182.1, 'rollingSum': 566}, {'age': '45_49', 'cases': 92, 'rollingRate': 172.1, 'rollingSum': 626}, {'age': '50_54', 'cases': 87, 'rollingRate': 142.7, 'rollingSum': 571}, {'age': '55_59', 'cases': 77, 'rollingRate': 127.3, 'rollingSum': 497}, {'age': '60_64', 'cases': 63, 'rollingRate': 96.8, 'rollingSum': 334}, {'age': '65_69', 'cases': 31, 'rollingRate': 50.1, 'rollingSum': 165}, {'age': '70_74', 'cases': 17, 'rollingRate': 49.4, 'rollingSum': 168}, {'age': '75_79', 'cases': 26, 'rollingRate': 63.6, 'rollingSum': 151}, {'age': '80_84', 'cases': 24, 'rollingRate': 91.4, 'rollingSum': 157}, {'age': '85_89', 'cases': 27, 'rollingRate': 151.7, 'rollingSum': 165}, {'age': '90+', 'cases': 38, 'rollingRate': 246.3, 'rollingSum': 163}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 4}, {'age': '60+', 'cases': 226, 'rollingRate': 81.5, 'rollingSum': 1303}, {'age': '00_59', 'cases': 889, 'rollingRate': 146.9, 'rollingSum': 5915}]"
