date,areaName,newCasesBySpecimenDateAgeDemographics
2020-12-27,Derbyshire Dales,"[{'age': '00_04', 'cases': 0, 'rollingRate': 72.3, 'rollingSum': 2}, {'age': '05_09', 'cases': 0, 'rollingRate': 118.0, 'rollingSum': 4}, {'age': '10_14', 'cases': 0, 'rollingRate': 51.5, 'rollingSum': 2}, {'age': '15_19', 'cases': 2, 'rollingRate': 194.9, 'rollingSum': 7}, {'age': '20_24', 'cases': 1, 'rollingRate': 226.0, 'rollingSum': 7}, {'age': '25_29', 'cases': 1, 'rollingRate': 153.0, 'rollingSum': 5}, {'age': '30_34', 'cases': 1, 'rollingRate': 225.9, 'rollingSum': 7}, {'age': '35_39', 'cases': 2, 'rollingRate': 252.7, 'rollingSum': 8}, {'age': '40_44', 'cases': 1, 'rollingRate': 165.4, 'rollingSum': 6}, {'age': '45_49', 'cases': 3, 'rollingRate': 340.5, 'rollingSum': 17}, {'age': '50_54', 'cases': 1, 'rollingRate': 160.4, 'rollingSum': 10}, {'age': '55_59', 'cases': 2, 'rollingRate': 212.3, 'rollingSum': 13}, {'age': '60_64', 'cases': 1, 'rollingRate': 74.0, 'rollingSum': 4}, {'age': '65_69', 'cases': 0, 'rollingRate': 56.3, 'rollingSum': 3}, {'age': '70_74', 'cases': 0, 'rollingRate': 91.6, 'rollingSum': 5}, {'age': '75_79', 'cases': 2, 'rollingRate': 79.4, 'rollingSum': 3}, {'age': '80_84', 'cases': 0, 'rollingRate': 188.2, 'rollingSum': 5}, {'age': '85_89', 'cases': 0, 'rollingRate': 194.4, 'rollingSum': 3}, {'age': '90+', 'cases': 0, 'rollingRate': 544.7, 'rollingSum': 5}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 3, 'rollingRate': 111.6, 'rollingSum': 28}, {'age': '00_59', 'cases': 14, 'rollingRate': 186.3, 'rollingSum': 88}]"
2020-12-26,Derbyshire Dales,"[{'age': '00_04', 'cases': 1, 'rollingRate': 72.3, 'rollingSum': 2}, {'age': '05_09', 'cases': 1, 'rollingRate': 118.0, 'rollingSum': 4}, {'age': '10_14', 'cases': 0, 'rollingRate': 51.5, 'rollingSum': 2}, {'age': '15_19', 'cases': 0, 'rollingRate': 167.0, 'rollingSum': 6}, {'age': '20_24', 'cases': 1, 'rollingRate': 226.0, 'rollingSum': 7}, {'age': '25_29', 'cases': 0, 'rollingRate': 153.0, 'rollingSum': 5}, {'age': '30_34', 'cases': 3, 'rollingRate': 258.1, 'rollingSum': 8}, {'age': '35_39', 'cases': 2, 'rollingRate': 252.7, 'rollingSum': 8}, {'age': '40_44', 'cases': 1, 'rollingRate': 192.9, 'rollingSum': 7}, {'age': '45_49', 'cases': 2, 'rollingRate': 300.5, 'rollingSum': 15}, {'age': '50_54', 'cases': 3, 'rollingRate': 144.3, 'rollingSum': 9}, {'age': '55_59', 'cases': 1, 'rollingRate': 196.0, 'rollingSum': 12}, {'age': '60_64', 'cases': 0, 'rollingRate': 55.5, 'rollingSum': 3}, {'age': '65_69', 'cases': 1, 'rollingRate': 93.9, 'rollingSum': 5}, {'age': '70_74', 'cases': 0, 'rollingRate': 109.9, 'rollingSum': 6}, {'age': '75_79', 'cases': 0, 'rollingRate': 26.5, 'rollingSum': 1}, {'age': '80_84', 'cases': 2, 'rollingRate': 188.2, 'rollingSum': 5}, {'age': '85_89', 'cases': 1, 'rollingRate': 194.4, 'rollingSum': 3}, {'age': '90+', 'cases': 1, 'rollingRate': 544.7, 'rollingSum': 5}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 5, 'rollingRate': 111.6, 'rollingSum': 28}, {'age': '00_59', 'cases': 15, 'rollingRate': 179.9, 'rollingSum': 85}]"
2020-12-25,Derbyshire Dales,"[{'age': '00_04', 'cases': 1, 'rollingRate': 72.3, 'rollingSum': 2}, {'age': '05_09', 'cases': 0, 'rollingRate': 88.5, 'rollingSum': 3}, {'age': '10_14', 'cases': 0, 'rollingRate': 103.0, 'rollingSum': 4}, {'age': '15_19', 'cases': 0, 'rollingRate': 194.9, 'rollingSum': 7}, {'age': '20_24', 'cases': 0, 'rollingRate': 226.0, 'rollingSum': 7}, {'age': '25_29', 'cases': 0, 'rollingRate': 153.0, 'rollingSum': 5}, {'age': '30_34', 'cases': 0, 'rollingRate': 225.9, 'rollingSum': 7}, {'age': '35_39', 'cases': 0, 'rollingRate': 252.7, 'rollingSum': 8}, {'age': '40_44', 'cases': 0, 'rollingRate': 165.4, 'rollingSum': 6}, {'age': '45_49', 'cases': 0, 'rollingRate': 280.4, 'rollingSum': 14}, {'age': '50_54', 'cases': 0, 'rollingRate': 144.3, 'rollingSum': 9}, {'age': '55_59', 'cases': 1, 'rollingRate': 179.7, 'rollingSum': 11}, {'age': '60_64', 'cases': 2, 'rollingRate': 55.5, 'rollingSum': 3}, {'age': '65_69', 'cases': 0, 'rollingRate': 75.1, 'rollingSum': 4}, {'age': '70_74', 'cases': 0, 'rollingRate': 164.9, 'rollingSum': 9}, {'age': '75_79', 'cases': 0, 'rollingRate': 26.5, 'rollingSum': 1}, {'age': '80_84', 'cases': 0, 'rollingRate': 112.9, 'rollingSum': 3}, {'age': '85_89', 'cases': 0, 'rollingRate': 129.6, 'rollingSum': 2}, {'age': '90+', 'cases': 1, 'rollingRate': 435.7, 'rollingSum': 4}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 3, 'rollingRate': 103.6, 'rollingSum': 26}, {'age': '00_59', 'cases': 2, 'rollingRate': 175.7, 'rollingSum': 83}]"
2020-12-24,Derbyshire Dales,"[{'age': '00_04', 'cases': 0, 'rollingRate': 36.2, 'rollingSum': 1}, {'age': '05_09', 'cases': 0, 'rollingRate': 118.0, 'rollingSum': 4}, {'age': '10_14', 'cases': 0, 'rollingRate': 154.6, 'rollingSum': 6}, {'age': '15_19', 'cases': 0, 'rollingRate': 222.7, 'rollingSum': 8}, {'age': '20_24', 'cases': 0, 'rollingRate': 355.1, 'rollingSum': 11}, {'age': '25_29', 'cases': 1, 'rollingRate': 183.6, 'rollingSum': 6}, {'age': '30_34', 'cases': 2, 'rollingRate': 258.1, 'rollingSum': 8}, {'age': '35_39', 'cases': 1, 'rollingRate': 252.7, 'rollingSum': 8}, {'age': '40_44', 'cases': 1, 'rollingRate': 165.4, 'rollingSum': 6}, {'age': '45_49', 'cases': 3, 'rollingRate': 280.4, 'rollingSum': 14}, {'age': '50_54', 'cases': 2, 'rollingRate': 160.4, 'rollingSum': 10}, {'age': '55_59', 'cases': 4, 'rollingRate': 212.3, 'rollingSum': 13}, {'age': '60_64', 'cases': 0, 'rollingRate': 37.0, 'rollingSum': 2}, {'age': '65_69', 'cases': 0, 'rollingRate': 75.1, 'rollingSum': 4}, {'age': '70_74', 'cases': 0, 'rollingRate': 164.9, 'rollingSum': 9}, {'age': '75_79', 'cases': 0, 'rollingRate': 79.4, 'rollingSum': 3}, {'age': '80_84', 'cases': 0, 'rollingRate': 112.9, 'rollingSum': 3}, {'age': '85_89', 'cases': 1, 'rollingRate': 129.6, 'rollingSum': 2}, {'age': '90+', 'cases': 0, 'rollingRate': 326.8, 'rollingSum': 3}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 1, 'rollingRate': 103.6, 'rollingSum': 26}, {'age': '00_59', 'cases': 14, 'rollingRate': 201.1, 'rollingSum': 95}]"
2020-12-23,Derbyshire Dales,"[{'age': '00_04', 'cases': 0, 'rollingRate': 36.2, 'rollingSum': 1}, {'age': '05_09', 'cases': 1, 'rollingRate': 118.0, 'rollingSum': 4}, {'age': '10_14', 'cases': 1, 'rollingRate': 154.6, 'rollingSum': 6}, {'age': '15_19', 'cases': 0, 'rollingRate': 222.7, 'rollingSum': 8}, {'age': '20_24', 'cases': 1, 'rollingRate': 387.3, 'rollingSum': 12}, {'age': '25_29', 'cases': 0, 'rollingRate': 183.6, 'rollingSum': 6}, {'age': '30_34', 'cases': 0, 'rollingRate': 290.4, 'rollingSum': 9}, {'age': '35_39', 'cases': 1, 'rollingRate': 252.7, 'rollingSum': 8}, {'age': '40_44', 'cases': 1, 'rollingRate': 165.4, 'rollingSum': 6}, {'age': '45_49', 'cases': 1, 'rollingRate': 240.4, 'rollingSum': 12}, {'age': '50_54', 'cases': 0, 'rollingRate': 144.3, 'rollingSum': 9}, {'age': '55_59', 'cases': 0, 'rollingRate': 147.0, 'rollingSum': 9}, {'age': '60_64', 'cases': 0, 'rollingRate': 55.5, 'rollingSum': 3}, {'age': '65_69', 'cases': 0, 'rollingRate': 93.9, 'rollingSum': 5}, {'age': '70_74', 'cases': 0, 'rollingRate': 201.5, 'rollingSum': 11}, {'age': '75_79', 'cases': 0, 'rollingRate': 79.4, 'rollingSum': 3}, {'age': '80_84', 'cases': 1, 'rollingRate': 150.5, 'rollingSum': 4}, {'age': '85_89', 'cases': 0, 'rollingRate': 64.8, 'rollingSum': 1}, {'age': '90+', 'cases': 0, 'rollingRate': 326.8, 'rollingSum': 3}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 1, 'rollingRate': 119.6, 'rollingSum': 30}, {'age': '00_59', 'cases': 6, 'rollingRate': 190.5, 'rollingSum': 90}]"
2020-12-22,Derbyshire Dales,"[{'age': '00_04', 'cases': 0, 'rollingRate': 36.2, 'rollingSum': 1}, {'age': '05_09', 'cases': 2, 'rollingRate': 88.5, 'rollingSum': 3}, {'age': '10_14', 'cases': 1, 'rollingRate': 128.8, 'rollingSum': 5}, {'age': '15_19', 'cases': 3, 'rollingRate': 250.6, 'rollingSum': 9}, {'age': '20_24', 'cases': 2, 'rollingRate': 451.9, 'rollingSum': 14}, {'age': '25_29', 'cases': 1, 'rollingRate': 214.2, 'rollingSum': 7}, {'age': '30_34', 'cases': 0, 'rollingRate': 322.7, 'rollingSum': 10}, {'age': '35_39', 'cases': 1, 'rollingRate': 284.3, 'rollingSum': 9}, {'age': '40_44', 'cases': 1, 'rollingRate': 137.8, 'rollingSum': 5}, {'age': '45_49', 'cases': 6, 'rollingRate': 260.4, 'rollingSum': 13}, {'age': '50_54', 'cases': 1, 'rollingRate': 176.4, 'rollingSum': 11}, {'age': '55_59', 'cases': 0, 'rollingRate': 147.0, 'rollingSum': 9}, {'age': '60_64', 'cases': 1, 'rollingRate': 74.0, 'rollingSum': 4}, {'age': '65_69', 'cases': 1, 'rollingRate': 112.7, 'rollingSum': 6}, {'age': '70_74', 'cases': 4, 'rollingRate': 201.5, 'rollingSum': 11}, {'age': '75_79', 'cases': 1, 'rollingRate': 105.9, 'rollingSum': 4}, {'age': '80_84', 'cases': 0, 'rollingRate': 150.5, 'rollingSum': 4}, {'age': '85_89', 'cases': 0, 'rollingRate': 64.8, 'rollingSum': 1}, {'age': '90+', 'cases': 1, 'rollingRate': 326.8, 'rollingSum': 3}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 8, 'rollingRate': 131.6, 'rollingSum': 33}, {'age': '00_59', 'cases': 18, 'rollingRate': 203.2, 'rollingSum': 96}]"
2020-12-21,Derbyshire Dales,"[{'age': '00_04', 'cases': 0, 'rollingRate': 36.2, 'rollingSum': 1}, {'age': '05_09', 'cases': 0, 'rollingRate': 59.0, 'rollingSum': 2}, {'age': '10_14', 'cases': 0, 'rollingRate': 128.8, 'rollingSum': 5}, {'age': '15_19', 'cases': 2, 'rollingRate': 222.7, 'rollingSum': 8}, {'age': '20_24', 'cases': 2, 'rollingRate': 451.9, 'rollingSum': 14}, {'age': '25_29', 'cases': 2, 'rollingRate': 214.2, 'rollingSum': 7}, {'age': '30_34', 'cases': 1, 'rollingRate': 322.7, 'rollingSum': 10}, {'age': '35_39', 'cases': 1, 'rollingRate': 284.3, 'rollingSum': 9}, {'age': '40_44', 'cases': 1, 'rollingRate': 165.4, 'rollingSum': 6}, {'age': '45_49', 'cases': 2, 'rollingRate': 140.2, 'rollingSum': 7}, {'age': '50_54', 'cases': 3, 'rollingRate': 160.4, 'rollingSum': 10}, {'age': '55_59', 'cases': 5, 'rollingRate': 179.7, 'rollingSum': 11}, {'age': '60_64', 'cases': 0, 'rollingRate': 55.5, 'rollingSum': 3}, {'age': '65_69', 'cases': 1, 'rollingRate': 112.7, 'rollingSum': 6}, {'age': '70_74', 'cases': 1, 'rollingRate': 146.6, 'rollingSum': 8}, {'age': '75_79', 'cases': 0, 'rollingRate': 79.4, 'rollingSum': 3}, {'age': '80_84', 'cases': 2, 'rollingRate': 150.5, 'rollingSum': 4}, {'age': '85_89', 'cases': 1, 'rollingRate': 64.8, 'rollingSum': 1}, {'age': '90+', 'cases': 2, 'rollingRate': 217.9, 'rollingSum': 2}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 7, 'rollingRate': 107.6, 'rollingSum': 27}, {'age': '00_59', 'cases': 19, 'rollingRate': 190.5, 'rollingSum': 90}]"
2020-12-20,Derbyshire Dales,"[{'age': '00_04', 'cases': 0, 'rollingRate': 36.2, 'rollingSum': 1}, {'age': '05_09', 'cases': 0, 'rollingRate': 59.0, 'rollingSum': 2}, {'age': '10_14', 'cases': 0, 'rollingRate': 154.6, 'rollingSum': 6}, {'age': '15_19', 'cases': 1, 'rollingRate': 167.0, 'rollingSum': 6}, {'age': '20_24', 'cases': 1, 'rollingRate': 387.3, 'rollingSum': 12}, {'age': '25_29', 'cases': 1, 'rollingRate': 183.6, 'rollingSum': 6}, {'age': '30_34', 'cases': 2, 'rollingRate': 290.4, 'rollingSum': 9}, {'age': '35_39', 'cases': 2, 'rollingRate': 284.3, 'rollingSum': 9}, {'age': '40_44', 'cases': 2, 'rollingRate': 165.4, 'rollingSum': 6}, {'age': '45_49', 'cases': 1, 'rollingRate': 120.2, 'rollingSum': 6}, {'age': '50_54', 'cases': 0, 'rollingRate': 128.3, 'rollingSum': 8}, {'age': '55_59', 'cases': 1, 'rollingRate': 130.7, 'rollingSum': 8}, {'age': '60_64', 'cases': 0, 'rollingRate': 55.5, 'rollingSum': 3}, {'age': '65_69', 'cases': 2, 'rollingRate': 93.9, 'rollingSum': 5}, {'age': '70_74', 'cases': 1, 'rollingRate': 128.3, 'rollingSum': 7}, {'age': '75_79', 'cases': 0, 'rollingRate': 79.4, 'rollingSum': 3}, {'age': '80_84', 'cases': 0, 'rollingRate': 150.5, 'rollingSum': 4}, {'age': '85_89', 'cases': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '90+', 'cases': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 3, 'rollingRate': 87.7, 'rollingSum': 22}, {'age': '00_59', 'cases': 11, 'rollingRate': 167.2, 'rollingSum': 79}]"
2020-12-19,Derbyshire Dales,"[{'age': '00_04', 'cases': 1, 'rollingRate': 36.2, 'rollingSum': 1}, {'age': '05_09', 'cases': 0, 'rollingRate': 88.5, 'rollingSum': 3}, {'age': '10_14', 'cases': 2, 'rollingRate': 154.6, 'rollingSum': 6}, {'age': '15_19', 'cases': 1, 'rollingRate': 139.2, 'rollingSum': 5}, {'age': '20_24', 'cases': 1, 'rollingRate': 355.1, 'rollingSum': 11}, {'age': '25_29', 'cases': 0, 'rollingRate': 153.0, 'rollingSum': 5}, {'age': '30_34', 'cases': 2, 'rollingRate': 225.9, 'rollingSum': 7}, {'age': '35_39', 'cases': 2, 'rollingRate': 252.7, 'rollingSum': 8}, {'age': '40_44', 'cases': 0, 'rollingRate': 110.3, 'rollingSum': 4}, {'age': '45_49', 'cases': 1, 'rollingRate': 120.2, 'rollingSum': 6}, {'age': '50_54', 'cases': 3, 'rollingRate': 128.3, 'rollingSum': 8}, {'age': '55_59', 'cases': 0, 'rollingRate': 130.7, 'rollingSum': 8}, {'age': '60_64', 'cases': 0, 'rollingRate': 55.5, 'rollingSum': 3}, {'age': '65_69', 'cases': 0, 'rollingRate': 56.3, 'rollingSum': 3}, {'age': '70_74', 'cases': 3, 'rollingRate': 109.9, 'rollingSum': 6}, {'age': '75_79', 'cases': 0, 'rollingRate': 79.4, 'rollingSum': 3}, {'age': '80_84', 'cases': 0, 'rollingRate': 150.5, 'rollingSum': 4}, {'age': '85_89', 'cases': 0, 'rollingRate': 64.8, 'rollingSum': 1}, {'age': '90+', 'cases': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 3, 'rollingRate': 79.7, 'rollingSum': 20}, {'age': '00_59', 'cases': 13, 'rollingRate': 152.4, 'rollingSum': 72}]"
2020-12-18,Derbyshire Dales,"[{'age': '00_04', 'cases': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '05_09', 'cases': 1, 'rollingRate': 88.5, 'rollingSum': 3}, {'age': '10_14', 'cases': 2, 'rollingRate': 128.8, 'rollingSum': 5}, {'age': '15_19', 'cases': 1, 'rollingRate': 111.4, 'rollingSum': 4}, {'age': '20_24', 'cases': 4, 'rollingRate': 355.1, 'rollingSum': 11}, {'age': '25_29', 'cases': 1, 'rollingRate': 183.6, 'rollingSum': 6}, {'age': '30_34', 'cases': 1, 'rollingRate': 161.3, 'rollingSum': 5}, {'age': '35_39', 'cases': 0, 'rollingRate': 189.5, 'rollingSum': 6}, {'age': '40_44', 'cases': 0, 'rollingRate': 165.4, 'rollingSum': 6}, {'age': '45_49', 'cases': 0, 'rollingRate': 100.2, 'rollingSum': 5}, {'age': '50_54', 'cases': 1, 'rollingRate': 112.3, 'rollingSum': 7}, {'age': '55_59', 'cases': 3, 'rollingRate': 130.7, 'rollingSum': 8}, {'age': '60_64', 'cases': 1, 'rollingRate': 74.0, 'rollingSum': 4}, {'age': '65_69', 'cases': 0, 'rollingRate': 56.3, 'rollingSum': 3}, {'age': '70_74', 'cases': 0, 'rollingRate': 55.0, 'rollingSum': 3}, {'age': '75_79', 'cases': 2, 'rollingRate': 79.4, 'rollingSum': 3}, {'age': '80_84', 'cases': 0, 'rollingRate': 150.5, 'rollingSum': 4}, {'age': '85_89', 'cases': 0, 'rollingRate': 64.8, 'rollingSum': 1}, {'age': '90+', 'cases': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 3, 'rollingRate': 71.8, 'rollingSum': 18}, {'age': '00_59', 'cases': 14, 'rollingRate': 139.7, 'rollingSum': 66}]"
