date,areaName,newCasesBySpecimenDateAgeDemographics
2020-12-27,North East Derbyshire,"[{'age': '00_04', 'cases': 0, 'rollingRate': 62.7, 'rollingSum': 3}, {'age': '05_09', 'cases': 1, 'rollingRate': 111.0, 'rollingSum': 6}, {'age': '10_14', 'cases': 3, 'rollingRate': 224.7, 'rollingSum': 12}, {'age': '15_19', 'cases': 2, 'rollingRate': 291.5, 'rollingSum': 14}, {'age': '20_24', 'cases': 0, 'rollingRate': 228.0, 'rollingSum': 11}, {'age': '25_29', 'cases': 5, 'rollingRate': 360.0, 'rollingSum': 20}, {'age': '30_34', 'cases': 2, 'rollingRate': 293.1, 'rollingSum': 16}, {'age': '35_39', 'cases': 5, 'rollingRate': 328.4, 'rollingSum': 18}, {'age': '40_44', 'cases': 0, 'rollingRate': 283.6, 'rollingSum': 15}, {'age': '45_49', 'cases': 1, 'rollingRate': 143.8, 'rollingSum': 10}, {'age': '50_54', 'cases': 5, 'rollingRate': 202.3, 'rollingSum': 16}, {'age': '55_59', 'cases': 3, 'rollingRate': 252.9, 'rollingSum': 19}, {'age': '60_64', 'cases': 2, 'rollingRate': 215.5, 'rollingSum': 15}, {'age': '65_69', 'cases': 1, 'rollingRate': 105.9, 'rollingSum': 7}, {'age': '70_74', 'cases': 0, 'rollingRate': 14.0, 'rollingSum': 1}, {'age': '75_79', 'cases': 0, 'rollingRate': 78.9, 'rollingSum': 4}, {'age': '80_84', 'cases': 1, 'rollingRate': 170.1, 'rollingSum': 6}, {'age': '85_89', 'cases': 0, 'rollingRate': 156.6, 'rollingSum': 3}, {'age': '90+', 'cases': 1, 'rollingRate': 429.6, 'rollingSum': 4}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 5, 'rollingRate': 124.4, 'rollingSum': 40}, {'age': '00_59', 'cases': 27, 'rollingRate': 230.8, 'rollingSum': 160}]"
2020-12-26,North East Derbyshire,"[{'age': '00_04', 'cases': 0, 'rollingRate': 104.4, 'rollingSum': 5}, {'age': '05_09', 'cases': 1, 'rollingRate': 111.0, 'rollingSum': 6}, {'age': '10_14', 'cases': 3, 'rollingRate': 206.0, 'rollingSum': 11}, {'age': '15_19', 'cases': 1, 'rollingRate': 291.5, 'rollingSum': 14}, {'age': '20_24', 'cases': 2, 'rollingRate': 228.0, 'rollingSum': 11}, {'age': '25_29', 'cases': 5, 'rollingRate': 306.0, 'rollingSum': 17}, {'age': '30_34', 'cases': 4, 'rollingRate': 293.1, 'rollingSum': 16}, {'age': '35_39', 'cases': 4, 'rollingRate': 310.2, 'rollingSum': 17}, {'age': '40_44', 'cases': 4, 'rollingRate': 283.6, 'rollingSum': 15}, {'age': '45_49', 'cases': 2, 'rollingRate': 143.8, 'rollingSum': 10}, {'age': '50_54', 'cases': 2, 'rollingRate': 177.0, 'rollingSum': 14}, {'age': '55_59', 'cases': 4, 'rollingRate': 252.9, 'rollingSum': 19}, {'age': '60_64', 'cases': 2, 'rollingRate': 186.8, 'rollingSum': 13}, {'age': '65_69', 'cases': 2, 'rollingRate': 121.0, 'rollingSum': 8}, {'age': '70_74', 'cases': 0, 'rollingRate': 14.0, 'rollingSum': 1}, {'age': '75_79', 'cases': 1, 'rollingRate': 118.3, 'rollingSum': 6}, {'age': '80_84', 'cases': 0, 'rollingRate': 141.8, 'rollingSum': 5}, {'age': '85_89', 'cases': 0, 'rollingRate': 156.6, 'rollingSum': 3}, {'age': '90+', 'cases': 0, 'rollingRate': 322.2, 'rollingSum': 3}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 5, 'rollingRate': 121.3, 'rollingSum': 39}, {'age': '00_59', 'cases': 32, 'rollingRate': 223.6, 'rollingSum': 155}]"
2020-12-25,North East Derbyshire,"[{'age': '00_04', 'cases': 0, 'rollingRate': 146.2, 'rollingSum': 7}, {'age': '05_09', 'cases': 0, 'rollingRate': 129.5, 'rollingSum': 7}, {'age': '10_14', 'cases': 0, 'rollingRate': 168.5, 'rollingSum': 9}, {'age': '15_19', 'cases': 0, 'rollingRate': 291.5, 'rollingSum': 14}, {'age': '20_24', 'cases': 2, 'rollingRate': 186.5, 'rollingSum': 9}, {'age': '25_29', 'cases': 0, 'rollingRate': 270.0, 'rollingSum': 15}, {'age': '30_34', 'cases': 0, 'rollingRate': 256.5, 'rollingSum': 14}, {'age': '35_39', 'cases': 0, 'rollingRate': 328.4, 'rollingSum': 18}, {'age': '40_44', 'cases': 0, 'rollingRate': 283.6, 'rollingSum': 15}, {'age': '45_49', 'cases': 1, 'rollingRate': 158.2, 'rollingSum': 11}, {'age': '50_54', 'cases': 0, 'rollingRate': 164.4, 'rollingSum': 13}, {'age': '55_59', 'cases': 1, 'rollingRate': 226.2, 'rollingSum': 17}, {'age': '60_64', 'cases': 0, 'rollingRate': 172.4, 'rollingSum': 12}, {'age': '65_69', 'cases': 1, 'rollingRate': 105.9, 'rollingSum': 7}, {'age': '70_74', 'cases': 0, 'rollingRate': 28.1, 'rollingSum': 2}, {'age': '75_79', 'cases': 0, 'rollingRate': 98.6, 'rollingSum': 5}, {'age': '80_84', 'cases': 0, 'rollingRate': 141.8, 'rollingSum': 5}, {'age': '85_89', 'cases': 0, 'rollingRate': 208.8, 'rollingSum': 4}, {'age': '90+', 'cases': 0, 'rollingRate': 322.2, 'rollingSum': 3}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 1, 'rollingRate': 118.2, 'rollingSum': 38}, {'age': '00_59', 'cases': 4, 'rollingRate': 214.9, 'rollingSum': 149}]"
2020-12-24,North East Derbyshire,"[{'age': '00_04', 'cases': 1, 'rollingRate': 146.2, 'rollingSum': 7}, {'age': '05_09', 'cases': 1, 'rollingRate': 166.5, 'rollingSum': 9}, {'age': '10_14', 'cases': 2, 'rollingRate': 206.0, 'rollingSum': 11}, {'age': '15_19', 'cases': 2, 'rollingRate': 312.4, 'rollingSum': 15}, {'age': '20_24', 'cases': 5, 'rollingRate': 165.8, 'rollingSum': 8}, {'age': '25_29', 'cases': 1, 'rollingRate': 270.0, 'rollingSum': 15}, {'age': '30_34', 'cases': 3, 'rollingRate': 348.1, 'rollingSum': 19}, {'age': '35_39', 'cases': 1, 'rollingRate': 401.4, 'rollingSum': 22}, {'age': '40_44', 'cases': 0, 'rollingRate': 340.3, 'rollingSum': 18}, {'age': '45_49', 'cases': 2, 'rollingRate': 201.3, 'rollingSum': 14}, {'age': '50_54', 'cases': 3, 'rollingRate': 189.7, 'rollingSum': 15}, {'age': '55_59', 'cases': 6, 'rollingRate': 252.9, 'rollingSum': 19}, {'age': '60_64', 'cases': 3, 'rollingRate': 172.4, 'rollingSum': 12}, {'age': '65_69', 'cases': 1, 'rollingRate': 90.7, 'rollingSum': 6}, {'age': '70_74', 'cases': 1, 'rollingRate': 42.1, 'rollingSum': 3}, {'age': '75_79', 'cases': 1, 'rollingRate': 118.3, 'rollingSum': 6}, {'age': '80_84', 'cases': 1, 'rollingRate': 170.1, 'rollingSum': 6}, {'age': '85_89', 'cases': 0, 'rollingRate': 261.0, 'rollingSum': 5}, {'age': '90+', 'cases': 0, 'rollingRate': 322.2, 'rollingSum': 3}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 7, 'rollingRate': 127.6, 'rollingSum': 41}, {'age': '00_59', 'cases': 27, 'rollingRate': 248.1, 'rollingSum': 172}]"
2020-12-23,North East Derbyshire,"[{'age': '00_04', 'cases': 1, 'rollingRate': 125.3, 'rollingSum': 6}, {'age': '05_09', 'cases': 1, 'rollingRate': 166.5, 'rollingSum': 9}, {'age': '10_14', 'cases': 1, 'rollingRate': 280.8, 'rollingSum': 15}, {'age': '15_19', 'cases': 0, 'rollingRate': 291.5, 'rollingSum': 14}, {'age': '20_24', 'cases': 0, 'rollingRate': 62.2, 'rollingSum': 3}, {'age': '25_29', 'cases': 2, 'rollingRate': 288.0, 'rollingSum': 16}, {'age': '30_34', 'cases': 1, 'rollingRate': 311.5, 'rollingSum': 17}, {'age': '35_39', 'cases': 3, 'rollingRate': 437.9, 'rollingSum': 24}, {'age': '40_44', 'cases': 1, 'rollingRate': 453.7, 'rollingSum': 24}, {'age': '45_49', 'cases': 3, 'rollingRate': 186.9, 'rollingSum': 13}, {'age': '50_54', 'cases': 2, 'rollingRate': 177.0, 'rollingSum': 14}, {'age': '55_59', 'cases': 2, 'rollingRate': 212.9, 'rollingSum': 16}, {'age': '60_64', 'cases': 3, 'rollingRate': 172.4, 'rollingSum': 12}, {'age': '65_69', 'cases': 0, 'rollingRate': 105.9, 'rollingSum': 7}, {'age': '70_74', 'cases': 0, 'rollingRate': 42.1, 'rollingSum': 3}, {'age': '75_79', 'cases': 1, 'rollingRate': 118.3, 'rollingSum': 6}, {'age': '80_84', 'cases': 3, 'rollingRate': 141.8, 'rollingSum': 5}, {'age': '85_89', 'cases': 3, 'rollingRate': 261.0, 'rollingSum': 5}, {'age': '90+', 'cases': 2, 'rollingRate': 322.2, 'rollingSum': 3}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 12, 'rollingRate': 127.6, 'rollingSum': 41}, {'age': '00_59', 'cases': 17, 'rollingRate': 246.7, 'rollingSum': 171}]"
2020-12-22,North East Derbyshire,"[{'age': '00_04', 'cases': 1, 'rollingRate': 104.4, 'rollingSum': 5}, {'age': '05_09', 'cases': 1, 'rollingRate': 148.0, 'rollingSum': 8}, {'age': '10_14', 'cases': 0, 'rollingRate': 318.3, 'rollingSum': 17}, {'age': '15_19', 'cases': 6, 'rollingRate': 291.5, 'rollingSum': 14}, {'age': '20_24', 'cases': 0, 'rollingRate': 124.4, 'rollingSum': 6}, {'age': '25_29', 'cases': 2, 'rollingRate': 288.0, 'rollingSum': 16}, {'age': '30_34', 'cases': 2, 'rollingRate': 348.1, 'rollingSum': 19}, {'age': '35_39', 'cases': 2, 'rollingRate': 401.4, 'rollingSum': 22}, {'age': '40_44', 'cases': 4, 'rollingRate': 453.7, 'rollingSum': 24}, {'age': '45_49', 'cases': 0, 'rollingRate': 186.9, 'rollingSum': 13}, {'age': '50_54', 'cases': 1, 'rollingRate': 177.0, 'rollingSum': 14}, {'age': '55_59', 'cases': 2, 'rollingRate': 212.9, 'rollingSum': 16}, {'age': '60_64', 'cases': 4, 'rollingRate': 129.3, 'rollingSum': 9}, {'age': '65_69', 'cases': 1, 'rollingRate': 121.0, 'rollingSum': 8}, {'age': '70_74', 'cases': 0, 'rollingRate': 56.1, 'rollingSum': 4}, {'age': '75_79', 'cases': 0, 'rollingRate': 98.6, 'rollingSum': 5}, {'age': '80_84', 'cases': 0, 'rollingRate': 56.7, 'rollingSum': 2}, {'age': '85_89', 'cases': 0, 'rollingRate': 104.4, 'rollingSum': 2}, {'age': '90+', 'cases': 1, 'rollingRate': 107.4, 'rollingSum': 1}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 6, 'rollingRate': 96.4, 'rollingSum': 31}, {'age': '00_59', 'cases': 21, 'rollingRate': 251.0, 'rollingSum': 174}]"
2020-12-21,North East Derbyshire,"[{'age': '00_04', 'cases': 0, 'rollingRate': 146.2, 'rollingSum': 7}, {'age': '05_09', 'cases': 1, 'rollingRate': 203.6, 'rollingSum': 11}, {'age': '10_14', 'cases': 3, 'rollingRate': 355.7, 'rollingSum': 19}, {'age': '15_19', 'cases': 3, 'rollingRate': 166.6, 'rollingSum': 8}, {'age': '20_24', 'cases': 2, 'rollingRate': 165.8, 'rollingSum': 8}, {'age': '25_29', 'cases': 5, 'rollingRate': 288.0, 'rollingSum': 16}, {'age': '30_34', 'cases': 4, 'rollingRate': 311.5, 'rollingSum': 17}, {'age': '35_39', 'cases': 3, 'rollingRate': 419.6, 'rollingSum': 23}, {'age': '40_44', 'cases': 6, 'rollingRate': 434.8, 'rollingSum': 23}, {'age': '45_49', 'cases': 1, 'rollingRate': 201.3, 'rollingSum': 14}, {'age': '50_54', 'cases': 3, 'rollingRate': 189.7, 'rollingSum': 15}, {'age': '55_59', 'cases': 1, 'rollingRate': 212.9, 'rollingSum': 16}, {'age': '60_64', 'cases': 1, 'rollingRate': 114.9, 'rollingSum': 8}, {'age': '65_69', 'cases': 1, 'rollingRate': 151.2, 'rollingSum': 10}, {'age': '70_74', 'cases': 0, 'rollingRate': 70.2, 'rollingSum': 5}, {'age': '75_79', 'cases': 1, 'rollingRate': 138.1, 'rollingSum': 7}, {'age': '80_84', 'cases': 1, 'rollingRate': 56.7, 'rollingSum': 2}, {'age': '85_89', 'cases': 0, 'rollingRate': 104.4, 'rollingSum': 2}, {'age': '90+', 'cases': 0, 'rollingRate': 107.4, 'rollingSum': 1}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 4, 'rollingRate': 108.9, 'rollingSum': 35}, {'age': '00_59', 'cases': 32, 'rollingRate': 255.3, 'rollingSum': 177}]"
2020-12-20,North East Derbyshire,"[{'age': '00_04', 'cases': 2, 'rollingRate': 146.2, 'rollingSum': 7}, {'age': '05_09', 'cases': 1, 'rollingRate': 240.6, 'rollingSum': 13}, {'age': '10_14', 'cases': 2, 'rollingRate': 337.0, 'rollingSum': 18}, {'age': '15_19', 'cases': 2, 'rollingRate': 124.9, 'rollingSum': 6}, {'age': '20_24', 'cases': 0, 'rollingRate': 145.1, 'rollingSum': 7}, {'age': '25_29', 'cases': 2, 'rollingRate': 216.0, 'rollingSum': 12}, {'age': '30_34', 'cases': 2, 'rollingRate': 311.5, 'rollingSum': 17}, {'age': '35_39', 'cases': 4, 'rollingRate': 437.9, 'rollingSum': 24}, {'age': '40_44', 'cases': 0, 'rollingRate': 340.3, 'rollingSum': 18}, {'age': '45_49', 'cases': 1, 'rollingRate': 230.1, 'rollingSum': 16}, {'age': '50_54', 'cases': 3, 'rollingRate': 215.0, 'rollingSum': 17}, {'age': '55_59', 'cases': 3, 'rollingRate': 239.6, 'rollingSum': 18}, {'age': '60_64', 'cases': 0, 'rollingRate': 129.3, 'rollingSum': 9}, {'age': '65_69', 'cases': 2, 'rollingRate': 151.2, 'rollingSum': 10}, {'age': '70_74', 'cases': 0, 'rollingRate': 84.2, 'rollingSum': 6}, {'age': '75_79', 'cases': 2, 'rollingRate': 138.1, 'rollingSum': 7}, {'age': '80_84', 'cases': 0, 'rollingRate': 85.1, 'rollingSum': 3}, {'age': '85_89', 'cases': 0, 'rollingRate': 208.8, 'rollingSum': 4}, {'age': '90+', 'cases': 0, 'rollingRate': 107.4, 'rollingSum': 1}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 4, 'rollingRate': 124.4, 'rollingSum': 40}, {'age': '00_59', 'cases': 22, 'rollingRate': 249.6, 'rollingSum': 173}]"
2020-12-19,North East Derbyshire,"[{'age': '00_04', 'cases': 2, 'rollingRate': 104.4, 'rollingSum': 5}, {'age': '05_09', 'cases': 2, 'rollingRate': 222.1, 'rollingSum': 12}, {'age': '10_14', 'cases': 1, 'rollingRate': 355.7, 'rollingSum': 19}, {'age': '15_19', 'cases': 1, 'rollingRate': 83.3, 'rollingSum': 4}, {'age': '20_24', 'cases': 0, 'rollingRate': 186.5, 'rollingSum': 9}, {'age': '25_29', 'cases': 3, 'rollingRate': 180.0, 'rollingSum': 10}, {'age': '30_34', 'cases': 2, 'rollingRate': 274.8, 'rollingSum': 15}, {'age': '35_39', 'cases': 5, 'rollingRate': 401.4, 'rollingSum': 22}, {'age': '40_44', 'cases': 4, 'rollingRate': 359.2, 'rollingSum': 19}, {'age': '45_49', 'cases': 3, 'rollingRate': 258.8, 'rollingSum': 18}, {'age': '50_54', 'cases': 1, 'rollingRate': 202.3, 'rollingSum': 16}, {'age': '55_59', 'cases': 2, 'rollingRate': 252.9, 'rollingSum': 19}, {'age': '60_64', 'cases': 1, 'rollingRate': 158.0, 'rollingSum': 11}, {'age': '65_69', 'cases': 1, 'rollingRate': 136.1, 'rollingSum': 9}, {'age': '70_74', 'cases': 1, 'rollingRate': 84.2, 'rollingSum': 6}, {'age': '75_79', 'cases': 0, 'rollingRate': 98.6, 'rollingSum': 5}, {'age': '80_84', 'cases': 0, 'rollingRate': 141.8, 'rollingSum': 5}, {'age': '85_89', 'cases': 1, 'rollingRate': 261.0, 'rollingSum': 5}, {'age': '90+', 'cases': 0, 'rollingRate': 214.8, 'rollingSum': 2}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 4, 'rollingRate': 133.8, 'rollingSum': 43}, {'age': '00_59', 'cases': 26, 'rollingRate': 242.4, 'rollingSum': 168}]"
2020-12-18,North East Derbyshire,"[{'age': '00_04', 'cases': 0, 'rollingRate': 62.7, 'rollingSum': 3}, {'age': '05_09', 'cases': 2, 'rollingRate': 203.6, 'rollingSum': 11}, {'age': '10_14', 'cases': 2, 'rollingRate': 337.0, 'rollingSum': 18}, {'age': '15_19', 'cases': 1, 'rollingRate': 62.5, 'rollingSum': 3}, {'age': '20_24', 'cases': 1, 'rollingRate': 186.5, 'rollingSum': 9}, {'age': '25_29', 'cases': 0, 'rollingRate': 144.0, 'rollingSum': 8}, {'age': '30_34', 'cases': 5, 'rollingRate': 274.8, 'rollingSum': 15}, {'age': '35_39', 'cases': 4, 'rollingRate': 346.7, 'rollingSum': 19}, {'age': '40_44', 'cases': 3, 'rollingRate': 302.5, 'rollingSum': 16}, {'age': '45_49', 'cases': 4, 'rollingRate': 244.5, 'rollingSum': 17}, {'age': '50_54', 'cases': 2, 'rollingRate': 189.7, 'rollingSum': 15}, {'age': '55_59', 'cases': 3, 'rollingRate': 266.2, 'rollingSum': 20}, {'age': '60_64', 'cases': 0, 'rollingRate': 143.7, 'rollingSum': 10}, {'age': '65_69', 'cases': 0, 'rollingRate': 121.0, 'rollingSum': 8}, {'age': '70_74', 'cases': 1, 'rollingRate': 84.2, 'rollingSum': 6}, {'age': '75_79', 'cases': 1, 'rollingRate': 98.6, 'rollingSum': 5}, {'age': '80_84', 'cases': 1, 'rollingRate': 141.8, 'rollingSum': 5}, {'age': '85_89', 'cases': 1, 'rollingRate': 208.8, 'rollingSum': 4}, {'age': '90+', 'cases': 0, 'rollingRate': 214.8, 'rollingSum': 2}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 4, 'rollingRate': 124.4, 'rollingSum': 40}, {'age': '00_59', 'cases': 27, 'rollingRate': 222.2, 'rollingSum': 154}]"
