date,cc_open,cc_occupied
2021-11-29,507,415
2021-11-30,510,425
2021-12-01,500,416
2021-12-02,520,434
2021-12-03,508,413
2021-12-04,508,410
2021-12-05,504,399
2021-12-06,513,406
2021-12-07,520,419
2021-12-08,524,432
2021-12-09,522,423
2021-12-10,523,423
2021-12-11,531,423
2021-12-12,523,400
2021-12-13,516,398
2021-12-14,524,421
2021-12-15,521,420
2021-12-16,529,426
2021-12-17,525,419
2021-12-18,524,424
2021-12-19,535,406
2021-12-20,524,392
2021-12-21,520,408
2021-12-22,523,400
2021-12-23,510,399
2021-12-24,503,381
2021-12-25,522,390
2021-12-26,519,385
2021-12-27,522,384
2021-12-28,515,403
2021-12-29,502,379
2021-12-30,515,411
2021-12-31,517,417
2022-01-01,507,408
2022-01-02,528,393
2022-01-03,513,400
2022-01-04,510,392
2022-01-05,521,413
2022-01-06,523,420
2022-01-07,514,403
2022-01-08,521,381
2022-01-09,525,397
2022-01-10,511,384
2022-01-11,516,404
2022-01-12,514,392
2022-01-13,522,402
2022-01-14,535,399
2022-01-15,536,400
2022-01-16,524,377
2022-01-17,515,370
2022-01-18,512,397
2022-01-19,511,403
2022-01-20,504,395
2022-01-21,512,402
2022-01-22,499,398
2022-01-23,496,386
2022-01-24,499,366
2022-01-25,494,384
2022-01-26,501,382
2022-01-27,506,409
2022-01-28,497,410
2022-01-29,491,398
2022-01-30,485,372
2022-01-31,501,388
2022-02-01,510,409
2022-02-02,504,412
2022-02-03,497,411
2022-02-04,515,404
2022-02-05,512,412
2022-02-06,518,399
2022-02-07,490,390
2022-02-08,506,418
2022-02-09,495,406
2022-02-10,509,413
2022-02-11,509,407
2022-02-12,499,406
2022-02-13,508,400
2022-02-14,500,385
2022-02-15,494,404
2022-02-16,498,403
2022-02-17,491,389
2022-02-18,519,410
2022-02-19,523,404
2022-02-20,511,380
2022-02-21,490,384
2022-02-22,495,395
2022-02-23,501,401
2022-02-24,495,396
2022-02-25,502,388
2022-02-26,492,386
2022-02-27,489,381
2022-02-28,485,373
2022-03-01,488,391
2022-03-02,505,403
2022-03-03,506,409
2022-03-04,505,404
2022-03-05,511,409
2022-03-06,500,388
2022-03-07,499,388
2022-03-08,503,392
2022-03-09,511,404
2022-03-10,509,407
2022-03-11,504,406
2022-03-12,514,392
2022-03-13,517,391
2022-03-14,493,370
2022-03-15,500,378
2022-03-16,507,412
2022-03-17,509,417
2022-03-18,501,405
2022-03-19,502,401
2022-03-20,490,383
2022-03-21,498,395
2022-03-22,505,409
2022-03-23,506,409
2022-03-24,504,424
2022-03-25,499,401
2022-03-26,502,410
2022-03-27,494,381
2022-03-28,480,368
2022-03-29,502,383
2022-03-30,504,395
2022-03-31,512,403
2022-04-01,505,409
2022-04-02,500,389
2022-04-03,507,384
