date,cc_open,cc_occupied
2021-11-29,605,432
2021-11-30,607,469
2021-12-01,600,463
2021-12-02,599,447
2021-12-03,606,432
2021-12-04,605,443
2021-12-05,603,434
2021-12-06,601,416
2021-12-07,601,458
2021-12-08,601,473
2021-12-09,601,478
2021-12-10,601,481
2021-12-11,601,466
2021-12-12,601,437
2021-12-13,599,440
2021-12-14,601,477
2021-12-15,601,458
2021-12-16,601,467
2021-12-17,601,466
2021-12-18,598,440
2021-12-19,599,419
2021-12-20,601,404
2021-12-21,599,435
2021-12-22,601,438
2021-12-23,597,421
2021-12-24,595,421
2021-12-25,602,400
2021-12-26,594,350
2021-12-27,596,379
2021-12-28,596,385
2021-12-29,597,387
2021-12-30,597,399
2021-12-31,597,408
2022-01-01,598,406
2022-01-02,599,386
2022-01-03,596,389
2022-01-04,601,394
2022-01-05,601,420
2022-01-06,601,421
2022-01-07,601,447
2022-01-08,605,442
2022-01-09,599,427
2022-01-10,601,409
2022-01-11,601,443
2022-01-12,601,439
2022-01-13,601,435
2022-01-14,601,431
2022-01-15,599,427
2022-01-16,601,399
2022-01-17,601,393
2022-01-18,603,423
2022-01-19,602,404
2022-01-20,601,407
2022-01-21,601,409
2022-01-22,597,396
2022-01-23,593,389
2022-01-24,593,389
2022-01-25,598,432
2022-01-26,596,405
2022-01-27,595,416
2022-01-28,595,412
2022-01-29,595,425
2022-01-30,597,406
2022-01-31,587,401
2022-02-01,577,403
2022-02-02,580,418
2022-02-03,582,444
2022-02-04,583,439
2022-02-05,580,442
2022-02-06,580,432
2022-02-07,580,410
2022-02-08,580,427
2022-02-09,578,429
2022-02-10,579,451
2022-02-11,583,440
2022-02-12,584,417
2022-02-13,582,397
2022-02-14,591,396
2022-02-15,579,413
2022-02-16,571,432
2022-02-17,577,439
2022-02-18,580,451
2022-02-19,581,440
2022-02-20,578,423
2022-02-21,581,418
2022-02-22,575,435
2022-02-23,584,430
2022-02-24,573,430
2022-02-25,577,425
2022-02-26,577,427
2022-02-27,569,407
2022-02-28,572,379
2022-03-01,579,422
2022-03-02,571,434
2022-03-03,577,428
2022-03-04,573,424
2022-03-05,570,402
2022-03-06,567,379
2022-03-07,567,382
2022-03-08,567,406
2022-03-09,571,422
2022-03-10,569,431
2022-03-11,568,440
2022-03-12,576,410
2022-03-13,576,378
2022-03-14,577,380
2022-03-15,576,422
2022-03-16,575,425
2022-03-17,576,421
2022-03-18,575,415
2022-03-19,568,377
2022-03-20,567,361
2022-03-21,556,346
2022-03-22,571,404
2022-03-23,572,402
2022-03-24,579,422
2022-03-25,579,406
2022-03-26,571,404
2022-03-27,579,391
2022-03-28,567,391
2022-03-29,575,416
2022-03-30,570,436
2022-03-31,569,436
2022-04-01,576,444
2022-04-02,573,423
2022-04-03,574,402
