date,cc_open,cc_occupied
2021-11-29,658,499
2021-11-30,670,531
2021-12-01,674,536
2021-12-02,673,532
2021-12-03,678,550
2021-12-04,667,528
2021-12-05,667,526
2021-12-06,677,524
2021-12-07,689,534
2021-12-08,682,538
2021-12-09,697,539
2021-12-10,692,551
2021-12-11,698,542
2021-12-12,691,529
2021-12-13,683,514
2021-12-14,677,542
2021-12-15,682,554
2021-12-16,666,533
2021-12-17,667,531
2021-12-18,663,506
2021-12-19,662,499
2021-12-20,660,490
2021-12-21,659,495
2021-12-22,663,502
2021-12-23,663,498
2021-12-24,659,485
2021-12-25,625,432
2021-12-26,654,458
2021-12-27,649,450
2021-12-28,651,457
2021-12-29,657,454
2021-12-30,667,476
2021-12-31,665,497
2022-01-01,658,470
2022-01-02,652,464
2022-01-03,655,481
2022-01-04,656,495
2022-01-05,659,498
2022-01-06,658,503
2022-01-07,661,506
2022-01-08,654,495
2022-01-09,652,484
2022-01-10,653,471
2022-01-11,652,488
2022-01-12,651,504
2022-01-13,656,509
2022-01-14,660,503
2022-01-15,660,498
2022-01-16,661,456
2022-01-17,665,465
2022-01-18,659,491
2022-01-19,669,496
2022-01-20,665,478
2022-01-21,660,486
2022-01-22,663,475
2022-01-23,663,467
2022-01-24,658,460
2022-01-25,659,479
2022-01-26,670,502
2022-01-27,665,503
2022-01-28,663,495
2022-01-29,660,483
2022-01-30,662,480
2022-01-31,662,463
2022-02-01,667,489
2022-02-02,664,496
2022-02-03,662,501
2022-02-04,668,504
2022-02-05,667,473
2022-02-06,664,442
2022-02-07,662,426
2022-02-08,678,465
2022-02-09,678,483
2022-02-10,662,490
2022-02-11,667,466
2022-02-12,675,474
2022-02-13,674,455
2022-02-14,667,466
2022-02-15,667,477
2022-02-16,663,489
2022-02-17,660,486
2022-02-18,666,483
2022-02-19,669,479
2022-02-20,663,450
2022-02-21,663,465
2022-02-22,659,473
2022-02-23,672,499
2022-02-24,667,501
2022-02-25,667,495
2022-02-26,667,481
2022-02-27,656,470
2022-02-28,662,447
2022-03-01,662,473
2022-03-02,664,475
2022-03-03,667,486
2022-03-04,669,475
2022-03-05,667,460
2022-03-06,666,454
2022-03-07,668,453
2022-03-08,671,463
2022-03-09,668,479
2022-03-10,670,487
2022-03-11,671,483
2022-03-12,671,461
2022-03-13,670,446
2022-03-14,666,440
2022-03-15,672,459
2022-03-16,666,473
2022-03-17,671,489
2022-03-18,666,485
2022-03-19,667,474
2022-03-20,665,456
2022-03-21,664,461
2022-03-22,659,462
2022-03-23,667,493
2022-03-24,661,489
2022-03-25,661,487
2022-03-26,661,461
2022-03-27,659,453
2022-03-28,660,447
2022-03-29,658,490
2022-03-30,665,487
2022-03-31,662,485
2022-04-01,658,485
2022-04-02,659,480
2022-04-03,660,463
