date,cc_open,cc_occupied
2021-11-29,433,336
2021-11-30,433,346
2021-12-01,416,339
2021-12-02,417,332
2021-12-03,417,329
2021-12-04,417,330
2021-12-05,415,323
2021-12-06,385,296
2021-12-07,440,351
2021-12-08,439,369
2021-12-09,392,323
2021-12-10,431,350
2021-12-11,424,339
2021-12-12,389,319
2021-12-13,413,339
2021-12-14,428,359
2021-12-15,425,340
2021-12-16,421,339
2021-12-17,430,345
2021-12-18,430,347
2021-12-19,414,334
2021-12-20,375,299
2021-12-21,379,317
2021-12-22,417,345
2021-12-23,417,339
2021-12-24,391,308
2021-12-25,416,307
2021-12-26,369,261
2021-12-27,370,274
2021-12-28,422,319
2021-12-29,421,329
2021-12-30,387,310
2021-12-31,384,306
2022-01-01,412,313
2022-01-02,413,325
2022-01-03,422,336
2022-01-04,399,301
2022-01-05,423,331
2022-01-06,428,349
2022-01-07,436,341
2022-01-08,417,332
2022-01-09,404,308
2022-01-10,376,276
2022-01-11,422,329
2022-01-12,421,321
2022-01-13,424,323
2022-01-14,383,291
2022-01-15,383,275
2022-01-16,380,277
2022-01-17,417,303
2022-01-18,418,312
2022-01-19,416,307
2022-01-20,405,306
2022-01-21,399,296
2022-01-22,403,291
2022-01-23,389,284
2022-01-24,367,258
2022-01-25,409,312
2022-01-26,412,305
2022-01-27,401,297
2022-01-28,390,299
2022-01-29,392,299
2022-01-30,388,286
2022-01-31,401,292
2022-02-01,401,297
2022-02-02,402,298
2022-02-03,399,288
2022-02-04,401,298
2022-02-05,385,277
2022-02-06,383,276
2022-02-07,394,282
2022-02-08,397,286
2022-02-09,387,295
2022-02-10,394,299
2022-02-11,395,300
2022-02-12,377,280
2022-02-13,373,263
2022-02-14,373,259
2022-02-15,357,268
2022-02-16,371,271
2022-02-17,382,289
2022-02-18,389,296
2022-02-19,362,270
2022-02-20,375,270
2022-02-21,374,264
2022-02-22,392,300
2022-02-23,386,298
2022-02-24,402,301
2022-02-25,385,305
2022-02-26,384,295
2022-02-27,380,286
2022-02-28,372,281
2022-03-01,390,306
2022-03-02,395,303
2022-03-03,382,283
2022-03-04,392,300
2022-03-05,398,316
2022-03-06,402,302
2022-03-07,385,279
2022-03-08,394,287
2022-03-09,391,292
2022-03-10,397,298
2022-03-11,390,292
2022-03-12,374,283
2022-03-13,373,280
2022-03-14,383,302
2022-03-15,392,317
2022-03-16,384,308
2022-03-17,389,304
2022-03-18,383,297
2022-03-19,391,307
2022-03-20,400,274
2022-03-21,374,282
2022-03-22,376,295
2022-03-23,384,294
2022-03-24,389,303
2022-03-25,385,304
2022-03-26,382,294
2022-03-27,389,300
2022-03-28,386,282
2022-03-29,392,303
2022-03-30,395,307
2022-03-31,385,302
2022-04-01,394,305
2022-04-02,386,303
2022-04-03,390,293
