date,cc_open,cc_occupied
2021-11-29,940,788
2021-11-30,943,819
2021-12-01,954,825
2021-12-02,960,853
2021-12-03,958,861
2021-12-04,927,816
2021-12-05,950,808
2021-12-06,950,815
2021-12-07,953,839
2021-12-08,953,839
2021-12-09,953,844
2021-12-10,957,838
2021-12-11,930,819
2021-12-12,925,803
2021-12-13,947,812
2021-12-14,967,838
2021-12-15,952,833
2021-12-16,957,816
2021-12-17,962,820
2021-12-18,942,806
2021-12-19,953,810
2021-12-20,952,785
2021-12-21,954,779
2021-12-22,958,784
2021-12-23,957,751
2021-12-24,957,774
2021-12-25,942,740
2021-12-26,937,743
2021-12-27,942,731
2021-12-28,944,741
2021-12-29,950,760
2021-12-30,956,785
2021-12-31,967,798
2022-01-01,942,786
2022-01-02,937,764
2022-01-03,936,760
2022-01-04,937,779
2022-01-05,955,812
2022-01-06,968,822
2022-01-07,958,817
2022-01-08,959,818
2022-01-09,962,806
2022-01-10,964,797
2022-01-11,970,823
2022-01-12,972,828
2022-01-13,974,843
2022-01-14,968,819
2022-01-15,972,818
2022-01-16,966,796
2022-01-17,966,790
2022-01-18,973,813
2022-01-19,975,802
2022-01-20,970,806
2022-01-21,972,800
2022-01-22,975,782
2022-01-23,968,764
2022-01-24,955,746
2022-01-25,971,764
2022-01-26,976,787
2022-01-27,979,793
2022-01-28,976,783
2022-01-29,968,762
2022-01-30,960,757
2022-01-31,958,725
2022-02-01,959,769
2022-02-02,972,780
2022-02-03,976,769
2022-02-04,976,796
2022-02-05,985,779
2022-02-06,978,771
2022-02-07,961,756
2022-02-08,971,788
2022-02-09,963,809
2022-02-10,969,807
2022-02-11,967,795
2022-02-12,963,783
2022-02-13,965,773
2022-02-14,955,751
2022-02-15,948,750
2022-02-16,958,779
2022-02-17,957,780
2022-02-18,958,801
2022-02-19,963,783
2022-02-20,951,753
2022-02-21,951,735
2022-02-22,962,772
2022-02-23,967,796
2022-02-24,970,796
2022-02-25,961,781
2022-02-26,967,779
2022-02-27,962,748
2022-02-28,956,750
2022-03-01,968,770
2022-03-02,969,801
2022-03-03,962,795
2022-03-04,961,794
2022-03-05,964,773
2022-03-06,964,763
2022-03-07,957,763
2022-03-08,856,698
2022-03-09,954,807
2022-03-10,965,810
2022-03-11,958,794
2022-03-12,967,777
2022-03-13,957,760
2022-03-14,951,747
2022-03-15,963,800
2022-03-16,968,804
2022-03-17,969,799
2022-03-18,969,814
2022-03-19,977,782
2022-03-20,961,773
2022-03-21,955,761
2022-03-22,959,778
2022-03-23,963,808
2022-03-24,965,799
2022-03-25,964,805
2022-03-26,961,793
2022-03-27,956,746
2022-03-28,955,750
2022-03-29,953,778
2022-03-30,951,792
2022-03-31,959,792
2022-04-01,964,813
2022-04-02,968,792
2022-04-03,968,777
