date,areaName,newDeaths28DaysByDeathDateAgeDemographics
2020-12-27,East of England,"[{'age': '00_04', 'deaths': 0, 'rollingRate': 0.30000000000000004, 'rollingSum': 1}, {'age': '10_14', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '15_19', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '20_24', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '25_29', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '30_34', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '35_39', 'deaths': 0, 'rollingRate': 0.2, 'rollingSum': 1}, {'age': '40_44', 'deaths': 0, 'rollingRate': 0.30000000000000004, 'rollingSum': 1}, {'age': '45_49', 'deaths': 0, 'rollingRate': 1.2, 'rollingSum': 5}, {'age': '50_54', 'deaths': 2, 'rollingRate': 1.8, 'rollingSum': 8}, {'age': '55_59', 'deaths': 2, 'rollingRate': 2.4, 'rollingSum': 10}, {'age': '05_09', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '60_64', 'deaths': 1, 'rollingRate': 2.3, 'rollingSum': 8}, {'age': '65_69', 'deaths': 3, 'rollingRate': 8.3, 'rollingSum': 27}, {'age': '70_74', 'deaths': 8, 'rollingRate': 12.5, 'rollingSum': 42}, {'age': '75_79', 'deaths': 8, 'rollingRate': 21.2, 'rollingSum': 49}, {'age': '80_84', 'deaths': 8, 'rollingRate': 43.7, 'rollingSum': 76}, {'age': '85_89', 'deaths': 9, 'rollingRate': 83.5, 'rollingSum': 91}, {'age': '90+', 'deaths': 6, 'rollingRate': 139.0, 'rollingSum': 90}, {'age': '60+', 'deaths': 43, 'rollingRate': 24.1, 'rollingSum': 383}, {'age': '00_59', 'deaths': 4, 'rollingRate': 0.6000000000000001, 'rollingSum': 26}]"
2020-12-26,East of England,"[{'age': '00_04', 'deaths': 1, 'rollingRate': 0.30000000000000004, 'rollingSum': 1}, {'age': '10_14', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '15_19', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '20_24', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '25_29', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '30_34', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '35_39', 'deaths': 0, 'rollingRate': 0.2, 'rollingSum': 1}, {'age': '40_44', 'deaths': 1, 'rollingRate': 0.30000000000000004, 'rollingSum': 1}, {'age': '45_49', 'deaths': 2, 'rollingRate': 1.2, 'rollingSum': 5}, {'age': '50_54', 'deaths': 1, 'rollingRate': 1.6, 'rollingSum': 7}, {'age': '55_59', 'deaths': 3, 'rollingRate': 2.4, 'rollingSum': 10}, {'age': '05_09', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '60_64', 'deaths': 2, 'rollingRate': 2.8, 'rollingSum': 10}, {'age': '65_69', 'deaths': 3, 'rollingRate': 8.6, 'rollingSum': 28}, {'age': '70_74', 'deaths': 2, 'rollingRate': 11.9, 'rollingSum': 40}, {'age': '75_79', 'deaths': 8, 'rollingRate': 20.4, 'rollingSum': 47}, {'age': '80_84', 'deaths': 14, 'rollingRate': 44.3, 'rollingSum': 77}, {'age': '85_89', 'deaths': 14, 'rollingRate': 88.0, 'rollingSum': 96}, {'age': '90+', 'deaths': 13, 'rollingRate': 142.1, 'rollingSum': 92}, {'age': '60+', 'deaths': 56, 'rollingRate': 24.5, 'rollingSum': 390}, {'age': '00_59', 'deaths': 8, 'rollingRate': 0.5, 'rollingSum': 25}]"
2020-12-25,East of England,"[{'age': '00_04', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '10_14', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '15_19', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '20_24', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '25_29', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '30_34', 'deaths': 0, 'rollingRate': 0.30000000000000004, 'rollingSum': 1}, {'age': '35_39', 'deaths': 0, 'rollingRate': 0.2, 'rollingSum': 1}, {'age': '40_44', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '45_49', 'deaths': 1, 'rollingRate': 0.7000000000000001, 'rollingSum': 3}, {'age': '50_54', 'deaths': 0, 'rollingRate': 1.4, 'rollingSum': 6}, {'age': '55_59', 'deaths': 1, 'rollingRate': 1.7000000000000002, 'rollingSum': 7}, {'age': '05_09', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '60_64', 'deaths': 2, 'rollingRate': 2.5, 'rollingSum': 9}, {'age': '65_69', 'deaths': 3, 'rollingRate': 9.6, 'rollingSum': 31}, {'age': '70_74', 'deaths': 8, 'rollingRate': 13.7, 'rollingSum': 46}, {'age': '75_79', 'deaths': 8, 'rollingRate': 18.6, 'rollingSum': 43}, {'age': '80_84', 'deaths': 11, 'rollingRate': 40.9, 'rollingSum': 71}, {'age': '85_89', 'deaths': 13, 'rollingRate': 87.1, 'rollingSum': 95}, {'age': '90+', 'deaths': 13, 'rollingRate': 146.8, 'rollingSum': 95}, {'age': '60+', 'deaths': 58, 'rollingRate': 24.5, 'rollingSum': 390}, {'age': '00_59', 'deaths': 2, 'rollingRate': 0.4, 'rollingSum': 18}]"
2020-12-24,East of England,"[{'age': '00_04', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '10_14', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '15_19', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '20_24', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '25_29', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '30_34', 'deaths': 0, 'rollingRate': 0.30000000000000004, 'rollingSum': 1}, {'age': '35_39', 'deaths': 0, 'rollingRate': 0.2, 'rollingSum': 1}, {'age': '40_44', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '45_49', 'deaths': 1, 'rollingRate': 0.5, 'rollingSum': 2}, {'age': '50_54', 'deaths': 1, 'rollingRate': 1.8, 'rollingSum': 8}, {'age': '55_59', 'deaths': 2, 'rollingRate': 1.9, 'rollingSum': 8}, {'age': '05_09', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '60_64', 'deaths': 2, 'rollingRate': 2.5, 'rollingSum': 9}, {'age': '65_69', 'deaths': 4, 'rollingRate': 9.3, 'rollingSum': 30}, {'age': '70_74', 'deaths': 6, 'rollingRate': 12.8, 'rollingSum': 43}, {'age': '75_79', 'deaths': 8, 'rollingRate': 17.3, 'rollingSum': 40}, {'age': '80_84', 'deaths': 8, 'rollingRate': 39.7, 'rollingSum': 69}, {'age': '85_89', 'deaths': 11, 'rollingRate': 83.5, 'rollingSum': 91}, {'age': '90+', 'deaths': 21, 'rollingRate': 148.3, 'rollingSum': 96}, {'age': '60+', 'deaths': 60, 'rollingRate': 23.7, 'rollingSum': 378}, {'age': '00_59', 'deaths': 4, 'rollingRate': 0.4, 'rollingSum': 20}]"
2020-12-23,East of England,"[{'age': '00_04', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '10_14', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '15_19', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '20_24', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '25_29', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '30_34', 'deaths': 0, 'rollingRate': 0.30000000000000004, 'rollingSum': 1}, {'age': '35_39', 'deaths': 0, 'rollingRate': 0.5, 'rollingSum': 2}, {'age': '40_44', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '45_49', 'deaths': 1, 'rollingRate': 0.5, 'rollingSum': 2}, {'age': '50_54', 'deaths': 2, 'rollingRate': 1.8, 'rollingSum': 8}, {'age': '55_59', 'deaths': 1, 'rollingRate': 1.4, 'rollingSum': 6}, {'age': '05_09', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '60_64', 'deaths': 1, 'rollingRate': 2.3, 'rollingSum': 8}, {'age': '65_69', 'deaths': 6, 'rollingRate': 9.3, 'rollingSum': 30}, {'age': '70_74', 'deaths': 8, 'rollingRate': 12.5, 'rollingSum': 42}, {'age': '75_79', 'deaths': 5, 'rollingRate': 16.0, 'rollingSum': 37}, {'age': '80_84', 'deaths': 13, 'rollingRate': 39.7, 'rollingSum': 69}, {'age': '85_89', 'deaths': 14, 'rollingRate': 79.8, 'rollingSum': 87}, {'age': '90+', 'deaths': 13, 'rollingRate': 129.8, 'rollingSum': 84}, {'age': '60+', 'deaths': 60, 'rollingRate': 22.4, 'rollingSum': 357}, {'age': '00_59', 'deaths': 4, 'rollingRate': 0.4, 'rollingSum': 19}]"
2020-12-22,East of England,"[{'age': '00_04', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '10_14', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '15_19', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '20_24', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '25_29', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '30_34', 'deaths': 0, 'rollingRate': 0.30000000000000004, 'rollingSum': 1}, {'age': '35_39', 'deaths': 0, 'rollingRate': 0.5, 'rollingSum': 2}, {'age': '40_44', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '45_49', 'deaths': 0, 'rollingRate': 0.2, 'rollingSum': 1}, {'age': '50_54', 'deaths': 0, 'rollingRate': 1.8, 'rollingSum': 8}, {'age': '55_59', 'deaths': 0, 'rollingRate': 1.4, 'rollingSum': 6}, {'age': '05_09', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '60_64', 'deaths': 0, 'rollingRate': 2.3, 'rollingSum': 8}, {'age': '65_69', 'deaths': 5, 'rollingRate': 7.7, 'rollingSum': 25}, {'age': '70_74', 'deaths': 3, 'rollingRate': 12.5, 'rollingSum': 42}, {'age': '75_79', 'deaths': 7, 'rollingRate': 16.0, 'rollingSum': 37}, {'age': '80_84', 'deaths': 8, 'rollingRate': 35.7, 'rollingSum': 62}, {'age': '85_89', 'deaths': 11, 'rollingRate': 76.1, 'rollingSum': 83}, {'age': '90+', 'deaths': 14, 'rollingRate': 120.5, 'rollingSum': 78}, {'age': '60+', 'deaths': 48, 'rollingRate': 21.0, 'rollingSum': 335}, {'age': '00_59', 'deaths': 0, 'rollingRate': 0.4, 'rollingSum': 18}]"
2020-12-21,East of England,"[{'age': '00_04', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '10_14', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '15_19', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '20_24', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '25_29', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '30_34', 'deaths': 0, 'rollingRate': 0.30000000000000004, 'rollingSum': 1}, {'age': '35_39', 'deaths': 1, 'rollingRate': 0.5, 'rollingSum': 2}, {'age': '40_44', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '45_49', 'deaths': 0, 'rollingRate': 0.2, 'rollingSum': 1}, {'age': '50_54', 'deaths': 2, 'rollingRate': 1.8, 'rollingSum': 8}, {'age': '55_59', 'deaths': 1, 'rollingRate': 1.9, 'rollingSum': 8}, {'age': '05_09', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '60_64', 'deaths': 0, 'rollingRate': 2.8, 'rollingSum': 10}, {'age': '65_69', 'deaths': 3, 'rollingRate': 6.8, 'rollingSum': 22}, {'age': '70_74', 'deaths': 7, 'rollingRate': 12.5, 'rollingSum': 42}, {'age': '75_79', 'deaths': 5, 'rollingRate': 15.6, 'rollingSum': 36}, {'age': '80_84', 'deaths': 14, 'rollingRate': 35.1, 'rollingSum': 61}, {'age': '85_89', 'deaths': 19, 'rollingRate': 71.5, 'rollingSum': 78}, {'age': '90+', 'deaths': 10, 'rollingRate': 114.3, 'rollingSum': 74}, {'age': '60+', 'deaths': 58, 'rollingRate': 20.3, 'rollingSum': 323}, {'age': '00_59', 'deaths': 4, 'rollingRate': 0.4, 'rollingSum': 20}]"
2020-12-20,East of England,"[{'age': '00_04', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '10_14', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '15_19', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '20_24', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '25_29', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '30_34', 'deaths': 0, 'rollingRate': 0.30000000000000004, 'rollingSum': 1}, {'age': '35_39', 'deaths': 0, 'rollingRate': 0.2, 'rollingSum': 1}, {'age': '40_44', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '45_49', 'deaths': 0, 'rollingRate': 0.2, 'rollingSum': 1}, {'age': '50_54', 'deaths': 1, 'rollingRate': 1.6, 'rollingSum': 7}, {'age': '55_59', 'deaths': 2, 'rollingRate': 1.7000000000000002, 'rollingSum': 7}, {'age': '05_09', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '60_64', 'deaths': 3, 'rollingRate': 3.1, 'rollingSum': 11}, {'age': '65_69', 'deaths': 4, 'rollingRate': 6.8, 'rollingSum': 22}, {'age': '70_74', 'deaths': 6, 'rollingRate': 11.9, 'rollingSum': 40}, {'age': '75_79', 'deaths': 6, 'rollingRate': 15.6, 'rollingSum': 36}, {'age': '80_84', 'deaths': 9, 'rollingRate': 32.8, 'rollingSum': 57}, {'age': '85_89', 'deaths': 14, 'rollingRate': 62.4, 'rollingSum': 68}, {'age': '90+', 'deaths': 8, 'rollingRate': 105.1, 'rollingSum': 68}, {'age': '60+', 'deaths': 50, 'rollingRate': 19.0, 'rollingSum': 302}, {'age': '00_59', 'deaths': 3, 'rollingRate': 0.4, 'rollingSum': 17}]"
2020-12-19,East of England,"[{'age': '00_04', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '10_14', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '15_19', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '20_24', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '25_29', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '30_34', 'deaths': 1, 'rollingRate': 0.30000000000000004, 'rollingSum': 1}, {'age': '35_39', 'deaths': 0, 'rollingRate': 0.2, 'rollingSum': 1}, {'age': '40_44', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '45_49', 'deaths': 0, 'rollingRate': 0.2, 'rollingSum': 1}, {'age': '50_54', 'deaths': 0, 'rollingRate': 1.6, 'rollingSum': 7}, {'age': '55_59', 'deaths': 0, 'rollingRate': 1.2, 'rollingSum': 5}, {'age': '05_09', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '60_64', 'deaths': 1, 'rollingRate': 2.3, 'rollingSum': 8}, {'age': '65_69', 'deaths': 6, 'rollingRate': 6.2, 'rollingSum': 20}, {'age': '70_74', 'deaths': 8, 'rollingRate': 10.4, 'rollingSum': 35}, {'age': '75_79', 'deaths': 4, 'rollingRate': 15.6, 'rollingSum': 36}, {'age': '80_84', 'deaths': 8, 'rollingRate': 30.5, 'rollingSum': 53}, {'age': '85_89', 'deaths': 13, 'rollingRate': 59.6, 'rollingSum': 65}, {'age': '90+', 'deaths': 16, 'rollingRate': 108.1, 'rollingSum': 70}, {'age': '60+', 'deaths': 56, 'rollingRate': 18.0, 'rollingSum': 287}, {'age': '00_59', 'deaths': 1, 'rollingRate': 0.30000000000000004, 'rollingSum': 15}]"
2020-12-18,East of England,"[{'age': '00_04', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '10_14', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '15_19', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '20_24', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '25_29', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '30_34', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '35_39', 'deaths': 0, 'rollingRate': 0.2, 'rollingSum': 1}, {'age': '40_44', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '45_49', 'deaths': 0, 'rollingRate': 0.2, 'rollingSum': 1}, {'age': '50_54', 'deaths': 2, 'rollingRate': 1.6, 'rollingSum': 7}, {'age': '55_59', 'deaths': 2, 'rollingRate': 1.4, 'rollingSum': 6}, {'age': '05_09', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '60_64', 'deaths': 2, 'rollingRate': 2.0, 'rollingSum': 7}, {'age': '65_69', 'deaths': 2, 'rollingRate': 4.6, 'rollingSum': 15}, {'age': '70_74', 'deaths': 5, 'rollingRate': 8.0, 'rollingSum': 27}, {'age': '75_79', 'deaths': 5, 'rollingRate': 16.9, 'rollingSum': 39}, {'age': '80_84', 'deaths': 9, 'rollingRate': 31.7, 'rollingSum': 55}, {'age': '85_89', 'deaths': 9, 'rollingRate': 55.9, 'rollingSum': 61}, {'age': '90+', 'deaths': 14, 'rollingRate': 88.1, 'rollingSum': 57}, {'age': '60+', 'deaths': 46, 'rollingRate': 16.4, 'rollingSum': 261}, {'age': '00_59', 'deaths': 4, 'rollingRate': 0.30000000000000004, 'rollingSum': 15}]"
