date,areaName,cases,casesRollingRate,casesAgeDemographics,casesReported,deaths,deathsRollingRate,deathsAgeDemographics,deathsReported
2021-01-13,North East Derbyshire,,,[],59,,,,2
2021-01-12,North East Derbyshire,6,,[],69,0,,,2
2021-01-11,North East Derbyshire,48,,[],29,2,,,0
2021-01-10,North East Derbyshire,37,,[],46,1,,,0
2021-01-09,North East Derbyshire,41,,[],51,0,,,1
2021-01-08,North East Derbyshire,42,345,"[{'age': '00_04', 'cases': 1, 'rollingRate': 104.4, 'rollingSum': 5}, {'age': '05_09', 'cases': 0, 'rollingRate': 129.5, 'rollingSum': 7}, {'age': '10_14', 'cases': 2, 'rollingRate': 299.6, 'rollingSum': 16}, {'age': '15_19', 'cases': 0, 'rollingRate': 208.2, 'rollingSum': 10}, {'age': '20_24', 'cases': 3, 'rollingRate': 601.0, 'rollingSum': 29}, {'age': '25_29', 'cases': 6, 'rollingRate': 540.1, 'rollingSum': 30}, {'age': '30_34', 'cases': 0, 'rollingRate': 403.1, 'rollingSum': 22}, {'age': '35_39', 'cases': 1, 'rollingRate': 456.1, 'rollingSum': 25}, {'age': '40_44', 'cases': 6, 'rollingRate': 548.2, 'rollingSum': 29}, {'age': '45_49', 'cases': 3, 'rollingRate': 330.7, 'rollingSum': 23}, {'age': '50_54', 'cases': 5, 'rollingRate': 518.5, 'rollingSum': 41}, {'age': '55_59', 'cases': 5, 'rollingRate': 292.8, 'rollingSum': 22}, {'age': '60_64', 'cases': 3, 'rollingRate': 359.2, 'rollingSum': 25}, {'age': '65_69', 'cases': 0, 'rollingRate': 151.2, 'rollingSum': 10}, {'age': '70_74', 'cases': 3, 'rollingRate': 140.3, 'rollingSum': 10}, {'age': '75_79', 'cases': 2, 'rollingRate': 394.5, 'rollingSum': 20}, {'age': '80_84', 'cases': 1, 'rollingRate': 368.6, 'rollingSum': 13}, {'age': '85_89', 'cases': 0, 'rollingRate': 365.3, 'rollingSum': 7}, {'age': '90+', 'cases': 1, 'rollingRate': 537.1, 'rollingSum': 5}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 1}, {'age': '60+', 'cases': 10, 'rollingRate': 280.0, 'rollingSum': 90}, {'age': '00_59', 'cases': 32, 'rollingRate': 375.1, 'rollingSum': 260}]",48,1,11.800000000000000711,,2
2021-01-07,North East Derbyshire,44,345,"[{'age': '00_04', 'cases': 0, 'rollingRate': 125.3, 'rollingSum': 6}, {'age': '05_09', 'cases': 0, 'rollingRate': 129.5, 'rollingSum': 7}, {'age': '10_14', 'cases': 3, 'rollingRate': 262.1, 'rollingSum': 14}, {'age': '15_19', 'cases': 3, 'rollingRate': 229.1, 'rollingSum': 11}, {'age': '20_24', 'cases': 7, 'rollingRate': 704.7, 'rollingSum': 34}, {'age': '25_29', 'cases': 2, 'rollingRate': 450.0, 'rollingSum': 25}, {'age': '30_34', 'cases': 2, 'rollingRate': 476.4, 'rollingSum': 26}, {'age': '35_39', 'cases': 4, 'rollingRate': 529.1, 'rollingSum': 29}, {'age': '40_44', 'cases': 4, 'rollingRate': 491.5, 'rollingSum': 26}, {'age': '45_49', 'cases': 2, 'rollingRate': 345.1, 'rollingSum': 24}, {'age': '50_54', 'cases': 5, 'rollingRate': 493.2, 'rollingSum': 39}, {'age': '55_59', 'cases': 5, 'rollingRate': 252.9, 'rollingSum': 19}, {'age': '60_64', 'cases': 1, 'rollingRate': 387.9, 'rollingSum': 27}, {'age': '65_69', 'cases': 2, 'rollingRate': 166.3, 'rollingSum': 11}, {'age': '70_74', 'cases': 1, 'rollingRate': 98.2, 'rollingSum': 7}, {'age': '75_79', 'cases': 0, 'rollingRate': 355.0, 'rollingSum': 18}, {'age': '80_84', 'cases': 1, 'rollingRate': 425.3, 'rollingSum': 15}, {'age': '85_89', 'cases': 1, 'rollingRate': 365.3, 'rollingSum': 7}, {'age': '90+', 'cases': 1, 'rollingRate': 429.6, 'rollingSum': 4}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 1}, {'age': '60+', 'cases': 7, 'rollingRate': 276.9, 'rollingSum': 89}, {'age': '00_59', 'cases': 37, 'rollingRate': 376.5, 'rollingSum': 261}]",37,0,11.800000000000000711,,2
2021-01-06,North East Derbyshire,43,338.10000000000002274,"[{'age': '00_04', 'cases': 0, 'rollingRate': 146.2, 'rollingSum': 7}, {'age': '05_09', 'cases': 0, 'rollingRate': 129.5, 'rollingSum': 7}, {'age': '10_14', 'cases': 1, 'rollingRate': 224.7, 'rollingSum': 12}, {'age': '15_19', 'cases': 2, 'rollingRate': 208.2, 'rollingSum': 10}, {'age': '20_24', 'cases': 2, 'rollingRate': 601.0, 'rollingSum': 29}, {'age': '25_29', 'cases': 3, 'rollingRate': 450.0, 'rollingSum': 25}, {'age': '30_34', 'cases': 2, 'rollingRate': 476.4, 'rollingSum': 26}, {'age': '35_39', 'cases': 2, 'rollingRate': 492.6, 'rollingSum': 27}, {'age': '40_44', 'cases': 3, 'rollingRate': 472.6, 'rollingSum': 25}, {'age': '45_49', 'cases': 5, 'rollingRate': 345.1, 'rollingSum': 24}, {'age': '50_54', 'cases': 5, 'rollingRate': 493.2, 'rollingSum': 39}, {'age': '55_59', 'cases': 1, 'rollingRate': 266.2, 'rollingSum': 20}, {'age': '60_64', 'cases': 4, 'rollingRate': 416.7, 'rollingSum': 29}, {'age': '65_69', 'cases': 2, 'rollingRate': 136.1, 'rollingSum': 9}, {'age': '70_74', 'cases': 2, 'rollingRate': 112.3, 'rollingSum': 8}, {'age': '75_79', 'cases': 4, 'rollingRate': 394.5, 'rollingSum': 20}, {'age': '80_84', 'cases': 5, 'rollingRate': 425.3, 'rollingSum': 15}, {'age': '85_89', 'cases': 0, 'rollingRate': 365.3, 'rollingSum': 7}, {'age': '90+', 'cases': 0, 'rollingRate': 322.2, 'rollingSum': 3}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 1}, {'age': '60+', 'cases': 17, 'rollingRate': 283.1, 'rollingSum': 91}, {'age': '00_59', 'cases': 26, 'rollingRate': 363.5, 'rollingSum': 252}]",55,3,12.800000000000000711,,2
2021-01-05,North East Derbyshire,46,370.60000000000002274,"[{'age': '00_04', 'cases': 1, 'rollingRate': 167.1, 'rollingSum': 8}, {'age': '05_09', 'cases': 2, 'rollingRate': 129.5, 'rollingSum': 7}, {'age': '10_14', 'cases': 2, 'rollingRate': 243.4, 'rollingSum': 13}, {'age': '15_19', 'cases': 0, 'rollingRate': 270.7, 'rollingSum': 13}, {'age': '20_24', 'cases': 3, 'rollingRate': 601.0, 'rollingSum': 29}, {'age': '25_29', 'cases': 5, 'rollingRate': 432.0, 'rollingSum': 24}, {'age': '30_34', 'cases': 4, 'rollingRate': 513.0, 'rollingSum': 28}, {'age': '35_39', 'cases': 2, 'rollingRate': 529.1, 'rollingSum': 29}, {'age': '40_44', 'cases': 5, 'rollingRate': 510.4, 'rollingSum': 27}, {'age': '45_49', 'cases': 3, 'rollingRate': 345.1, 'rollingSum': 24}, {'age': '50_54', 'cases': 6, 'rollingRate': 543.8, 'rollingSum': 43}, {'age': '55_59', 'cases': 4, 'rollingRate': 319.4, 'rollingSum': 24}, {'age': '60_64', 'cases': 1, 'rollingRate': 402.3, 'rollingSum': 28}, {'age': '65_69', 'cases': 1, 'rollingRate': 136.1, 'rollingSum': 9}, {'age': '70_74', 'cases': 1, 'rollingRate': 98.2, 'rollingSum': 7}, {'age': '75_79', 'cases': 0, 'rollingRate': 355.0, 'rollingSum': 18}, {'age': '80_84', 'cases': 1, 'rollingRate': 453.6, 'rollingSum': 16}, {'age': '85_89', 'cases': 2, 'rollingRate': 835.1, 'rollingSum': 16}, {'age': '90+', 'cases': 3, 'rollingRate': 1288.9, 'rollingSum': 12}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 1}, {'age': '60+', 'cases': 9, 'rollingRate': 329.8, 'rollingSum': 106}, {'age': '00_59', 'cases': 37, 'rollingRate': 389.5, 'rollingSum': 270}]",70,1,9.9000000000000003553,,4
2021-01-04,North East Derbyshire,76,385.39999999999997726,"[{'age': '00_04', 'cases': 0, 'rollingRate': 167.1, 'rollingSum': 8}, {'age': '05_09', 'cases': 3, 'rollingRate': 129.5, 'rollingSum': 7}, {'age': '10_14', 'cases': 5, 'rollingRate': 262.1, 'rollingSum': 14}, {'age': '15_19', 'cases': 0, 'rollingRate': 374.8, 'rollingSum': 18}, {'age': '20_24', 'cases': 5, 'rollingRate': 601.0, 'rollingSum': 29}, {'age': '25_29', 'cases': 6, 'rollingRate': 432.0, 'rollingSum': 24}, {'age': '30_34', 'cases': 6, 'rollingRate': 531.3, 'rollingSum': 29}, {'age': '35_39', 'cases': 7, 'rollingRate': 602.1, 'rollingSum': 33}, {'age': '40_44', 'cases': 5, 'rollingRate': 529.3, 'rollingSum': 28}, {'age': '45_49', 'cases': 5, 'rollingRate': 345.1, 'rollingSum': 24}, {'age': '50_54', 'cases': 10, 'rollingRate': 518.5, 'rollingSum': 41}, {'age': '55_59', 'cases': 3, 'rollingRate': 319.4, 'rollingSum': 24}, {'age': '60_64', 'cases': 8, 'rollingRate': 488.5, 'rollingSum': 34}, {'age': '65_69', 'cases': 2, 'rollingRate': 121.0, 'rollingSum': 8}, {'age': '70_74', 'cases': 1, 'rollingRate': 112.3, 'rollingSum': 8}, {'age': '75_79', 'cases': 7, 'rollingRate': 394.5, 'rollingSum': 20}, {'age': '80_84', 'cases': 2, 'rollingRate': 453.6, 'rollingSum': 16}, {'age': '85_89', 'cases': 1, 'rollingRate': 782.9, 'rollingSum': 15}, {'age': '90+', 'cases': 0, 'rollingRate': 1074.1, 'rollingSum': 10}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 1}, {'age': '60+', 'cases': 21, 'rollingRate': 345.3, 'rollingSum': 111}, {'age': '00_59', 'cases': 55, 'rollingRate': 403.9, 'rollingSum': 280}]",64,2,9.9000000000000003553,,0
