date,areaName,cases,casesRollingRate,casesAgeDemographics,casesReported,deaths,deathsRollingRate,deathsAgeDemographics,deathsReported
2021-01-16,North Hertfordshire,,,[],91,,,,1
2021-01-15,North Hertfordshire,20,,[],140,1,,,2
2021-01-14,North Hertfordshire,60,,[],76,0,,,6
2021-01-13,North Hertfordshire,85,,[],70,0,,,8
2021-01-12,North Hertfordshire,104,,[],103,6,,,6
2021-01-11,North Hertfordshire,100,497.10000000000002274,"[{'age': '00_04', 'cases': 3, 'rollingRate': 191.8, 'rollingSum': 15}, {'age': '05_09', 'cases': 2, 'rollingRate': 181.9, 'rollingSum': 16}, {'age': '10_14', 'cases': 1, 'rollingRate': 246.3, 'rollingSum': 20}, {'age': '15_19', 'cases': 4, 'rollingRate': 412.4, 'rollingSum': 28}, {'age': '20_24', 'cases': 6, 'rollingRate': 996.5, 'rollingSum': 59}, {'age': '25_29', 'cases': 11, 'rollingRate': 751.6, 'rollingSum': 55}, {'age': '30_34', 'cases': 10, 'rollingRate': 792.3, 'rollingSum': 65}, {'age': '35_39', 'cases': 2, 'rollingRate': 519.7, 'rollingSum': 50}, {'age': '40_44', 'cases': 10, 'rollingRate': 535.6, 'rollingSum': 50}, {'age': '45_49', 'cases': 7, 'rollingRate': 377.2, 'rollingSum': 37}, {'age': '50_54', 'cases': 9, 'rollingRate': 494.3, 'rollingSum': 49}, {'age': '55_59', 'cases': 11, 'rollingRate': 649.4, 'rollingSum': 58}, {'age': '60_64', 'cases': 7, 'rollingRate': 395.6, 'rollingSum': 29}, {'age': '65_69', 'cases': 1, 'rollingRate': 273.3, 'rollingSum': 18}, {'age': '70_74', 'cases': 4, 'rollingRate': 242.9, 'rollingSum': 16}, {'age': '75_79', 'cases': 3, 'rollingRate': 415.9, 'rollingSum': 20}, {'age': '80_84', 'cases': 2, 'rollingRate': 684.9, 'rollingSum': 26}, {'age': '85_89', 'cases': 1, 'rollingRate': 965.8, 'rollingSum': 24}, {'age': '90+', 'cases': 6, 'rollingRate': 2075.9, 'rollingSum': 29}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 24, 'rollingRate': 491.0, 'rollingSum': 162}, {'age': '00_59', 'cases': 76, 'rollingRate': 499.1, 'rollingSum': 502}]",76,2,15,,0
2021-01-10,North Hertfordshire,62,539,"[{'age': '00_04', 'cases': 1, 'rollingRate': 179.0, 'rollingSum': 14}, {'age': '05_09', 'cases': 2, 'rollingRate': 216.0, 'rollingSum': 19}, {'age': '10_14', 'cases': 1, 'rollingRate': 307.9, 'rollingSum': 25}, {'age': '15_19', 'cases': 1, 'rollingRate': 500.8, 'rollingSum': 34}, {'age': '20_24', 'cases': 7, 'rollingRate': 1165.3, 'rollingSum': 69}, {'age': '25_29', 'cases': 5, 'rollingRate': 751.6, 'rollingSum': 55}, {'age': '30_34', 'cases': 7, 'rollingRate': 828.9, 'rollingSum': 68}, {'age': '35_39', 'cases': 10, 'rollingRate': 634.0, 'rollingSum': 61}, {'age': '40_44', 'cases': 2, 'rollingRate': 524.9, 'rollingSum': 49}, {'age': '45_49', 'cases': 2, 'rollingRate': 428.1, 'rollingSum': 42}, {'age': '50_54', 'cases': 8, 'rollingRate': 514.5, 'rollingSum': 51}, {'age': '55_59', 'cases': 6, 'rollingRate': 627.0, 'rollingSum': 56}, {'age': '60_64', 'cases': 0, 'rollingRate': 450.2, 'rollingSum': 33}, {'age': '65_69', 'cases': 1, 'rollingRate': 334.0, 'rollingSum': 22}, {'age': '70_74', 'cases': 3, 'rollingRate': 258.0, 'rollingSum': 17}, {'age': '75_79', 'cases': 1, 'rollingRate': 374.3, 'rollingSum': 18}, {'age': '80_84', 'cases': 2, 'rollingRate': 737.6, 'rollingSum': 28}, {'age': '85_89', 'cases': 3, 'rollingRate': 1167.0, 'rollingSum': 29}, {'age': '90+', 'cases': 0, 'rollingRate': 2147.5, 'rollingSum': 30}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 10, 'rollingRate': 536.5, 'rollingSum': 177}, {'age': '00_59', 'cases': 52, 'rollingRate': 539.9, 'rollingSum': 543}]",119,2,15.699999999999999289,,1
2021-01-09,North Hertfordshire,77,573.5,"[{'age': '00_04', 'cases': 4, 'rollingRate': 230.2, 'rollingSum': 18}, {'age': '05_09', 'cases': 3, 'rollingRate': 216.0, 'rollingSum': 19}, {'age': '10_14', 'cases': 3, 'rollingRate': 307.9, 'rollingSum': 25}, {'age': '15_19', 'cases': 2, 'rollingRate': 500.8, 'rollingSum': 34}, {'age': '20_24', 'cases': 4, 'rollingRate': 1199.1, 'rollingSum': 71}, {'age': '25_29', 'cases': 4, 'rollingRate': 806.2, 'rollingSum': 59}, {'age': '30_34', 'cases': 10, 'rollingRate': 914.2, 'rollingSum': 75}, {'age': '35_39', 'cases': 7, 'rollingRate': 686.0, 'rollingSum': 66}, {'age': '40_44', 'cases': 5, 'rollingRate': 632.0, 'rollingSum': 59}, {'age': '45_49', 'cases': 7, 'rollingRate': 479.1, 'rollingSum': 47}, {'age': '50_54', 'cases': 4, 'rollingRate': 534.7, 'rollingSum': 53}, {'age': '55_59', 'cases': 2, 'rollingRate': 638.2, 'rollingSum': 57}, {'age': '60_64', 'cases': 4, 'rollingRate': 518.4, 'rollingSum': 38}, {'age': '65_69', 'cases': 1, 'rollingRate': 349.2, 'rollingSum': 23}, {'age': '70_74', 'cases': 1, 'rollingRate': 227.7, 'rollingSum': 15}, {'age': '75_79', 'cases': 2, 'rollingRate': 395.1, 'rollingSum': 19}, {'age': '80_84', 'cases': 3, 'rollingRate': 764.0, 'rollingSum': 29}, {'age': '85_89', 'cases': 4, 'rollingRate': 1126.8, 'rollingSum': 28}, {'age': '90+', 'cases': 7, 'rollingRate': 2219.0, 'rollingSum': 31}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 22, 'rollingRate': 554.7, 'rollingSum': 183}, {'age': '00_59', 'cases': 55, 'rollingRate': 579.6, 'rollingSum': 583}]",121,3,15,,1
2021-01-08,North Hertfordshire,96,592.20000000000004547,"[{'age': '00_04', 'cases': 3, 'rollingRate': 179.0, 'rollingSum': 14}, {'age': '05_09', 'cases': 4, 'rollingRate': 193.3, 'rollingSum': 17}, {'age': '10_14', 'cases': 3, 'rollingRate': 283.3, 'rollingSum': 23}, {'age': '15_19', 'cases': 1, 'rollingRate': 574.5, 'rollingSum': 39}, {'age': '20_24', 'cases': 10, 'rollingRate': 1317.3, 'rollingSum': 78}, {'age': '25_29', 'cases': 5, 'rollingRate': 874.6, 'rollingSum': 64}, {'age': '30_34', 'cases': 8, 'rollingRate': 950.8, 'rollingSum': 78}, {'age': '35_39', 'cases': 7, 'rollingRate': 654.8, 'rollingSum': 63}, {'age': '40_44', 'cases': 11, 'rollingRate': 664.1, 'rollingSum': 62}, {'age': '45_49', 'cases': 5, 'rollingRate': 509.7, 'rollingSum': 50}, {'age': '50_54', 'cases': 9, 'rollingRate': 585.1, 'rollingSum': 58}, {'age': '55_59', 'cases': 8, 'rollingRate': 716.5, 'rollingSum': 64}, {'age': '60_64', 'cases': 5, 'rollingRate': 532.1, 'rollingSum': 39}, {'age': '65_69', 'cases': 4, 'rollingRate': 394.8, 'rollingSum': 26}, {'age': '70_74', 'cases': 1, 'rollingRate': 258.0, 'rollingSum': 17}, {'age': '75_79', 'cases': 1, 'rollingRate': 374.3, 'rollingSum': 18}, {'age': '80_84', 'cases': 4, 'rollingRate': 684.9, 'rollingSum': 26}, {'age': '85_89', 'cases': 5, 'rollingRate': 1126.8, 'rollingSum': 28}, {'age': '90+', 'cases': 2, 'rollingRate': 1932.7, 'rollingSum': 27}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 22, 'rollingRate': 548.6, 'rollingSum': 181}, {'age': '00_59', 'cases': 74, 'rollingRate': 606.5, 'rollingSum': 610}]",155,3,15,,3
2021-01-07,North Hertfordshire,96,563,"[{'age': '00_04', 'cases': 1, 'rollingRate': 191.8, 'rollingSum': 15}, {'age': '05_09', 'cases': 1, 'rollingRate': 170.5, 'rollingSum': 15}, {'age': '10_14', 'cases': 2, 'rollingRate': 246.3, 'rollingSum': 20}, {'age': '15_19', 'cases': 6, 'rollingRate': 618.6, 'rollingSum': 42}, {'age': '20_24', 'cases': 14, 'rollingRate': 1182.2, 'rollingSum': 70}, {'age': '25_29', 'cases': 7, 'rollingRate': 874.6, 'rollingSum': 64}, {'age': '30_34', 'cases': 6, 'rollingRate': 926.4, 'rollingSum': 76}, {'age': '35_39', 'cases': 8, 'rollingRate': 634.0, 'rollingSum': 61}, {'age': '40_44', 'cases': 6, 'rollingRate': 567.7, 'rollingSum': 53}, {'age': '45_49', 'cases': 4, 'rollingRate': 519.9, 'rollingSum': 51}, {'age': '50_54', 'cases': 5, 'rollingRate': 524.6, 'rollingSum': 52}, {'age': '55_59', 'cases': 11, 'rollingRate': 694.1, 'rollingSum': 62}, {'age': '60_64', 'cases': 3, 'rollingRate': 491.1, 'rollingSum': 36}, {'age': '65_69', 'cases': 3, 'rollingRate': 349.2, 'rollingSum': 23}, {'age': '70_74', 'cases': 1, 'rollingRate': 273.2, 'rollingSum': 18}, {'age': '75_79', 'cases': 2, 'rollingRate': 353.5, 'rollingSum': 17}, {'age': '80_84', 'cases': 6, 'rollingRate': 658.6, 'rollingSum': 25}, {'age': '85_89', 'cases': 5, 'rollingRate': 965.8, 'rollingSum': 24}, {'age': '90+', 'cases': 5, 'rollingRate': 2004.3, 'rollingSum': 28}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 25, 'rollingRate': 518.3, 'rollingSum': 171}, {'age': '00_59', 'cases': 71, 'rollingRate': 577.7, 'rollingSum': 581}]",98,2,14.199999999999999289,,3
