date,areaName,cases,casesRollingRate,casesAgeDemographics,casesReported,deaths,deathsRollingRate,deathsAgeDemographics,deathsReported
2021-04-14,"Bournemouth, Christchurch and Poole",,,[],5,,,,0
2021-04-13,"Bournemouth, Christchurch and Poole",4,,[],10,0,,,0
2021-04-12,"Bournemouth, Christchurch and Poole",6,,[],20,0,,,1
2021-04-11,"Bournemouth, Christchurch and Poole",1,,[],0,0,,,0
2021-04-10,"Bournemouth, Christchurch and Poole",8,,[],0,0,,,1
2021-04-09,"Bournemouth, Christchurch and Poole",6,11.599999999999999645,"[{'age': '00_04', 'cases': 0, 'rollingRate': 4.9, 'rollingSum': 1}, {'age': '05_09', 'cases': 0, 'rollingRate': 4.4, 'rollingSum': 1}, {'age': '10_14', 'cases': 0, 'rollingRate': 4.7, 'rollingSum': 1}, {'age': '15_19', 'cases': 1, 'rollingRate': 9.5, 'rollingSum': 2}, {'age': '20_24', 'cases': 0, 'rollingRate': 7.5, 'rollingSum': 2}, {'age': '25_29', 'cases': 0, 'rollingRate': 30.7, 'rollingSum': 7}, {'age': '30_34', 'cases': 0, 'rollingRate': 33.4, 'rollingSum': 8}, {'age': '35_39', 'cases': 2, 'rollingRate': 34.3, 'rollingSum': 9}, {'age': '40_44', 'cases': 1, 'rollingRate': 16.8, 'rollingSum': 4}, {'age': '45_49', 'cases': 1, 'rollingRate': 15.6, 'rollingSum': 4}, {'age': '50_54', 'cases': 0, 'rollingRate': 7.4, 'rollingSum': 2}, {'age': '55_59', 'cases': 1, 'rollingRate': 11.7, 'rollingSum': 3}, {'age': '60_64', 'cases': 0, 'rollingRate': 4.5, 'rollingSum': 1}, {'age': '65_69', 'cases': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '70_74', 'cases': 0, 'rollingRate': 4.4, 'rollingSum': 1}, {'age': '75_79', 'cases': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '80_84', 'cases': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '85_89', 'cases': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '90+', 'cases': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 0, 'rollingRate': 1.8, 'rollingSum': 2}, {'age': '00_59', 'cases': 6, 'rollingRate': 15.3, 'rollingSum': 44}]",0,0,0,,0
2021-04-08,"Bournemouth, Christchurch and Poole",6,11.099999999999999645,"[{'age': '00_04', 'cases': 0, 'rollingRate': 4.9, 'rollingSum': 1}, {'age': '05_09', 'cases': 0, 'rollingRate': 4.4, 'rollingSum': 1}, {'age': '10_14', 'cases': 0, 'rollingRate': 9.4, 'rollingSum': 2}, {'age': '15_19', 'cases': 0, 'rollingRate': 4.8, 'rollingSum': 1}, {'age': '20_24', 'cases': 0, 'rollingRate': 11.2, 'rollingSum': 3}, {'age': '25_29', 'cases': 1, 'rollingRate': 30.7, 'rollingSum': 7}, {'age': '30_34', 'cases': 2, 'rollingRate': 37.6, 'rollingSum': 9}, {'age': '35_39', 'cases': 1, 'rollingRate': 30.5, 'rollingSum': 8}, {'age': '40_44', 'cases': 0, 'rollingRate': 12.6, 'rollingSum': 3}, {'age': '45_49', 'cases': 1, 'rollingRate': 11.7, 'rollingSum': 3}, {'age': '50_54', 'cases': 0, 'rollingRate': 7.4, 'rollingSum': 2}, {'age': '55_59', 'cases': 1, 'rollingRate': 7.8, 'rollingSum': 2}, {'age': '60_64', 'cases': 0, 'rollingRate': 4.5, 'rollingSum': 1}, {'age': '65_69', 'cases': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '70_74', 'cases': 0, 'rollingRate': 4.4, 'rollingSum': 1}, {'age': '75_79', 'cases': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '80_84', 'cases': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '85_89', 'cases': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '90+', 'cases': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 0, 'rollingRate': 1.8, 'rollingSum': 2}, {'age': '00_59', 'cases': 6, 'rollingRate': 14.6, 'rollingSum': 42}]",6,0,0,,0
2021-04-07,"Bournemouth, Christchurch and Poole",10,11.599999999999999645,"[{'age': '00_04', 'cases': 0, 'rollingRate': 4.9, 'rollingSum': 1}, {'age': '05_09', 'cases': 1, 'rollingRate': 4.4, 'rollingSum': 1}, {'age': '10_14', 'cases': 0, 'rollingRate': 14.1, 'rollingSum': 3}, {'age': '15_19', 'cases': 0, 'rollingRate': 9.5, 'rollingSum': 2}, {'age': '20_24', 'cases': 0, 'rollingRate': 15.0, 'rollingSum': 4}, {'age': '25_29', 'cases': 1, 'rollingRate': 26.4, 'rollingSum': 6}, {'age': '30_34', 'cases': 3, 'rollingRate': 33.4, 'rollingSum': 8}, {'age': '35_39', 'cases': 2, 'rollingRate': 26.7, 'rollingSum': 7}, {'age': '40_44', 'cases': 1, 'rollingRate': 21.0, 'rollingSum': 5}, {'age': '45_49', 'cases': 0, 'rollingRate': 11.7, 'rollingSum': 3}, {'age': '50_54', 'cases': 1, 'rollingRate': 7.4, 'rollingSum': 2}, {'age': '55_59', 'cases': 0, 'rollingRate': 7.8, 'rollingSum': 2}, {'age': '60_64', 'cases': 0, 'rollingRate': 4.5, 'rollingSum': 1}, {'age': '65_69', 'cases': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '70_74', 'cases': 1, 'rollingRate': 4.4, 'rollingSum': 1}, {'age': '75_79', 'cases': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '80_84', 'cases': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '85_89', 'cases': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '90+', 'cases': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 1, 'rollingRate': 1.8, 'rollingSum': 2}, {'age': '00_59', 'cases': 9, 'rollingRate': 15.3, 'rollingSum': 44}]",8,0,0,,2
2021-04-06,"Bournemouth, Christchurch and Poole",7,11.599999999999999645,"[{'age': '00_04', 'cases': 1, 'rollingRate': 9.9, 'rollingSum': 2}, {'age': '05_09', 'cases': 0, 'rollingRate': 4.4, 'rollingSum': 1}, {'age': '10_14', 'cases': 0, 'rollingRate': 28.2, 'rollingSum': 6}, {'age': '15_19', 'cases': 1, 'rollingRate': 14.3, 'rollingSum': 3}, {'age': '20_24', 'cases': 0, 'rollingRate': 15.0, 'rollingSum': 4}, {'age': '25_29', 'cases': 0, 'rollingRate': 22.0, 'rollingSum': 5}, {'age': '30_34', 'cases': 2, 'rollingRate': 29.2, 'rollingSum': 7}, {'age': '35_39', 'cases': 2, 'rollingRate': 22.9, 'rollingSum': 6}, {'age': '40_44', 'cases': 1, 'rollingRate': 16.8, 'rollingSum': 4}, {'age': '45_49', 'cases': 0, 'rollingRate': 11.7, 'rollingSum': 3}, {'age': '50_54', 'cases': 0, 'rollingRate': 3.7, 'rollingSum': 1}, {'age': '55_59', 'cases': 0, 'rollingRate': 11.7, 'rollingSum': 3}, {'age': '60_64', 'cases': 0, 'rollingRate': 4.5, 'rollingSum': 1}, {'age': '65_69', 'cases': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '70_74', 'cases': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '75_79', 'cases': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '80_84', 'cases': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '85_89', 'cases': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '90+', 'cases': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 0, 'rollingRate': 0.9, 'rollingSum': 1}, {'age': '00_59', 'cases': 7, 'rollingRate': 15.7, 'rollingSum': 45}]",4,0,0,,0
2021-04-05,"Bournemouth, Christchurch and Poole",6,12.900000000000000355,"[{'age': '00_04', 'cases': 0, 'rollingRate': 4.9, 'rollingSum': 1}, {'age': '05_09', 'cases': 0, 'rollingRate': 4.4, 'rollingSum': 1}, {'age': '10_14', 'cases': 0, 'rollingRate': 32.9, 'rollingSum': 7}, {'age': '15_19', 'cases': 0, 'rollingRate': 14.3, 'rollingSum': 3}, {'age': '20_24', 'cases': 0, 'rollingRate': 15.0, 'rollingSum': 4}, {'age': '25_29', 'cases': 5, 'rollingRate': 30.7, 'rollingSum': 7}, {'age': '30_34', 'cases': 0, 'rollingRate': 29.2, 'rollingSum': 7}, {'age': '35_39', 'cases': 0, 'rollingRate': 19.1, 'rollingSum': 5}, {'age': '40_44', 'cases': 1, 'rollingRate': 21.0, 'rollingSum': 5}, {'age': '45_49', 'cases': 0, 'rollingRate': 15.6, 'rollingSum': 4}, {'age': '50_54', 'cases': 0, 'rollingRate': 3.7, 'rollingSum': 1}, {'age': '55_59', 'cases': 0, 'rollingRate': 11.7, 'rollingSum': 3}, {'age': '60_64', 'cases': 0, 'rollingRate': 4.5, 'rollingSum': 1}, {'age': '65_69', 'cases': 0, 'rollingRate': 4.7, 'rollingSum': 1}, {'age': '70_74', 'cases': 0, 'rollingRate': 4.4, 'rollingSum': 1}, {'age': '75_79', 'cases': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '80_84', 'cases': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '85_89', 'cases': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '90+', 'cases': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 0, 'rollingRate': 2.8, 'rollingSum': 3}, {'age': '00_59', 'cases': 6, 'rollingRate': 16.7, 'rollingSum': 48}]",11,0,0,,0
