date,areaName,cases,casesRollingRate,casesAgeDemographics,casesReported,deaths,deathsRollingRate,deathsAgeDemographics,deathsReported
2021-03-04,Birmingham,,,[],169,,,,4
2021-03-03,Birmingham,14,,[],174,0,,,7
2021-03-02,Birmingham,154,,[],169,3,,,15
2021-03-01,Birmingham,170,,[],144,7,,,1
2021-02-28,Birmingham,122,,[],167,6,,,11
2021-02-27,Birmingham,108,121.70000000000000284,"[{'age': '00_04', 'cases': 3, 'rollingRate': 58.8, 'rollingSum': 48}, {'age': '05_09', 'cases': 1, 'rollingRate': 43.5, 'rollingSum': 36}, {'age': '10_14', 'cases': 5, 'rollingRate': 51.6, 'rollingSum': 41}, {'age': '15_19', 'cases': 8, 'rollingRate': 100.8, 'rollingSum': 80}, {'age': '20_24', 'cases': 5, 'rollingRate': 131.0, 'rollingSum': 138}, {'age': '25_29', 'cases': 14, 'rollingRate': 143.2, 'rollingSum': 140}, {'age': '30_34', 'cases': 13, 'rollingRate': 192.2, 'rollingSum': 159}, {'age': '35_39', 'cases': 9, 'rollingRate': 141.7, 'rollingSum': 108}, {'age': '40_44', 'cases': 9, 'rollingRate': 171.7, 'rollingSum': 115}, {'age': '45_49', 'cases': 7, 'rollingRate': 155.9, 'rollingSum': 104}, {'age': '50_54', 'cases': 12, 'rollingRate': 177.0, 'rollingSum': 116}, {'age': '55_59', 'cases': 6, 'rollingRate': 151.5, 'rollingSum': 90}, {'age': '60_64', 'cases': 7, 'rollingRate': 158.9, 'rollingSum': 77}, {'age': '65_69', 'cases': 2, 'rollingRate': 106.0, 'rollingSum': 44}, {'age': '70_74', 'cases': 3, 'rollingRate': 49.8, 'rollingSum': 18}, {'age': '75_79', 'cases': 1, 'rollingRate': 90.4, 'rollingSum': 25}, {'age': '80_84', 'cases': 1, 'rollingRate': 72.4, 'rollingSum': 16}, {'age': '85_89', 'cases': 2, 'rollingRate': 93.3, 'rollingSum': 13}, {'age': '90+', 'cases': 0, 'rollingRate': 222.0, 'rollingSum': 18}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 4}, {'age': '60+', 'cases': 16, 'rollingRate': 106.6, 'rollingSum': 211}, {'age': '00_59', 'cases': 92, 'rollingRate': 124.9, 'rollingSum': 1179}]",195,7,3.7000000000000001776,,0
2021-02-26,Birmingham,190,130.5,"[{'age': '00_04', 'cases': 6, 'rollingRate': 67.4, 'rollingSum': 55}, {'age': '05_09', 'cases': 8, 'rollingRate': 51.9, 'rollingSum': 43}, {'age': '10_14', 'cases': 5, 'rollingRate': 52.9, 'rollingSum': 42}, {'age': '15_19', 'cases': 15, 'rollingRate': 102.0, 'rollingSum': 81}, {'age': '20_24', 'cases': 23, 'rollingRate': 150.0, 'rollingSum': 158}, {'age': '25_29', 'cases': 15, 'rollingRate': 148.3, 'rollingSum': 145}, {'age': '30_34', 'cases': 28, 'rollingRate': 203.1, 'rollingSum': 168}, {'age': '35_39', 'cases': 21, 'rollingRate': 153.6, 'rollingSum': 117}, {'age': '40_44', 'cases': 14, 'rollingRate': 188.1, 'rollingSum': 126}, {'age': '45_49', 'cases': 11, 'rollingRate': 166.4, 'rollingSum': 111}, {'age': '50_54', 'cases': 14, 'rollingRate': 169.3, 'rollingSum': 111}, {'age': '55_59', 'cases': 8, 'rollingRate': 170.0, 'rollingSum': 101}, {'age': '60_64', 'cases': 10, 'rollingRate': 167.1, 'rollingSum': 81}, {'age': '65_69', 'cases': 6, 'rollingRate': 113.2, 'rollingSum': 47}, {'age': '70_74', 'cases': 1, 'rollingRate': 58.1, 'rollingSum': 21}, {'age': '75_79', 'cases': 1, 'rollingRate': 94.0, 'rollingSum': 26}, {'age': '80_84', 'cases': 3, 'rollingRate': 81.4, 'rollingSum': 18}, {'age': '85_89', 'cases': 0, 'rollingRate': 93.3, 'rollingSum': 13}, {'age': '90+', 'cases': 1, 'rollingRate': 259.0, 'rollingSum': 21}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 5}, {'age': '60+', 'cases': 22, 'rollingRate': 114.7, 'rollingSum': 227}, {'age': '00_59', 'cases': 168, 'rollingRate': 133.8, 'rollingSum': 1263}]",204,5,4.0999999999999996447,,6
2021-02-25,Birmingham,188,142,"[{'age': '00_04', 'cases': 6, 'rollingRate': 67.4, 'rollingSum': 55}, {'age': '05_09', 'cases': 4, 'rollingRate': 51.9, 'rollingSum': 43}, {'age': '10_14', 'cases': 8, 'rollingRate': 57.9, 'rollingSum': 46}, {'age': '15_19', 'cases': 7, 'rollingRate': 98.2, 'rollingSum': 78}, {'age': '20_24', 'cases': 23, 'rollingRate': 159.5, 'rollingSum': 168}, {'age': '25_29', 'cases': 20, 'rollingRate': 173.9, 'rollingSum': 170}, {'age': '30_34', 'cases': 17, 'rollingRate': 233.3, 'rollingSum': 193}, {'age': '35_39', 'cases': 13, 'rollingRate': 168.0, 'rollingSum': 128}, {'age': '40_44', 'cases': 23, 'rollingRate': 206.0, 'rollingSum': 138}, {'age': '45_49', 'cases': 14, 'rollingRate': 182.9, 'rollingSum': 122}, {'age': '50_54', 'cases': 15, 'rollingRate': 181.5, 'rollingSum': 119}, {'age': '55_59', 'cases': 7, 'rollingRate': 190.2, 'rollingSum': 113}, {'age': '60_64', 'cases': 11, 'rollingRate': 171.3, 'rollingSum': 83}, {'age': '65_69', 'cases': 10, 'rollingRate': 127.7, 'rollingSum': 53}, {'age': '70_74', 'cases': 3, 'rollingRate': 63.7, 'rollingSum': 23}, {'age': '75_79', 'cases': 3, 'rollingRate': 101.3, 'rollingSum': 28}, {'age': '80_84', 'cases': 1, 'rollingRate': 90.5, 'rollingSum': 20}, {'age': '85_89', 'cases': 0, 'rollingRate': 107.7, 'rollingSum': 15}, {'age': '90+', 'cases': 2, 'rollingRate': 259.0, 'rollingSum': 21}, {'age': 'unassigned', 'cases': 1, 'rollingRate': None, 'rollingSum': 5}, {'age': '60+', 'cases': 30, 'rollingRate': 122.8, 'rollingSum': 243}, {'age': '00_59', 'cases': 158, 'rollingRate': 146.0, 'rollingSum': 1378}]",224,2,4.0999999999999996447,,6
2021-02-24,Birmingham,221,149.09999999999999432,"[{'age': '00_04', 'cases': 5, 'rollingRate': 63.7, 'rollingSum': 52}, {'age': '05_09', 'cases': 3, 'rollingRate': 54.3, 'rollingSum': 45}, {'age': '10_14', 'cases': 2, 'rollingRate': 56.7, 'rollingSum': 45}, {'age': '15_19', 'cases': 12, 'rollingRate': 113.4, 'rollingSum': 90}, {'age': '20_24', 'cases': 21, 'rollingRate': 164.2, 'rollingSum': 173}, {'age': '25_29', 'cases': 15, 'rollingRate': 188.2, 'rollingSum': 184}, {'age': '30_34', 'cases': 27, 'rollingRate': 247.8, 'rollingSum': 205}, {'age': '35_39', 'cases': 14, 'rollingRate': 187.7, 'rollingSum': 143}, {'age': '40_44', 'cases': 21, 'rollingRate': 207.5, 'rollingSum': 139}, {'age': '45_49', 'cases': 15, 'rollingRate': 187.4, 'rollingSum': 125}, {'age': '50_54', 'cases': 25, 'rollingRate': 186.1, 'rollingSum': 122}, {'age': '55_59', 'cases': 14, 'rollingRate': 205.4, 'rollingSum': 122}, {'age': '60_64', 'cases': 14, 'rollingRate': 169.2, 'rollingSum': 82}, {'age': '65_69', 'cases': 8, 'rollingRate': 122.9, 'rollingSum': 51}, {'age': '70_74', 'cases': 3, 'rollingRate': 77.5, 'rollingSum': 28}, {'age': '75_79', 'cases': 7, 'rollingRate': 108.5, 'rollingSum': 30}, {'age': '80_84', 'cases': 5, 'rollingRate': 104.0, 'rollingSum': 23}, {'age': '85_89', 'cases': 6, 'rollingRate': 114.9, 'rollingSum': 16}, {'age': '90+', 'cases': 4, 'rollingRate': 296.0, 'rollingSum': 24}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 4}, {'age': '60+', 'cases': 47, 'rollingRate': 128.4, 'rollingSum': 254}, {'age': '00_59', 'cases': 174, 'rollingRate': 153.5, 'rollingSum': 1449}]",270,8,4.9000000000000003553,,8
2021-02-23,Birmingham,228,156.69999999999998863,"[{'age': '00_04', 'cases': 13, 'rollingRate': 63.7, 'rollingSum': 52}, {'age': '05_09', 'cases': 8, 'rollingRate': 55.5, 'rollingSum': 46}, {'age': '10_14', 'cases': 6, 'rollingRate': 65.5, 'rollingSum': 52}, {'age': '15_19', 'cases': 11, 'rollingRate': 128.5, 'rollingSum': 102}, {'age': '20_24', 'cases': 20, 'rollingRate': 186.1, 'rollingSum': 196}, {'age': '25_29', 'cases': 30, 'rollingRate': 205.6, 'rollingSum': 201}, {'age': '30_34', 'cases': 24, 'rollingRate': 247.8, 'rollingSum': 205}, {'age': '35_39', 'cases': 16, 'rollingRate': 210.0, 'rollingSum': 160}, {'age': '40_44', 'cases': 19, 'rollingRate': 228.4, 'rollingSum': 153}, {'age': '45_49', 'cases': 18, 'rollingRate': 196.4, 'rollingSum': 131}, {'age': '50_54', 'cases': 17, 'rollingRate': 170.9, 'rollingSum': 112}, {'age': '55_59', 'cases': 17, 'rollingRate': 213.8, 'rollingSum': 127}, {'age': '60_64', 'cases': 13, 'rollingRate': 177.4, 'rollingSum': 86}, {'age': '65_69', 'cases': 6, 'rollingRate': 125.3, 'rollingSum': 52}, {'age': '70_74', 'cases': 2, 'rollingRate': 74.8, 'rollingSum': 27}, {'age': '75_79', 'cases': 3, 'rollingRate': 86.8, 'rollingSum': 24}, {'age': '80_84', 'cases': 1, 'rollingRate': 95.0, 'rollingSum': 21}, {'age': '85_89', 'cases': 2, 'rollingRate': 100.5, 'rollingSum': 14}, {'age': '90+', 'cases': 1, 'rollingRate': 296.0, 'rollingSum': 24}, {'age': 'unassigned', 'cases': 1, 'rollingRate': None, 'rollingSum': 4}, {'age': '60+', 'cases': 28, 'rollingRate': 125.3, 'rollingSum': 248}, {'age': '00_59', 'cases': 200, 'rollingRate': 163.3, 'rollingSum': 1541}]",179,7,5.0999999999999996447,,15
