date,areaName,cases,casesRollingRate,casesAgeDemographics,casesReported,deaths,deathsRollingRate,deathsAgeDemographics,deathsReported
2021-03-02,High Peak,,,[],6,,,,0
2021-03-01,High Peak,3,,[],6,0,,,0
2021-02-28,High Peak,3,,[],11,0,,,0
2021-02-27,High Peak,3,,[],8,0,,,0
2021-02-26,High Peak,7,,[],8,0,,,0
2021-02-25,High Peak,12,98.200000000000002842,"[{'age': '00_04', 'cases': 0, 'rollingRate': 21.8, 'rollingSum': 1}, {'age': '05_09', 'cases': 0, 'rollingRate': 19.9, 'rollingSum': 1}, {'age': '10_14', 'cases': 0, 'rollingRate': 19.4, 'rollingSum': 1}, {'age': '15_19', 'cases': 0, 'rollingRate': 42.9, 'rollingSum': 2}, {'age': '20_24', 'cases': 1, 'rollingRate': 150.7, 'rollingSum': 7}, {'age': '25_29', 'cases': 1, 'rollingRate': 130.1, 'rollingSum': 7}, {'age': '30_34', 'cases': 0, 'rollingRate': 190.8, 'rollingSum': 10}, {'age': '35_39', 'cases': 1, 'rollingRate': 245.4, 'rollingSum': 13}, {'age': '40_44', 'cases': 1, 'rollingRate': 139.1, 'rollingSum': 7}, {'age': '45_49', 'cases': 1, 'rollingRate': 76.0, 'rollingSum': 5}, {'age': '50_54', 'cases': 0, 'rollingRate': 105.6, 'rollingSum': 8}, {'age': '55_59', 'cases': 4, 'rollingRate': 216.6, 'rollingSum': 16}, {'age': '60_64', 'cases': 2, 'rollingRate': 110.8, 'rollingSum': 7}, {'age': '65_69', 'cases': 0, 'rollingRate': 52.5, 'rollingSum': 3}, {'age': '70_74', 'cases': 1, 'rollingRate': 36.0, 'rollingSum': 2}, {'age': '75_79', 'cases': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '80_84', 'cases': 0, 'rollingRate': 40.6, 'rollingSum': 1}, {'age': '85_89', 'cases': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '90+', 'cases': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 3, 'rollingRate': 49.8, 'rollingSum': 13}, {'age': '00_59', 'cases': 9, 'rollingRate': 117.1, 'rollingSum': 78}]",13,0,1.1000000000000000888,,0
2021-02-24,High Peak,8,102.5,"[{'age': '00_04', 'cases': 0, 'rollingRate': 21.8, 'rollingSum': 1}, {'age': '05_09', 'cases': 0, 'rollingRate': 19.9, 'rollingSum': 1}, {'age': '10_14', 'cases': 0, 'rollingRate': 38.7, 'rollingSum': 2}, {'age': '15_19', 'cases': 0, 'rollingRate': 42.9, 'rollingSum': 2}, {'age': '20_24', 'cases': 2, 'rollingRate': 150.7, 'rollingSum': 7}, {'age': '25_29', 'cases': 0, 'rollingRate': 148.7, 'rollingSum': 8}, {'age': '30_34', 'cases': 1, 'rollingRate': 228.9, 'rollingSum': 12}, {'age': '35_39', 'cases': 1, 'rollingRate': 283.1, 'rollingSum': 15}, {'age': '40_44', 'cases': 1, 'rollingRate': 139.1, 'rollingSum': 7}, {'age': '45_49', 'cases': 0, 'rollingRate': 60.8, 'rollingSum': 4}, {'age': '50_54', 'cases': 0, 'rollingRate': 118.7, 'rollingSum': 9}, {'age': '55_59', 'cases': 1, 'rollingRate': 176.0, 'rollingSum': 13}, {'age': '60_64', 'cases': 1, 'rollingRate': 95.0, 'rollingSum': 6}, {'age': '65_69', 'cases': 1, 'rollingRate': 52.5, 'rollingSum': 3}, {'age': '70_74', 'cases': 0, 'rollingRate': 18.0, 'rollingSum': 1}, {'age': '75_79', 'cases': 0, 'rollingRate': 53.2, 'rollingSum': 2}, {'age': '80_84', 'cases': 0, 'rollingRate': 81.1, 'rollingSum': 2}, {'age': '85_89', 'cases': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '90+', 'cases': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 2, 'rollingRate': 53.7, 'rollingSum': 14}, {'age': '00_59', 'cases': 6, 'rollingRate': 121.6, 'rollingSum': 81}]",22,0,2.2000000000000001776,,1
2021-02-23,High Peak,16,112.20000000000000284,"[{'age': '00_04', 'cases': 0, 'rollingRate': 43.5, 'rollingSum': 2}, {'age': '05_09', 'cases': 0, 'rollingRate': 19.9, 'rollingSum': 1}, {'age': '10_14', 'cases': 0, 'rollingRate': 38.7, 'rollingSum': 2}, {'age': '15_19', 'cases': 1, 'rollingRate': 42.9, 'rollingSum': 2}, {'age': '20_24', 'cases': 2, 'rollingRate': 193.8, 'rollingSum': 9}, {'age': '25_29', 'cases': 1, 'rollingRate': 185.9, 'rollingSum': 10}, {'age': '30_34', 'cases': 0, 'rollingRate': 267.1, 'rollingSum': 14}, {'age': '35_39', 'cases': 3, 'rollingRate': 283.1, 'rollingSum': 15}, {'age': '40_44', 'cases': 2, 'rollingRate': 139.1, 'rollingSum': 7}, {'age': '45_49', 'cases': 1, 'rollingRate': 76.0, 'rollingSum': 5}, {'age': '50_54', 'cases': 2, 'rollingRate': 118.7, 'rollingSum': 9}, {'age': '55_59', 'cases': 4, 'rollingRate': 176.0, 'rollingSum': 13}, {'age': '60_64', 'cases': 0, 'rollingRate': 126.7, 'rollingSum': 8}, {'age': '65_69', 'cases': 0, 'rollingRate': 35.0, 'rollingSum': 2}, {'age': '70_74', 'cases': 0, 'rollingRate': 18.0, 'rollingSum': 1}, {'age': '75_79', 'cases': 0, 'rollingRate': 53.2, 'rollingSum': 2}, {'age': '80_84', 'cases': 0, 'rollingRate': 81.1, 'rollingSum': 2}, {'age': '85_89', 'cases': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '90+', 'cases': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 0, 'rollingRate': 57.5, 'rollingSum': 15}, {'age': '00_59', 'cases': 16, 'rollingRate': 133.7, 'rollingSum': 89}]",9,1,4.2999999999999998224,,2
2021-02-22,High Peak,21,112.20000000000000284,"[{'age': '00_04', 'cases': 0, 'rollingRate': 43.5, 'rollingSum': 2}, {'age': '05_09', 'cases': 0, 'rollingRate': 19.9, 'rollingSum': 1}, {'age': '10_14', 'cases': 0, 'rollingRate': 38.7, 'rollingSum': 2}, {'age': '15_19', 'cases': 0, 'rollingRate': 21.5, 'rollingSum': 1}, {'age': '20_24', 'cases': 2, 'rollingRate': 150.7, 'rollingSum': 7}, {'age': '25_29', 'cases': 2, 'rollingRate': 223.1, 'rollingSum': 12}, {'age': '30_34', 'cases': 2, 'rollingRate': 267.1, 'rollingSum': 14}, {'age': '35_39', 'cases': 2, 'rollingRate': 283.1, 'rollingSum': 15}, {'age': '40_44', 'cases': 2, 'rollingRate': 119.2, 'rollingSum': 6}, {'age': '45_49', 'cases': 0, 'rollingRate': 91.2, 'rollingSum': 6}, {'age': '50_54', 'cases': 3, 'rollingRate': 105.6, 'rollingSum': 8}, {'age': '55_59', 'cases': 5, 'rollingRate': 162.4, 'rollingSum': 12}, {'age': '60_64', 'cases': 2, 'rollingRate': 142.5, 'rollingSum': 9}, {'age': '65_69', 'cases': 1, 'rollingRate': 35.0, 'rollingSum': 2}, {'age': '70_74', 'cases': 0, 'rollingRate': 36.0, 'rollingSum': 2}, {'age': '75_79', 'cases': 0, 'rollingRate': 79.9, 'rollingSum': 3}, {'age': '80_84', 'cases': 0, 'rollingRate': 81.1, 'rollingSum': 2}, {'age': '85_89', 'cases': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '90+', 'cases': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 3, 'rollingRate': 69.0, 'rollingSum': 18}, {'age': '00_59', 'cases': 18, 'rollingRate': 129.2, 'rollingSum': 86}]",9,0,5.4000000000000003553,,0
2021-02-21,High Peak,12,123,"[{'age': '00_04', 'cases': 1, 'rollingRate': 43.5, 'rollingSum': 2}, {'age': '05_09', 'cases': 1, 'rollingRate': 59.6, 'rollingSum': 3}, {'age': '10_14', 'cases': 0, 'rollingRate': 38.7, 'rollingSum': 2}, {'age': '15_19', 'cases': 0, 'rollingRate': 21.5, 'rollingSum': 1}, {'age': '20_24', 'cases': 0, 'rollingRate': 129.2, 'rollingSum': 6}, {'age': '25_29', 'cases': 1, 'rollingRate': 204.5, 'rollingSum': 11}, {'age': '30_34', 'cases': 3, 'rollingRate': 286.2, 'rollingSum': 15}, {'age': '35_39', 'cases': 3, 'rollingRate': 377.5, 'rollingSum': 20}, {'age': '40_44', 'cases': 0, 'rollingRate': 158.9, 'rollingSum': 8}, {'age': '45_49', 'cases': 1, 'rollingRate': 121.6, 'rollingSum': 8}, {'age': '50_54', 'cases': 0, 'rollingRate': 105.6, 'rollingSum': 8}, {'age': '55_59', 'cases': 0, 'rollingRate': 148.9, 'rollingSum': 11}, {'age': '60_64', 'cases': 1, 'rollingRate': 158.4, 'rollingSum': 10}, {'age': '65_69', 'cases': 1, 'rollingRate': 17.5, 'rollingSum': 1}, {'age': '70_74', 'cases': 0, 'rollingRate': 36.0, 'rollingSum': 2}, {'age': '75_79', 'cases': 0, 'rollingRate': 106.5, 'rollingSum': 4}, {'age': '80_84', 'cases': 0, 'rollingRate': 81.1, 'rollingSum': 2}, {'age': '85_89', 'cases': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '90+', 'cases': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 2, 'rollingRate': 72.9, 'rollingSum': 19}, {'age': '00_59', 'cases': 10, 'rollingRate': 142.7, 'rollingSum': 95}]",24,0,6.5,,0
