date,areaName,cases,casesRollingRate,casesAgeDemographics,casesReported,deaths,deathsRollingRate,deathsAgeDemographics,deathsReported
2021-02-13,Croydon,,,[],54,,,,3
2021-02-12,Croydon,3,,[],70,1,,,4
2021-02-11,Croydon,41,,[],72,2,,,1
2021-02-10,Croydon,65,,[],63,2,,,6
2021-02-09,Croydon,65,,[],73,1,,,6
2021-02-08,Croydon,67,175.30000000000001137,"[{'age': '00_04', 'cases': 1, 'rollingRate': 115.6, 'rollingSum': 32}, {'age': '05_09', 'cases': 1, 'rollingRate': 58.7, 'rollingSum': 16}, {'age': '10_14', 'cases': 0, 'rollingRate': 30.8, 'rollingSum': 8}, {'age': '15_19', 'cases': 2, 'rollingRate': 127.1, 'rollingSum': 28}, {'age': '20_24', 'cases': 8, 'rollingRate': 223.6, 'rollingSum': 44}, {'age': '25_29', 'cases': 2, 'rollingRate': 254.5, 'rollingSum': 64}, {'age': '30_34', 'cases': 8, 'rollingRate': 244.8, 'rollingSum': 73}, {'age': '35_39', 'cases': 10, 'rollingRate': 270.2, 'rollingSum': 80}, {'age': '40_44', 'cases': 9, 'rollingRate': 245.1, 'rollingSum': 68}, {'age': '45_49', 'cases': 7, 'rollingRate': 232.4, 'rollingSum': 60}, {'age': '50_54', 'cases': 5, 'rollingRate': 197.3, 'rollingSum': 54}, {'age': '55_59', 'cases': 3, 'rollingRate': 194.7, 'rollingSum': 50}, {'age': '60_64', 'cases': 6, 'rollingRate': 177.4, 'rollingSum': 35}, {'age': '65_69', 'cases': 2, 'rollingRate': 141.2, 'rollingSum': 22}, {'age': '70_74', 'cases': 1, 'rollingRate': 112.3, 'rollingSum': 15}, {'age': '75_79', 'cases': 1, 'rollingRate': 74.0, 'rollingSum': 7}, {'age': '80_84', 'cases': 1, 'rollingRate': 120.0, 'rollingSum': 9}, {'age': '85_89', 'cases': 0, 'rollingRate': 131.8, 'rollingSum': 6}, {'age': '90+', 'cases': 0, 'rollingRate': 254.6, 'rollingSum': 7}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 11, 'rollingRate': 138.5, 'rollingSum': 101}, {'age': '00_59', 'cases': 56, 'rollingRate': 183.9, 'rollingSum': 577}]",63,2,7.2000000000000001776,,4
2021-02-07,Croydon,64,194.69999999999998863,"[{'age': '00_04', 'cases': 1, 'rollingRate': 122.8, 'rollingSum': 34}, {'age': '05_09', 'cases': 1, 'rollingRate': 69.7, 'rollingSum': 19}, {'age': '10_14', 'cases': 1, 'rollingRate': 50.1, 'rollingSum': 13}, {'age': '15_19', 'cases': 3, 'rollingRate': 140.8, 'rollingSum': 31}, {'age': '20_24', 'cases': 4, 'rollingRate': 218.6, 'rollingSum': 43}, {'age': '25_29', 'cases': 5, 'rollingRate': 306.2, 'rollingSum': 77}, {'age': '30_34', 'cases': 5, 'rollingRate': 261.6, 'rollingSum': 78}, {'age': '35_39', 'cases': 10, 'rollingRate': 307.3, 'rollingSum': 91}, {'age': '40_44', 'cases': 10, 'rollingRate': 237.9, 'rollingSum': 66}, {'age': '45_49', 'cases': 5, 'rollingRate': 278.9, 'rollingSum': 72}, {'age': '50_54', 'cases': 7, 'rollingRate': 219.2, 'rollingSum': 60}, {'age': '55_59', 'cases': 5, 'rollingRate': 218.1, 'rollingSum': 56}, {'age': '60_64', 'cases': 2, 'rollingRate': 167.3, 'rollingSum': 33}, {'age': '65_69', 'cases': 2, 'rollingRate': 154.1, 'rollingSum': 24}, {'age': '70_74', 'cases': 0, 'rollingRate': 134.7, 'rollingSum': 18}, {'age': '75_79', 'cases': 0, 'rollingRate': 158.6, 'rollingSum': 15}, {'age': '80_84', 'cases': 1, 'rollingRate': 133.3, 'rollingSum': 10}, {'age': '85_89', 'cases': 2, 'rollingRate': 131.8, 'rollingSum': 6}, {'age': '90+', 'cases': 0, 'rollingRate': 254.6, 'rollingSum': 7}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 7, 'rollingRate': 155.0, 'rollingSum': 113}, {'age': '00_59', 'cases': 57, 'rollingRate': 204.0, 'rollingSum': 640}]",132,5,7.7999999999999998224,,3
2021-02-06,Croydon,75,205.80000000000001137,"[{'age': '00_04', 'cases': 6, 'rollingRate': 122.8, 'rollingSum': 34}, {'age': '05_09', 'cases': 1, 'rollingRate': 77.0, 'rollingSum': 21}, {'age': '10_14', 'cases': 0, 'rollingRate': 53.9, 'rollingSum': 14}, {'age': '15_19', 'cases': 6, 'rollingRate': 154.4, 'rollingSum': 34}, {'age': '20_24', 'cases': 5, 'rollingRate': 228.7, 'rollingSum': 45}, {'age': '25_29', 'cases': 11, 'rollingRate': 330.1, 'rollingSum': 83}, {'age': '30_34', 'cases': 6, 'rollingRate': 301.9, 'rollingSum': 90}, {'age': '35_39', 'cases': 10, 'rollingRate': 304.0, 'rollingSum': 90}, {'age': '40_44', 'cases': 5, 'rollingRate': 252.4, 'rollingSum': 70}, {'age': '45_49', 'cases': 3, 'rollingRate': 302.2, 'rollingSum': 78}, {'age': '50_54', 'cases': 6, 'rollingRate': 211.9, 'rollingSum': 58}, {'age': '55_59', 'cases': 5, 'rollingRate': 233.6, 'rollingSum': 60}, {'age': '60_64', 'cases': 5, 'rollingRate': 172.3, 'rollingSum': 34}, {'age': '65_69', 'cases': 3, 'rollingRate': 147.7, 'rollingSum': 23}, {'age': '70_74', 'cases': 2, 'rollingRate': 164.6, 'rollingSum': 22}, {'age': '75_79', 'cases': 1, 'rollingRate': 179.8, 'rollingSum': 17}, {'age': '80_84', 'cases': 0, 'rollingRate': 133.3, 'rollingSum': 10}, {'age': '85_89', 'cases': 0, 'rollingRate': 131.8, 'rollingSum': 6}, {'age': '90+', 'cases': 0, 'rollingRate': 254.6, 'rollingSum': 7}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 11, 'rollingRate': 163.2, 'rollingSum': 119}, {'age': '00_59', 'cases': 64, 'rollingRate': 215.8, 'rollingSum': 677}]",104,4,7.7999999999999998224,,6
2021-02-05,Croydon,94,213.09999999999999432,"[{'age': '00_04', 'cases': 6, 'rollingRate': 122.8, 'rollingSum': 34}, {'age': '05_09', 'cases': 1, 'rollingRate': 80.7, 'rollingSum': 22}, {'age': '10_14', 'cases': 2, 'rollingRate': 61.6, 'rollingSum': 16}, {'age': '15_19', 'cases': 6, 'rollingRate': 154.4, 'rollingSum': 34}, {'age': '20_24', 'cases': 5, 'rollingRate': 249.0, 'rollingSum': 49}, {'age': '25_29', 'cases': 8, 'rollingRate': 338.0, 'rollingSum': 85}, {'age': '30_34', 'cases': 11, 'rollingRate': 308.6, 'rollingSum': 92}, {'age': '35_39', 'cases': 7, 'rollingRate': 290.5, 'rollingSum': 86}, {'age': '40_44', 'cases': 6, 'rollingRate': 263.2, 'rollingSum': 73}, {'age': '45_49', 'cases': 12, 'rollingRate': 344.8, 'rollingSum': 89}, {'age': '50_54', 'cases': 8, 'rollingRate': 204.6, 'rollingSum': 56}, {'age': '55_59', 'cases': 6, 'rollingRate': 245.3, 'rollingSum': 63}, {'age': '60_64', 'cases': 3, 'rollingRate': 167.3, 'rollingSum': 33}, {'age': '65_69', 'cases': 3, 'rollingRate': 166.9, 'rollingSum': 26}, {'age': '70_74', 'cases': 3, 'rollingRate': 187.1, 'rollingSum': 25}, {'age': '75_79', 'cases': 2, 'rollingRate': 190.3, 'rollingSum': 18}, {'age': '80_84', 'cases': 4, 'rollingRate': 133.3, 'rollingSum': 10}, {'age': '85_89', 'cases': 0, 'rollingRate': 131.8, 'rollingSum': 6}, {'age': '90+', 'cases': 1, 'rollingRate': 254.6, 'rollingSum': 7}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 16, 'rollingRate': 171.4, 'rollingSum': 125}, {'age': '00_59', 'cases': 78, 'rollingRate': 222.8, 'rollingSum': 699}]",123,4,8.3000000000000007105,,4
2021-02-04,Croydon,127,227.59999999999999432,"[{'age': '00_04', 'cases': 8, 'rollingRate': 115.6, 'rollingSum': 32}, {'age': '05_09', 'cases': 6, 'rollingRate': 95.3, 'rollingSum': 26}, {'age': '10_14', 'cases': 2, 'rollingRate': 65.5, 'rollingSum': 17}, {'age': '15_19', 'cases': 2, 'rollingRate': 145.3, 'rollingSum': 32}, {'age': '20_24', 'cases': 7, 'rollingRate': 279.5, 'rollingSum': 55}, {'age': '25_29', 'cases': 11, 'rollingRate': 377.8, 'rollingSum': 95}, {'age': '30_34', 'cases': 16, 'rollingRate': 332.0, 'rollingSum': 99}, {'age': '35_39', 'cases': 19, 'rollingRate': 314.1, 'rollingSum': 93}, {'age': '40_44', 'cases': 13, 'rollingRate': 295.6, 'rollingSum': 82}, {'age': '45_49', 'cases': 10, 'rollingRate': 333.2, 'rollingSum': 86}, {'age': '50_54', 'cases': 5, 'rollingRate': 197.3, 'rollingSum': 54}, {'age': '55_59', 'cases': 12, 'rollingRate': 284.3, 'rollingSum': 73}, {'age': '60_64', 'cases': 2, 'rollingRate': 218.0, 'rollingSum': 43}, {'age': '65_69', 'cases': 5, 'rollingRate': 173.3, 'rollingSum': 27}, {'age': '70_74', 'cases': 1, 'rollingRate': 194.6, 'rollingSum': 26}, {'age': '75_79', 'cases': 0, 'rollingRate': 200.9, 'rollingSum': 19}, {'age': '80_84', 'cases': 3, 'rollingRate': 93.3, 'rollingSum': 7}, {'age': '85_89', 'cases': 0, 'rollingRate': 153.8, 'rollingSum': 7}, {'age': '90+', 'cases': 5, 'rollingRate': 254.6, 'rollingSum': 7}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 16, 'rollingRate': 186.5, 'rollingSum': 136}, {'age': '00_59', 'cases': 111, 'rollingRate': 237.1, 'rollingSum': 744}]",143,1,8.8000000000000007105,,5
