date,areaName,cases,casesRollingRate,casesAgeDemographics,casesReported,deaths,deathsRollingRate,deathsAgeDemographics,deathsReported
2021-02-09,East Hertfordshire,,,[],18,,,,3
2021-02-08,East Hertfordshire,4,,[],15,0,,,2
2021-02-07,East Hertfordshire,11,,[],16,0,,,0
2021-02-06,East Hertfordshire,13,,[],31,0,,,2
2021-02-05,East Hertfordshire,17,,[],22,0,,,3
2021-02-04,East Hertfordshire,21,114.20000000000000284,"[{'age': '00_04', 'cases': 0, 'rollingRate': 35.3, 'rollingSum': 3}, {'age': '05_09', 'cases': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '10_14', 'cases': 0, 'rollingRate': 51.8, 'rollingSum': 5}, {'age': '15_19', 'cases': 0, 'rollingRate': 95.5, 'rollingSum': 8}, {'age': '20_24', 'cases': 2, 'rollingRate': 239.1, 'rollingSum': 16}, {'age': '25_29', 'cases': 1, 'rollingRate': 188.9, 'rollingSum': 15}, {'age': '30_34', 'cases': 1, 'rollingRate': 169.6, 'rollingSum': 15}, {'age': '35_39', 'cases': 2, 'rollingRate': 244.7, 'rollingSum': 24}, {'age': '40_44', 'cases': 1, 'rollingRate': 115.4, 'rollingSum': 12}, {'age': '45_49', 'cases': 2, 'rollingRate': 104.1, 'rollingSum': 12}, {'age': '50_54', 'cases': 2, 'rollingRate': 100.1, 'rollingSum': 12}, {'age': '55_59', 'cases': 2, 'rollingRate': 129.5, 'rollingSum': 14}, {'age': '60_64', 'cases': 1, 'rollingRate': 93.6, 'rollingSum': 8}, {'age': '65_69', 'cases': 3, 'rollingRate': 97.5, 'rollingSum': 7}, {'age': '70_74', 'cases': 0, 'rollingRate': 54.5, 'rollingSum': 4}, {'age': '75_79', 'cases': 0, 'rollingRate': 100.2, 'rollingSum': 5}, {'age': '80_84', 'cases': 1, 'rollingRate': 52.1, 'rollingSum': 2}, {'age': '85_89', 'cases': 2, 'rollingRate': 249.9, 'rollingSum': 6}, {'age': '90+', 'cases': 1, 'rollingRate': 213.5, 'rollingSum': 3}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 8, 'rollingRate': 98.0, 'rollingSum': 35}, {'age': '00_59', 'cases': 13, 'rollingRate': 119.2, 'rollingSum': 136}]",26,2,12,,4
2021-02-03,East Hertfordshire,26,128.19999999999998863,"[{'age': '00_04', 'cases': 2, 'rollingRate': 70.6, 'rollingSum': 6}, {'age': '05_09', 'cases': 0, 'rollingRate': 31.5, 'rollingSum': 3}, {'age': '10_14', 'cases': 2, 'rollingRate': 62.2, 'rollingSum': 6}, {'age': '15_19', 'cases': 0, 'rollingRate': 107.4, 'rollingSum': 9}, {'age': '20_24', 'cases': 3, 'rollingRate': 269.0, 'rollingSum': 18}, {'age': '25_29', 'cases': 4, 'rollingRate': 226.6, 'rollingSum': 18}, {'age': '30_34', 'cases': 3, 'rollingRate': 203.5, 'rollingSum': 18}, {'age': '35_39', 'cases': 0, 'rollingRate': 295.7, 'rollingSum': 29}, {'age': '40_44', 'cases': 1, 'rollingRate': 134.6, 'rollingSum': 14}, {'age': '45_49', 'cases': 2, 'rollingRate': 104.1, 'rollingSum': 12}, {'age': '50_54', 'cases': 4, 'rollingRate': 108.4, 'rollingSum': 13}, {'age': '55_59', 'cases': 1, 'rollingRate': 138.8, 'rollingSum': 15}, {'age': '60_64', 'cases': 1, 'rollingRate': 93.6, 'rollingSum': 8}, {'age': '65_69', 'cases': 0, 'rollingRate': 55.7, 'rollingSum': 4}, {'age': '70_74', 'cases': 1, 'rollingRate': 54.5, 'rollingSum': 4}, {'age': '75_79', 'cases': 0, 'rollingRate': 160.3, 'rollingSum': 8}, {'age': '80_84', 'cases': 0, 'rollingRate': 26.0, 'rollingSum': 1}, {'age': '85_89', 'cases': 1, 'rollingRate': 166.6, 'rollingSum': 4}, {'age': '90+', 'cases': 1, 'rollingRate': 142.3, 'rollingSum': 2}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 4, 'rollingRate': 86.8, 'rollingSum': 31}, {'age': '00_59', 'cases': 22, 'rollingRate': 141.2, 'rollingSum': 161}]",19,4,12.699999999999999289,,3
2021-02-02,East Hertfordshire,27,144.19999999999998863,"[{'age': '00_04', 'cases': 0, 'rollingRate': 70.6, 'rollingSum': 6}, {'age': '05_09', 'cases': 0, 'rollingRate': 42.0, 'rollingSum': 4}, {'age': '10_14', 'cases': 0, 'rollingRate': 83.0, 'rollingSum': 8}, {'age': '15_19', 'cases': 1, 'rollingRate': 143.2, 'rollingSum': 12}, {'age': '20_24', 'cases': 1, 'rollingRate': 298.9, 'rollingSum': 20}, {'age': '25_29', 'cases': 1, 'rollingRate': 239.2, 'rollingSum': 19}, {'age': '30_34', 'cases': 4, 'rollingRate': 226.1, 'rollingSum': 20}, {'age': '35_39', 'cases': 5, 'rollingRate': 326.3, 'rollingSum': 32}, {'age': '40_44', 'cases': 4, 'rollingRate': 153.8, 'rollingSum': 16}, {'age': '45_49', 'cases': 2, 'rollingRate': 121.5, 'rollingSum': 14}, {'age': '50_54', 'cases': 1, 'rollingRate': 116.7, 'rollingSum': 14}, {'age': '55_59', 'cases': 3, 'rollingRate': 166.5, 'rollingSum': 18}, {'age': '60_64', 'cases': 2, 'rollingRate': 81.9, 'rollingSum': 7}, {'age': '65_69', 'cases': 1, 'rollingRate': 97.5, 'rollingSum': 7}, {'age': '70_74', 'cases': 0, 'rollingRate': 68.1, 'rollingSum': 5}, {'age': '75_79', 'cases': 1, 'rollingRate': 160.3, 'rollingSum': 8}, {'age': '80_84', 'cases': 0, 'rollingRate': 26.0, 'rollingSum': 1}, {'age': '85_89', 'cases': 1, 'rollingRate': 166.6, 'rollingSum': 4}, {'age': '90+', 'cases': 0, 'rollingRate': 71.2, 'rollingSum': 1}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 5, 'rollingRate': 92.4, 'rollingSum': 33}, {'age': '00_59', 'cases': 22, 'rollingRate': 160.5, 'rollingSum': 183}]",20,4,12,,3
2021-02-01,East Hertfordshire,27,161.59999999999999432,"[{'age': '00_04', 'cases': 0, 'rollingRate': 94.2, 'rollingSum': 8}, {'age': '05_09', 'cases': 0, 'rollingRate': 52.5, 'rollingSum': 5}, {'age': '10_14', 'cases': 0, 'rollingRate': 93.3, 'rollingSum': 9}, {'age': '15_19', 'cases': 2, 'rollingRate': 155.2, 'rollingSum': 13}, {'age': '20_24', 'cases': 2, 'rollingRate': 358.7, 'rollingSum': 24}, {'age': '25_29', 'cases': 4, 'rollingRate': 277.0, 'rollingSum': 22}, {'age': '30_34', 'cases': 3, 'rollingRate': 305.3, 'rollingSum': 27}, {'age': '35_39', 'cases': 3, 'rollingRate': 305.9, 'rollingSum': 30}, {'age': '40_44', 'cases': 2, 'rollingRate': 134.6, 'rollingSum': 14}, {'age': '45_49', 'cases': 4, 'rollingRate': 130.2, 'rollingSum': 15}, {'age': '50_54', 'cases': 1, 'rollingRate': 150.1, 'rollingSum': 18}, {'age': '55_59', 'cases': 3, 'rollingRate': 185.0, 'rollingSum': 20}, {'age': '60_64', 'cases': 1, 'rollingRate': 93.6, 'rollingSum': 8}, {'age': '65_69', 'cases': 1, 'rollingRate': 125.4, 'rollingSum': 9}, {'age': '70_74', 'cases': 0, 'rollingRate': 109.0, 'rollingSum': 8}, {'age': '75_79', 'cases': 1, 'rollingRate': 140.3, 'rollingSum': 7}, {'age': '80_84', 'cases': 0, 'rollingRate': 26.0, 'rollingSum': 1}, {'age': '85_89', 'cases': 0, 'rollingRate': 124.9, 'rollingSum': 3}, {'age': '90+', 'cases': 0, 'rollingRate': 71.2, 'rollingSum': 1}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 3, 'rollingRate': 103.6, 'rollingSum': 37}, {'age': '00_59', 'cases': 24, 'rollingRate': 179.7, 'rollingSum': 205}]",32,3,9.3000000000000007105,,0
2021-01-31,East Hertfordshire,17,177.59999999999999432,"[{'age': '00_04', 'cases': 1, 'rollingRate': 141.3, 'rollingSum': 12}, {'age': '05_09', 'cases': 0, 'rollingRate': 73.5, 'rollingSum': 7}, {'age': '10_14', 'cases': 2, 'rollingRate': 103.7, 'rollingSum': 10}, {'age': '15_19', 'cases': 2, 'rollingRate': 143.2, 'rollingSum': 12}, {'age': '20_24', 'cases': 1, 'rollingRate': 418.5, 'rollingSum': 28}, {'age': '25_29', 'cases': 1, 'rollingRate': 277.0, 'rollingSum': 22}, {'age': '30_34', 'cases': 1, 'rollingRate': 327.9, 'rollingSum': 29}, {'age': '35_39', 'cases': 6, 'rollingRate': 316.1, 'rollingSum': 31}, {'age': '40_44', 'cases': 1, 'rollingRate': 182.7, 'rollingSum': 19}, {'age': '45_49', 'cases': 0, 'rollingRate': 104.1, 'rollingSum': 12}, {'age': '50_54', 'cases': 0, 'rollingRate': 183.4, 'rollingSum': 22}, {'age': '55_59', 'cases': 0, 'rollingRate': 203.6, 'rollingSum': 22}, {'age': '60_64', 'cases': 0, 'rollingRate': 81.9, 'rollingSum': 7}, {'age': '65_69', 'cases': 0, 'rollingRate': 111.4, 'rollingSum': 8}, {'age': '70_74', 'cases': 1, 'rollingRate': 149.9, 'rollingSum': 11}, {'age': '75_79', 'cases': 1, 'rollingRate': 140.3, 'rollingSum': 7}, {'age': '80_84', 'cases': 0, 'rollingRate': 26.0, 'rollingSum': 1}, {'age': '85_89', 'cases': 0, 'rollingRate': 166.6, 'rollingSum': 4}, {'age': '90+', 'cases': 0, 'rollingRate': 142.3, 'rollingSum': 2}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 2, 'rollingRate': 112.0, 'rollingSum': 40}, {'age': '00_59', 'cases': 15, 'rollingRate': 198.2, 'rollingSum': 226}]",29,3,8,,0
