date,cc_open,cc_occupied
2020-11-02,709,486
2020-11-03,671,486
2020-11-04,678,489
2020-11-05,676,494
2020-11-06,673,493
2020-11-07,687,509
2020-11-08,685,515
2020-11-09,704,520
2020-11-10,706,536
2020-11-11,686,510
2020-11-12,687,521
2020-11-13,704,541
2020-11-14,698,531
2020-11-15,701,534
2020-11-16,703,529
2020-11-17,722,562
2020-11-18,725,567
2020-11-19,737,565
2020-11-20,725,570
2020-11-21,723,581
2020-11-22,726,582
2020-11-23,732,574
2020-11-24,726,570
2020-11-25,734,561
2020-11-26,733,569
2020-11-27,741,583
2020-11-28,733,558
2020-11-29,735,560
2020-11-30,719,535
2020-12-01,705,546
2020-12-02,713,563
2020-12-03,736,574
2020-12-04,746,572
2020-12-05,726,538
2020-12-06,726,539
2020-12-07,769,567
2020-12-08,797,582
2020-12-09,794,592
2020-12-10,797,588
2020-12-11,791,594
2020-12-12,802,588
2020-12-13,797,574
2020-12-14,747,537
2020-12-15,752,547
2020-12-16,772,567
2020-12-17,749,541
2020-12-18,762,539
2020-12-19,762,536
2020-12-20,765,512
2020-12-21,758,512
2020-12-22,769,545
2020-12-23,772,541
2020-12-24,767,549
2020-12-25,762,534
2020-12-26,765,525
2020-12-27,764,543
2020-12-28,751,530
2020-12-29,754,563
2020-12-30,761,578
2020-12-31,783,595
2021-01-01,793,611
2021-01-02,789,585
2021-01-03,802,599
2021-01-04,800,616
2021-01-05,805,627
2021-01-06,816,645
2021-01-07,820,649
2021-01-08,842,690
2021-01-09,831,684
2021-01-10,836,684
2021-01-11,841,693
2021-01-12,864,740
2021-01-13,877,758
2021-01-14,899,761
2021-01-15,925,765
2021-01-16,945,799
2021-01-17,941,790
2021-01-18,976,826
2021-01-19,985,848
2021-01-20,1002,861
2021-01-21,1021,881
2021-01-22,1031,892
2021-01-23,1017,882
2021-01-24,1022,874
