date,cc_open,cc_occupied
2020-11-02,384,246
2020-11-03,382,257
2020-11-04,382,258
2020-11-05,382,261
2020-11-06,389,269
2020-11-07,392,273
2020-11-08,392,275
2020-11-09,392,273
2020-11-10,392,276
2020-11-11,392,279
2020-11-12,399,274
2020-11-13,399,280
2020-11-14,399,270
2020-11-15,407,259
2020-11-16,407,261
2020-11-17,428,273
2020-11-18,428,287
2020-11-19,429,269
2020-11-20,428,265
2020-11-21,428,261
2020-11-22,428,251
2020-11-23,428,249
2020-11-24,427,261
2020-11-25,428,278
2020-11-26,388,276
2020-11-27,400,275
2020-11-28,388,266
2020-11-29,383,258
2020-11-30,383,259
2020-12-01,407,292
2020-12-02,398,289
2020-12-03,386,275
2020-12-04,385,291
2020-12-05,407,281
2020-12-06,404,266
2020-12-07,382,285
2020-12-08,382,301
2020-12-09,383,302
2020-12-10,385,304
2020-12-11,382,299
2020-12-12,388,304
2020-12-13,381,293
2020-12-14,410,316
2020-12-15,413,339
2020-12-16,420,343
2020-12-17,410,353
2020-12-18,417,337
2020-12-19,438,318
2020-12-20,417,317
2020-12-21,442,343
2020-12-22,444,344
2020-12-23,466,369
2020-12-24,472,369
2020-12-25,475,360
2020-12-26,476,364
2020-12-27,493,389
2020-12-28,487,398
2020-12-29,515,422
2020-12-30,536,452
2020-12-31,541,455
2021-01-01,554,464
2021-01-02,549,472
2021-01-03,569,499
2021-01-04,549,490
2021-01-05,571,497
2021-01-06,593,529
2021-01-07,598,545
2021-01-08,641,574
2021-01-09,677,573
2021-01-10,677,575
2021-01-11,691,603
2021-01-12,694,607
2021-01-13,688,603
2021-01-14,684,597
2021-01-15,667,583
2021-01-16,634,515
2021-01-17,639,545
2021-01-18,681,589
2021-01-19,690,611
2021-01-20,690,603
2021-01-21,684,601
2021-01-22,700,604
2021-01-23,721,615
2021-01-24,694,607
2021-01-25,709,635
2021-01-26,706,612
2021-01-27,694,602
2021-01-28,689,593
2021-01-29,691,595
2021-01-30,668,584
2021-01-31,688,592
2021-02-01,672,548
2021-02-02,687,581
2021-02-03,644,535
2021-02-04,649,532
2021-02-05,665,519
2021-02-06,655,495
2021-02-07,635,481
2021-02-08,638,490
2021-02-09,633,470
2021-02-10,633,466
2021-02-11,603,451
2021-02-12,601,441
2021-02-13,612,416
2021-02-14,593,405
2021-02-15,602,425
2021-02-16,611,440
2021-02-17,581,419
2021-02-18,580,411
2021-02-19,564,411
2021-02-20,556,415
2021-02-21,546,402
2021-02-22,540,398
2021-02-23,526,390
2021-02-24,533,391
2021-02-25,533,400
2021-02-26,558,416
2021-02-27,537,371
2021-02-28,521,363
2021-03-01,524,360
2021-03-02,531,358
2021-03-03,524,366
2021-03-04,525,354
2021-03-05,529,357
2021-03-06,533,338
2021-03-07,527,346
2021-03-08,508,342
2021-03-09,512,341
2021-03-10,516,343
2021-03-11,512,352
2021-03-12,504,330
2021-03-13,495,321
2021-03-14,502,337
2021-03-15,490,321
2021-03-16,471,328
2021-03-17,465,331
2021-03-18,463,296
2021-03-19,469,325
2021-03-20,452,307
2021-03-21,450,299
2021-03-22,445,299
2021-03-23,430,300
2021-03-24,426,310
2021-03-25,425,301
2021-03-26,420,298
2021-03-27,428,302
2021-03-28,416,299
2021-03-29,424,299
2021-03-30,421,312
2021-03-31,419,290
2021-04-01,418,289
2021-04-02,436,287
2021-04-03,436,284
2021-04-04,434,281
