date,cc_open,cc_occupied
2020-11-02,548,369
2020-11-03,548,391
2020-11-04,553,392
2020-11-05,538,397
2020-11-06,538,404
2020-11-07,541,398
2020-11-08,542,407
2020-11-09,515,390
2020-11-10,526,390
2020-11-11,531,398
2020-11-12,498,394
2020-11-13,519,408
2020-11-14,517,391
2020-11-15,519,382
2020-11-16,524,386
2020-11-17,532,415
2020-11-18,533,424
2020-11-19,529,430
2020-11-20,534,430
2020-11-21,540,415
2020-11-22,539,402
2020-11-23,534,398
2020-11-24,546,421
2020-11-25,543,434
2020-11-26,546,425
2020-11-27,550,426
2020-11-28,563,435
2020-11-29,564,426
2020-11-30,561,424
2020-12-01,565,423
2020-12-02,562,433
2020-12-03,578,420
2020-12-04,582,436
2020-12-05,577,435
2020-12-06,562,410
2020-12-07,560,407
2020-12-08,564,428
2020-12-09,568,433
2020-12-10,572,444
2020-12-11,574,439
2020-12-12,572,428
2020-12-13,566,426
2020-12-14,576,436
2020-12-15,557,455
2020-12-16,561,462
2020-12-17,550,447
2020-12-18,578,475
2020-12-19,583,473
2020-12-20,583,441
2020-12-21,579,449
2020-12-22,586,461
2020-12-23,590,478
2020-12-24,586,480
2020-12-25,590,449
2020-12-26,589,441
2020-12-27,606,464
2020-12-28,613,491
2020-12-29,649,537
2020-12-30,633,551
2020-12-31,659,564
2021-01-01,661,560
2021-01-02,677,565
2021-01-03,672,585
2021-01-04,677,591
2021-01-05,712,618
2021-01-06,723,646
2021-01-07,735,656
2021-01-08,722,657
2021-01-09,731,655
2021-01-10,728,657
2021-01-11,742,674
2021-01-12,772,708
2021-01-13,788,717
2021-01-14,786,714
2021-01-15,838,743
2021-01-16,884,800
2021-01-17,882,805
2021-01-18,892,817
2021-01-19,883,800
2021-01-20,873,799
2021-01-21,882,805
2021-01-22,900,809
2021-01-23,894,810
2021-01-24,892,806
2021-01-25,888,815
2021-01-26,892,803
2021-01-27,882,800
2021-01-28,862,780
2021-01-29,870,774
2021-01-30,870,773
2021-01-31,858,752
2021-02-01,869,767
2021-02-02,876,748
2021-02-03,852,723
2021-02-04,858,743
2021-02-05,844,712
2021-02-06,753,653
2021-02-07,820,671
2021-02-08,819,689
2021-02-09,820,678
2021-02-10,824,671
2021-02-11,816,680
2021-02-12,829,681
2021-02-13,799,621
2021-02-14,811,632
2021-02-15,797,616
2021-02-16,803,615
2021-02-17,786,609
2021-02-18,794,599
2021-02-19,784,611
2021-02-20,777,572
2021-02-21,777,568
2021-02-22,763,572
2021-02-23,760,566
2021-02-24,756,551
2021-02-25,761,553
2021-02-26,749,536
2021-02-27,751,520
2021-02-28,695,504
2021-03-01,697,511
2021-03-02,696,521
2021-03-03,690,516
2021-03-04,697,523
2021-03-05,692,511
2021-03-06,682,492
2021-03-07,672,462
2021-03-08,676,462
2021-03-09,669,457
2021-03-10,654,449
2021-03-11,639,449
2021-03-12,631,451
2021-03-13,585,417
2021-03-14,613,426
2021-03-15,590,401
2021-03-16,595,404
2021-03-17,586,422
2021-03-18,592,422
2021-03-19,584,429
2021-03-20,588,417
2021-03-21,575,407
