date,cc_open,cc_occupied
2020-11-02,923,673
2020-11-03,914,708
2020-11-04,912,719
2020-11-05,927,716
2020-11-06,935,732
2020-11-07,930,704
2020-11-08,926,682
2020-11-09,914,693
2020-11-10,917,730
2020-11-11,923,747
2020-11-12,920,747
2020-11-13,929,771
2020-11-14,946,752
2020-11-15,953,741
2020-11-16,940,732
2020-11-17,951,745
2020-11-18,965,756
2020-11-19,949,773
2020-11-20,947,781
2020-11-21,942,761
2020-11-22,948,761
2020-11-23,944,757
2020-11-24,941,787
2020-11-25,962,793
2020-11-26,958,806
2020-11-27,963,819
2020-11-28,959,798
2020-11-29,959,789
2020-11-30,952,743
2020-12-01,955,788
2020-12-02,962,806
2020-12-03,1029,859
2020-12-04,1033,801
2020-12-05,971,826
2020-12-06,1028,845
2020-12-07,985,819
2020-12-08,1018,836
2020-12-09,1022,853
2020-12-10,1026,872
2020-12-11,1000,840
2020-12-12,1008,811
2020-12-13,992,840
2020-12-14,1006,815
2020-12-15,1005,856
2020-12-16,1008,882
2020-12-17,1012,877
2020-12-18,1013,887
2020-12-19,1033,892
2020-12-20,1027,878
2020-12-21,1011,902
2020-12-22,1048,940
2020-12-23,1043,934
2020-12-24,1051,909
2020-12-25,1075,941
2020-12-26,1066,914
2020-12-27,1075,923
2020-12-28,1123,977
2020-12-29,1132,973
2020-12-30,1167,1012
2020-12-31,1199,1042
2021-01-01,1207,1052
2021-01-02,1196,1055
2021-01-03,1248,1086
2021-01-04,1279,1086
2021-01-05,1307,1109
2021-01-06,1333,1156
2021-01-07,1413,1219
2021-01-08,1450,1239
2021-01-09,1495,1384
2021-01-10,1500,1356
2021-01-11,1515,1347
2021-01-12,1543,1408
2021-01-13,1557,1454
2021-01-14,1603,1504
2021-01-15,1619,1522
2021-01-16,1627,1519
2021-01-17,1627,1515
2021-01-18,1625,1510
2021-01-19,1639,1521
2021-01-20,1651,1529
2021-01-21,1657,1548
2021-01-22,1659,1534
2021-01-23,1647,1536
2021-01-24,1652,1532
2021-01-25,1661,1528
2021-01-26,1678,1540
2021-01-27,1641,1520
2021-01-28,1653,1524
2021-01-29,1661,1550
2021-01-30,1655,1524
2021-01-31,1648,1493
2021-02-01,1644,1479
2021-02-02,1651,1486
2021-02-03,1634,1485
2021-02-04,1637,1491
2021-02-05,1626,1463
2021-02-06,1604,1391
2021-02-07,1603,1409
2021-02-08,1588,1374
2021-02-09,1544,1347
2021-02-10,1566,1369
2021-02-11,1566,1364
2021-02-12,1560,1355
2021-02-13,1552,1333
2021-02-14,1547,1309
2021-02-15,1509,1291
2021-02-16,1484,1260
2021-02-17,1473,1255
2021-02-18,1452,1223
2021-02-19,1418,1202
2021-02-20,1415,1193
2021-02-21,1400,1157
2021-02-22,1374,1145
2021-02-23,1358,1120
2021-02-24,1319,1101
2021-02-25,1320,1108
2021-02-26,1312,1105
2021-02-27,1301,1078
2021-02-28,1284,1034
2021-03-01,1299,1021
2021-03-02,1276,1029
2021-03-03,1257,985
2021-03-04,1247,991
2021-03-05,1246,984
2021-03-06,1235,991
2021-03-07,1192,923
