date,cc_open,cc_occupied
2020-11-02,358,233
2020-11-03,359,243
2020-11-04,357,260
2020-11-05,357,257
2020-11-06,358,255
2020-11-07,356,254
2020-11-08,356,248
2020-11-09,356,238
2020-11-10,360,253
2020-11-11,358,256
2020-11-12,360,260
2020-11-13,360,257
2020-11-14,367,247
2020-11-15,362,237
2020-11-16,361,239
2020-11-17,364,258
2020-11-18,369,268
2020-11-19,365,267
2020-11-20,369,267
2020-11-21,370,261
2020-11-22,364,253
2020-11-23,367,244
2020-11-24,364,241
2020-11-25,366,249
2020-11-26,368,245
2020-11-27,373,253
2020-11-28,383,266
2020-11-29,383,246
2020-11-30,348,219
2020-12-01,398,249
2020-12-02,395,245
2020-12-03,390,243
2020-12-04,392,240
2020-12-05,392,228
2020-12-06,392,232
2020-12-07,376,243
2020-12-08,374,235
2020-12-09,376,241
2020-12-10,343,243
2020-12-11,324,248
2020-12-12,330,244
2020-12-13,317,233
2020-12-14,314,233
2020-12-15,316,263
2020-12-16,313,254
2020-12-17,318,255
2020-12-18,313,239
2020-12-19,314,236
2020-12-20,315,231
2020-12-21,316,227
2020-12-22,313,216
2020-12-23,314,224
2020-12-24,311,227
2020-12-25,322,218
2020-12-26,322,207
2020-12-27,322,210
2020-12-28,322,205
2020-12-29,322,212
2020-12-30,329,227
2020-12-31,329,232
2021-01-01,325,237
2021-01-02,333,243
2021-01-03,335,244
2021-01-04,335,252
2021-01-05,336,258
2021-01-06,333,267
2021-01-07,341,267
2021-01-08,346,270
2021-01-09,347,275
2021-01-10,353,280
2021-01-11,369,312
2021-01-12,369,316
2021-01-13,391,313
2021-01-14,387,316
2021-01-15,397,329
2021-01-16,397,321
2021-01-17,399,334
2021-01-18,400,337
2021-01-19,402,343
2021-01-20,405,345
2021-01-21,408,324
2021-01-22,426,346
2021-01-23,430,342
2021-01-24,429,351
2021-01-25,431,356
2021-01-26,438,351
2021-01-27,433,347
2021-01-28,431,337
2021-01-29,422,337
2021-01-30,421,325
2021-01-31,423,327
2021-02-01,420,329
2021-02-02,422,333
2021-02-03,429,347
2021-02-04,430,339
2021-02-05,427,344
2021-02-06,410,328
2021-02-07,413,321
2021-02-08,411,315
2021-02-09,413,315
2021-02-10,411,307
2021-02-11,411,298
2021-02-12,406,284
2021-02-13,403,274
2021-02-14,404,272
2021-02-15,401,275
2021-02-16,394,258
2021-02-17,392,268
2021-02-18,394,264
2021-02-19,397,275
2021-02-20,393,274
2021-02-21,389,258
2021-02-22,388,250
2021-02-23,391,246
2021-02-24,386,245
2021-02-25,382,248
2021-02-26,386,250
2021-02-27,387,239
2021-02-28,386,234
2021-03-01,382,243
2021-03-02,366,248
2021-03-03,365,251
2021-03-04,370,256
2021-03-05,376,247
2021-03-06,367,250
2021-03-07,361,240
2021-03-08,362,224
2021-03-09,356,250
2021-03-10,353,236
2021-03-11,355,238
2021-03-12,359,239
2021-03-13,358,244
2021-03-14,359,232
2021-03-15,348,224
2021-03-16,351,222
2021-03-17,351,226
2021-03-18,352,233
2021-03-19,350,224
2021-03-20,355,228
2021-03-21,352,220
2021-03-22,354,231
2021-03-23,353,243
2021-03-24,349,237
2021-03-25,349,239
2021-03-26,352,234
2021-03-27,350,223
2021-03-28,350,214
