date,cc_open,cc_occupied
2018-12-03,3708,3056
2018-12-04,3710,3119
2018-12-05,3694,3104
2018-12-06,3705,3087
2018-12-07,3690,3020
2018-12-08,3648,2925
2018-12-09,3657,2891
2018-12-10,3702,3063
2018-12-11,3700,3061
2018-12-12,3708,3090
2018-12-13,3707,3089
2018-12-14,3667,2926
2018-12-15,3624,2869
2018-12-16,3662,2854
2018-12-17,3696,3033
2018-12-18,3705,3057
2018-12-19,3687,3089
2018-12-20,3695,3041
2018-12-21,3639,2936
2018-12-22,3621,2863
2018-12-23,3636,2767
2018-12-24,3641,2745
2018-12-25,3643,2706
2018-12-26,3637,2699
2018-12-27,3663,2845
2018-12-28,3659,2911
2018-12-29,3649,2847
2018-12-30,3644,2853
2018-12-31,3644,2986
2019-01-01,3654,2965
2019-01-02,3655,3064
2019-01-03,3673,3140
2019-01-04,3656,3100
2019-01-05,3640,3012
2019-01-06,3643,3025
2019-01-07,3680,3191
2019-01-08,3716,3245
2019-01-09,3699,3210
2019-01-10,3702,3188
2019-01-11,3584,3002
2019-01-12,3619,3014
2019-01-13,3659,3019
2019-01-14,3702,3205
2019-01-15,3707,3265
2019-01-16,3720,3268
2019-01-17,3713,3193
2019-01-18,3688,3095
2019-01-19,3649,2986
2019-01-20,3678,3029
2019-01-21,3715,3196
2019-01-22,3714,3224
2019-01-23,3693,3215
2019-01-24,3712,3215
2019-01-25,3666,3106
2019-01-26,3613,3016
2019-01-27,3656,3004
2019-01-28,3707,3173
2019-01-29,3698,3190
2019-01-30,3710,3232
2019-01-31,3702,3229
2019-02-01,3701,3205
2019-02-02,3674,3051
2019-02-03,3676,3070
2019-02-04,3702,3194
2019-02-05,3705,3202
2019-02-06,3717,3244
2019-02-07,3717,3209
2019-02-08,3650,3166
2019-02-09,3599,2993
2019-02-10,3665,3053
2019-02-11,3712,3200
2019-02-12,3713,3216
2019-02-13,3706,3224
2019-02-14,3703,3198
2019-02-15,3698,3149
2019-02-16,3648,3002
2019-02-17,3644,2991
2019-02-18,3689,3094
2019-02-19,3709,3186
2019-02-20,3704,3166
2019-02-21,3693,3118
2019-02-22,3638,3000
2019-02-23,3646,2967
2019-02-24,3649,2924
2019-02-25,3696,3087
2019-02-26,3700,3143
2019-02-27,3694,3109
2019-02-28,3705,3101
2019-03-01,3672,2993
2019-03-02,3646,2926
2019-03-03,3671,2912
