date,areaName,deaths,deathsRollingRate,deathsReported
2020-05-09,United Kingdom,378,4.6,275
2020-05-10,United Kingdom,348,4.5,217
2020-05-11,United Kingdom,309,4.2,187
2020-05-12,United Kingdom,321,4.0,614
2020-05-13,United Kingdom,317,3.8,447
2020-05-14,United Kingdom,334,3.6,352
2020-05-15,United Kingdom,314,3.5,350
2020-05-16,United Kingdom,314,3.4,411
2020-05-17,United Kingdom,267,3.3,67
2020-05-18,United Kingdom,293,3.2,146
2020-05-19,United Kingdom,275,3.2,500
2020-05-20,United Kingdom,268,3.1,328
2020-05-21,United Kingdom,238,2.9,273
2020-05-22,United Kingdom,223,2.8,291
2020-05-23,United Kingdom,220,2.7,220
2020-05-24,United Kingdom,196,2.6,379
2020-05-25,United Kingdom,201,2.4,104
2020-05-26,United Kingdom,213,2.3,131
2020-05-27,United Kingdom,196,2.2,422
2020-05-28,United Kingdom,217,2.2,343
2020-05-29,United Kingdom,186,2.1,274
2020-05-30,United Kingdom,163,2.1,154
2020-05-31,United Kingdom,126,1.9,60
2020-06-01,United Kingdom,135,1.9,86
2020-06-02,United Kingdom,168,1.8,249
2020-06-03,United Kingdom,155,1.7,254
2020-06-04,United Kingdom,134,1.6,130
2020-06-05,United Kingdom,123,1.5,258
2020-06-06,United Kingdom,110,1.4,143
2020-06-07,United Kingdom,128,1.4,54
2020-06-08,United Kingdom,125,1.4,47
2020-06-09,United Kingdom,90,1.3,195
2020-06-10,United Kingdom,109,1.2,164
2020-06-11,United Kingdom,80,1.1,76
2020-06-12,United Kingdom,80,1.1,131
2020-06-13,United Kingdom,62,1.0,107
2020-06-14,United Kingdom,86,0.9,27
2020-06-15,United Kingdom,70,0.9,29
2020-06-16,United Kingdom,84,0.9,120
2020-06-17,United Kingdom,59,0.8,110
2020-06-18,United Kingdom,61,0.8,67
2020-06-19,United Kingdom,52,0.7,84
2020-06-20,United Kingdom,60,0.7,71
2020-06-21,United Kingdom,54,0.7,31
2020-06-22,United Kingdom,64,0.6,14
2020-06-23,United Kingdom,64,0.6,94
2020-06-24,United Kingdom,74,0.6,87
2020-06-25,United Kingdom,68,0.7,99
2020-06-26,United Kingdom,41,0.6,79
2020-06-27,United Kingdom,49,0.6,40
2020-06-28,United Kingdom,45,0.6,31
2020-06-29,United Kingdom,39,0.6,21
2020-06-30,United Kingdom,47,0.5,53
2020-07-01,United Kingdom,27,0.5,97
2020-07-02,United Kingdom,43,0.4,41
2020-07-03,United Kingdom,29,0.4,50
2020-07-04,United Kingdom,33,0.4,32
2020-07-05,United Kingdom,27,0.4,19
2020-07-06,United Kingdom,35,0.4,11
2020-07-07,United Kingdom,27,0.3,54
2020-07-08,United Kingdom,24,0.3,57
2020-07-09,United Kingdom,37,0.3,31
2020-07-10,United Kingdom,21,0.3,34
2020-07-11,United Kingdom,21,0.3,17
2020-07-12,United Kingdom,13,0.3,9
2020-07-13,United Kingdom,24,0.3,10
2020-07-14,United Kingdom,21,0.2,44
2020-07-15,United Kingdom,20,0.2,26
2020-07-16,United Kingdom,13,0.2,24
2020-07-17,United Kingdom,18,0.2,26
2020-07-18,United Kingdom,14,0.2,9
2020-07-19,United Kingdom,14,0.2,11
2020-07-20,United Kingdom,12,0.2,10
2020-07-21,United Kingdom,20,0.2,25
2020-07-22,United Kingdom,17,0.2,17
2020-07-23,United Kingdom,16,0.2,9
2020-07-24,United Kingdom,7,0.1,32
2020-07-25,United Kingdom,16,0.2,15
2020-07-26,United Kingdom,16,0.2,8
2020-07-27,United Kingdom,11,0.2,3
2020-07-28,United Kingdom,12,0.1,21
2020-07-29,United Kingdom,12,0.1,34
2020-07-30,United Kingdom,10,0.1,0
2020-07-31,United Kingdom,14,0.1,20
2020-08-01,United Kingdom,11,0.1,13
2020-08-02,United Kingdom,10,0.1,5
2020-08-03,United Kingdom,15,0.1,1
2020-08-04,United Kingdom,14,0.1,18
2020-08-05,United Kingdom,6,0.1,14
2020-08-06,United Kingdom,9,0.1,18
2020-08-07,United Kingdom,12,0.1,12
2020-08-08,United Kingdom,14,0.1,3
2020-08-09,United Kingdom,8,0.1,5
2020-08-10,United Kingdom,13,0.1,18
2020-08-11,United Kingdom,10,0.1,13
2020-08-12,United Kingdom,7,0.1,20
2020-08-13,United Kingdom,9,0.1,18
2020-08-14,United Kingdom,7,0.1,11
2020-08-15,United Kingdom,12,0.1,3
2020-08-16,United Kingdom,4,0.1,5
2020-08-17,United Kingdom,12,0.1,3
2020-08-18,United Kingdom,9,0.1,12
2020-08-19,United Kingdom,3,0.1,16
2020-08-20,United Kingdom,8,0.1,6
2020-08-21,United Kingdom,7,0.1,2
2020-08-22,United Kingdom,8,0.1,18
2020-08-23,United Kingdom,14,0.1,6
2020-08-24,United Kingdom,6,0.1,4
2020-08-25,United Kingdom,12,0.1,16
2020-08-26,United Kingdom,11,0.1,16
2020-08-27,United Kingdom,8,0.1,12
2020-08-28,United Kingdom,10,0.1,9
2020-08-29,United Kingdom,5,0.1,12
2020-08-30,United Kingdom,6,0.1,1
2020-08-31,United Kingdom,9,0.1,2
2020-09-01,United Kingdom,3,0.1,3
2020-09-02,United Kingdom,9,0.1,10
2020-09-03,United Kingdom,10,0.1,13
2020-09-04,United Kingdom,7,0.1,10
2020-09-05,United Kingdom,13,0.1,12
2020-09-06,United Kingdom,8,0.1,2
2020-09-07,United Kingdom,15,0.1,3
2020-09-08,United Kingdom,9,0.1,32
2020-09-09,United Kingdom,9,0.1,8
2020-09-10,United Kingdom,13,0.1,14
2020-09-11,United Kingdom,13,0.1,6
2020-09-12,United Kingdom,18,0.1,9
2020-09-13,United Kingdom,16,0.1,5
2020-09-14,United Kingdom,21,0.1,9
2020-09-15,United Kingdom,18,0.2,27
2020-09-16,United Kingdom,26,0.2,20
2020-09-17,United Kingdom,27,0.2,21
2020-09-18,United Kingdom,24,0.2,27
2020-09-19,United Kingdom,20,0.2,27
2020-09-20,United Kingdom,32,0.3,18
2020-09-21,United Kingdom,27,0.3,11
2020-09-22,United Kingdom,39,0.3,37
2020-09-23,United Kingdom,56,0.3,37
2020-09-24,United Kingdom,35,0.3,40
2020-09-25,United Kingdom,32,0.4,35
2020-09-26,United Kingdom,39,0.4,34
2020-09-27,United Kingdom,47,0.4,17
2020-09-28,United Kingdom,54,0.5,13
2020-09-29,United Kingdom,48,0.5,71
2020-09-30,United Kingdom,57,0.5,71
2020-10-01,United Kingdom,67,0.5,59
2020-10-02,United Kingdom,68,0.6,66
2020-10-03,United Kingdom,67,0.6,49
2020-10-04,United Kingdom,60,0.6,33
2020-10-05,United Kingdom,72,0.7,19
2020-10-06,United Kingdom,71,0.7,76
2020-10-07,United Kingdom,102,0.8,70
2020-10-08,United Kingdom,93,0.8,77
2020-10-09,United Kingdom,79,0.8,87
2020-10-10,United Kingdom,103,0.9,81
2020-10-11,United Kingdom,123,1.0,65
2020-10-12,United Kingdom,113,1.0,50
2020-10-13,United Kingdom,110,1.1,143
2020-10-14,United Kingdom,116,1.1,137
2020-10-15,United Kingdom,151,1.2,138
2020-10-16,United Kingdom,149,1.3,136
2020-10-17,United Kingdom,178,1.4,150
2020-10-18,United Kingdom,159,1.5,67
2020-10-19,United Kingdom,191,1.6,80
2020-10-20,United Kingdom,195,1.7,241
2020-10-21,United Kingdom,221,1.9,191
2020-10-22,United Kingdom,236,2.0,189
2020-10-23,United Kingdom,222,2.1,224
2020-10-24,United Kingdom,214,2.2,174
2020-10-25,United Kingdom,250,2.3,151
2020-10-26,United Kingdom,277,2.4,102
2020-10-27,United Kingdom,266,2.5,367
2020-10-28,United Kingdom,286,2.6,310
2020-10-29,United Kingdom,311,2.7,280
2020-10-30,United Kingdom,339,2.9,274
2020-10-31,United Kingdom,320,3.1,326
2020-11-01,United Kingdom,358,3.2,162
2020-11-02,United Kingdom,335,3.3,136
2020-11-03,United Kingdom,360,3.5,397
2020-11-04,United Kingdom,329,3.5,492
2020-11-05,United Kingdom,379,3.6,378
2020-11-06,United Kingdom,400,3.7,355
2020-11-07,United Kingdom,392,3.8,413
2020-11-08,United Kingdom,415,3.9,156
2020-11-09,United Kingdom,480,4.1,194
2020-11-10,United Kingdom,389,4.2,532
2020-11-11,United Kingdom,390,4.3,595
2020-11-12,United Kingdom,421,4.3,563
2020-11-13,United Kingdom,435,4.4,376
2020-11-14,United Kingdom,430,4.4,462
2020-11-15,United Kingdom,454,4.5,168
2020-11-16,United Kingdom,423,4.4,213
2020-11-17,United Kingdom,440,4.5,598
2020-11-18,United Kingdom,487,4.6,529
2020-11-19,United Kingdom,462,4.7,501
2020-11-20,United Kingdom,452,4.7,511
2020-11-21,United Kingdom,466,4.8,341
2020-11-22,United Kingdom,475,4.8,398
2020-11-23,United Kingdom,464,4.9,206
2020-11-24,United Kingdom,461,4.9,608
2020-11-25,United Kingdom,484,4.9,696
2020-11-26,United Kingdom,433,4.8,498
2020-11-27,United Kingdom,423,4.8,521
2020-11-28,United Kingdom,467,4.8,479
2020-11-29,United Kingdom,464,4.8,215
2020-11-30,United Kingdom,423,4.7,205
2020-12-01,United Kingdom,399,4.6,603
2020-12-02,United Kingdom,386,4.5,648
2020-12-03,United Kingdom,474,4.5,414
2020-12-04,United Kingdom,472,4.6,504
2020-12-05,United Kingdom,395,4.5,397
2020-12-06,United Kingdom,420,4.4,231
2020-12-07,United Kingdom,420,4.4,189
2020-12-08,United Kingdom,435,4.5,616
2020-12-09,United Kingdom,431,4.6,533
2020-12-10,United Kingdom,448,4.5,516
2020-12-11,United Kingdom,452,4.5,424
2020-12-12,United Kingdom,437,4.6,519
2020-12-13,United Kingdom,418,4.6,144
2020-12-14,United Kingdom,479,4.6,232
2020-12-15,United Kingdom,459,4.7,506
2020-12-16,United Kingdom,433,4.7,613
2020-12-17,United Kingdom,537,4.8,532
2020-12-18,United Kingdom,514,4.9,489
2020-12-19,United Kingdom,489,5.0,534
2020-12-20,United Kingdom,506,5.1,326
2020-12-21,United Kingdom,575,5.3,215
2020-12-22,United Kingdom,562,5.4,691
2020-12-23,United Kingdom,565,5.6,744
2020-12-24,United Kingdom,581,5.7,585
2020-12-25,United Kingdom,612,5.8,613
2020-12-26,United Kingdom,653,6.1,230
2020-12-27,United Kingdom,651,6.3,317
2020-12-28,United Kingdom,677,6.4,357
2020-12-29,United Kingdom,656,6.6,414
2020-12-30,United Kingdom,719,6.8,981
2020-12-31,United Kingdom,756,7.1,964
2021-01-01,United Kingdom,750,7.3,656
2021-01-02,United Kingdom,759,7.4,445
2021-01-03,United Kingdom,758,7.6,455
2021-01-04,United Kingdom,840,7.8,407
2021-01-05,United Kingdom,907,8.2,830
2021-01-06,United Kingdom,931,8.5,1041
2021-01-07,United Kingdom,994,8.9,1162
2021-01-08,United Kingdom,983,9.2,1325
2021-01-09,United Kingdom,1020,9.6,1035
2021-01-10,United Kingdom,1096,10.1,563
2021-01-11,United Kingdom,1129,10.6,529
2021-01-12,United Kingdom,1209,11.0,1243
2021-01-13,United Kingdom,1212,11.4,1564
2021-01-14,United Kingdom,1226,11.8,1248
2021-01-15,United Kingdom,1224,12.2,1280
2021-01-16,United Kingdom,1306,12.6,1295
2021-01-17,United Kingdom,1265,12.8,671
2021-01-18,United Kingdom,1295,13.1,599
2021-01-19,United Kingdom,1358,13.3,1610
2021-01-20,United Kingdom,1297,13.4,1820
2021-01-21,United Kingdom,1235,13.4,1290
2021-01-22,United Kingdom,1241,13.5,1401
2021-01-23,United Kingdom,1163,13.3,1348
2021-01-24,United Kingdom,1157,13.1,610
2021-01-25,United Kingdom,1162,12.9,592
2021-01-26,United Kingdom,1061,12.4,1631
2021-01-27,United Kingdom,1108,12.2,1725
2021-01-28,United Kingdom,1107,12.0,1239
2021-01-29,United Kingdom,1067,11.7,1245
2021-01-30,United Kingdom,911,11.3,1200
2021-01-31,United Kingdom,891,10.9,587
2021-02-01,United Kingdom,890,10.5,406
2021-02-02,United Kingdom,846,10.2,1449
2021-02-03,United Kingdom,857,9.8,1322
2021-02-04,United Kingdom,717,9.3,915
2021-02-05,United Kingdom,750,8.8,1014
2021-02-06,United Kingdom,700,8.5,828
2021-02-07,United Kingdom,634,8.1,373
2021-02-08,United Kingdom,678,7.8,333
2021-02-09,United Kingdom,604,7.4,1052
2021-02-10,United Kingdom,607,7.0,1001
2021-02-11,United Kingdom,570,6.8,678
2021-02-12,United Kingdom,526,6.5,758
2021-02-13,United Kingdom,489,6.1,621
2021-02-14,United Kingdom,494,5.9,258
2021-02-15,United Kingdom,516,5.7,230
2021-02-16,United Kingdom,444,5.5,799
2021-02-17,United Kingdom,429,5.2,738
2021-02-18,United Kingdom,416,5.0,454
2021-02-19,United Kingdom,381,4.7,533
2021-02-20,United Kingdom,349,4.5,445
2021-02-21,United Kingdom,325,4.3,215
2021-02-22,United Kingdom,281,3.9,178
2021-02-23,United Kingdom,286,3.7,548
2021-02-24,United Kingdom,272,3.5,442
2021-02-25,United Kingdom,257,3.2,323
2021-02-26,United Kingdom,225,3.0,345
2021-02-27,United Kingdom,228,2.8,290
2021-02-28,United Kingdom,211,2.6,144
2021-03-01,United Kingdom,225,2.6,104
2021-03-02,United Kingdom,182,2.4,343
2021-03-03,United Kingdom,147,2.2,315
2021-03-04,United Kingdom,153,2.1,242
2021-03-05,United Kingdom,169,2.0,236
2021-03-06,United Kingdom,153,1.9,158
2021-03-07,United Kingdom,131,1.7,82
2021-03-08,United Kingdom,142,1.6,65
2021-03-09,United Kingdom,134,1.5,231
2021-03-10,United Kingdom,115,1.5,190
2021-03-11,United Kingdom,120,1.4,181
2021-03-12,United Kingdom,92,1.3,175
2021-03-13,United Kingdom,105,1.3,121
2021-03-14,United Kingdom,94,1.2,52
2021-03-15,United Kingdom,90,1.1,64
2021-03-16,United Kingdom,81,1.0,110
2021-03-17,United Kingdom,78,1.0,141
2021-03-18,United Kingdom,59,0.9,95
2021-03-19,United Kingdom,70,0.9,101
2021-03-20,United Kingdom,64,0.8,96
2021-03-21,United Kingdom,80,0.8,33
2021-03-22,United Kingdom,64,0.7,17
2021-03-23,United Kingdom,49,0.7,112
2021-03-24,United Kingdom,39,0.6,98
2021-03-25,United Kingdom,45,0.6,63
2021-03-26,United Kingdom,48,0.6,70
2021-03-27,United Kingdom,36,0.5,58
2021-03-28,United Kingdom,34,0.5,19
2021-03-29,United Kingdom,34,0.4,23
2021-03-30,United Kingdom,42,0.4,56
2021-03-31,United Kingdom,38,0.4,43
2021-04-01,United Kingdom,31,0.4,51
2021-04-02,United Kingdom,28,0.4,52
2021-04-03,United Kingdom,31,0.4,10
2021-04-04,United Kingdom,25,0.3,10
2021-04-05,United Kingdom,17,0.3,26
2021-04-06,United Kingdom,28,0.3,20
2021-04-07,United Kingdom,29,0.3,45
2021-04-08,United Kingdom,35,0.3,53
2021-04-09,United Kingdom,23,0.3,60
2021-04-10,United Kingdom,24,0.3,40
2021-04-11,United Kingdom,22,0.3,7
2021-04-12,United Kingdom,27,0.3,13
2021-04-13,United Kingdom,20,0.3,23
2021-04-14,United Kingdom,17,0.3,38
2021-04-15,United Kingdom,21,0.2,30
2021-04-16,United Kingdom,17,0.2,34
2021-04-17,United Kingdom,21,0.2,35
2021-04-18,United Kingdom,16,0.2,10
2021-04-19,United Kingdom,17,0.2,4
2021-04-20,United Kingdom,19,0.2,33
2021-04-21,United Kingdom,24,0.2,22
2021-04-22,United Kingdom,16,0.2,18
2021-04-23,United Kingdom,21,0.2,40
2021-04-24,United Kingdom,8,0.2,32
2021-04-25,United Kingdom,15,0.2,11
2021-04-26,United Kingdom,11,0.2,6
2021-04-27,United Kingdom,12,0.2,17
2021-04-28,United Kingdom,14,0.1,29
2021-04-29,United Kingdom,13,0.1,22
2021-04-30,United Kingdom,8,0.1,15
2021-05-01,United Kingdom,8,0.1,7
2021-05-02,United Kingdom,12,0.1,14
2021-05-03,United Kingdom,8,0.1,1
2021-05-04,United Kingdom,10,0.1,4
2021-05-05,United Kingdom,12,0.1,27
2021-05-06,United Kingdom,10,0.1,13
2021-05-07,United Kingdom,10,0.1,15
2021-05-08,United Kingdom,8,0.1,5
2021-05-09,United Kingdom,8,0.1,2
2021-05-10,United Kingdom,8,0.1,4
2021-05-11,United Kingdom,14,0.1,20
2021-05-12,United Kingdom,11,0.1,11
2021-05-13,United Kingdom,4,0.1,11
2021-05-14,United Kingdom,6,0.1,17
2021-05-15,United Kingdom,7,0.1,7
2021-05-16,United Kingdom,8,0.1,4
2021-05-17,United Kingdom,7,0.1,5
2021-05-18,United Kingdom,6,0.1,7
2021-05-19,United Kingdom,5,0.1,3
2021-05-20,United Kingdom,4,0.1,7
2021-05-21,United Kingdom,6,0.1,9
2021-05-22,United Kingdom,5,0.1,6
2021-05-23,United Kingdom,5,0.1,5
2021-05-24,United Kingdom,8,0.1,3
2021-05-25,United Kingdom,4,0.1,15
2021-05-26,United Kingdom,10,0.1,9
2021-05-27,United Kingdom,5,0.1,10
2021-05-28,United Kingdom,2,,10
2021-05-29,United Kingdom,3,,7
2021-05-30,United Kingdom,0,,6
2021-05-31,United Kingdom,,,1
2021-06-01,United Kingdom,,,0
