date,cc_open,cc_occupied
2019-12-02,3730,3152
2019-12-03,3672,3087
2019-12-04,3678,3122
2019-12-05,3682,3087
2019-12-06,3654,3005
2019-12-07,3628,2937
2019-12-08,3635,2945
2019-12-09,3678,3072
2019-12-10,3686,3134
2019-12-11,3693,3161
2019-12-12,3692,3100
2019-12-13,3678,3133
2019-12-14,3638,2966
2019-12-15,3648,2978
2019-12-16,3694,3125
2019-12-17,3712,3203
2019-12-18,3694,3188
2019-12-19,3674,3179
2019-12-20,3651,3042
2019-12-21,3624,2957
2019-12-22,3631,2909
2019-12-23,3660,2955
2019-12-24,3638,2839
2019-12-25,3657,2780
2019-12-26,3670,2838
2019-12-27,3660,2907
2019-12-28,3629,2899
2019-12-29,3644,2874
2019-12-30,3688,2991
2019-12-31,3667,3025
2020-01-01,3668,2964
2020-01-02,3686,3075
2020-01-03,3696,3076
2020-01-04,3647,2983
2020-01-05,3615,3024
2020-01-06,3698,3163
2020-01-07,3695,3178
2020-01-08,3697,3171
2020-01-09,3697,3192
2020-01-10,3684,3074
2020-01-11,3653,3002
2020-01-12,3652,2996
2020-01-13,3682,3080
2020-01-14,3690,3137
2020-01-15,3704,3131
2020-01-16,3705,3146
2020-01-17,3679,3066
2020-01-18,3646,2945
2020-01-19,3644,2920
2020-01-20,3684,2997
2020-01-21,3683,3031
2020-01-22,3689,3056
2020-01-23,3680,3104
2020-01-24,3675,3034
2020-01-25,3630,2937
2020-01-26,3639,2875
2020-01-27,3675,3017
2020-01-28,3673,3050
2020-01-29,3682,3118
2020-01-30,3654,3044
2020-01-31,3675,3027
2020-02-01,3642,2919
2020-02-02,3629,2900
2020-02-03,3688,3062
2020-02-04,3693,3066
2020-02-05,3686,3089
2020-02-06,3691,3011
2020-02-07,3649,2990
2020-02-08,3631,2878
2020-02-09,3641,2800
2020-02-10,3688,3020
2020-02-11,3681,3049
2020-02-12,3689,3054
2020-02-13,3700,3052
2020-02-14,3679,3027
2020-02-15,3637,2917
2020-02-16,3635,2864
2020-02-17,3677,3003
2020-02-18,3684,2996
2020-02-19,3680,3011
2020-02-20,3691,3018
2020-02-21,3673,3000
2020-02-22,3630,2897
2020-02-23,3643,2886
2020-02-24,3691,3000
2020-02-25,3675,3070
2020-02-26,3669,3090
2020-02-27,3670,3039
2020-02-28,3684,2986
2020-02-29,3641,2909
2020-03-01,3636,2888
