date,areaName,cases_00_04,rollingRate_00_04,rollingSum_00_04,cases_05_09,rollingRate_05_09,rollingSum_05_09,cases_10_14,rollingRate_10_14,rollingSum_10_14,cases_15_19,rollingRate_15_19,rollingSum_15_19,cases_20_24,rollingRate_20_24,rollingSum_20_24,cases_25_29,rollingRate_25_29,rollingSum_25_29,cases_30_34,rollingRate_30_34,rollingSum_30_34,cases_35_39,rollingRate_35_39,rollingSum_35_39,cases_40_44,rollingRate_40_44,rollingSum_40_44,cases_45_49,rollingRate_45_49,rollingSum_45_49,cases_50_54,rollingRate_50_54,rollingSum_50_54,cases_55_59,rollingRate_55_59,rollingSum_55_59,cases_60_64,rollingRate_60_64,rollingSum_60_64,cases_65_69,rollingRate_65_69,rollingSum_65_69,cases_70_74,rollingRate_70_74,rollingSum_70_74,cases_75_79,rollingRate_75_79,rollingSum_75_79,cases_80_84,rollingRate_80_84,rollingSum_80_84,cases_85_89,rollingRate_85_89,rollingSum_85_89,cases_90+,rollingRate_90+,rollingSum_90+,cases_unassigned,rollingRate_unassigned,rollingSum_unassigned,cases_60+,rollingRate_60+,rollingSum_60+,cases_00_59,rollingRate_00_59,rollingSum_00_59
2020-12-17,Dorset,0,31.5,5,0,36.2,7,2,78.1,16,5,73.5,14,5,114.8,17,3,89.6,15,2,68.6,12,2,101.6,18,1,85.3,16,4,93.2,22,5,116.2,32,6,78.5,23,5,64.9,18,2,53.9,15,1,43.2,13,2,33.1,7,2,91.5,14,4,92.6,9,5,219.0,13,0,,0,21,64.6,89,35,81.8,197
2020-12-16,Dorset,0,31.5,5,1,36.2,7,3,68.3,14,1,57.8,11,4,94.5,14,4,83.6,14,1,68.6,12,3,101.6,18,1,85.3,16,1,101.7,24,6,105.3,29,5,61.5,18,1,50.5,14,5,53.9,15,3,43.2,13,0,33.1,7,3,84.9,13,1,51.5,5,5,219.0,13,0,,0,18,58.1,80,30,75.6,182
2020-12-15,Dorset,2,31.5,5,4,31.0,6,6,53.7,11,2,57.8,11,2,81.0,12,2,77.6,13,2,62.9,11,3,84.7,15,4,85.3,16,3,97.4,23,3,98.0,27,2,44.4,13,1,46.9,13,2,43.1,12,1,53.2,16,1,33.1,7,1,65.3,10,0,41.2,4,0,168.5,10,0,,0,6,52.3,72,35,67.7,163
2020-12-14,Dorset,0,31.5,5,1,10.3,2,3,24.4,5,1,89.3,17,3,81.0,12,4,89.6,15,1,62.9,11,4,73.4,13,3,64.0,12,8,93.2,22,6,90.8,25,4,44.4,13,6,50.5,14,4,35.9,10,2,49.9,15,1,37.8,8,4,65.3,10,1,61.8,6,0,202.2,12,0,,0,18,54.4,75,38,63.1,152
2020-12-13,Dorset,3,31.5,5,1,5.2,1,0,9.8,2,1,99.8,19,1,67.5,10,2,77.6,13,2,68.6,12,1,50.8,9,2,48.0,9,2,67.8,16,6,69.0,19,3,37.6,11,3,32.5,9,2,25.1,7,2,43.2,13,0,42.5,9,1,45.7,7,1,72.1,7,1,219.0,13,0,,0,10,47.2,65,24,52.3,126
2020-12-12,Dorset,0,12.6,2,0,0.0,0,0,24.4,5,1,110.3,21,2,81.0,12,0,71.6,12,2,57.2,10,3,45.2,8,4,37.3,7,1,67.8,16,2,61.7,17,2,34.1,10,2,21.6,6,0,18.0,5,0,39.9,12,3,42.5,9,1,39.2,6,0,61.8,6,0,202.2,12,0,,0,6,40.6,56,17,49.8,120
2020-12-11,Dorset,0,12.6,2,0,5.2,1,2,34.2,7,3,120.8,23,0,81.0,12,0,89.6,15,2,57.2,10,2,28.2,5,1,16.0,3,3,67.8,16,4,54.5,15,1,30.7,9,0,14.4,4,0,18.0,5,4,43.2,13,0,28.3,6,2,32.7,5,2,72.1,7,2,202.2,12,0,,0,10,37.7,52,18,49.0,118
2020-12-10,Dorset,0,12.6,2,0,5.2,1,0,39.1,8,2,120.8,23,2,101.3,15,2,95.5,16,2,51.4,9,2,28.2,5,1,10.7,2,6,55.1,13,2,47.2,13,1,30.7,9,1,18.0,5,2,25.1,7,1,39.9,12,2,33.1,7,1,26.1,4,0,51.5,5,5,185.3,11,0,,0,12,37.0,51,20,48.2,116
2020-12-09,Dorset,0,18.9,3,0,5.2,1,0,43.9,9,1,115.5,22,2,101.3,15,3,95.5,16,0,45.7,8,0,45.2,8,1,26.6,5,0,33.9,8,4,54.5,15,0,30.7,9,0,25.3,7,2,21.6,6,6,36.6,11,0,33.1,7,0,26.1,4,0,51.5,5,2,151.6,9,0,,0,10,35.6,49,11,49.4,119
2020-12-08,Dorset,2,18.9,3,0,15.5,3,0,53.7,11,8,110.3,21,2,87.8,13,4,77.6,13,2,45.7,8,1,56.5,10,0,32.0,6,2,42.4,10,1,39.9,11,2,34.1,10,2,32.5,9,0,14.4,4,0,16.6,5,2,37.8,8,1,26.1,4,2,72.1,7,2,117.9,7,0,,0,9,31.9,44,24,49.4,119
2020-12-07,Dorset,0,12.6,2,0,15.5,3,0,58.6,12,3,84.0,16,1,74.3,11,2,83.6,14,2,45.7,8,0,56.5,10,0,42.6,8,2,38.1,9,0,39.9,11,2,37.6,11,1,36.1,10,1,14.4,4,0,16.6,5,2,37.8,8,1,19.6,3,2,72.1,7,1,84.2,5,0,,0,8,30.5,42,12,47.8,115
2020-12-06,Dorset,0,12.6,2,0,15.5,3,3,63.5,13,3,73.5,14,3,74.3,11,1,89.6,15,0,51.4,9,0,62.1,11,0,58.6,11,2,29.6,7,4,47.2,13,2,37.6,11,0,39.7,11,0,10.8,3,1,16.6,5,0,28.3,6,0,13.1,2,0,51.5,5,0,67.4,4,0,,0,1,26.1,36,18,49.8,120
2020-12-05,Dorset,0,18.9,3,1,15.5,3,2,53.7,11,3,63.0,12,2,60.8,9,3,95.5,16,2,57.2,10,0,67.8,12,0,64.0,12,1,25.4,6,0,32.7,9,1,37.6,11,0,39.7,11,0,10.8,3,1,13.3,4,0,28.3,6,0,13.1,2,1,61.8,6,0,67.4,4,0,,0,2,26.1,36,15,47.4,114
2020-12-04,Dorset,0,18.9,3,0,20.7,4,3,48.8,10,3,63.0,12,3,54.0,8,1,83.6,14,1,45.7,8,2,73.4,13,0,74.6,14,0,21.2,5,2,36.3,10,1,37.6,11,1,43.3,12,2,10.8,3,3,10.0,3,1,28.3,6,1,13.1,2,0,51.5,5,1,67.4,4,0,,0,9,25.4,35,16,46.5,112
2020-12-03,Dorset,1,25.2,4,0,31.0,6,1,63.5,13,1,68.3,13,2,40.5,6,2,77.6,13,1,57.2,10,5,73.4,13,4,85.3,16,1,29.6,7,4,32.7,9,1,37.6,11,3,43.3,12,1,3.6,1,0,3.3,1,2,23.6,5,1,13.1,2,0,51.5,5,3,50.5,3,0,,0,10,21.1,29,23,50.3,121
2020-12-02,Dorset,0,18.9,3,2,36.2,7,2,58.6,12,0,73.5,14,0,54.0,8,0,65.7,11,0,62.9,11,2,56.5,10,2,69.3,13,2,42.4,10,0,21.8,6,1,44.4,13,2,46.9,13,0,0.0,0,0,6.6,2,1,23.6,5,0,52.3,8,2,61.8,6,0,33.7,2,0,,0,5,26.1,36,11,49.0,118
2020-12-01,Dorset,1,18.9,3,0,25.8,5,1,48.8,10,3,73.5,14,0,74.3,11,5,71.6,12,2,74.3,13,1,62.1,11,2,69.3,13,1,42.4,10,1,29.0,8,3,41.0,12,3,43.3,12,0,0.0,0,0,10.0,3,2,23.6,5,0,52.3,8,2,41.2,4,0,33.7,2,0,,0,7,24.7,34,20,50.7,122
2020-11-30,Dorset,0,12.6,2,0,31.0,6,1,53.7,11,1,57.8,11,1,74.3,11,3,41.8,7,3,74.3,13,1,62.1,11,3,64.0,12,0,42.4,10,2,25.4,7,2,44.4,13,2,43.3,12,0,0.0,0,0,16.6,5,0,23.6,5,0,58.8,9,0,20.6,2,0,50.5,3,0,,0,2,26.1,36,17,47.4,114
2020-11-29,Dorset,1,18.9,3,0,31.0,6,1,48.8,10,1,78.8,15,1,87.8,13,2,47.8,8,1,68.6,12,1,73.4,13,1,58.6,11,1,50.8,12,0,29.0,8,2,47.8,14,0,43.3,12,0,3.6,1,0,16.6,5,0,28.3,6,0,58.8,9,1,20.6,2,0,84.2,5,0,,0,1,29.0,40,12,51.9,125
2020-11-28,Dorset,0,12.6,2,2,36.2,7,1,48.8,10,3,84.0,16,1,81.0,12,1,41.8,7,0,80.0,14,1,73.4,13,2,58.6,11,0,55.1,13,1,32.7,9,1,44.4,13,1,46.9,13,0,3.6,1,0,16.6,5,0,33.1,7,0,58.8,9,0,10.3,1,0,84.2,5,0,,0,1,29.8,41,13,52.8,127
2020-11-27,Dorset,1,12.6,2,2,25.8,5,6,58.6,12,4,73.5,14,1,81.0,12,0,35.8,6,3,91.4,16,2,67.8,12,2,48.0,9,2,55.1,13,1,39.9,11,1,44.4,13,1,43.3,12,0,3.6,1,1,16.6,5,0,33.1,7,1,58.8,9,0,10.3,1,0,84.2,5,0,,0,3,29.0,40,25,51.9,125
2020-11-26,Dorset,0,6.3,1,1,15.5,3,0,43.9,9,2,63.0,12,4,81.0,12,0,35.8,6,2,85.7,15,2,73.4,13,1,37.3,7,4,59.3,14,1,58.1,16,3,47.8,14,4,39.7,11,0,7.2,2,1,19.9,6,2,33.1,7,7,58.8,9,1,41.2,4,2,84.2,5,0,,0,17,31.9,44,20,50.7,122
2020-11-25,Dorset,0,18.9,3,0,10.3,2,0,48.8,10,0,78.8,15,3,87.8,13,1,53.7,9,2,85.7,15,3,73.4,13,2,64.0,12,2,46.6,11,2,79.9,22,0,47.8,14,1,28.9,8,0,14.4,4,1,19.9,6,1,23.6,5,0,13.1,2,0,41.2,4,0,67.4,4,0,,0,3,24.0,33,15,57.7,139
2020-11-24,Dorset,0,25.2,4,1,15.5,3,2,48.8,10,0,78.8,15,0,74.3,11,0,65.7,11,2,80.0,14,1,62.1,11,1,58.6,11,1,50.8,12,0,79.9,22,4,68.3,20,3,46.9,13,0,28.7,8,2,23.3,7,2,23.6,5,1,19.6,3,0,72.1,7,1,67.4,4,0,,0,9,34.1,47,12,59.8,144
2020-11-23,Dorset,1,31.5,5,0,15.5,3,0,48.8,10,5,84.0,16,3,114.8,17,4,83.6,14,2,85.7,15,3,62.1,11,2,74.6,14,2,55.1,13,3,90.8,25,3,68.3,20,2,50.5,14,1,28.7,8,0,16.6,5,1,23.6,5,0,26.1,4,0,92.6,9,2,50.5,3,0,,0,6,34.8,48,28,67.7,163
2020-11-22,Dorset,0,37.8,6,1,15.5,3,1,48.8,10,2,68.3,13,0,108.0,16,1,65.7,11,3,108.6,19,1,67.8,12,1,90.6,17,2,63.5,15,1,98.0,27,1,78.5,23,1,79.4,22,0,35.9,10,0,29.9,9,1,23.6,5,0,39.2,6,0,102.9,10,0,67.4,4,0,,0,2,47.9,66,14,71.4,172
2020-11-21,Dorset,0,50.4,8,0,20.7,4,3,43.9,9,1,63.0,12,1,135.1,20,0,65.7,11,2,91.4,16,0,90.3,16,0,101.3,19,0,67.8,16,3,112.5,31,1,85.4,25,0,97.4,27,0,39.5,11,0,29.9,9,0,18.9,4,0,39.2,6,0,102.9,10,0,84.2,5,0,,0,0,52.3,72,11,77.7,187
2020-11-20,Dorset,0,56.7,9,0,25.8,5,3,39.1,8,2,78.8,15,1,182.3,27,0,83.6,14,2,97.2,17,3,101.6,18,0,133.2,25,3,80.5,19,6,116.2,32,2,102.4,30,0,108.2,30,1,39.5,11,2,29.9,9,0,28.3,6,1,58.8,9,3,144.1,14,0,84.2,5,0,,0,7,61.0,84,22,91.0,219
2020-11-19,Dorset,2,63.0,10,0,25.8,5,1,29.3,6,5,89.3,17,5,236.4,35,3,95.5,16,2,85.7,15,2,101.6,18,6,143.9,27,1,101.7,24,7,119.8,33,3,116.1,34,1,111.8,31,2,39.5,11,1,23.3,7,0,33.1,7,0,52.3,8,1,113.2,11,1,84.2,5,0,,0,6,58.1,80,37,99.7,240
2020-11-18,Dorset,1,50.4,8,1,36.2,7,0,34.2,7,0,78.8,15,1,263.4,39,3,89.6,15,1,91.4,16,1,96.0,17,1,127.9,24,3,114.4,27,2,101.6,28,6,116.1,34,6,115.5,32,4,35.9,10,2,19.9,6,1,37.8,8,1,58.8,9,3,123.5,12,0,101.1,6,0,,0,17,60.2,83,20,98.4,237
2020-11-17,Dorset,1,63.0,10,1,31.0,6,2,39.1,8,1,110.3,21,6,303.9,45,3,101.5,17,3,114.3,20,1,112.9,20,4,149.2,28,2,114.4,27,3,116.2,32,4,122.9,36,4,101.0,28,0,28.7,8,0,16.6,5,2,42.5,9,2,58.8,9,2,154.4,15,0,202.2,12,0,,0,10,62.4,86,31,112.2,270
2020-11-16,Dorset,2,88.2,14,0,25.8,5,0,29.3,6,2,126.0,24,2,310.6,46,1,119.4,20,6,125.7,22,4,129.9,23,5,149.2,28,4,135.5,32,5,127.1,35,6,133.2,39,10,104.6,29,3,50.3,14,4,23.3,7,1,37.8,8,2,58.8,9,1,154.4,15,3,252.7,15,0,,0,24,70.4,97,37,122.1,294
2020-11-15,Dorset,2,94.5,15,2,51.6,10,0,34.2,7,1,141.8,27,4,378.2,56,1,143.3,24,0,114.3,20,5,141.1,25,3,143.9,27,3,144.0,34,5,152.5,42,3,143.4,42,6,83.0,23,1,50.3,14,0,16.6,5,0,33.1,7,0,58.8,9,0,154.4,15,1,219.0,13,0,,0,8,62.4,86,29,136.7,329
2020-11-14,Dorset,1,94.5,15,1,41.3,8,2,39.1,8,4,162.8,31,8,405.2,60,3,137.3,23,3,137.2,24,2,135.5,24,6,143.9,27,3,144.0,34,4,141.6,39,6,146.8,43,3,64.9,18,0,53.9,15,0,23.3,7,2,33.1,7,3,71.9,11,4,175.0,17,0,202.2,12,0,,0,12,63.2,87,43,139.6,336
2020-11-13,Dorset,1,88.2,14,0,36.2,7,1,29.3,6,4,173.3,33,9,384.9,57,2,125.4,21,0,142.9,25,3,135.5,24,2,133.2,25,8,152.5,36,7,148.8,41,6,143.4,42,1,75.8,21,1,57.5,16,0,26.6,8,1,28.3,6,0,52.3,8,0,133.8,13,0,219.0,13,0,,0,3,61.7,85,43,137.5,331
2020-11-12,Dorset,0,81.9,13,2,36.2,7,2,24.4,5,3,162.8,31,9,364.7,54,2,149.3,25,3,154.3,27,1,124.2,22,3,143.9,27,4,144.0,34,2,141.6,39,3,133.2,39,2,79.4,22,1,71.8,20,0,36.6,11,1,33.1,7,1,65.3,10,2,144.1,14,2,219.0,13,0,,0,9,70.4,97,34,134.2,323
2020-11-11,Dorset,3,88.2,14,0,36.2,7,1,24.4,5,6,157.5,30,7,337.7,50,5,155.2,26,5,160.0,28,4,146.8,26,5,159.9,30,3,135.5,32,6,174.2,48,8,160.5,47,2,86.6,24,2,68.2,19,1,39.9,12,2,42.5,9,1,58.8,9,6,144.1,14,6,202.2,12,0,,1,20,71.9,99,53,142.9,344
2020-11-10,Dorset,5,81.9,13,0,36.2,7,0,24.4,5,4,147.0,28,7,324.1,48,6,161.2,27,5,148.6,26,4,163.7,29,4,159.9,30,7,131.3,31,6,170.6,47,7,153.6,45,5,97.4,27,6,61.1,17,2,39.9,12,1,33.1,7,2,58.8,9,2,92.6,9,3,168.5,10,0,,1,21,66.1,91,55,140.0,337
2020-11-09,Dorset,3,56.7,9,5,36.2,7,1,24.4,5,5,152.3,29,12,344.4,51,5,137.3,23,4,142.9,25,6,175.0,31,4,165.2,31,6,110.1,26,12,163.4,45,9,143.4,42,4,104.6,29,3,39.5,11,2,36.6,11,0,28.3,6,2,58.8,9,1,82.4,8,1,151.6,9,0,,1,13,60.2,83,72,135.0,325
2020-11-08,Dorset,2,37.8,6,0,15.5,3,1,24.4,5,5,136.5,26,8,310.6,46,0,143.3,24,4,125.7,22,4,186.3,33,3,191.9,36,3,110.1,26,2,159.7,44,4,112.7,33,1,119.1,33,2,39.5,11,2,33.2,10,0,28.3,6,2,65.3,10,2,92.6,9,0,134.8,8,0,,1,9,63.2,87,36,126.7,305
2020-11-07,Dorset,0,25.2,4,0,15.5,3,0,19.5,4,6,110.3,21,5,263.4,39,1,155.2,26,4,108.6,19,2,163.7,29,4,186.5,35,5,110.1,26,6,152.5,42,5,102.4,30,6,126.3,35,1,39.5,11,1,26.6,8,1,28.3,6,0,52.3,8,0,82.4,8,1,151.6,9,0,,1,10,61.7,85,38,115.9,279
2020-11-06,Dorset,0,25.2,4,0,25.8,5,0,24.4,5,2,78.8,15,6,243.1,36,6,161.2,27,2,91.4,16,1,192.0,34,4,170.5,32,6,101.7,24,5,134.3,37,3,92.2,27,2,122.7,34,5,46.7,13,3,26.6,8,2,28.3,6,2,52.3,8,1,92.6,9,0,151.6,9,0,,1,15,63.2,87,35,109.2,263
2020-11-05,Dorset,1,31.5,5,2,31.0,6,2,29.3,6,2,84.0,16,5,216.1,32,3,167.2,28,4,97.2,17,5,192.0,34,6,170.5,32,2,97.4,23,11,134.3,37,11,109.3,32,4,119.1,33,0,35.9,10,1,36.6,11,3,23.6,5,0,65.3,10,2,82.4,8,1,168.5,10,1,,1,11,63.2,87,55,111.7,269
2020-11-04,Dorset,2,25.2,4,0,25.8,5,1,19.5,4,4,89.3,17,5,222.9,33,6,179.1,30,3,102.9,18,7,175.0,31,5,154.6,29,2,127.1,30,5,130.7,36,6,95.6,28,5,108.2,30,0,39.5,11,1,39.9,12,0,33.1,7,1,71.9,11,1,72.1,7,4,168.5,10,0,,0,12,63.9,88,46,110.1,265
2020-11-03,Dorset,1,18.9,3,0,31.0,6,0,24.4,5,5,126.0,24,10,209.3,31,2,161.2,27,4,102.9,18,6,146.8,26,5,154.6,29,2,148.2,35,4,130.7,36,4,92.2,27,7,108.2,30,0,39.5,11,1,36.6,11,0,37.8,8,2,65.3,10,1,102.9,10,2,151.6,9,0,,0,13,64.6,89,43,110.9,267
2020-11-02,Dorset,0,12.6,2,1,36.2,7,1,43.9,9,2,126.0,24,7,182.3,27,6,161.2,27,1,102.9,18,8,124.2,22,9,165.2,31,6,152.5,36,11,134.3,37,0,95.6,28,8,101.0,28,3,46.7,13,1,39.9,12,0,61.4,13,3,65.3,10,2,102.9,10,0,134.8,8,0,,0,17,68.2,94,52,111.3,268
2020-11-01,Dorset,0,18.9,3,0,36.2,7,0,53.7,11,0,157.5,30,1,189.1,28,2,137.3,23,1,125.7,22,0,79.0,14,2,133.2,25,3,165.2,39,0,116.2,32,1,119.5,35,3,93.8,26,2,57.5,16,0,39.9,12,0,61.4,13,0,45.7,7,1,113.2,11,1,168.5,10,0,,1,7,69.0,95,10,112.2,270
2020-10-31,Dorset,0,25.2,4,2,36.2,7,1,58.6,12,0,178.5,34,2,202.6,30,2,131.3,22,1,125.7,22,7,90.3,16,1,133.2,25,3,173.7,41,1,134.3,37,2,126.3,37,5,93.8,26,3,53.9,15,1,39.9,12,1,66.1,14,0,45.7,7,1,113.2,11,1,151.6,9,0,,1,12,68.2,94,22,119.6,288
2020-10-30,Dorset,1,25.2,4,1,31.0,6,1,58.6,12,3,215.3,41,2,209.3,31,7,131.3,22,3,131.5,23,1,62.1,11,4,143.9,27,5,173.7,41,5,130.7,36,8,126.3,37,1,75.8,21,2,50.3,14,6,43.2,13,1,61.4,13,4,52.3,8,0,113.2,11,1,151.6,9,0,,1,15,64.6,89,41,121.3,292
2020-10-29,Dorset,0,37.8,6,1,25.8,5,0,63.5,13,3,225.8,43,6,236.4,35,5,119.4,20,5,125.7,22,2,79.0,14,3,138.6,26,9,160.9,38,10,130.7,36,7,105.8,31,1,86.6,24,1,53.9,15,2,26.6,8,5,61.4,13,1,58.8,9,1,164.7,16,1,134.8,8,0,,2,12,67.5,93,51,120.9,291
2020-10-28,Dorset,1,50.4,8,1,36.2,7,2,73.2,15,11,257.3,49,3,222.9,33,3,107.5,18,3,120.0,21,2,112.9,20,5,133.2,25,7,144.0,34,5,130.7,36,5,99.0,29,5,93.8,26,0,57.5,16,0,26.6,8,1,42.5,9,0,52.3,8,4,164.7,16,3,151.6,9,0,,2,13,66.8,92,48,123.4,297
2020-10-27,Dorset,0,56.7,9,1,31.0,6,4,68.3,14,5,225.8,43,6,270.1,40,2,101.5,17,4,125.7,22,2,146.8,26,7,117.3,22,3,135.5,32,5,130.7,36,5,95.6,28,5,93.8,26,2,75.4,21,2,29.9,9,5,42.5,9,2,52.3,8,1,133.8,13,1,117.9,7,0,,2,18,67.5,93,44,123.4,297
2020-10-26,Dorset,1,63.0,10,1,25.8,5,3,58.6,12,8,231.0,44,8,249.9,37,2,125.4,21,5,131.5,23,0,141.1,25,3,101.3,19,9,135.5,32,6,145.2,40,7,102.4,30,6,97.4,27,6,71.8,20,1,23.3,7,0,23.6,5,0,58.8,9,3,123.5,12,2,168.5,10,1,,2,18,65.3,90,54,124.6,300
2020-10-25,Dorset,1,56.7,9,0,31.0,6,1,43.9,9,4,215.3,41,3,216.1,32,1,125.4,21,1,114.3,20,2,192.0,34,2,117.3,22,5,118.6,28,5,156.1,43,3,102.4,30,3,97.4,27,1,61.1,17,0,23.3,7,1,42.5,9,0,71.9,11,1,102.9,10,0,151.6,9,0,,1,6,65.3,90,28,123.0,296
2020-10-24,Dorset,0,50.4,8,1,31.0,6,1,53.7,11,7,215.3,41,3,209.3,31,2,119.4,20,2,120.0,21,2,192.0,34,3,122.6,23,3,114.4,27,0,163.4,45,2,95.6,28,0,93.8,26,2,61.1,17,2,29.9,9,0,37.8,8,1,78.4,12,1,92.6,9,1,151.6,9,0,,3,7,65.3,90,26,123.8,298
2020-10-23,Dorset,3,56.7,9,0,31.0,6,2,58.6,12,5,204.8,39,6,209.3,31,5,119.4,20,2,125.7,22,4,180.7,32,3,111.9,21,2,105.9,25,5,167.0,46,2,102.4,30,4,104.6,29,3,64.7,18,1,29.9,9,1,37.8,8,5,78.4,12,5,92.6,9,0,134.8,8,1,,3,19,67.5,93,40,123.0,296
2020-10-22,Dorset,2,37.8,6,3,41.3,8,2,53.7,11,9,199.5,38,4,182.3,27,3,95.5,16,4,125.7,22,8,163.7,29,2,101.3,19,5,105.9,25,10,156.1,43,5,105.8,31,3,97.4,27,2,53.9,15,2,29.9,9,1,33.1,7,0,45.7,7,1,61.8,6,2,168.5,10,0,,2,11,58.8,81,57,115.1,277
2020-10-21,Dorset,2,31.5,5,0,25.8,5,1,58.6,12,5,178.5,34,10,168.8,25,2,89.6,15,4,102.9,18,8,135.5,24,2,95.9,18,5,88.9,21,5,127.1,35,4,92.2,27,5,93.8,26,5,57.5,16,1,23.3,7,1,28.3,6,0,52.3,8,1,51.5,5,1,202.2,12,0,,2,14,58.1,80,48,100.1,241
2020-10-20,Dorset,1,31.5,5,0,36.2,7,2,68.3,14,6,173.3,33,3,148.6,22,6,83.6,14,5,97.2,17,1,124.2,22,4,90.6,17,3,80.5,19,9,119.8,33,7,88.8,26,6,83.0,23,1,39.5,11,0,23.3,7,1,28.3,6,3,52.3,8,0,41.2,4,4,269.5,16,0,,2,15,54.4,75,47,96.0,231
