date,areaName,cases_00_04,rollingRate_00_04,rollingSum_00_04,cases_05_09,rollingRate_05_09,rollingSum_05_09,cases_10_14,rollingRate_10_14,rollingSum_10_14,cases_15_19,rollingRate_15_19,rollingSum_15_19,cases_20_24,rollingRate_20_24,rollingSum_20_24,cases_25_29,rollingRate_25_29,rollingSum_25_29,cases_30_34,rollingRate_30_34,rollingSum_30_34,cases_35_39,rollingRate_35_39,rollingSum_35_39,cases_40_44,rollingRate_40_44,rollingSum_40_44,cases_45_49,rollingRate_45_49,rollingSum_45_49,cases_50_54,rollingRate_50_54,rollingSum_50_54,cases_55_59,rollingRate_55_59,rollingSum_55_59,cases_60_64,rollingRate_60_64,rollingSum_60_64,cases_65_69,rollingRate_65_69,rollingSum_65_69,cases_70_74,rollingRate_70_74,rollingSum_70_74,cases_75_79,rollingRate_75_79,rollingSum_75_79,cases_80_84,rollingRate_80_84,rollingSum_80_84,cases_85_89,rollingRate_85_89,rollingSum_85_89,cases_90+,rollingRate_90+,rollingSum_90+,cases_unassigned,rollingRate_unassigned,rollingSum_unassigned,cases_60+,rollingRate_60+,rollingSum_60+,cases_00_59,rollingRate_00_59,rollingSum_00_59
2020-12-27,"Bournemouth, Christchurch and Poole",6,138.1,28,4,79.6,18,4,141.2,30,7,247.4,52,25,479.4,128,22,549.1,125,28,530.4,127,21,369.7,97,11,311.2,74,16,249.9,64,22,362.0,98,11,264.6,68,8,212.9,47,7,103.5,22,7,119.0,27,5,76.2,12,1,135.3,17,1,207.9,18,0,518.1,28,0,,2,29,157.8,171,177,317.5,911
2020-12-26,"Bournemouth, Christchurch and Poole",10,113.4,23,4,84.0,19,3,136.5,29,13,237.9,50,28,430.7,115,20,492.0,112,16,451.1,108,15,331.6,87,14,290.1,69,11,234.3,60,16,339.8,92,10,249.1,64,14,181.2,40,3,89.4,19,4,110.2,25,2,50.8,8,1,159.2,20,3,231.0,20,3,536.6,29,0,,2,30,148.6,161,160,289.2,830
2020-12-25,"Bournemouth, Christchurch and Poole",3,74.0,15,0,66.3,15,3,141.2,30,5,195.1,41,7,359.6,96,9,439.3,100,4,413.5,99,8,274.4,72,4,239.7,57,2,207.0,53,7,299.2,81,2,217.9,56,3,131.4,29,1,80.0,17,1,105.8,24,1,44.5,7,1,151.2,19,1,219.5,19,7,481.1,26,0,,2,15,130.1,141,54,249.9,717
2020-12-24,"Bournemouth, Christchurch and Poole",2,74.0,15,2,70.8,16,4,141.2,30,5,180.8,38,9,400.8,107,19,430.5,98,13,434.3,104,10,285.9,75,7,243.9,58,5,230.4,59,4,288.1,78,10,233.5,60,1,145.0,32,1,98.8,21,3,105.8,24,1,44.5,7,5,167.2,21,4,265.7,23,4,481.1,26,0,,3,19,142.1,154,90,258.2,741
2020-12-23,"Bournemouth, Christchurch and Poole",3,64.1,13,4,66.3,15,3,127.1,27,6,180.8,38,25,408.3,109,23,404.1,92,20,430.2,103,16,270.6,71,11,222.9,53,9,234.3,60,19,299.2,81,14,225.7,58,8,163.1,36,3,103.5,22,3,97.0,22,3,63.5,10,3,159.2,20,3,254.1,22,13,536.6,29,0,,3,36,148.6,161,153,252.0,723
2020-12-22,"Bournemouth, Christchurch and Poole",4,59.2,12,3,57.5,13,6,183.5,39,8,161.8,34,19,382.0,102,16,373.4,85,24,400.9,96,15,255.4,67,17,222.9,53,10,234.3,60,12,273.3,74,15,198.5,51,6,145.0,32,5,94.1,20,7,88.2,20,0,50.8,8,3,143.3,18,5,254.1,22,1,351.6,19,2,,3,27,128.3,139,151,240.1,689
2020-12-21,"Bournemouth, Christchurch and Poole",0,54.3,11,1,44.2,10,7,169.4,36,8,142.7,30,15,344.6,92,16,355.8,81,22,363.3,87,12,217.3,57,10,172.4,41,11,214.8,55,18,247.5,67,6,147.9,38,7,131.4,29,2,80.0,17,2,61.7,14,0,57.2,9,3,143.3,18,1,242.6,21,0,351.6,19,0,,1,15,117.2,127,126,211.2,606
2020-12-20,"Bournemouth, Christchurch and Poole",1,59.2,12,5,48.7,11,3,160.0,34,5,109.4,23,12,325.9,87,9,303.1,69,9,288.2,69,11,209.6,55,6,172.4,41,12,203.0,52,16,210.5,57,7,163.4,42,1,117.8,26,4,70.6,15,5,61.7,14,1,63.5,10,4,151.2,19,3,231.0,20,1,388.6,21,0,,1,19,115.3,125,96,192.7,553
2020-12-19,"Bournemouth, Christchurch and Poole",2,54.3,11,0,31.0,7,4,155.3,33,4,90.4,19,9,307.1,82,8,294.3,67,7,258.9,62,0,186.8,49,2,176.6,42,4,175.7,45,5,166.2,45,2,147.9,38,3,122.3,27,1,61.2,13,3,44.1,10,1,57.2,9,0,135.3,17,2,207.9,18,0,370.1,20,0,,1,10,105.2,114,47,174.6,501
2020-12-18,"Bournemouth, Christchurch and Poole",3,49.3,10,1,35.4,8,3,150.6,32,2,99.9,21,18,307.1,82,7,281.1,64,9,267.3,64,11,202.0,53,5,180.8,43,8,164.0,42,4,166.2,45,6,147.9,38,6,122.3,27,5,61.2,13,1,39.7,9,1,50.8,8,3,135.3,17,5,196.4,17,7,388.6,21,1,,1,28,103.3,112,78,175.3,503
2020-12-17,"Bournemouth, Christchurch and Poole",0,49.3,10,1,44.2,10,1,145.9,31,5,104.7,22,11,265.9,71,13,276.7,63,12,238.1,57,6,186.8,49,2,193.4,46,6,132.8,34,7,177.3,48,8,144.0,37,5,108.7,24,2,37.6,8,1,48.5,11,4,69.9,11,4,111.4,14,3,150.2,13,7,314.6,17,0,,0,26,90.4,98,72,166.6,478
2020-12-16,"Bournemouth, Christchurch and Poole",2,49.3,10,2,39.8,9,15,160.0,34,2,85.6,18,18,236.0,63,16,241.6,55,13,200.5,48,12,186.8,49,11,210.3,50,9,121.0,31,12,158.8,43,7,132.3,34,4,95.1,21,1,32.9,7,1,44.1,10,1,44.5,7,1,95.5,12,3,150.2,13,3,222.1,12,0,,0,14,75.7,82,119,154.7,444
2020-12-15,"Bournemouth, Christchurch and Poole",3,44.4,9,0,35.4,8,3,98.8,21,4,85.6,18,9,187.3,50,12,202.1,46,15,154.5,37,5,141.0,37,5,172.4,41,5,89.8,23,5,121.9,33,2,109.0,28,3,90.6,20,2,32.9,7,1,48.5,11,1,50.8,8,3,95.5,12,4,115.5,10,1,296.1,16,0,,0,15,77.5,84,68,122.3,351
2020-12-14,"Bournemouth, Christchurch and Poole",1,34.5,7,2,48.7,11,5,94.1,20,1,80.9,17,10,164.8,44,4,180.1,41,4,116.9,28,10,133.4,35,10,172.4,41,8,78.1,20,8,114.5,31,10,101.2,26,4,77.0,17,0,28.2,6,2,48.5,11,1,44.5,7,4,71.6,9,0,69.3,6,2,296.1,16,0,,0,13,66.4,72,73,111.9,321
2020-12-13,"Bournemouth, Christchurch and Poole",0,39.5,8,1,39.8,9,2,94.1,20,1,104.7,22,7,134.8,36,7,184.5,42,2,125.3,30,5,122.0,32,7,134.6,32,5,70.3,18,4,88.6,24,3,70.0,18,2,72.5,16,2,37.6,8,1,39.7,9,0,50.8,8,2,79.6,10,1,92.4,8,0,259.1,14,0,,0,8,67.4,73,44,101.4,291
2020-12-12,"Bournemouth, Christchurch and Poole",1,44.4,9,1,39.8,9,3,89.4,19,6,114.2,24,9,119.9,32,5,153.7,35,9,121.1,29,4,114.4,30,3,117.7,28,1,70.3,18,5,81.3,22,2,62.3,16,3,63.4,14,1,37.6,8,2,39.7,9,0,50.8,8,0,87.6,11,1,92.4,8,1,259.1,14,0,,0,8,66.4,72,49,94.4,271
2020-12-11,"Bournemouth, Christchurch and Poole",3,44.4,9,3,39.8,9,2,84.7,18,3,104.7,22,7,89.9,24,6,149.3,34,2,87.7,21,7,99.1,26,8,109.3,26,0,74.2,19,7,70.2,19,5,66.2,17,3,63.4,14,0,37.6,8,3,30.9,7,4,63.5,10,0,95.5,12,1,92.4,8,3,240.6,13,0,,0,14,66.4,72,53,85.0,244
2020-12-10,"Bournemouth, Christchurch and Poole",0,34.5,7,0,39.8,9,4,84.7,18,1,99.9,21,3,74.9,20,5,127.4,29,3,96.1,23,6,80.0,21,6,75.7,18,3,85.9,22,2,51.7,14,5,50.6,13,2,58.9,13,1,47.1,10,0,17.6,4,0,44.5,7,2,95.5,12,3,92.4,8,2,185.0,10,0,,0,10,59.1,64,38,74.9,215
2020-12-09,"Bournemouth, Christchurch and Poole",1,34.5,7,1,39.8,9,2,80.0,17,2,114.2,24,5,78.7,21,7,114.2,26,2,96.1,23,0,72.4,19,2,63.1,15,1,78.1,20,2,55.4,15,1,46.7,12,3,67.9,15,1,47.1,10,2,17.6,4,2,44.5,7,1,79.6,10,0,57.8,5,7,166.5,9,0,,0,16,55.4,60,26,72.5,208
2020-12-08,"Bournemouth, Christchurch and Poole",1,29.6,6,3,39.8,9,2,70.6,15,3,114.2,24,3,71.2,19,7,114.2,26,6,108.6,26,3,91.5,24,5,63.1,15,2,78.1,20,3,66.5,18,0,46.7,12,0,58.9,13,1,47.1,10,1,17.6,4,0,31.8,5,0,71.6,9,0,57.8,5,1,37.0,2,0,,0,3,44.3,48,38,74.6,214
2020-12-07,"Bournemouth, Christchurch and Poole",2,24.7,5,0,26.5,6,5,70.6,15,6,118.9,25,2,71.2,19,5,87.9,20,6,100.2,24,7,87.7,23,1,63.1,15,6,85.9,22,1,73.9,20,2,50.6,13,3,63.4,14,2,42.4,9,0,13.2,3,2,31.8,5,5,71.6,9,2,57.8,5,0,37.0,2,0,,0,14,43.4,47,43,72.1,207
2020-12-06,"Bournemouth, Christchurch and Poole",1,29.6,6,1,26.5,6,1,56.5,12,3,109.4,23,3,78.7,21,0,79.1,18,1,100.2,24,3,72.4,19,3,84.1,20,5,82.0,21,2,85.0,23,1,54.5,14,0,67.9,15,2,32.9,7,1,30.9,7,0,25.4,4,3,39.8,5,1,57.8,5,0,55.5,3,0,,0,7,42.4,46,24,72.1,207
2020-12-05,"Bournemouth, Christchurch and Poole",1,24.7,5,1,26.5,6,2,56.5,12,4,123.7,26,1,67.4,18,4,87.9,20,1,104.4,25,0,61.0,16,1,84.1,20,2,78.1,20,2,81.3,22,3,58.4,15,3,77.0,17,1,37.6,8,0,26.5,6,2,31.8,5,1,15.9,2,1,46.2,4,0,55.5,3,0,,0,8,41.5,45,22,71.4,205
2020-12-04,"Bournemouth, Christchurch and Poole",1,19.7,4,3,26.5,6,2,51.8,11,2,109.4,23,3,82.4,22,1,101.0,23,4,108.6,26,2,80.0,21,0,92.5,22,3,78.1,20,2,81.3,22,1,50.6,13,2,77.0,17,2,32.9,7,0,26.5,6,1,25.4,4,0,15.9,2,1,57.8,5,0,55.5,3,0,,0,6,40.6,44,24,74.2,213
2020-12-03,"Bournemouth, Christchurch and Poole",0,19.7,4,0,17.7,4,3,47.1,10,4,118.9,25,4,82.4,22,2,114.2,26,3,100.2,24,4,80.0,21,3,117.7,28,1,82.0,21,3,81.3,22,4,50.6,13,4,81.5,18,1,28.2,6,0,30.9,7,0,19.1,3,0,23.9,3,0,46.2,4,1,74.0,4,0,,0,6,41.5,45,31,76.7,220
2020-12-02,"Bournemouth, Christchurch and Poole",0,34.5,7,1,22.1,5,0,42.4,9,2,109.4,23,3,74.9,20,7,123.0,28,5,108.6,26,5,72.4,19,2,126.2,30,1,85.9,22,5,81.3,22,1,50.6,13,1,77.0,17,1,28.2,6,2,35.3,8,0,19.1,3,0,39.8,5,0,57.8,5,0,92.5,5,0,,0,4,45.2,49,32,78.1,224
2020-12-01,"Bournemouth, Christchurch and Poole",0,34.5,7,0,39.8,9,2,61.2,13,4,104.7,22,3,82.4,22,1,114.2,26,4,96.1,23,2,61.0,16,5,143.0,34,4,109.3,28,5,77.6,21,1,66.2,17,1,86.1,19,0,23.5,5,0,30.9,7,0,38.1,6,0,55.7,7,0,57.8,5,1,111.0,6,0,,0,2,50.8,55,31,82.9,238
2020-11-30,"Bournemouth, Christchurch and Poole",3,44.4,9,0,66.3,15,2,70.6,15,4,109.4,23,4,82.4,22,3,109.8,25,6,112.8,27,3,80.0,21,6,155.6,37,5,113.2,29,4,73.9,20,3,66.2,17,4,99.7,22,0,23.5,5,4,39.7,9,1,50.8,8,1,55.7,7,2,104.0,9,1,111.0,6,0,,0,13,60.9,66,43,90.6,260
2020-11-29,"Bournemouth, Christchurch and Poole",0,29.6,6,1,75.2,17,1,80.0,17,6,109.4,23,0,86.1,23,2,105.4,24,2,100.2,24,0,80.0,21,3,159.8,38,4,101.5,26,1,73.9,20,2,73.9,19,2,99.7,22,3,37.6,8,0,35.3,8,1,69.9,11,0,71.6,9,0,80.9,7,0,185.0,10,0,,0,6,69.2,75,22,89.9,258
2020-11-28,"Bournemouth, Christchurch and Poole",0,29.6,6,1,70.8,16,1,84.7,18,1,95.2,20,5,101.1,27,7,109.8,25,2,91.9,22,5,91.5,24,3,155.6,37,2,89.8,23,2,81.3,22,1,77.8,20,3,104.2,23,0,32.9,7,0,39.7,9,1,63.5,10,1,95.5,12,2,92.4,8,0,203.6,11,0,,0,7,73.8,80,30,90.6,260
2020-11-27,"Bournemouth, Christchurch and Poole",1,39.5,8,1,66.3,15,1,89.4,19,4,95.2,20,3,101.1,27,4,79.1,18,2,91.9,22,2,102.9,27,6,151.4,36,4,93.7,24,2,73.9,20,1,89.5,23,3,99.7,22,1,42.4,9,1,48.5,11,0,63.5,10,1,95.5,12,0,80.9,7,1,203.6,11,0,,0,7,75.7,82,31,90.3,259
2020-11-26,"Bournemouth, Christchurch and Poole",3,54.3,11,1,61.9,14,2,84.7,18,2,80.9,17,2,138.6,37,4,92.2,21,5,100.2,24,2,122.0,32,5,138.8,33,2,105.4,27,3,88.6,24,4,132.3,34,3,90.6,20,1,47.1,10,1,57.3,13,0,82.6,13,2,95.5,12,1,92.4,8,2,185.0,10,0,,0,10,79.4,86,35,101.8,292
