date,areaName,newDeaths28DaysByDeathDateAgeDemographics
2020-12-26,South West,"[{'age': '00_04', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '10_14', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '15_19', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '20_24', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '25_29', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '30_34', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '35_39', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '40_44', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '45_49', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '50_54', 'deaths': 0, 'rollingRate': 0.2, 'rollingSum': 1}, {'age': '55_59', 'deaths': 2, 'rollingRate': 0.8, 'rollingSum': 3}, {'age': '05_09', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '60_64', 'deaths': 0, 'rollingRate': 0.9, 'rollingSum': 3}, {'age': '65_69', 'deaths': 1, 'rollingRate': 1.8, 'rollingSum': 6}, {'age': '70_74', 'deaths': 2, 'rollingRate': 2.9, 'rollingSum': 10}, {'age': '75_79', 'deaths': 3, 'rollingRate': 8.4, 'rollingSum': 20}, {'age': '80_84', 'deaths': 2, 'rollingRate': 18.0, 'rollingSum': 31}, {'age': '85_89', 'deaths': 13, 'rollingRate': 33.1, 'rollingSum': 36}, {'age': '90+', 'deaths': 3, 'rollingRate': 74.0, 'rollingSum': 49}, {'age': '60+', 'deaths': 24, 'rollingRate': 9.7, 'rollingSum': 155}, {'age': '00_59', 'deaths': 2, 'rollingRate': 0.1, 'rollingSum': 4}]"
2020-12-25,South West,"[{'age': '00_04', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '10_14', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '15_19', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '20_24', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '25_29', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '30_34', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '35_39', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '40_44', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '45_49', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '50_54', 'deaths': 0, 'rollingRate': 0.5, 'rollingSum': 2}, {'age': '55_59', 'deaths': 1, 'rollingRate': 0.30000000000000004, 'rollingSum': 1}, {'age': '05_09', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '60_64', 'deaths': 0, 'rollingRate': 1.2, 'rollingSum': 4}, {'age': '65_69', 'deaths': 2, 'rollingRate': 2.4, 'rollingSum': 8}, {'age': '70_74', 'deaths': 2, 'rollingRate': 2.6, 'rollingSum': 9}, {'age': '75_79', 'deaths': 6, 'rollingRate': 8.0, 'rollingSum': 19}, {'age': '80_84', 'deaths': 4, 'rollingRate': 21.0, 'rollingSum': 36}, {'age': '85_89', 'deaths': 4, 'rollingRate': 26.7, 'rollingSum': 29}, {'age': '90+', 'deaths': 7, 'rollingRate': 77.1, 'rollingSum': 51}, {'age': '60+', 'deaths': 25, 'rollingRate': 9.8, 'rollingSum': 156}, {'age': '00_59', 'deaths': 1, 'rollingRate': 0.1, 'rollingSum': 3}]"
2020-12-24,South West,"[{'age': '00_04', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '10_14', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '15_19', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '20_24', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '25_29', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '30_34', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '35_39', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '40_44', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '45_49', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '50_54', 'deaths': 0, 'rollingRate': 0.5, 'rollingSum': 2}, {'age': '55_59', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '05_09', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '60_64', 'deaths': 0, 'rollingRate': 1.2, 'rollingSum': 4}, {'age': '65_69', 'deaths': 2, 'rollingRate': 1.8, 'rollingSum': 6}, {'age': '70_74', 'deaths': 2, 'rollingRate': 2.4, 'rollingSum': 8}, {'age': '75_79', 'deaths': 2, 'rollingRate': 6.3, 'rollingSum': 15}, {'age': '80_84', 'deaths': 5, 'rollingRate': 21.0, 'rollingSum': 36}, {'age': '85_89', 'deaths': 7, 'rollingRate': 27.6, 'rollingSum': 30}, {'age': '90+', 'deaths': 6, 'rollingRate': 74.0, 'rollingSum': 49}, {'age': '60+', 'deaths': 24, 'rollingRate': 9.3, 'rollingSum': 148}, {'age': '00_59', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 2}]"
2020-12-23,South West,"[{'age': '00_04', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '10_14', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '15_19', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '20_24', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '25_29', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '30_34', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '35_39', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '40_44', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '45_49', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '50_54', 'deaths': 0, 'rollingRate': 0.5, 'rollingSum': 2}, {'age': '55_59', 'deaths': 0, 'rollingRate': 0.30000000000000004, 'rollingSum': 1}, {'age': '05_09', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '60_64', 'deaths': 0, 'rollingRate': 1.2, 'rollingSum': 4}, {'age': '65_69', 'deaths': 0, 'rollingRate': 1.2, 'rollingSum': 4}, {'age': '70_74', 'deaths': 0, 'rollingRate': 2.4, 'rollingSum': 8}, {'age': '75_79', 'deaths': 2, 'rollingRate': 7.2, 'rollingSum': 17}, {'age': '80_84', 'deaths': 4, 'rollingRate': 21.5, 'rollingSum': 37}, {'age': '85_89', 'deaths': 5, 'rollingRate': 30.3, 'rollingSum': 33}, {'age': '90+', 'deaths': 7, 'rollingRate': 78.6, 'rollingSum': 52}, {'age': '60+', 'deaths': 18, 'rollingRate': 9.7, 'rollingSum': 155}, {'age': '00_59', 'deaths': 0, 'rollingRate': 0.1, 'rollingSum': 3}]"
2020-12-22,South West,"[{'age': '00_04', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '10_14', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '15_19', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '20_24', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '25_29', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '30_34', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '35_39', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '40_44', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '45_49', 'deaths': 0, 'rollingRate': 0.30000000000000004, 'rollingSum': 1}, {'age': '50_54', 'deaths': 1, 'rollingRate': 0.5, 'rollingSum': 2}, {'age': '55_59', 'deaths': 0, 'rollingRate': 0.30000000000000004, 'rollingSum': 1}, {'age': '05_09', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '60_64', 'deaths': 1, 'rollingRate': 1.2, 'rollingSum': 4}, {'age': '65_69', 'deaths': 0, 'rollingRate': 1.5, 'rollingSum': 5}, {'age': '70_74', 'deaths': 1, 'rollingRate': 3.2, 'rollingSum': 11}, {'age': '75_79', 'deaths': 1, 'rollingRate': 6.7, 'rollingSum': 16}, {'age': '80_84', 'deaths': 6, 'rollingRate': 21.0, 'rollingSum': 36}, {'age': '85_89', 'deaths': 2, 'rollingRate': 27.6, 'rollingSum': 30}, {'age': '90+', 'deaths': 8, 'rollingRate': 81.6, 'rollingSum': 54}, {'age': '60+', 'deaths': 19, 'rollingRate': 9.8, 'rollingSum': 156}, {'age': '00_59', 'deaths': 1, 'rollingRate': 0.1, 'rollingSum': 4}]"
2020-12-21,South West,"[{'age': '00_04', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '10_14', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '15_19', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '20_24', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '25_29', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '30_34', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '35_39', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '40_44', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '45_49', 'deaths': 0, 'rollingRate': 0.30000000000000004, 'rollingSum': 1}, {'age': '50_54', 'deaths': 0, 'rollingRate': 0.5, 'rollingSum': 2}, {'age': '55_59', 'deaths': 0, 'rollingRate': 0.30000000000000004, 'rollingSum': 1}, {'age': '05_09', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '60_64', 'deaths': 0, 'rollingRate': 1.4, 'rollingSum': 5}, {'age': '65_69', 'deaths': 1, 'rollingRate': 1.8, 'rollingSum': 6}, {'age': '70_74', 'deaths': 1, 'rollingRate': 3.8, 'rollingSum': 13}, {'age': '75_79', 'deaths': 4, 'rollingRate': 8.0, 'rollingSum': 19}, {'age': '80_84', 'deaths': 3, 'rollingRate': 19.8, 'rollingSum': 34}, {'age': '85_89', 'deaths': 5, 'rollingRate': 34.0, 'rollingSum': 37}, {'age': '90+', 'deaths': 13, 'rollingRate': 78.6, 'rollingSum': 52}, {'age': '60+', 'deaths': 27, 'rollingRate': 10.4, 'rollingSum': 166}, {'age': '00_59', 'deaths': 0, 'rollingRate': 0.1, 'rollingSum': 4}]"
2020-12-20,South West,"[{'age': '00_04', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '10_14', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '15_19', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '20_24', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '25_29', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '30_34', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '35_39', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '40_44', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '45_49', 'deaths': 0, 'rollingRate': 0.30000000000000004, 'rollingSum': 1}, {'age': '50_54', 'deaths': 0, 'rollingRate': 1.0, 'rollingSum': 4}, {'age': '55_59', 'deaths': 0, 'rollingRate': 0.30000000000000004, 'rollingSum': 1}, {'age': '05_09', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '60_64', 'deaths': 2, 'rollingRate': 1.4, 'rollingSum': 5}, {'age': '65_69', 'deaths': 0, 'rollingRate': 2.4, 'rollingSum': 8}, {'age': '70_74', 'deaths': 2, 'rollingRate': 4.4, 'rollingSum': 15}, {'age': '75_79', 'deaths': 2, 'rollingRate': 8.0, 'rollingSum': 19}, {'age': '80_84', 'deaths': 7, 'rollingRate': 19.8, 'rollingSum': 34}, {'age': '85_89', 'deaths': 0, 'rollingRate': 34.9, 'rollingSum': 38}, {'age': '90+', 'deaths': 5, 'rollingRate': 71.0, 'rollingSum': 47}, {'age': '60+', 'deaths': 18, 'rollingRate': 10.4, 'rollingSum': 166}, {'age': '00_59', 'deaths': 0, 'rollingRate': 0.1, 'rollingSum': 6}]"
2020-12-19,South West,"[{'age': '00_04', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '10_14', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '15_19', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '20_24', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '25_29', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '30_34', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '35_39', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '40_44', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '45_49', 'deaths': 0, 'rollingRate': 0.30000000000000004, 'rollingSum': 1}, {'age': '50_54', 'deaths': 1, 'rollingRate': 1.0, 'rollingSum': 4}, {'age': '55_59', 'deaths': 0, 'rollingRate': 0.30000000000000004, 'rollingSum': 1}, {'age': '05_09', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '60_64', 'deaths': 1, 'rollingRate': 0.9, 'rollingSum': 3}, {'age': '65_69', 'deaths': 3, 'rollingRate': 3.3, 'rollingSum': 11}, {'age': '70_74', 'deaths': 1, 'rollingRate': 4.4, 'rollingSum': 15}, {'age': '75_79', 'deaths': 2, 'rollingRate': 8.0, 'rollingSum': 19}, {'age': '80_84', 'deaths': 7, 'rollingRate': 17.5, 'rollingSum': 30}, {'age': '85_89', 'deaths': 6, 'rollingRate': 37.7, 'rollingSum': 41}, {'age': '90+', 'deaths': 5, 'rollingRate': 81.6, 'rollingSum': 54}, {'age': '60+', 'deaths': 25, 'rollingRate': 10.8, 'rollingSum': 173}, {'age': '00_59', 'deaths': 1, 'rollingRate': 0.1, 'rollingSum': 6}]"
2020-12-18,South West,"[{'age': '00_04', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '10_14', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '15_19', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '20_24', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '25_29', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '30_34', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '35_39', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '40_44', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '45_49', 'deaths': 0, 'rollingRate': 0.30000000000000004, 'rollingSum': 1}, {'age': '50_54', 'deaths': 0, 'rollingRate': 0.7000000000000001, 'rollingSum': 3}, {'age': '55_59', 'deaths': 0, 'rollingRate': 0.30000000000000004, 'rollingSum': 1}, {'age': '05_09', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '60_64', 'deaths': 0, 'rollingRate': 0.6000000000000001, 'rollingSum': 2}, {'age': '65_69', 'deaths': 0, 'rollingRate': 2.4, 'rollingSum': 8}, {'age': '70_74', 'deaths': 1, 'rollingRate': 4.4, 'rollingSum': 15}, {'age': '75_79', 'deaths': 2, 'rollingRate': 8.8, 'rollingSum': 21}, {'age': '80_84', 'deaths': 4, 'rollingRate': 15.7, 'rollingSum': 27}, {'age': '85_89', 'deaths': 5, 'rollingRate': 34.0, 'rollingSum': 37}, {'age': '90+', 'deaths': 5, 'rollingRate': 81.6, 'rollingSum': 54}, {'age': '60+', 'deaths': 17, 'rollingRate': 10.3, 'rollingSum': 164}, {'age': '00_59', 'deaths': 0, 'rollingRate': 0.1, 'rollingSum': 5}]"
2020-12-17,South West,"[{'age': '00_04', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '10_14', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '15_19', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '20_24', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '25_29', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '30_34', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '35_39', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '40_44', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '45_49', 'deaths': 0, 'rollingRate': 0.30000000000000004, 'rollingSum': 1}, {'age': '50_54', 'deaths': 0, 'rollingRate': 0.7000000000000001, 'rollingSum': 3}, {'age': '55_59', 'deaths': 1, 'rollingRate': 0.8, 'rollingSum': 3}, {'age': '05_09', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '60_64', 'deaths': 0, 'rollingRate': 0.6000000000000001, 'rollingSum': 2}, {'age': '65_69', 'deaths': 0, 'rollingRate': 2.4, 'rollingSum': 8}, {'age': '70_74', 'deaths': 2, 'rollingRate': 4.7, 'rollingSum': 16}, {'age': '75_79', 'deaths': 4, 'rollingRate': 8.8, 'rollingSum': 21}, {'age': '80_84', 'deaths': 6, 'rollingRate': 16.9, 'rollingSum': 29}, {'age': '85_89', 'deaths': 10, 'rollingRate': 38.6, 'rollingSum': 42}, {'age': '90+', 'deaths': 9, 'rollingRate': 86.1, 'rollingSum': 57}, {'age': '60+', 'deaths': 31, 'rollingRate': 10.9, 'rollingSum': 175}, {'age': '00_59', 'deaths': 1, 'rollingRate': 0.2, 'rollingSum': 7}]"
2020-12-16,South West,"[{'age': '00_04', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '10_14', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '15_19', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '20_24', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '25_29', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '30_34', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '35_39', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '40_44', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '45_49', 'deaths': 1, 'rollingRate': 0.30000000000000004, 'rollingSum': 1}, {'age': '50_54', 'deaths': 0, 'rollingRate': 0.7000000000000001, 'rollingSum': 3}, {'age': '55_59', 'deaths': 0, 'rollingRate': 0.5, 'rollingSum': 2}, {'age': '05_09', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '60_64', 'deaths': 0, 'rollingRate': 0.6000000000000001, 'rollingSum': 2}, {'age': '65_69', 'deaths': 1, 'rollingRate': 2.7, 'rollingSum': 9}, {'age': '70_74', 'deaths': 3, 'rollingRate': 4.7, 'rollingSum': 16}, {'age': '75_79', 'deaths': 1, 'rollingRate': 8.0, 'rollingSum': 19}, {'age': '80_84', 'deaths': 3, 'rollingRate': 15.7, 'rollingSum': 27}, {'age': '85_89', 'deaths': 2, 'rollingRate': 37.7, 'rollingSum': 41}, {'age': '90+', 'deaths': 9, 'rollingRate': 92.2, 'rollingSum': 61}, {'age': '60+', 'deaths': 19, 'rollingRate': 10.9, 'rollingSum': 175}, {'age': '00_59', 'deaths': 1, 'rollingRate': 0.1, 'rollingSum': 6}]"
2020-12-15,South West,"[{'age': '00_04', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '10_14', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '15_19', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '20_24', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '25_29', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '30_34', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '35_39', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '40_44', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '45_49', 'deaths': 0, 'rollingRate': 0.30000000000000004, 'rollingSum': 1}, {'age': '50_54', 'deaths': 1, 'rollingRate': 0.7000000000000001, 'rollingSum': 3}, {'age': '55_59', 'deaths': 0, 'rollingRate': 0.5, 'rollingSum': 2}, {'age': '05_09', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '60_64', 'deaths': 2, 'rollingRate': 1.2, 'rollingSum': 4}, {'age': '65_69', 'deaths': 1, 'rollingRate': 2.7, 'rollingSum': 9}, {'age': '70_74', 'deaths': 3, 'rollingRate': 4.1, 'rollingSum': 14}, {'age': '75_79', 'deaths': 4, 'rollingRate': 8.8, 'rollingSum': 21}, {'age': '80_84', 'deaths': 4, 'rollingRate': 16.9, 'rollingSum': 29}, {'age': '85_89', 'deaths': 9, 'rollingRate': 44.1, 'rollingSum': 48}, {'age': '90+', 'deaths': 6, 'rollingRate': 87.6, 'rollingSum': 58}, {'age': '60+', 'deaths': 29, 'rollingRate': 11.5, 'rollingSum': 183}, {'age': '00_59', 'deaths': 1, 'rollingRate': 0.1, 'rollingSum': 6}]"
