date,areaName,cases_00_04,rollingRate_00_04,rollingSum_00_04,cases_05_09,rollingRate_05_09,rollingSum_05_09,cases_10_14,rollingRate_10_14,rollingSum_10_14,cases_15_19,rollingRate_15_19,rollingSum_15_19,cases_20_24,rollingRate_20_24,rollingSum_20_24,cases_25_29,rollingRate_25_29,rollingSum_25_29,cases_30_34,rollingRate_30_34,rollingSum_30_34,cases_35_39,rollingRate_35_39,rollingSum_35_39,cases_40_44,rollingRate_40_44,rollingSum_40_44,cases_45_49,rollingRate_45_49,rollingSum_45_49,cases_50_54,rollingRate_50_54,rollingSum_50_54,cases_55_59,rollingRate_55_59,rollingSum_55_59,cases_60_64,rollingRate_60_64,rollingSum_60_64,cases_65_69,rollingRate_65_69,rollingSum_65_69,cases_70_74,rollingRate_70_74,rollingSum_70_74,cases_75_79,rollingRate_75_79,rollingSum_75_79,cases_80_84,rollingRate_80_84,rollingSum_80_84,cases_85_89,rollingRate_85_89,rollingSum_85_89,cases_90+,rollingRate_90+,rollingSum_90+,cases_unassigned,rollingRate_unassigned,rollingSum_unassigned,cases_60+,rollingRate_60+,rollingSum_60+,cases_00_59,rollingRate_00_59,rollingSum_00_59
2020-12-28,Sandwell,8,149.6,35,5,173.1,42,10,307.4,70,13,428.7,83,30,610.1,117,21,483.9,110,20,463.0,113,31,657.7,158,19,603.9,122,19,513.1,110,13,401.7,88,12,421.1,82,5,376.4,60,8,292.0,39,5,226.9,28,4,212.0,21,2,260.3,19,4,238.9,10,3,482.5,11,0,,1,31,287.9,188,201,429.8,1131
2020-12-27,Sandwell,5,128.2,30,5,185.5,45,7,294.2,67,10,423.6,82,12,542.3,104,19,497.1,113,26,446.6,109,34,607.8,146,20,613.8,124,16,527.1,113,19,410.8,90,22,462.2,90,13,414.1,66,7,254.5,34,3,243.1,30,4,201.9,20,2,301.4,22,0,215.1,9,1,482.5,11,0,,1,30,294.0,192,195,423.3,1114
2020-12-26,Sandwell,6,128.2,30,5,193.8,47,10,294.2,67,15,418.4,81,18,531.9,102,14,501.5,114,19,409.7,100,25,516.2,124,30,559.4,113,21,503.7,108,12,356.1,78,18,400.6,78,7,363.9,58,5,217.1,29,4,243.1,30,1,171.6,17,1,301.4,22,0,238.9,10,0,526.3,12,0,,2,18,272.6,178,193,396.7,1044
2020-12-25,Sandwell,3,106.9,25,5,193.8,47,7,281.1,64,7,366.7,71,7,485.0,93,7,488.3,111,9,381.1,93,12,453.7,109,12,480.2,97,7,461.8,99,3,333.2,73,7,328.7,64,5,345.1,55,2,217.1,29,1,259.3,32,1,171.6,17,2,301.4,22,0,238.9,10,1,570.2,13,0,,2,12,272.6,178,86,360.3,948
2020-12-24,Sandwell,2,98.3,23,8,185.5,45,8,272.3,62,8,392.6,76,19,516.3,99,9,514.6,117,12,430.2,105,22,453.7,109,22,475.2,96,17,475.7,102,9,369.8,81,8,333.8,65,6,357.6,57,6,217.1,29,5,275.5,34,1,201.9,20,3,315.1,23,2,262.8,11,1,570.2,13,0,,2,24,286.3,187,144,373.2,982
2020-12-23,Sandwell,5,94.0,22,7,173.1,42,12,254.7,58,14,387.4,75,20,474.6,91,25,523.4,119,14,442.5,108,13,416.3,100,10,485.1,98,15,471.1,101,20,374.3,82,8,344.1,67,9,338.8,54,7,187.2,25,5,259.3,32,7,191.8,19,6,287.7,21,2,238.9,10,2,526.3,12,0,,2,38,264.9,173,163,366.7,965
2020-12-22,Sandwell,6,89.8,21,7,148.4,36,16,228.4,52,16,361.6,70,11,412.0,79,15,492.7,112,13,434.3,106,21,420.4,101,9,495.0,100,15,457.1,98,12,351.5,77,7,344.1,67,15,332.5,53,4,149.7,20,5,251.2,31,3,131.2,13,3,232.9,17,2,215.1,9,3,614.0,14,1,,2,35,240.4,157,149,350.0,921
2020-12-21,Sandwell,3,94.0,22,8,152.5,37,7,215.2,49,12,351.2,68,17,412.0,79,24,475.1,108,16,454.8,111,19,374.6,90,21,514.8,104,22,461.8,99,15,328.7,72,20,354.4,69,11,269.8,43,3,164.7,22,7,226.9,28,3,161.5,16,5,219.2,16,3,286.7,12,3,657.9,15,0,,1,35,232.7,152,184,345.4,909
2020-12-20,Sandwell,5,98.3,23,7,136.0,33,7,241.5,55,9,335.7,65,10,406.8,78,20,422.3,96,17,450.7,110,12,341.3,82,9,465.3,94,11,419.8,90,7,305.9,67,10,292.7,57,5,244.7,39,2,172.2,23,3,202.6,25,1,151.4,15,2,164.4,12,1,238.9,10,2,614.0,14,1,,1,16,211.3,138,125,323.4,851
2020-12-19,Sandwell,1,85.5,20,5,119.6,29,7,241.5,55,5,320.2,62,9,380.7,73,11,356.3,81,12,422.0,103,10,328.9,79,14,450.5,91,12,396.5,85,7,292.2,64,4,261.9,51,4,251.0,40,5,172.2,23,6,210.7,26,1,161.5,16,1,219.2,16,0,262.8,11,1,570.2,13,0,,0,18,222.0,145,97,301.4,793
2020-12-18,Sandwell,1,89.8,21,3,98.9,24,5,232.8,53,12,330.6,64,13,365.0,70,13,338.7,77,21,438.4,107,12,312.2,75,11,415.8,84,10,373.1,80,11,278.5,61,8,272.2,53,7,244.7,39,2,149.7,20,3,170.2,21,4,171.6,17,3,205.5,15,1,310.6,13,1,526.3,12,0,,0,21,209.8,137,120,292.2,769
2020-12-17,Sandwell,1,98.3,23,5,103.1,25,4,263.5,60,7,304.8,59,11,344.2,66,11,321.1,73,15,401.5,98,13,303.9,73,24,386.1,78,16,363.8,78,10,269.3,59,10,277.3,54,3,225.9,36,2,142.2,19,3,186.4,23,0,151.4,15,1,178.1,13,1,334.5,14,0,614.0,14,0,,0,10,205.2,134,127,283.5,746
2020-12-16,Sandwell,4,106.9,25,1,94.8,23,6,267.9,61,9,315.1,61,8,307.7,59,18,290.3,66,12,368.8,90,14,303.9,73,12,321.8,65,12,340.5,73,15,251.1,55,8,256.8,50,8,238.4,38,2,134.8,18,4,178.3,22,1,181.7,18,2,191.8,14,1,358.4,15,4,657.9,15,0,,0,22,214.4,140,119,266.4,701
2020-12-15,Sandwell,7,89.8,21,8,111.3,27,13,263.5,60,14,309.9,60,11,323.3,62,11,241.9,55,18,372.9,91,10,287.2,69,13,297.0,60,16,331.2,71,7,246.5,54,9,246.5,48,5,200.8,32,6,142.2,19,2,170.2,21,6,191.8,19,2,164.4,12,5,334.5,14,4,482.5,11,0,,0,30,196.0,128,137,257.7,678
2020-12-14,Sandwell,4,59.8,14,4,86.6,21,13,241.5,55,9,273.8,53,16,318.1,61,12,233.1,53,15,336.0,82,11,283.1,68,11,292.1,59,13,284.5,61,10,232.8,51,8,210.6,41,7,213.3,34,4,104.8,14,4,178.3,22,2,131.2,13,1,191.8,14,1,262.8,11,2,350.9,8,0,,0,21,177.6,116,126,235.2,619
2020-12-13,Sandwell,2,47.0,11,3,74.2,18,7,206.4,47,6,268.6,52,5,260.7,50,5,202.3,46,10,307.3,75,9,270.6,65,6,292.1,59,6,279.9,60,4,232.8,51,4,200.3,39,6,200.8,32,2,89.8,12,4,154.0,19,2,121.1,12,6,191.8,14,2,286.7,12,1,307.0,7,0,,0,23,165.4,108,67,217.8,573
2020-12-12,Sandwell,2,51.3,12,0,61.8,15,5,197.6,45,7,247.9,48,6,245.1,47,7,211.1,48,16,299.1,73,6,258.1,62,7,316.8,64,7,289.2,62,4,241.9,53,6,205.4,40,3,188.2,30,2,104.8,14,1,129.7,16,2,121.1,12,0,123.3,9,2,262.8,11,0,263.2,6,0,,0,10,150.1,98,73,216.2,569
2020-12-11,Sandwell,3,51.3,12,4,82.5,20,12,184.5,42,7,227.3,44,9,239.9,46,9,211.1,48,12,270.4,66,10,245.6,59,5,302.0,61,8,289.2,62,9,269.3,59,9,231.1,45,4,175.7,28,1,112.3,15,5,129.7,16,2,111.0,11,1,178.1,13,2,262.8,11,3,263.2,6,0,,0,18,153.1,100,97,214.3,564
