date,areaName,cases_00_04,rollingRate_00_04,rollingSum_00_04,cases_05_09,rollingRate_05_09,rollingSum_05_09,cases_10_14,rollingRate_10_14,rollingSum_10_14,cases_15_19,rollingRate_15_19,rollingSum_15_19,cases_20_24,rollingRate_20_24,rollingSum_20_24,cases_25_29,rollingRate_25_29,rollingSum_25_29,cases_30_34,rollingRate_30_34,rollingSum_30_34,cases_35_39,rollingRate_35_39,rollingSum_35_39,cases_40_44,rollingRate_40_44,rollingSum_40_44,cases_45_49,rollingRate_45_49,rollingSum_45_49,cases_50_54,rollingRate_50_54,rollingSum_50_54,cases_55_59,rollingRate_55_59,rollingSum_55_59,cases_60_64,rollingRate_60_64,rollingSum_60_64,cases_65_69,rollingRate_65_69,rollingSum_65_69,cases_70_74,rollingRate_70_74,rollingSum_70_74,cases_75_79,rollingRate_75_79,rollingSum_75_79,cases_80_84,rollingRate_80_84,rollingSum_80_84,cases_85_89,rollingRate_85_89,rollingSum_85_89,cases_90+,rollingRate_90+,rollingSum_90+,cases_unassigned,rollingRate_unassigned,rollingSum_unassigned,cases_60+,rollingRate_60+,rollingSum_60+,cases_00_59,rollingRate_00_59,rollingSum_00_59
2020-12-28,North East Derbyshire,2,104.4,5,2,129.5,7,2,206.0,11,4,312.4,15,3,248.7,12,8,414.0,23,3,274.8,15,3,328.4,18,5,264.7,14,5,201.3,14,9,278.2,22,2,266.2,20,1,215.5,15,1,105.9,7,3,56.1,4,0,59.2,3,1,170.1,6,1,208.8,4,1,537.1,5,0,,0,8,136.9,44,48,253.9,176
2020-12-27,North East Derbyshire,0,62.7,3,1,111.0,6,3,224.7,12,2,291.5,14,0,228.0,11,5,360.0,20,2,293.1,16,5,328.4,18,0,283.6,15,1,143.8,10,5,202.3,16,3,252.9,19,2,215.5,15,1,105.9,7,0,14.0,1,0,78.9,4,1,170.1,6,0,156.6,3,1,429.6,4,0,,0,5,124.4,40,27,230.8,160
2020-12-26,North East Derbyshire,0,104.4,5,1,111.0,6,3,206.0,11,1,291.5,14,2,228.0,11,5,306.0,17,4,293.1,16,4,310.2,17,4,283.6,15,2,143.8,10,2,177.0,14,4,252.9,19,2,186.8,13,2,121.0,8,0,14.0,1,1,118.3,6,0,141.8,5,0,156.6,3,0,322.2,3,0,,0,5,121.3,39,32,223.6,155
2020-12-25,North East Derbyshire,0,146.2,7,0,129.5,7,0,168.5,9,0,291.5,14,2,186.5,9,0,270.0,15,0,256.5,14,0,328.4,18,0,283.6,15,1,158.2,11,0,164.4,13,1,226.2,17,0,172.4,12,1,105.9,7,0,28.1,2,0,98.6,5,0,141.8,5,0,208.8,4,0,322.2,3,0,,0,1,118.2,38,4,214.9,149
2020-12-24,North East Derbyshire,1,146.2,7,1,166.5,9,2,206.0,11,2,312.4,15,5,165.8,8,1,270.0,15,3,348.1,19,1,401.4,22,0,340.3,18,2,201.3,14,3,189.7,15,6,252.9,19,3,172.4,12,1,90.7,6,1,42.1,3,1,118.3,6,1,170.1,6,0,261.0,5,0,322.2,3,0,,0,7,127.6,41,27,248.1,172
2020-12-23,North East Derbyshire,1,125.3,6,1,166.5,9,1,280.8,15,0,291.5,14,0,62.2,3,2,288.0,16,1,311.5,17,3,437.9,24,1,453.7,24,3,186.9,13,2,177.0,14,2,212.9,16,3,172.4,12,0,105.9,7,0,42.1,3,1,118.3,6,3,141.8,5,3,261.0,5,2,322.2,3,0,,0,12,127.6,41,17,246.7,171
2020-12-22,North East Derbyshire,1,104.4,5,1,148.0,8,0,318.3,17,6,291.5,14,0,124.4,6,2,288.0,16,2,348.1,19,2,401.4,22,4,453.7,24,0,186.9,13,1,177.0,14,2,212.9,16,4,129.3,9,1,121.0,8,0,56.1,4,0,98.6,5,0,56.7,2,0,104.4,2,1,107.4,1,0,,0,6,96.4,31,21,251.0,174
2020-12-21,North East Derbyshire,0,146.2,7,1,203.6,11,3,355.7,19,3,166.6,8,2,165.8,8,5,288.0,16,4,311.5,17,3,419.6,23,6,434.8,23,1,201.3,14,3,189.7,15,1,212.9,16,1,114.9,8,1,151.2,10,0,70.2,5,1,138.1,7,1,56.7,2,0,104.4,2,0,107.4,1,0,,0,4,108.9,35,32,255.3,177
2020-12-20,North East Derbyshire,2,146.2,7,1,240.6,13,2,337.0,18,2,124.9,6,0,145.1,7,2,216.0,12,2,311.5,17,4,437.9,24,0,340.3,18,1,230.1,16,3,215.0,17,3,239.6,18,0,129.3,9,2,151.2,10,0,84.2,6,2,138.1,7,0,85.1,3,0,208.8,4,0,107.4,1,0,,0,4,124.4,40,22,249.6,173
2020-12-19,North East Derbyshire,2,104.4,5,2,222.1,12,1,355.7,19,1,83.3,4,0,186.5,9,3,180.0,10,2,274.8,15,5,401.4,22,4,359.2,19,3,258.8,18,1,202.3,16,2,252.9,19,1,158.0,11,1,136.1,9,1,84.2,6,0,98.6,5,0,141.8,5,1,261.0,5,0,214.8,2,0,,0,4,133.8,43,26,242.4,168
