date,areaName,cases_00_04,rollingRate_00_04,rollingSum_00_04,cases_05_09,rollingRate_05_09,rollingSum_05_09,cases_10_14,rollingRate_10_14,rollingSum_10_14,cases_15_19,rollingRate_15_19,rollingSum_15_19,cases_20_24,rollingRate_20_24,rollingSum_20_24,cases_25_29,rollingRate_25_29,rollingSum_25_29,cases_30_34,rollingRate_30_34,rollingSum_30_34,cases_35_39,rollingRate_35_39,rollingSum_35_39,cases_40_44,rollingRate_40_44,rollingSum_40_44,cases_45_49,rollingRate_45_49,rollingSum_45_49,cases_50_54,rollingRate_50_54,rollingSum_50_54,cases_55_59,rollingRate_55_59,rollingSum_55_59,cases_60_64,rollingRate_60_64,rollingSum_60_64,cases_65_69,rollingRate_65_69,rollingSum_65_69,cases_70_74,rollingRate_70_74,rollingSum_70_74,cases_75_79,rollingRate_75_79,rollingSum_75_79,cases_80_84,rollingRate_80_84,rollingSum_80_84,cases_85_89,rollingRate_85_89,rollingSum_85_89,cases_90+,rollingRate_90+,rollingSum_90+,cases_unassigned,rollingRate_unassigned,rollingSum_unassigned,cases_60+,rollingRate_60+,rollingSum_60+,cases_00_59,rollingRate_00_59,rollingSum_00_59
2020-12-29,High Peak,1,21.8,1,1,39.8,2,0,0.0,0,1,128.8,6,5,301.4,14,6,297.5,16,3,209.8,11,0,132.1,7,2,178.8,9,2,121.6,8,7,316.7,24,2,230.1,17,2,205.9,13,0,17.5,1,0,72.0,4,0,53.2,2,3,283.9,7,0,202.6,3,1,756.6,6,0,,0,6,138.0,36,30,172.7,115
2020-12-28,High Peak,0,0.0,0,1,19.9,1,0,0.0,0,1,128.8,6,2,215.3,10,1,260.3,14,3,228.9,12,1,132.1,7,3,178.8,9,0,121.6,8,5,224.3,17,6,230.1,17,2,190.0,12,1,17.5,1,0,90.0,5,0,79.9,3,3,162.2,4,0,202.6,3,0,630.5,5,0,,0,6,126.5,33,23,151.7,101
2020-12-27,High Peak,0,21.8,1,0,0.0,0,0,0.0,0,0,150.3,7,1,215.3,10,4,297.5,16,1,190.8,10,3,132.1,7,1,158.9,8,3,121.6,8,3,197.9,15,1,189.5,14,2,158.4,10,0,0.0,0,1,90.0,5,1,159.7,6,0,40.6,1,0,270.1,4,1,630.5,5,0,,0,5,118.9,31,17,144.2,96
2020-12-26,High Peak,0,21.8,1,0,0.0,0,0,58.1,3,2,150.3,7,2,215.3,10,0,278.9,15,2,228.9,12,2,113.3,6,2,258.2,13,2,91.2,6,4,197.9,15,4,176.0,13,2,158.4,10,0,0.0,0,0,72.0,4,1,133.1,5,0,81.1,2,1,270.1,4,0,504.4,4,0,,0,4,111.2,29,20,151.7,101
2020-12-25,High Peak,0,43.5,2,0,19.9,1,0,77.5,4,1,107.4,5,0,172.2,8,0,297.5,16,0,228.9,12,0,113.3,6,0,258.2,13,0,60.8,4,0,158.3,12,0,121.8,9,0,142.5,9,0,0.0,0,0,108.0,6,0,106.5,4,0,81.1,2,0,472.7,7,0,756.6,6,0,,0,0,130.4,34,1,138.2,92
2020-12-24,High Peak,0,87.0,4,0,19.9,1,0,77.5,4,1,128.8,6,0,193.8,9,3,316.0,17,2,286.2,15,0,188.8,10,0,317.8,16,0,91.2,6,2,184.7,14,0,135.4,10,2,158.4,10,0,0.0,0,0,108.0,6,0,106.5,4,1,121.7,3,1,472.7,7,3,756.6,6,0,,0,7,138.0,36,8,168.2,112
2020-12-23,High Peak,0,87.0,4,0,19.9,1,0,77.5,4,0,107.4,5,4,215.3,10,2,260.3,14,0,286.2,15,1,188.8,10,1,317.8,16,1,91.2,6,3,171.5,13,4,148.9,11,3,126.7,8,0,17.5,1,3,125.9,7,0,133.1,5,0,81.1,2,1,405.1,6,1,504.4,4,0,,0,8,126.5,33,16,163.7,109
2020-12-22,High Peak,0,108.8,5,0,39.8,2,0,77.5,4,1,128.8,6,1,193.8,9,4,241.7,13,4,286.2,15,0,169.9,9,2,317.8,16,2,167.2,11,0,158.3,12,2,148.9,11,1,79.2,5,0,17.5,1,1,72.0,4,1,133.1,5,0,81.1,2,0,337.6,5,0,504.4,4,0,,0,3,99.7,26,16,169.7,113
2020-12-21,High Peak,1,130.5,6,0,39.8,2,0,77.5,4,2,107.4,5,2,193.8,9,3,185.9,10,1,248.0,13,1,169.9,9,2,278.1,14,0,136.8,9,3,171.5,13,3,135.4,10,0,79.2,5,0,17.5,1,0,54.0,3,3,106.5,4,0,162.2,4,1,405.1,6,0,630.5,5,0,,0,4,107.4,28,18,156.2,104
2020-12-20,High Peak,0,108.8,5,0,39.8,2,3,77.5,4,0,85.9,4,1,258.3,12,3,204.5,11,3,228.9,12,2,207.6,11,6,278.1,14,1,167.2,11,3,145.1,11,0,108.3,8,2,95.0,6,0,17.5,1,0,72.0,4,0,26.6,1,1,162.2,4,0,337.6,5,0,630.5,5,0,,0,3,99.7,26,22,157.7,105
