date,areaName,cases,casesRollingRate,casesAgeDemographics,casesReported,deaths,deathsRollingRate,deathsAgeDemographics,deathsReported,admissions,admissionsRollingRate,patients,patientsMv,cumAdmissionsByAge
2020-12-19,United Kingdom,25159,330,"[{'age': '00_04', 'cases': 567, 'rollingRate': 115.2, 'rollingSum': 4442}, {'age': '05_09', 'cases': 635, 'rollingRate': 148.8, 'rollingSum': 6177}, {'age': '10_14', 'cases': 1225, 'rollingRate': 299.0, 'rollingSum': 11821}, {'age': '15_19', 'cases': 1276, 'rollingRate': 341.9, 'rollingSum': 12505}, {'age': '20_24', 'cases': 1624, 'rollingRate': 363.3, 'rollingSum': 15087}, {'age': '25_29', 'cases': 2206, 'rollingRate': 417.1, 'rollingSum': 18830}, {'age': '30_34', 'cases': 2183, 'rollingRate': 407.4, 'rollingSum': 18322}, {'age': '35_39', 'cases': 2029, 'rollingRate': 386.2, 'rollingSum': 16978}, {'age': '40_44', 'cases': 1861, 'rollingRate': 402.2, 'rollingSum': 16166}, {'age': '45_49', 'cases': 1775, 'rollingRate': 351.6, 'rollingSum': 15476}, {'age': '50_54', 'cases': 1633, 'rollingRate': 310.6, 'rollingSum': 14477}, {'age': '55_59', 'cases': 1362, 'rollingRate': 268.5, 'rollingSum': 11831}, {'age': '60_64', 'cases': 957, 'rollingRate': 211.2, 'rollingSum': 7930}, {'age': '65_69', 'cases': 569, 'rollingRate': 139.8, 'rollingSum': 4709}, {'age': '70_74', 'cases': 496, 'rollingRate': 116.0, 'rollingSum': 3850}, {'age': '75_79', 'cases': 379, 'rollingRate': 131.1, 'rollingSum': 3048}, {'age': '80_84', 'cases': 317, 'rollingRate': 169.5, 'rollingSum': 2908}, {'age': '85_89', 'cases': 303, 'rollingRate': 264.6, 'rollingSum': 2757}, {'age': '90+', 'cases': 265, 'rollingRate': 410.8, 'rollingSum': 2486}, {'age': 'unassigned', 'cases': 87, 'rollingRate': None, 'rollingSum': 316}, {'age': '60+', 'cases': 3286, 'rollingRate': 171.7, 'rollingSum': 27688}, {'age': '00_59', 'cases': 18463, 'rollingRate': 320.6, 'rollingSum': 162428}]",27052,488,5,,534,2044,20.699999999999999289,19460,1412,
2020-12-18,United Kingdom,35840,321.30000000000001137,"[{'age': '00_04', 'cases': 757, 'rollingRate': 110.4, 'rollingSum': 4258}, {'age': '05_09', 'cases': 979, 'rollingRate': 148.0, 'rollingSum': 6140}, {'age': '10_14', 'cases': 1747, 'rollingRate': 297.3, 'rollingSum': 11756}, {'age': '15_19', 'cases': 1847, 'rollingRate': 339.5, 'rollingSum': 12416}, {'age': '20_24', 'cases': 2627, 'rollingRate': 352.5, 'rollingSum': 14638}, {'age': '25_29', 'cases': 3183, 'rollingRate': 397.5, 'rollingSum': 17946}, {'age': '30_34', 'cases': 3093, 'rollingRate': 391.1, 'rollingSum': 17590}, {'age': '35_39', 'cases': 2924, 'rollingRate': 372.6, 'rollingSum': 16377}, {'age': '40_44', 'cases': 2703, 'rollingRate': 390.6, 'rollingSum': 15701}, {'age': '45_49', 'cases': 2658, 'rollingRate': 342.1, 'rollingSum': 15059}, {'age': '50_54', 'cases': 2549, 'rollingRate': 301.6, 'rollingSum': 14057}, {'age': '55_59', 'cases': 2049, 'rollingRate': 259.9, 'rollingSum': 11451}, {'age': '60_64', 'cases': 1380, 'rollingRate': 203.8, 'rollingSum': 7654}, {'age': '65_69', 'cases': 830, 'rollingRate': 134.4, 'rollingSum': 4527}, {'age': '70_74', 'cases': 640, 'rollingRate': 110.1, 'rollingSum': 3655}, {'age': '75_79', 'cases': 519, 'rollingRate': 127.3, 'rollingSum': 2959}, {'age': '80_84', 'cases': 451, 'rollingRate': 165.2, 'rollingSum': 2834}, {'age': '85_89', 'cases': 457, 'rollingRate': 260.0, 'rollingSum': 2709}, {'age': '90+', 'cases': 347, 'rollingRate': 400.2, 'rollingSum': 2422}, {'age': 'unassigned', 'cases': 96, 'rollingRate': None, 'rollingSum': 247}, {'age': '60+', 'cases': 4624, 'rollingRate': 165.9, 'rollingSum': 26760}, {'age': '00_59', 'cases': 27212, 'rollingRate': 311.1, 'rollingSum': 157636}]",28507,514,4.9000000000000003553,,489,1920,20.399999999999998579,19113,1364,
2020-12-17,United Kingdom,33899,303.80000000000001137,"[{'age': '00_04', 'cases': 667, 'rollingRate': 103.1, 'rollingSum': 3978}, {'age': '05_09', 'cases': 855, 'rollingRate': 142.7, 'rollingSum': 5923}, {'age': '10_14', 'cases': 1539, 'rollingRate': 288.9, 'rollingSum': 11424}, {'age': '15_19', 'cases': 1873, 'rollingRate': 329.6, 'rollingSum': 12055}, {'age': '20_24', 'cases': 2503, 'rollingRate': 322.6, 'rollingSum': 13396}, {'age': '25_29', 'cases': 3115, 'rollingRate': 362.6, 'rollingSum': 16368}, {'age': '30_34', 'cases': 3054, 'rollingRate': 361.3, 'rollingSum': 16249}, {'age': '35_39', 'cases': 2685, 'rollingRate': 346.9, 'rollingSum': 15248}, {'age': '40_44', 'cases': 2628, 'rollingRate': 364.1, 'rollingSum': 14634}, {'age': '45_49', 'cases': 2388, 'rollingRate': 317.7, 'rollingSum': 13986}, {'age': '50_54', 'cases': 2141, 'rollingRate': 279.1, 'rollingSum': 13011}, {'age': '55_59', 'cases': 1834, 'rollingRate': 241.2, 'rollingSum': 10629}, {'age': '60_64', 'cases': 1283, 'rollingRate': 189.2, 'rollingSum': 7106}, {'age': '65_69', 'cases': 738, 'rollingRate': 125.4, 'rollingSum': 4224}, {'age': '70_74', 'cases': 619, 'rollingRate': 104.0, 'rollingSum': 3451}, {'age': '75_79', 'cases': 461, 'rollingRate': 120.1, 'rollingSum': 2792}, {'age': '80_84', 'cases': 436, 'rollingRate': 161.3, 'rollingSum': 2766}, {'age': '85_89', 'cases': 389, 'rollingRate': 250.3, 'rollingSum': 2608}, {'age': '90+', 'cases': 372, 'rollingRate': 398.6, 'rollingSum': 2412}, {'age': 'unassigned', 'cases': 25, 'rollingRate': None, 'rollingSum': 194}, {'age': '60+', 'cases': 4298, 'rollingRate': 157.2, 'rollingSum': 25359}, {'age': '00_59', 'cases': 25307, 'rollingRate': 290.3, 'rollingSum': 147095}]",35383,537,4.7999999999999998224,,532,2144,20,18966,1366,
2020-12-16,United Kingdom,34949,286.89999999999997726,"[{'age': '00_04', 'cases': 686, 'rollingRate': 97.4, 'rollingSum': 3757}, {'age': '05_09', 'cases': 950, 'rollingRate': 139.2, 'rollingSum': 5777}, {'age': '10_14', 'cases': 1770, 'rollingRate': 282.4, 'rollingSum': 11165}, {'age': '15_19', 'cases': 2005, 'rollingRate': 315.7, 'rollingSum': 11544}, {'age': '20_24', 'cases': 2563, 'rollingRate': 296.4, 'rollingSum': 12311}, {'age': '25_29', 'cases': 3224, 'rollingRate': 330.2, 'rollingSum': 14905}, {'age': '30_34', 'cases': 3069, 'rollingRate': 329.4, 'rollingSum': 14812}, {'age': '35_39', 'cases': 2616, 'rollingRate': 322.8, 'rollingSum': 14191}, {'age': '40_44', 'cases': 2547, 'rollingRate': 340.5, 'rollingSum': 13688}, {'age': '45_49', 'cases': 2396, 'rollingRate': 297.8, 'rollingSum': 13109}, {'age': '50_54', 'cases': 2267, 'rollingRate': 261.4, 'rollingSum': 12182}, {'age': '55_59', 'cases': 1787, 'rollingRate': 224.3, 'rollingSum': 9883}, {'age': '60_64', 'cases': 1183, 'rollingRate': 174.8, 'rollingSum': 6564}, {'age': '65_69', 'cases': 735, 'rollingRate': 116.0, 'rollingSum': 3908}, {'age': '70_74', 'cases': 618, 'rollingRate': 96.4, 'rollingSum': 3199}, {'age': '75_79', 'cases': 471, 'rollingRate': 113.5, 'rollingSum': 2640}, {'age': '80_84', 'cases': 443, 'rollingRate': 155.9, 'rollingSum': 2675}, {'age': '85_89', 'cases': 417, 'rollingRate': 245.4, 'rollingSum': 2557}, {'age': '90+', 'cases': 365, 'rollingRate': 387.8, 'rollingSum': 2347}, {'age': 'unassigned', 'cases': 28, 'rollingRate': None, 'rollingSum': 206}, {'age': '60+', 'cases': 4232, 'rollingRate': 148.1, 'rollingSum': 23890}, {'age': '00_59', 'cases': 25908, 'rollingRate': 271.4, 'rollingSum': 137530}]",25161,434,4.7000000000000001776,,613,2078,19.399999999999998579,18668,1340,
2020-12-15,United Kingdom,33872,267,"[{'age': '00_04', 'cases': 619, 'rollingRate': 89.8, 'rollingSum': 3464}, {'age': '05_09', 'cases': 990, 'rollingRate': 131.6, 'rollingSum': 5462}, {'age': '10_14', 'cases': 1961, 'rollingRate': 270.8, 'rollingSum': 10708}, {'age': '15_19', 'cases': 2061, 'rollingRate': 295.1, 'rollingSum': 10791}, {'age': '20_24', 'cases': 2325, 'rollingRate': 268.8, 'rollingSum': 11164}, {'age': '25_29', 'cases': 2949, 'rollingRate': 293.1, 'rollingSum': 13231}, {'age': '30_34', 'cases': 2679, 'rollingRate': 294.7, 'rollingSum': 13255}, {'age': '35_39', 'cases': 2564, 'rollingRate': 297.4, 'rollingSum': 13074}, {'age': '40_44', 'cases': 2401, 'rollingRate': 312.5, 'rollingSum': 12561}, {'age': '45_49', 'cases': 2292, 'rollingRate': 273.6, 'rollingSum': 12045}, {'age': '50_54', 'cases': 2197, 'rollingRate': 239.8, 'rollingSum': 11175}, {'age': '55_59', 'cases': 1890, 'rollingRate': 208.6, 'rollingSum': 9190}, {'age': '60_64', 'cases': 1151, 'rollingRate': 163.9, 'rollingSum': 6153}, {'age': '65_69', 'cases': 694, 'rollingRate': 106.2, 'rollingSum': 3576}, {'age': '70_74', 'cases': 535, 'rollingRate': 88.5, 'rollingSum': 2938}, {'age': '75_79', 'cases': 451, 'rollingRate': 106.3, 'rollingSum': 2472}, {'age': '80_84', 'cases': 469, 'rollingRate': 149.4, 'rollingSum': 2562}, {'age': '85_89', 'cases': 451, 'rollingRate': 237.3, 'rollingSum': 2473}, {'age': '90+', 'cases': 411, 'rollingRate': 378.6, 'rollingSum': 2291}, {'age': 'unassigned', 'cases': 29, 'rollingRate': None, 'rollingSum': 207}, {'age': '60+', 'cases': 4162, 'rollingRate': 139.3, 'rollingSum': 22465}, {'age': '00_59', 'cases': 24957, 'rollingRate': 249.3, 'rollingSum': 126327}]",18450,457,4.7000000000000001776,,506,1957,18.899999999999998579,18214,1326,
2020-12-14,United Kingdom,34740,247.40000000000000568,"[{'age': '00_04', 'cases': 694, 'rollingRate': 84.0, 'rollingSum': 3240}, {'age': '05_09', 'cases': 1094, 'rollingRate': 123.0, 'rollingSum': 5103}, {'age': '10_14', 'cases': 2212, 'rollingRate': 252.2, 'rollingSum': 9971}, {'age': '15_19', 'cases': 2092, 'rollingRate': 270.3, 'rollingSum': 9886}, {'age': '20_24', 'cases': 2170, 'rollingRate': 241.5, 'rollingSum': 10030}, {'age': '25_29', 'cases': 2604, 'rollingRate': 259.2, 'rollingSum': 11702}, {'age': '30_34', 'cases': 2633, 'rollingRate': 267.2, 'rollingSum': 12016}, {'age': '35_39', 'cases': 2521, 'rollingRate': 271.7, 'rollingSum': 11943}, {'age': '40_44', 'cases': 2456, 'rollingRate': 288.5, 'rollingSum': 11595}, {'age': '45_49', 'cases': 2458, 'rollingRate': 249.9, 'rollingSum': 11001}, {'age': '50_54', 'cases': 2319, 'rollingRate': 218.4, 'rollingSum': 10181}, {'age': '55_59', 'cases': 1847, 'rollingRate': 188.5, 'rollingSum': 8305}, {'age': '60_64', 'cases': 1256, 'rollingRate': 151.3, 'rollingSum': 5683}, {'age': '65_69', 'cases': 684, 'rollingRate': 98.8, 'rollingSum': 3328}, {'age': '70_74', 'cases': 556, 'rollingRate': 82.9, 'rollingSum': 2751}, {'age': '75_79', 'cases': 463, 'rollingRate': 100.1, 'rollingSum': 2328}, {'age': '80_84', 'cases': 479, 'rollingRate': 142.2, 'rollingSum': 2440}, {'age': '85_89', 'cases': 473, 'rollingRate': 229.3, 'rollingSum': 2389}, {'age': '90+', 'cases': 483, 'rollingRate': 369.3, 'rollingSum': 2235}, {'age': 'unassigned', 'cases': 38, 'rollingRate': None, 'rollingSum': 230}, {'age': '60+', 'cases': 4394, 'rollingRate': 131.1, 'rollingSum': 21154}, {'age': '00_59', 'cases': 25138, 'rollingRate': 227.4, 'rollingSum': 115203}]",20263,480,4.5999999999999996447,,232,1953,18.699999999999999289,18244,1288,
2020-12-13,United Kingdom,21990,227.40000000000000568,"[{'age': '00_04', 'cases': 452, 'rollingRate': 76.0, 'rollingSum': 2933}, {'age': '05_09', 'cases': 674, 'rollingRate': 113.0, 'rollingSum': 4691}, {'age': '10_14', 'cases': 1367, 'rollingRate': 228.3, 'rollingSum': 9027}, {'age': '15_19', 'cases': 1351, 'rollingRate': 249.7, 'rollingSum': 9132}, {'age': '20_24', 'cases': 1275, 'rollingRate': 218.1, 'rollingSum': 9056}, {'age': '25_29', 'cases': 1549, 'rollingRate': 231.1, 'rollingSum': 10434}, {'age': '30_34', 'cases': 1611, 'rollingRate': 240.7, 'rollingSum': 10823}, {'age': '35_39', 'cases': 1639, 'rollingRate': 248.3, 'rollingSum': 10913}, {'age': '40_44', 'cases': 1570, 'rollingRate': 263.6, 'rollingSum': 10595}, {'age': '45_49', 'cases': 1509, 'rollingRate': 227.3, 'rollingSum': 10008}, {'age': '50_54', 'cases': 1371, 'rollingRate': 196.2, 'rollingSum': 9147}, {'age': '55_59', 'cases': 1062, 'rollingRate': 172.5, 'rollingSum': 7602}, {'age': '60_64', 'cases': 720, 'rollingRate': 138.7, 'rollingSum': 5210}, {'age': '65_69', 'cases': 459, 'rollingRate': 91.3, 'rollingSum': 3074}, {'age': '70_74', 'cases': 386, 'rollingRate': 75.8, 'rollingSum': 2516}, {'age': '75_79', 'cases': 304, 'rollingRate': 94.8, 'rollingSum': 2204}, {'age': '80_84', 'cases': 313, 'rollingRate': 136.0, 'rollingSum': 2333}, {'age': '85_89', 'cases': 267, 'rollingRate': 214.3, 'rollingSum': 2233}, {'age': '90+', 'cases': 243, 'rollingRate': 348.5, 'rollingSum': 2109}, {'age': 'unassigned', 'cases': 13, 'rollingRate': None, 'rollingSum': 212}, {'age': '60+', 'cases': 2692, 'rollingRate': 122.0, 'rollingSum': 19679}, {'age': '00_59', 'cases': 15443, 'rollingRate': 206.4, 'rollingSum': 104573}]",18447,416,4.5999999999999996447,,144,1753,18.199999999999999289,17535,1281,
2020-12-12,United Kingdom,19358,214.90000000000000568,"[{'age': '00_04', 'cases': 383, 'rollingRate': 71.1, 'rollingSum': 2744}, {'age': '05_09', 'cases': 598, 'rollingRate': 106.0, 'rollingSum': 4398}, {'age': '10_14', 'cases': 1160, 'rollingRate': 213.6, 'rollingSum': 8447}, {'age': '15_19', 'cases': 1187, 'rollingRate': 235.0, 'rollingSum': 8593}, {'age': '20_24', 'cases': 1175, 'rollingRate': 205.0, 'rollingSum': 8515}, {'age': '25_29', 'cases': 1322, 'rollingRate': 215.5, 'rollingSum': 9729}, {'age': '30_34', 'cases': 1451, 'rollingRate': 226.4, 'rollingSum': 10180}, {'age': '35_39', 'cases': 1428, 'rollingRate': 233.2, 'rollingSum': 10250}, {'age': '40_44', 'cases': 1396, 'rollingRate': 247.7, 'rollingSum': 9957}, {'age': '45_49', 'cases': 1358, 'rollingRate': 214.4, 'rollingSum': 9440}, {'age': '50_54', 'cases': 1213, 'rollingRate': 184.1, 'rollingSum': 8579}, {'age': '55_59', 'cases': 982, 'rollingRate': 163.3, 'rollingSum': 7194}, {'age': '60_64', 'cases': 681, 'rollingRate': 131.8, 'rollingSum': 4951}, {'age': '65_69', 'cases': 387, 'rollingRate': 86.5, 'rollingSum': 2915}, {'age': '70_74', 'cases': 301, 'rollingRate': 71.6, 'rollingSum': 2375}, {'age': '75_79', 'cases': 290, 'rollingRate': 90.4, 'rollingSum': 2101}, {'age': '80_84', 'cases': 243, 'rollingRate': 130.0, 'rollingSum': 2230}, {'age': '85_89', 'cases': 255, 'rollingRate': 207.9, 'rollingSum': 2166}, {'age': '90+', 'cases': 201, 'rollingRate': 338.9, 'rollingSum': 2051}, {'age': 'unassigned', 'cases': 18, 'rollingRate': None, 'rollingSum': 210}, {'age': '60+', 'cases': 2358, 'rollingRate': 116.5, 'rollingSum': 18789}, {'age': '00_59', 'cases': 13671, 'rollingRate': 193.9, 'rollingSum': 98236}]",21502,438,4.5999999999999996447,,519,1799,17.800000000000000711,16906,1243,
2020-12-11,United Kingdom,24098,205,"[{'age': '00_04', 'cases': 477, 'rollingRate': 67.2, 'rollingSum': 2593}, {'age': '05_09', 'cases': 762, 'rollingRate': 100.5, 'rollingSum': 4170}, {'age': '10_14', 'cases': 1415, 'rollingRate': 202.6, 'rollingSum': 8012}, {'age': '15_19', 'cases': 1486, 'rollingRate': 223.1, 'rollingSum': 8158}, {'age': '20_24', 'cases': 1385, 'rollingRate': 194.7, 'rollingSum': 8087}, {'age': '25_29', 'cases': 1605, 'rollingRate': 205.1, 'rollingSum': 9260}, {'age': '30_34', 'cases': 1752, 'rollingRate': 214.4, 'rollingSum': 9641}, {'age': '35_39', 'cases': 1795, 'rollingRate': 219.9, 'rollingSum': 9664}, {'age': '40_44', 'cases': 1636, 'rollingRate': 234.8, 'rollingSum': 9436}, {'age': '45_49', 'cases': 1585, 'rollingRate': 202.1, 'rollingSum': 8897}, {'age': '50_54', 'cases': 1503, 'rollingRate': 174.5, 'rollingSum': 8133}, {'age': '55_59', 'cases': 1227, 'rollingRate': 155.5, 'rollingSum': 6851}, {'age': '60_64', 'cases': 832, 'rollingRate': 125.4, 'rollingSum': 4709}, {'age': '65_69', 'cases': 527, 'rollingRate': 82.4, 'rollingSum': 2776}, {'age': '70_74', 'cases': 436, 'rollingRate': 69.7, 'rollingSum': 2313}, {'age': '75_79', 'cases': 352, 'rollingRate': 86.8, 'rollingSum': 2018}, {'age': '80_84', 'cases': 383, 'rollingRate': 127.7, 'rollingSum': 2190}, {'age': '85_89', 'cases': 356, 'rollingRate': 199.4, 'rollingSum': 2078}, {'age': '90+', 'cases': 337, 'rollingRate': 330.6, 'rollingSum': 2001}, {'age': 'unassigned', 'cases': 43, 'rollingRate': None, 'rollingSum': 212}, {'age': '60+', 'cases': 3223, 'rollingRate': 112.1, 'rollingSum': 18085}, {'age': '00_59', 'cases': 16671, 'rollingRate': 183.8, 'rollingSum': 93114}]",21672,452,4.5,,424,1686,17.199999999999999289,16882,1275,
2020-12-10,United Kingdom,22632,192.5,"[{'age': '00_04', 'cases': 446, 'rollingRate': 62.2, 'rollingSum': 2398}, {'age': '05_09', 'cases': 709, 'rollingRate': 95.2, 'rollingSum': 3951}, {'age': '10_14', 'cases': 1280, 'rollingRate': 192.9, 'rollingSum': 7627}, {'age': '15_19', 'cases': 1362, 'rollingRate': 208.5, 'rollingSum': 7625}, {'age': '20_24', 'cases': 1418, 'rollingRate': 182.7, 'rollingSum': 7587}, {'age': '25_29', 'cases': 1652, 'rollingRate': 191.0, 'rollingSum': 8624}, {'age': '30_34', 'cases': 1617, 'rollingRate': 198.9, 'rollingSum': 8947}, {'age': '35_39', 'cases': 1628, 'rollingRate': 202.9, 'rollingSum': 8918}, {'age': '40_44', 'cases': 1682, 'rollingRate': 219.5, 'rollingSum': 8821}, {'age': '45_49', 'cases': 1511, 'rollingRate': 189.1, 'rollingSum': 8323}, {'age': '50_54', 'cases': 1312, 'rollingRate': 164.3, 'rollingSum': 7660}, {'age': '55_59', 'cases': 1088, 'rollingRate': 144.4, 'rollingSum': 6362}, {'age': '60_64', 'cases': 741, 'rollingRate': 117.7, 'rollingSum': 4421}, {'age': '65_69', 'cases': 422, 'rollingRate': 77.5, 'rollingSum': 2609}, {'age': '70_74', 'cases': 367, 'rollingRate': 65.4, 'rollingSum': 2172}, {'age': '75_79', 'cases': 309, 'rollingRate': 84.0, 'rollingSum': 1953}, {'age': '80_84', 'cases': 345, 'rollingRate': 121.6, 'rollingSum': 2085}, {'age': '85_89', 'cases': 338, 'rollingRate': 191.7, 'rollingSum': 1998}, {'age': '90+', 'cases': 307, 'rollingRate': 322.4, 'rollingSum': 1951}, {'age': 'unassigned', 'cases': 37, 'rollingRate': None, 'rollingSum': 207}, {'age': '60+', 'cases': 2829, 'rollingRate': 106.6, 'rollingSum': 17189}, {'age': '00_59', 'cases': 15742, 'rollingRate': 171.8, 'rollingSum': 87050}]",20964,445,4.5,,516,1751,16.800000000000000711,16721,1267,
2020-12-09,United Kingdom,21654,182,"[{'age': '00_04', 'cases': 393, 'rollingRate': 58.6, 'rollingSum': 2261}, {'age': '05_09', 'cases': 635, 'rollingRate': 90.4, 'rollingSum': 3751}, {'age': '10_14', 'cases': 1313, 'rollingRate': 184.3, 'rollingSum': 7287}, {'age': '15_19', 'cases': 1252, 'rollingRate': 195.0, 'rollingSum': 7131}, {'age': '20_24', 'cases': 1416, 'rollingRate': 170.0, 'rollingSum': 7059}, {'age': '25_29', 'cases': 1550, 'rollingRate': 177.3, 'rollingSum': 8006}, {'age': '30_34', 'cases': 1512, 'rollingRate': 185.3, 'rollingSum': 8331}, {'age': '35_39', 'cases': 1499, 'rollingRate': 191.3, 'rollingSum': 8410}, {'age': '40_44', 'cases': 1420, 'rollingRate': 204.7, 'rollingSum': 8227}, {'age': '45_49', 'cases': 1332, 'rollingRate': 177.6, 'rollingSum': 7817}, {'age': '50_54', 'cases': 1260, 'rollingRate': 154.3, 'rollingSum': 7190}, {'age': '55_59', 'cases': 1094, 'rollingRate': 136.1, 'rollingSum': 5998}, {'age': '60_64', 'cases': 772, 'rollingRate': 112.6, 'rollingSum': 4228}, {'age': '65_69', 'cases': 403, 'rollingRate': 74.7, 'rollingSum': 2516}, {'age': '70_74', 'cases': 357, 'rollingRate': 63.2, 'rollingSum': 2099}, {'age': '75_79', 'cases': 303, 'rollingRate': 82.1, 'rollingSum': 1909}, {'age': '80_84', 'cases': 330, 'rollingRate': 116.4, 'rollingSum': 1997}, {'age': '85_89', 'cases': 333, 'rollingRate': 183.9, 'rollingSum': 1916}, {'age': '90+', 'cases': 309, 'rollingRate': 312.0, 'rollingSum': 1888}, {'age': 'unassigned', 'cases': 29, 'rollingRate': None, 'rollingSum': 188}, {'age': '60+', 'cases': 2807, 'rollingRate': 102.6, 'rollingSum': 16553}, {'age': '00_59', 'cases': 14705, 'rollingRate': 161.2, 'rollingSum': 81656}]",16578,432,4.5999999999999996447,,533,1753,16.399999999999998579,16329,1243,
2020-12-08,United Kingdom,20797,174.30000000000001137,"[{'age': '00_04', 'cases': 395, 'rollingRate': 56.8, 'rollingSum': 2191}, {'age': '05_09', 'cases': 631, 'rollingRate': 87.9, 'rollingSum': 3647}, {'age': '10_14', 'cases': 1224, 'rollingRate': 174.2, 'rollingSum': 6886}, {'age': '15_19', 'cases': 1156, 'rollingRate': 186.9, 'rollingSum': 6835}, {'age': '20_24', 'cases': 1191, 'rollingRate': 158.7, 'rollingSum': 6589}, {'age': '25_29', 'cases': 1420, 'rollingRate': 167.1, 'rollingSum': 7544}, {'age': '30_34', 'cases': 1440, 'rollingRate': 176.3, 'rollingSum': 7927}, {'age': '35_39', 'cases': 1433, 'rollingRate': 183.0, 'rollingSum': 8046}, {'age': '40_44', 'cases': 1435, 'rollingRate': 198.3, 'rollingSum': 7969}, {'age': '45_49', 'cases': 1248, 'rollingRate': 171.8, 'rollingSum': 7561}, {'age': '50_54', 'cases': 1203, 'rollingRate': 148.5, 'rollingSum': 6922}, {'age': '55_59', 'cases': 1005, 'rollingRate': 130.3, 'rollingSum': 5740}, {'age': '60_64', 'cases': 681, 'rollingRate': 108.8, 'rollingSum': 4087}, {'age': '65_69', 'cases': 446, 'rollingRate': 73.6, 'rollingSum': 2480}, {'age': '70_74', 'cases': 348, 'rollingRate': 61.6, 'rollingSum': 2046}, {'age': '75_79', 'cases': 307, 'rollingRate': 79.7, 'rollingSum': 1853}, {'age': '80_84', 'cases': 347, 'rollingRate': 113.0, 'rollingSum': 1938}, {'age': '85_89', 'cases': 367, 'rollingRate': 181.1, 'rollingSum': 1887}, {'age': '90+', 'cases': 355, 'rollingRate': 303.9, 'rollingSum': 1839}, {'age': 'unassigned', 'cases': 52, 'rollingRate': None, 'rollingSum': 194}, {'age': '60+', 'cases': 2851, 'rollingRate': 100.0, 'rollingSum': 16130}, {'age': '00_59', 'cases': 13833, 'rollingRate': 154.0, 'rollingSum': 78051}]",12282,436,4.5,,616,1784,16,16474,1272,
2020-12-07,United Kingdom,21360,167.80000000000001137,"[{'age': '00_04', 'cases': 387, 'rollingRate': 54.6, 'rollingSum': 2107}, {'age': '05_09', 'cases': 682, 'rollingRate': 84.8, 'rollingSum': 3521}, {'age': '10_14', 'cases': 1268, 'rollingRate': 168.0, 'rollingSum': 6641}, {'age': '15_19', 'cases': 1338, 'rollingRate': 183.2, 'rollingSum': 6698}, {'age': '20_24', 'cases': 1196, 'rollingRate': 152.1, 'rollingSum': 6315}, {'age': '25_29', 'cases': 1336, 'rollingRate': 158.5, 'rollingSum': 7154}, {'age': '30_34', 'cases': 1440, 'rollingRate': 170.0, 'rollingSum': 7645}, {'age': '35_39', 'cases': 1491, 'rollingRate': 175.2, 'rollingSum': 7702}, {'age': '40_44', 'cases': 1456, 'rollingRate': 188.5, 'rollingSum': 7578}, {'age': '45_49', 'cases': 1465, 'rollingRate': 167.1, 'rollingSum': 7356}, {'age': '50_54', 'cases': 1285, 'rollingRate': 145.2, 'rollingSum': 6766}, {'age': '55_59', 'cases': 1144, 'rollingRate': 125.7, 'rollingSum': 5538}, {'age': '60_64', 'cases': 783, 'rollingRate': 106.3, 'rollingSum': 3990}, {'age': '65_69', 'cases': 430, 'rollingRate': 70.6, 'rollingSum': 2378}, {'age': '70_74', 'cases': 321, 'rollingRate': 60.9, 'rollingSum': 2022}, {'age': '75_79', 'cases': 339, 'rollingRate': 78.1, 'rollingSum': 1817}, {'age': '80_84', 'cases': 372, 'rollingRate': 111.7, 'rollingSum': 1916}, {'age': '85_89', 'cases': 317, 'rollingRate': 178.1, 'rollingSum': 1856}, {'age': '90+', 'cases': 357, 'rollingRate': 307.7, 'rollingSum': 1862}, {'age': 'unassigned', 'cases': 20, 'rollingRate': None, 'rollingSum': 175}, {'age': '60+', 'cases': 2919, 'rollingRate': 98.2, 'rollingSum': 15841}, {'age': '00_59', 'cases': 14508, 'rollingRate': 148.4, 'rollingSum': 75196}]",14718,421,4.4000000000000003553,,189,1658,15.599999999999999645,16412,1271,
