date,cc_open,cc_occupied
2011-11-01,219,180
2011-11-02,219,194
2011-11-03,218,181
2011-11-06,218,179
2011-11-07,219,179
2011-11-08,218,177
2011-11-09,218,174
2011-11-10,218,169
2011-11-13,218,169
2011-11-14,218,169
2011-11-15,219,176
2011-11-16,220,186
2011-11-17,220,188
2011-11-20,218,155
2011-11-21,218,182
2011-11-22,207,178
2011-11-23,213,168
2011-11-24,213,151
2011-11-27,212,168
2011-11-28,212,191
2011-11-29,213,185
2011-11-30,214,162
2011-12-01,218,177
2011-12-04,218,175
2011-12-05,218,182
2011-12-06,219,182
2011-12-07,218,188
2011-12-08,219,181
2011-12-11,219,181
2011-12-12,218,187
2011-12-13,220,189
2011-12-14,219,178
2011-12-15,218,176
2011-12-18,218,193
2011-12-19,218,178
2011-12-20,218,176
2011-12-21,238,200
2011-12-22,239,197
2011-12-28,238,192
2011-12-29,238,194
2012-01-02,238,202
2012-01-03,240,204
2012-01-04,239,199
2012-01-05,238,201
2012-01-08,238,210
2012-01-09,240,216
2012-01-10,239,209
2012-01-11,236,196
2012-01-12,238,210
2012-01-15,228,187
2012-01-16,238,196
2012-01-17,238,208
2012-01-18,238,207
2012-01-19,238,214
2012-01-22,238,202
2012-01-23,240,214
2012-01-24,240,210
2012-01-25,238,211
2012-01-26,238,201
2012-01-29,238,181
2012-01-30,238,199
2012-01-31,238,202
2012-02-01,240,195
2012-02-02,238,194
2012-02-05,238,196
2012-02-06,238,208
2012-02-07,238,205
2012-02-08,239,208
2012-02-09,238,199
2012-02-12,239,208
2012-02-13,242,205
2012-02-14,241,207
2012-02-15,238,193
2012-02-16,238,210
2012-02-19,238,206
2012-02-20,239,214
2012-02-21,238,209
2012-02-22,238,201
2012-02-23,238,203
2012-02-26,238,188
2012-02-27,238,210
2012-02-28,238,207
2012-02-29,238,212
2012-03-01,238,208
