date,cc_open,cc_occupied
2011-11-01,596,511
2011-11-02,596,526
2011-11-03,601,517
2011-11-06,600,504
2011-11-07,600,524
2011-11-08,598,511
2011-11-09,607,524
2011-11-10,601,532
2011-11-13,577,473
2011-11-14,605,509
2011-11-15,568,475
2011-11-16,593,515
2011-11-17,598,507
2011-11-20,595,483
2011-11-21,605,510
2011-11-22,603,525
2011-11-23,604,522
2011-11-24,603,524
2011-11-27,602,514
2011-11-28,601,514
2011-11-29,601,520
2011-11-30,603,532
2011-12-01,605,530
2011-12-04,598,509
2011-12-05,599,531
2011-12-06,600,522
2011-12-07,602,528
2011-12-08,599,528
2011-12-11,590,518
2011-12-12,584,509
2011-12-13,596,531
2011-12-14,599,543
2011-12-15,598,540
2011-12-18,594,515
2011-12-19,598,510
2011-12-20,603,524
2011-12-21,601,517
2011-12-22,598,518
2011-12-28,595,465
2011-12-29,590,479
2012-01-02,600,481
2012-01-03,600,516
2012-01-04,603,524
2012-01-05,600,533
2012-01-08,602,513
2012-01-09,601,527
2012-01-10,596,528
2012-01-11,594,518
2012-01-12,597,544
2012-01-15,600,514
2012-01-16,604,520
2012-01-17,600,524
2012-01-18,598,516
2012-01-19,599,521
2012-01-22,594,494
2012-01-23,599,518
2012-01-24,594,511
2012-01-25,599,534
2012-01-26,595,527
2012-01-29,595,507
2012-01-30,599,511
2012-01-31,608,546
2012-02-01,604,529
2012-02-02,605,532
2012-02-05,592,505
2012-02-06,592,514
2012-02-07,598,525
2012-02-08,607,537
2012-02-09,595,533
2012-02-12,599,518
2012-02-13,593,497
2012-02-14,592,515
2012-02-15,595,517
2012-02-16,595,515
2012-02-19,593,509
2012-02-20,599,533
2012-02-21,606,540
2012-02-22,604,545
2012-02-23,599,549
2012-02-26,600,520
2012-02-27,603,550
2012-02-28,602,543
2012-02-29,606,548
2012-03-01,603,537
