date,cc_open,cc_occupied
2011-11-01,637,508
2011-11-02,635,525
2011-11-03,631,518
2011-11-06,683,517
2011-11-07,635,487
2011-11-08,635,527
2011-11-09,634,514
2011-11-10,636,517
2011-11-13,634,469
2011-11-14,636,494
2011-11-15,642,518
2011-11-16,641,506
2011-11-17,641,507
2011-11-20,639,472
2011-11-21,674,545
2011-11-22,641,505
2011-11-23,646,531
2011-11-24,646,539
2011-11-27,638,479
2011-11-28,643,528
2011-11-29,644,534
2011-11-30,645,508
2011-12-01,646,510
2011-12-04,641,483
2011-12-05,644,490
2011-12-06,645,538
2011-12-07,646,539
2011-12-08,645,525
2011-12-11,646,470
2011-12-12,645,519
2011-12-13,645,537
2011-12-14,642,527
2011-12-15,645,522
2011-12-18,647,489
2011-12-19,647,534
2011-12-20,646,525
2011-12-21,648,521
2011-12-22,645,522
2011-12-28,640,509
2011-12-29,639,523
2012-01-02,645,480
2012-01-03,646,506
2012-01-04,645,530
2012-01-05,642,532
2012-01-08,647,474
2012-01-09,648,504
2012-01-10,647,533
2012-01-11,641,537
2012-01-12,642,518
2012-01-15,636,449
2012-01-16,640,492
2012-01-17,641,510
2012-01-18,641,519
2012-01-19,640,524
2012-01-22,639,469
2012-01-23,641,503
2012-01-24,641,515
2012-01-25,641,530
2012-01-26,640,522
2012-01-29,642,464
2012-01-30,642,510
2012-01-31,641,528
2012-02-01,642,516
2012-02-02,641,528
2012-02-05,638,441
2012-02-06,641,480
2012-02-07,642,515
2012-02-08,642,504
2012-02-09,640,502
2012-02-12,637,469
2012-02-13,637,503
2012-02-14,639,512
2012-02-15,640,497
2012-02-16,636,490
2012-02-19,640,485
2012-02-20,638,518
2012-02-21,636,524
2012-02-22,637,519
2012-02-23,638,538
2012-02-26,638,491
2012-02-27,639,518
2012-02-28,642,516
2012-02-29,640,525
2012-03-01,642,513
