date,areaName,newDeaths28DaysByDeathDateAgeDemographics
2020-12-26,London,"[{'age': '00_04', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '10_14', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '15_19', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '20_24', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '25_29', 'deaths': 0, 'rollingRate': 0.1, 'rollingSum': 1}, {'age': '30_34', 'deaths': 0, 'rollingRate': 0.1, 'rollingSum': 1}, {'age': '35_39', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '40_44', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '45_49', 'deaths': 1, 'rollingRate': 0.5, 'rollingSum': 3}, {'age': '50_54', 'deaths': 0, 'rollingRate': 0.7000000000000001, 'rollingSum': 4}, {'age': '55_59', 'deaths': 3, 'rollingRate': 2.2, 'rollingSum': 11}, {'age': '05_09', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '60_64', 'deaths': 3, 'rollingRate': 4.6, 'rollingSum': 18}, {'age': '65_69', 'deaths': 4, 'rollingRate': 8.6, 'rollingSum': 27}, {'age': '70_74', 'deaths': 4, 'rollingRate': 18.6, 'rollingSum': 51}, {'age': '75_79', 'deaths': 11, 'rollingRate': 35.2, 'rollingSum': 68}, {'age': '80_84', 'deaths': 13, 'rollingRate': 39.8, 'rollingSum': 60}, {'age': '85_89', 'deaths': 11, 'rollingRate': 74.9, 'rollingSum': 70}, {'age': '90+', 'deaths': 8, 'rollingRate': 102.7, 'rollingSum': 59}, {'age': '60+', 'deaths': 54, 'rollingRate': 24.0, 'rollingSum': 353}, {'age': '00_59', 'deaths': 4, 'rollingRate': 0.30000000000000004, 'rollingSum': 20}]"
2020-12-25,London,"[{'age': '00_04', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '10_14', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '15_19', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '20_24', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '25_29', 'deaths': 0, 'rollingRate': 0.30000000000000004, 'rollingSum': 2}, {'age': '30_34', 'deaths': 1, 'rollingRate': 0.1, 'rollingSum': 1}, {'age': '35_39', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '40_44', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '45_49', 'deaths': 0, 'rollingRate': 0.30000000000000004, 'rollingSum': 2}, {'age': '50_54', 'deaths': 0, 'rollingRate': 0.9, 'rollingSum': 5}, {'age': '55_59', 'deaths': 3, 'rollingRate': 2.0, 'rollingSum': 10}, {'age': '05_09', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '60_64', 'deaths': 1, 'rollingRate': 3.8, 'rollingSum': 15}, {'age': '65_69', 'deaths': 5, 'rollingRate': 8.3, 'rollingSum': 26}, {'age': '70_74', 'deaths': 10, 'rollingRate': 18.3, 'rollingSum': 50}, {'age': '75_79', 'deaths': 11, 'rollingRate': 32.1, 'rollingSum': 62}, {'age': '80_84', 'deaths': 8, 'rollingRate': 36.5, 'rollingSum': 55}, {'age': '85_89', 'deaths': 8, 'rollingRate': 69.5, 'rollingSum': 65}, {'age': '90+', 'deaths': 11, 'rollingRate': 111.4, 'rollingSum': 64}, {'age': '60+', 'deaths': 54, 'rollingRate': 22.9, 'rollingSum': 337}, {'age': '00_59', 'deaths': 4, 'rollingRate': 0.30000000000000004, 'rollingSum': 20}]"
2020-12-24,London,"[{'age': '00_04', 'deaths': 0, 'rollingRate': 0.2, 'rollingSum': 1}, {'age': '10_14', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '15_19', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '20_24', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '25_29', 'deaths': 1, 'rollingRate': 0.30000000000000004, 'rollingSum': 2}, {'age': '30_34', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '35_39', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '40_44', 'deaths': 0, 'rollingRate': 0.2, 'rollingSum': 1}, {'age': '45_49', 'deaths': 0, 'rollingRate': 0.30000000000000004, 'rollingSum': 2}, {'age': '50_54', 'deaths': 1, 'rollingRate': 1.1, 'rollingSum': 6}, {'age': '55_59', 'deaths': 0, 'rollingRate': 1.4, 'rollingSum': 7}, {'age': '05_09', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '60_64', 'deaths': 3, 'rollingRate': 3.8, 'rollingSum': 15}, {'age': '65_69', 'deaths': 3, 'rollingRate': 6.7, 'rollingSum': 21}, {'age': '70_74', 'deaths': 9, 'rollingRate': 15.7, 'rollingSum': 43}, {'age': '75_79', 'deaths': 9, 'rollingRate': 29.0, 'rollingSum': 56}, {'age': '80_84', 'deaths': 5, 'rollingRate': 35.8, 'rollingSum': 54}, {'age': '85_89', 'deaths': 10, 'rollingRate': 69.5, 'rollingSum': 65}, {'age': '90+', 'deaths': 9, 'rollingRate': 109.6, 'rollingSum': 63}, {'age': '60+', 'deaths': 48, 'rollingRate': 21.5, 'rollingSum': 317}, {'age': '00_59', 'deaths': 2, 'rollingRate': 0.30000000000000004, 'rollingSum': 19}]"
2020-12-23,London,"[{'age': '00_04', 'deaths': 0, 'rollingRate': 0.30000000000000004, 'rollingSum': 2}, {'age': '10_14', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '15_19', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '20_24', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '25_29', 'deaths': 0, 'rollingRate': 0.1, 'rollingSum': 1}, {'age': '30_34', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '35_39', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '40_44', 'deaths': 0, 'rollingRate': 0.30000000000000004, 'rollingSum': 2}, {'age': '45_49', 'deaths': 0, 'rollingRate': 0.7000000000000001, 'rollingSum': 4}, {'age': '50_54', 'deaths': 2, 'rollingRate': 0.9, 'rollingSum': 5}, {'age': '55_59', 'deaths': 0, 'rollingRate': 1.8, 'rollingSum': 9}, {'age': '05_09', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '60_64', 'deaths': 1, 'rollingRate': 3.3, 'rollingSum': 13}, {'age': '65_69', 'deaths': 6, 'rollingRate': 8.3, 'rollingSum': 26}, {'age': '70_74', 'deaths': 6, 'rollingRate': 13.9, 'rollingSum': 38}, {'age': '75_79', 'deaths': 13, 'rollingRate': 25.9, 'rollingSum': 50}, {'age': '80_84', 'deaths': 7, 'rollingRate': 42.4, 'rollingSum': 64}, {'age': '85_89', 'deaths': 6, 'rollingRate': 72.8, 'rollingSum': 68}, {'age': '90+', 'deaths': 9, 'rollingRate': 111.4, 'rollingSum': 64}, {'age': '60+', 'deaths': 48, 'rollingRate': 21.9, 'rollingSum': 323}, {'age': '00_59', 'deaths': 2, 'rollingRate': 0.30000000000000004, 'rollingSum': 23}]"
2020-12-22,London,"[{'age': '00_04', 'deaths': 0, 'rollingRate': 0.30000000000000004, 'rollingSum': 2}, {'age': '10_14', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '15_19', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '20_24', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '25_29', 'deaths': 0, 'rollingRate': 0.1, 'rollingSum': 1}, {'age': '30_34', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '35_39', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '40_44', 'deaths': 0, 'rollingRate': 0.30000000000000004, 'rollingSum': 2}, {'age': '45_49', 'deaths': 0, 'rollingRate': 0.7000000000000001, 'rollingSum': 4}, {'age': '50_54', 'deaths': 0, 'rollingRate': 0.5, 'rollingSum': 3}, {'age': '55_59', 'deaths': 1, 'rollingRate': 1.8, 'rollingSum': 9}, {'age': '05_09', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '60_64', 'deaths': 5, 'rollingRate': 3.6, 'rollingSum': 14}, {'age': '65_69', 'deaths': 4, 'rollingRate': 8.0, 'rollingSum': 25}, {'age': '70_74', 'deaths': 7, 'rollingRate': 12.4, 'rollingSum': 34}, {'age': '75_79', 'deaths': 11, 'rollingRate': 22.2, 'rollingSum': 43}, {'age': '80_84', 'deaths': 10, 'rollingRate': 39.8, 'rollingSum': 60}, {'age': '85_89', 'deaths': 13, 'rollingRate': 71.7, 'rollingSum': 67}, {'age': '90+', 'deaths': 7, 'rollingRate': 109.6, 'rollingSum': 63}, {'age': '60+', 'deaths': 57, 'rollingRate': 20.8, 'rollingSum': 306}, {'age': '00_59', 'deaths': 1, 'rollingRate': 0.30000000000000004, 'rollingSum': 21}]"
2020-12-21,London,"[{'age': '00_04', 'deaths': 0, 'rollingRate': 0.30000000000000004, 'rollingSum': 2}, {'age': '10_14', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '15_19', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '20_24', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '25_29', 'deaths': 0, 'rollingRate': 0.1, 'rollingSum': 1}, {'age': '30_34', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '35_39', 'deaths': 0, 'rollingRate': 0.1, 'rollingSum': 1}, {'age': '40_44', 'deaths': 0, 'rollingRate': 0.30000000000000004, 'rollingSum': 2}, {'age': '45_49', 'deaths': 1, 'rollingRate': 0.7000000000000001, 'rollingSum': 4}, {'age': '50_54', 'deaths': 0, 'rollingRate': 0.5, 'rollingSum': 3}, {'age': '55_59', 'deaths': 3, 'rollingRate': 1.6, 'rollingSum': 8}, {'age': '05_09', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '60_64', 'deaths': 3, 'rollingRate': 3.1, 'rollingSum': 12}, {'age': '65_69', 'deaths': 3, 'rollingRate': 8.6, 'rollingSum': 27}, {'age': '70_74', 'deaths': 6, 'rollingRate': 12.8, 'rollingSum': 35}, {'age': '75_79', 'deaths': 6, 'rollingRate': 20.2, 'rollingSum': 39}, {'age': '80_84', 'deaths': 8, 'rollingRate': 37.8, 'rollingSum': 57}, {'age': '85_89', 'deaths': 14, 'rollingRate': 65.3, 'rollingSum': 61}, {'age': '90+', 'deaths': 7, 'rollingRate': 104.4, 'rollingSum': 60}, {'age': '60+', 'deaths': 47, 'rollingRate': 19.8, 'rollingSum': 291}, {'age': '00_59', 'deaths': 4, 'rollingRate': 0.30000000000000004, 'rollingSum': 21}]"
2020-12-20,London,"[{'age': '00_04', 'deaths': 0, 'rollingRate': 0.30000000000000004, 'rollingSum': 2}, {'age': '10_14', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '15_19', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '20_24', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '25_29', 'deaths': 0, 'rollingRate': 0.1, 'rollingSum': 1}, {'age': '30_34', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '35_39', 'deaths': 0, 'rollingRate': 0.1, 'rollingSum': 1}, {'age': '40_44', 'deaths': 0, 'rollingRate': 0.30000000000000004, 'rollingSum': 2}, {'age': '45_49', 'deaths': 1, 'rollingRate': 0.5, 'rollingSum': 3}, {'age': '50_54', 'deaths': 1, 'rollingRate': 0.5, 'rollingSum': 3}, {'age': '55_59', 'deaths': 1, 'rollingRate': 1.8, 'rollingSum': 9}, {'age': '05_09', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '60_64', 'deaths': 2, 'rollingRate': 2.8, 'rollingSum': 11}, {'age': '65_69', 'deaths': 2, 'rollingRate': 8.6, 'rollingSum': 27}, {'age': '70_74', 'deaths': 9, 'rollingRate': 12.8, 'rollingSum': 35}, {'age': '75_79', 'deaths': 7, 'rollingRate': 20.2, 'rollingSum': 39}, {'age': '80_84', 'deaths': 9, 'rollingRate': 36.5, 'rollingSum': 55}, {'age': '85_89', 'deaths': 8, 'rollingRate': 54.6, 'rollingSum': 51}, {'age': '90+', 'deaths': 8, 'rollingRate': 104.4, 'rollingSum': 60}, {'age': '60+', 'deaths': 45, 'rollingRate': 18.9, 'rollingSum': 278}, {'age': '00_59', 'deaths': 3, 'rollingRate': 0.30000000000000004, 'rollingSum': 21}]"
2020-12-19,London,"[{'age': '00_04', 'deaths': 0, 'rollingRate': 0.30000000000000004, 'rollingSum': 2}, {'age': '10_14', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '15_19', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '20_24', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '25_29', 'deaths': 1, 'rollingRate': 0.1, 'rollingSum': 1}, {'age': '30_34', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '35_39', 'deaths': 0, 'rollingRate': 0.1, 'rollingSum': 1}, {'age': '40_44', 'deaths': 0, 'rollingRate': 0.30000000000000004, 'rollingSum': 2}, {'age': '45_49', 'deaths': 0, 'rollingRate': 0.30000000000000004, 'rollingSum': 2}, {'age': '50_54', 'deaths': 1, 'rollingRate': 0.4, 'rollingSum': 2}, {'age': '55_59', 'deaths': 2, 'rollingRate': 1.8, 'rollingSum': 9}, {'age': '05_09', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '60_64', 'deaths': 0, 'rollingRate': 2.3, 'rollingSum': 9}, {'age': '65_69', 'deaths': 3, 'rollingRate': 8.9, 'rollingSum': 28}, {'age': '70_74', 'deaths': 3, 'rollingRate': 9.5, 'rollingSum': 26}, {'age': '75_79', 'deaths': 5, 'rollingRate': 18.1, 'rollingSum': 35}, {'age': '80_84', 'deaths': 8, 'rollingRate': 31.8, 'rollingSum': 48}, {'age': '85_89', 'deaths': 6, 'rollingRate': 54.6, 'rollingSum': 51}, {'age': '90+', 'deaths': 13, 'rollingRate': 109.6, 'rollingSum': 63}, {'age': '60+', 'deaths': 38, 'rollingRate': 17.7, 'rollingSum': 260}, {'age': '00_59', 'deaths': 4, 'rollingRate': 0.30000000000000004, 'rollingSum': 19}]"
2020-12-18,London,"[{'age': '00_04', 'deaths': 1, 'rollingRate': 0.5, 'rollingSum': 3}, {'age': '10_14', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '15_19', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '20_24', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '25_29', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '30_34', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '35_39', 'deaths': 0, 'rollingRate': 0.1, 'rollingSum': 1}, {'age': '40_44', 'deaths': 1, 'rollingRate': 0.5, 'rollingSum': 3}, {'age': '45_49', 'deaths': 0, 'rollingRate': 0.5, 'rollingSum': 3}, {'age': '50_54', 'deaths': 1, 'rollingRate': 0.2, 'rollingSum': 1}, {'age': '55_59', 'deaths': 0, 'rollingRate': 1.6, 'rollingSum': 8}, {'age': '05_09', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '60_64', 'deaths': 1, 'rollingRate': 2.3, 'rollingSum': 9}, {'age': '65_69', 'deaths': 0, 'rollingRate': 8.6, 'rollingSum': 27}, {'age': '70_74', 'deaths': 3, 'rollingRate': 9.5, 'rollingSum': 26}, {'age': '75_79', 'deaths': 5, 'rollingRate': 17.1, 'rollingSum': 33}, {'age': '80_84', 'deaths': 7, 'rollingRate': 31.8, 'rollingSum': 48}, {'age': '85_89', 'deaths': 8, 'rollingRate': 61.0, 'rollingSum': 57}, {'age': '90+', 'deaths': 10, 'rollingRate': 106.2, 'rollingSum': 61}, {'age': '60+', 'deaths': 34, 'rollingRate': 17.7, 'rollingSum': 261}, {'age': '00_59', 'deaths': 3, 'rollingRate': 0.30000000000000004, 'rollingSum': 19}]"
2020-12-17,London,"[{'age': '00_04', 'deaths': 1, 'rollingRate': 0.30000000000000004, 'rollingSum': 2}, {'age': '10_14', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '15_19', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '20_24', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '25_29', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '30_34', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '35_39', 'deaths': 0, 'rollingRate': 0.1, 'rollingSum': 1}, {'age': '40_44', 'deaths': 1, 'rollingRate': 0.30000000000000004, 'rollingSum': 2}, {'age': '45_49', 'deaths': 2, 'rollingRate': 0.5, 'rollingSum': 3}, {'age': '50_54', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '55_59', 'deaths': 2, 'rollingRate': 2.0, 'rollingSum': 10}, {'age': '05_09', 'deaths': 0, 'rollingRate': 0.0, 'rollingSum': 0}, {'age': '60_64', 'deaths': 1, 'rollingRate': 2.0, 'rollingSum': 8}, {'age': '65_69', 'deaths': 8, 'rollingRate': 8.9, 'rollingSum': 28}, {'age': '70_74', 'deaths': 4, 'rollingRate': 8.4, 'rollingSum': 23}, {'age': '75_79', 'deaths': 3, 'rollingRate': 18.1, 'rollingSum': 35}, {'age': '80_84', 'deaths': 15, 'rollingRate': 29.8, 'rollingSum': 45}, {'age': '85_89', 'deaths': 13, 'rollingRate': 63.1, 'rollingSum': 59}, {'age': '90+', 'deaths': 10, 'rollingRate': 94.0, 'rollingSum': 54}, {'age': '60+', 'deaths': 54, 'rollingRate': 17.1, 'rollingSum': 252}, {'age': '00_59', 'deaths': 6, 'rollingRate': 0.2, 'rollingSum': 18}]"
