date,areaName,deathsRegistered
2020-06-03,West Midlands,158
2020-06-04,West Midlands,158
2020-06-05,West Midlands,158
2020-06-06,West Midlands,104
2020-06-07,West Midlands,104
2020-06-08,West Midlands,104
2020-06-09,West Midlands,104
2020-06-10,West Midlands,104
2020-06-11,West Midlands,104
2020-06-12,West Midlands,104
2020-06-13,West Midlands,93
2020-06-14,West Midlands,93
2020-06-15,West Midlands,93
2020-06-16,West Midlands,93
2020-06-17,West Midlands,93
2020-06-18,West Midlands,93
2020-06-19,West Midlands,93
2020-06-20,West Midlands,69
2020-06-21,West Midlands,69
2020-06-22,West Midlands,69
2020-06-23,West Midlands,69
2020-06-24,West Midlands,69
2020-06-25,West Midlands,69
2020-06-26,West Midlands,69
2020-06-27,West Midlands,49
2020-06-28,West Midlands,49
2020-06-29,West Midlands,49
2020-06-30,West Midlands,49
2020-07-01,West Midlands,49
2020-07-02,West Midlands,49
2020-07-03,West Midlands,49
2020-07-04,West Midlands,48
2020-07-05,West Midlands,48
2020-07-06,West Midlands,48
2020-07-07,West Midlands,48
2020-07-08,West Midlands,48
2020-07-09,West Midlands,48
2020-07-10,West Midlands,48
2020-07-11,West Midlands,25
2020-07-12,West Midlands,25
2020-07-13,West Midlands,25
2020-07-14,West Midlands,25
2020-07-15,West Midlands,25
2020-07-16,West Midlands,25
2020-07-17,West Midlands,25
2020-07-18,West Midlands,15
2020-07-19,West Midlands,15
2020-07-20,West Midlands,15
2020-07-21,West Midlands,15
2020-07-22,West Midlands,15
2020-07-23,West Midlands,15
2020-07-24,West Midlands,15
2020-07-25,West Midlands,17
2020-07-26,West Midlands,17
2020-07-27,West Midlands,17
2020-07-28,West Midlands,17
2020-07-29,West Midlands,17
2020-07-30,West Midlands,17
2020-07-31,West Midlands,17
2020-08-01,West Midlands,13
2020-08-02,West Midlands,13
2020-08-03,West Midlands,13
2020-08-04,West Midlands,13
2020-08-05,West Midlands,13
2020-08-06,West Midlands,13
2020-08-07,West Midlands,13
2020-08-08,West Midlands,14
2020-08-09,West Midlands,14
2020-08-10,West Midlands,14
2020-08-11,West Midlands,14
2020-08-12,West Midlands,14
2020-08-13,West Midlands,14
2020-08-14,West Midlands,14
2020-08-15,West Midlands,10
2020-08-16,West Midlands,10
2020-08-17,West Midlands,10
2020-08-18,West Midlands,10
2020-08-19,West Midlands,10
2020-08-20,West Midlands,10
2020-08-21,West Midlands,10
2020-08-22,West Midlands,5
2020-08-23,West Midlands,5
2020-08-24,West Midlands,5
2020-08-25,West Midlands,5
2020-08-26,West Midlands,5
2020-08-27,West Midlands,5
2020-08-28,West Midlands,5
2020-08-29,West Midlands,9
2020-08-30,West Midlands,9
2020-08-31,West Midlands,9
2020-09-01,West Midlands,9
2020-09-02,West Midlands,9
2020-09-03,West Midlands,9
2020-09-04,West Midlands,9
2020-09-05,West Midlands,7
2020-09-06,West Midlands,7
2020-09-07,West Midlands,7
2020-09-08,West Midlands,7
2020-09-09,West Midlands,7
2020-09-10,West Midlands,7
2020-09-11,West Midlands,7
2020-09-12,West Midlands,15
2020-09-13,West Midlands,15
2020-09-14,West Midlands,15
2020-09-15,West Midlands,15
2020-09-16,West Midlands,15
2020-09-17,West Midlands,15
2020-09-18,West Midlands,15
2020-09-19,West Midlands,33
2020-09-20,West Midlands,33
2020-09-21,West Midlands,33
2020-09-22,West Midlands,33
2020-09-23,West Midlands,33
2020-09-24,West Midlands,33
2020-09-25,West Midlands,33
2020-09-26,West Midlands,31
2020-09-27,West Midlands,31
2020-09-28,West Midlands,31
2020-09-29,West Midlands,31
2020-09-30,West Midlands,31
2020-10-01,West Midlands,31
2020-10-02,West Midlands,31
2020-10-03,West Midlands,43
2020-10-04,West Midlands,43
2020-10-05,West Midlands,43
2020-10-06,West Midlands,43
2020-10-07,West Midlands,43
2020-10-08,West Midlands,43
2020-10-09,West Midlands,43
2020-10-10,West Midlands,49
2020-10-11,West Midlands,49
2020-10-12,West Midlands,49
2020-10-13,West Midlands,49
2020-10-14,West Midlands,49
2020-10-15,West Midlands,49
2020-10-16,West Midlands,49
2020-10-17,West Midlands,80
2020-10-18,West Midlands,80
2020-10-19,West Midlands,80
2020-10-20,West Midlands,80
2020-10-21,West Midlands,80
2020-10-22,West Midlands,80
2020-10-23,West Midlands,80
2020-10-24,West Midlands,110
2020-10-25,West Midlands,110
2020-10-26,West Midlands,110
2020-10-27,West Midlands,110
2020-10-28,West Midlands,110
2020-10-29,West Midlands,110
2020-10-30,West Midlands,110
2020-10-31,West Midlands,181
2020-11-01,West Midlands,181
2020-11-02,West Midlands,181
2020-11-03,West Midlands,181
2020-11-04,West Midlands,181
2020-11-05,West Midlands,181
2020-11-06,West Midlands,181
2020-11-07,West Midlands,284
2020-11-08,West Midlands,284
2020-11-09,West Midlands,284
2020-11-10,West Midlands,284
2020-11-11,West Midlands,284
2020-11-12,West Midlands,284
2020-11-13,West Midlands,284
2020-11-14,West Midlands,306
2020-11-15,West Midlands,306
2020-11-16,West Midlands,306
2020-11-17,West Midlands,306
2020-11-18,West Midlands,306
2020-11-19,West Midlands,306
2020-11-20,West Midlands,306
2020-11-21,West Midlands,361
2020-11-22,West Midlands,361
2020-11-23,West Midlands,361
2020-11-24,West Midlands,361
2020-11-25,West Midlands,361
2020-11-26,West Midlands,361
2020-11-27,West Midlands,361
2020-11-28,West Midlands,381
2020-11-29,West Midlands,381
2020-11-30,West Midlands,381
2020-12-01,West Midlands,381
2020-12-02,West Midlands,381
2020-12-03,West Midlands,381
2020-12-04,West Midlands,381
2020-12-05,West Midlands,376
2020-12-06,West Midlands,376
2020-12-07,West Midlands,376
2020-12-08,West Midlands,376
2020-12-09,West Midlands,376
2020-12-10,West Midlands,376
2020-12-11,West Midlands,376
2020-12-12,West Midlands,373
2020-12-13,West Midlands,373
2020-12-14,West Midlands,373
2020-12-15,West Midlands,373
2020-12-16,West Midlands,373
2020-12-17,West Midlands,373
2020-12-18,West Midlands,373
2020-12-19,West Midlands,316
2020-12-20,West Midlands,316
2020-12-21,West Midlands,316
2020-12-22,West Midlands,316
2020-12-23,West Midlands,316
2020-12-24,West Midlands,316
2020-12-25,West Midlands,316
2020-12-26,West Midlands,302
2020-12-27,West Midlands,302
2020-12-28,West Midlands,302
2020-12-29,West Midlands,302
2020-12-30,West Midlands,302
2020-12-31,West Midlands,302
2021-01-01,West Midlands,302
2021-01-02,West Midlands,550
2021-01-03,West Midlands,550
2021-01-04,West Midlands,550
2021-01-05,West Midlands,550
2021-01-06,West Midlands,550
2021-01-07,West Midlands,550
2021-01-08,West Midlands,550
2021-01-09,West Midlands,716
2021-01-10,West Midlands,716
2021-01-11,West Midlands,716
2021-01-12,West Midlands,716
2021-01-13,West Midlands,716
2021-01-14,West Midlands,716
2021-01-15,West Midlands,716
2021-01-16,West Midlands,844
2021-01-17,West Midlands,844
2021-01-18,West Midlands,844
2021-01-19,West Midlands,844
2021-01-20,West Midlands,844
2021-01-21,West Midlands,844
2021-01-22,West Midlands,844
2021-01-23,West Midlands,870
2021-01-24,West Midlands,870
2021-01-25,West Midlands,870
2021-01-26,West Midlands,870
2021-01-27,West Midlands,870
2021-01-28,West Midlands,870
2021-01-29,West Midlands,870
2021-01-30,West Midlands,824
2021-01-31,West Midlands,824
2021-02-01,West Midlands,824
2021-02-02,West Midlands,824
2021-02-03,West Midlands,824
2021-02-04,West Midlands,824
2021-02-05,West Midlands,824
2021-02-06,West Midlands,657
2021-02-07,West Midlands,657
2021-02-08,West Midlands,657
2021-02-09,West Midlands,657
2021-02-10,West Midlands,657
2021-02-11,West Midlands,657
2021-02-12,West Midlands,657
2021-02-13,West Midlands,530
2021-02-14,West Midlands,530
2021-02-15,West Midlands,530
2021-02-16,West Midlands,530
2021-02-17,West Midlands,530
2021-02-18,West Midlands,530
2021-02-19,West Midlands,530
2021-02-20,West Midlands,391
2021-02-21,West Midlands,391
2021-02-22,West Midlands,391
2021-02-23,West Midlands,391
2021-02-24,West Midlands,391
2021-02-25,West Midlands,391
2021-02-26,West Midlands,391
2021-02-27,West Midlands,245
2021-02-28,West Midlands,245
2021-03-01,West Midlands,245
2021-03-02,West Midlands,245
2021-03-03,West Midlands,245
2021-03-04,West Midlands,245
2021-03-05,West Midlands,245
2021-03-06,West Midlands,183
2021-03-07,West Midlands,183
2021-03-08,West Midlands,183
2021-03-09,West Midlands,183
2021-03-10,West Midlands,183
2021-03-11,West Midlands,183
2021-03-12,West Midlands,183
2021-03-13,West Midlands,107
2021-03-14,West Midlands,107
2021-03-15,West Midlands,107
2021-03-16,West Midlands,107
2021-03-17,West Midlands,107
2021-03-18,West Midlands,107
2021-03-19,West Midlands,107
2021-03-20,West Midlands,84
2021-03-21,West Midlands,84
2021-03-22,West Midlands,84
2021-03-23,West Midlands,84
2021-03-24,West Midlands,84
2021-03-25,West Midlands,84
2021-03-26,West Midlands,84
2021-03-27,West Midlands,46
2021-03-28,West Midlands,46
2021-03-29,West Midlands,46
2021-03-30,West Midlands,46
2021-03-31,West Midlands,46
2021-04-01,West Midlands,46
2021-04-02,West Midlands,46
2021-04-03,West Midlands,45
2021-04-04,West Midlands,45
2021-04-05,West Midlands,45
2021-04-06,West Midlands,45
2021-04-07,West Midlands,45
2021-04-08,West Midlands,45
2021-04-09,West Midlands,45
2021-04-10,West Midlands,48
2021-04-11,West Midlands,48
2021-04-12,West Midlands,48
2021-04-13,West Midlands,48
2021-04-14,West Midlands,48
2021-04-15,West Midlands,48
2021-04-16,West Midlands,48
2021-04-17,West Midlands,30
2021-04-18,West Midlands,30
2021-04-19,West Midlands,30
2021-04-20,West Midlands,30
2021-04-21,West Midlands,30
2021-04-22,West Midlands,30
2021-04-23,West Midlands,30
2021-04-24,West Midlands,24
2021-04-25,West Midlands,24
2021-04-26,West Midlands,24
2021-04-27,West Midlands,24
2021-04-28,West Midlands,24
2021-04-29,West Midlands,24
2021-04-30,West Midlands,24
2021-05-01,West Midlands,11
2021-05-02,West Midlands,11
2021-05-03,West Midlands,11
2021-05-04,West Midlands,11
2021-05-05,West Midlands,11
2021-05-06,West Midlands,11
2021-05-07,West Midlands,11
2021-05-08,West Midlands,14
2021-05-09,West Midlands,14
2021-05-10,West Midlands,14
2021-05-11,West Midlands,14
2021-05-12,West Midlands,14
2021-05-13,West Midlands,14
2021-05-14,West Midlands,14
2021-05-15,West Midlands,16
2021-05-16,West Midlands,16
2021-05-17,West Midlands,16
2021-05-18,West Midlands,16
2021-05-19,West Midlands,16
2021-05-20,West Midlands,16
2021-05-21,West Midlands,16
2021-05-22,West Midlands,10
2021-05-23,West Midlands,10
2021-05-24,West Midlands,10
2021-05-25,West Midlands,10
2021-05-26,West Midlands,10
2021-05-27,West Midlands,10
2021-05-28,West Midlands,10
