date,cc_open,cc_occupied
2021-11-29,4120,3235
2021-11-30,4134,3357
2021-12-01,4091,3355
2021-12-02,4146,3395
2021-12-03,4149,3367
2021-12-04,4105,3301
2021-12-05,4107,3229
2021-12-06,4083,3180
2021-12-07,4177,3356
2021-12-08,4175,3419
2021-12-09,4155,3412
2021-12-10,4189,3432
2021-12-11,4163,3358
2021-12-12,4095,3240
2021-12-13,4124,3259
2021-12-14,4171,3416
2021-12-15,4151,3364
2021-12-16,4146,3363
2021-12-17,4160,3348
2021-12-18,4131,3267
2021-12-19,4135,3151
2021-12-20,4063,3044
2021-12-21,4079,3132
2021-12-22,4129,3185
2021-12-23,4111,3127
2021-12-24,4068,3092
2021-12-25,4071,2960
2021-12-26,4034,2866
2021-12-27,4044,2853
2021-12-28,4094,2978
2021-12-29,4090,2991
2021-12-30,4093,3101
2021-12-31,4101,3169
2022-01-01,4080,3113
2022-01-02,4092,3055
2022-01-03,4097,3098
2022-01-04,4077,3086
2022-01-05,4131,3207
2022-01-06,4150,3245
2022-01-07,4143,3256
2022-01-08,4126,3183
2022-01-09,4094,3123
2022-01-10,4054,3015
2022-01-11,4114,3195
2022-01-12,4134,3205
2022-01-13,4143,3230
2022-01-14,4116,3167
2022-01-15,4118,3115
2022-01-16,4091,2984
2022-01-17,4120,3000
2022-01-18,4125,3142
2022-01-19,4122,3109
2022-01-20,4105,3092
2022-01-21,4106,3088
2022-01-22,4095,3040
2022-01-23,4062,2932
2022-01-24,4015,2857
2022-01-25,4082,3025
2022-01-26,4117,3055
2022-01-27,4101,3084
2022-01-28,4090,3072
2022-01-29,4070,3050
2022-01-30,4049,2967
2022-01-31,4061,2947
2022-02-01,4070,3071
2022-02-02,4085,3119
2022-02-03,4085,3108
2022-02-04,4099,3130
2022-02-05,4102,3086
2022-02-06,4083,2987
2022-02-07,4044,2929
2022-02-08,4096,3071
2022-02-09,4032,3115
2022-02-10,4052,3158
2022-02-11,4072,3119
2022-02-12,4044,3049
2022-02-13,4039,2942
2022-02-14,4048,2919
2022-02-15,4014,3003
2022-02-16,4027,3072
2022-02-17,4043,3109
2022-02-18,4090,3155
2022-02-19,4075,3077
2022-02-20,4041,2973
2022-02-21,4019,2955
2022-02-22,4047,3068
2022-02-23,4080,3126
2022-02-24,4078,3147
2022-02-25,4069,3099
2022-02-26,4065,3034
2022-02-27,4018,2937
2022-02-28,4017,2894
2022-03-01,4064,3071
2022-03-02,4092,3133
2022-03-03,4072,3107
2022-03-04,4080,3121
2022-03-05,4072,3041
2022-03-06,4063,2938
2022-03-07,4033,2909
2022-03-08,3962,2910
2022-03-09,4133,3158
2022-03-10,4097,3154
2022-03-11,4072,3137
2022-03-12,4095,3036
2022-03-13,4067,2913
2022-03-14,4036,2909
2022-03-15,4079,3087
2022-03-16,4083,3120
2022-03-17,4093,3138
2022-03-18,4076,3102
2022-03-19,4088,3039
2022-03-20,4060,2900
2022-03-21,4019,2904
2022-03-22,4048,3068
2022-03-23,4075,3116
2022-03-24,4128,3201
2022-03-25,4034,3102
2022-03-26,4021,3040
2022-03-27,4021,2916
2022-03-28,4017,2902
2022-03-29,4061,3051
2022-03-30,4067,3129
2022-03-31,4068,3136
2022-04-01,4073,3180
2022-04-02,4055,3088
2022-04-03,4065,3010
