date,cc_open,cc_occupied
2012-11-06,602,537
2012-11-07,602,537
2012-11-08,610,542
2012-11-09,610,517
2012-11-12,595,519
2012-11-13,601,526
2012-11-14,606,531
2012-11-15,545,471
2012-11-16,597,511
2012-11-19,602,534
2012-11-20,605,541
2012-11-21,602,552
2012-11-22,602,531
2012-11-25,591,515
2012-11-26,611,481
2012-11-27,612,557
2012-11-28,613,551
2012-11-29,606,539
2012-12-02,599,503
2012-12-03,607,528
2012-12-04,603,526
2012-12-05,607,480
2012-12-06,598,534
2012-12-09,601,529
2012-12-10,603,532
2012-12-11,598,523
2012-12-12,605,540
2012-12-13,548,495
2012-12-16,602,516
2012-12-17,610,528
2012-12-18,534,459
2012-12-19,609,533
2012-12-20,601,531
2012-12-21,596,524
2012-12-27,605,527
2012-12-30,605,529
2012-12-31,613,546
2013-01-02,615,533
2013-01-03,600,495
2013-01-06,601,532
2013-01-07,608,549
2013-01-08,609,553
2013-01-09,613,565
2013-01-10,599,550
2013-01-13,603,520
2013-01-14,603,542
2013-01-15,604,527
2013-01-16,610,541
2013-01-17,608,554
2013-01-20,603,512
2013-01-21,606,541
2013-01-22,608,544
2013-01-23,604,549
2013-01-24,605,553
2013-01-27,600,517
2013-01-28,606,552
2013-01-29,606,553
2013-01-30,615,551
2013-01-31,617,564
2013-02-03,603,522
2013-02-04,612,531
2013-02-05,611,556
2013-02-06,608,553
2013-02-07,612,545
2013-02-10,601,530
2013-02-11,603,540
2013-02-12,614,566
2013-02-13,614,549
2013-02-14,611,546
2013-02-17,610,514
2013-02-18,606,521
2013-02-19,611,545
2013-02-20,613,558
2013-02-21,606,531
2013-02-24,599,500
2013-02-25,604,529
2013-02-26,609,547
2013-02-27,615,570
2013-02-28,605,536
