date,cc_open,cc_occupied
2012-11-06,615,478
2012-11-07,621,511
2012-11-08,623,530
2012-11-09,617,470
2012-11-12,624,487
2012-11-13,623,518
2012-11-14,622,507
2012-11-15,622,507
2012-11-16,625,455
2012-11-19,624,490
2012-11-20,623,514
2012-11-21,626,519
2012-11-22,627,519
2012-11-25,615,481
2012-11-26,624,510
2012-11-27,622,522
2012-11-28,627,520
2012-11-29,627,530
2012-12-02,612,461
2012-12-03,620,491
2012-12-04,621,519
2012-12-05,623,512
2012-12-06,623,515
2012-12-09,617,466
2012-12-10,620,501
2012-12-11,629,522
2012-12-12,624,529
2012-12-13,626,524
2012-12-16,617,487
2012-12-17,625,499
2012-12-18,622,522
2012-12-19,623,525
2012-12-20,627,517
2012-12-21,613,469
2012-12-27,617,486
2012-12-30,612,476
2012-12-31,611,500
2013-01-02,618,527
2013-01-03,626,535
2013-01-06,612,493
2013-01-07,624,510
2013-01-08,628,534
2013-01-09,629,543
2013-01-10,625,538
2013-01-13,621,493
2013-01-14,628,513
2013-01-15,630,541
2013-01-16,626,520
2013-01-17,628,546
2013-01-20,628,479
2013-01-21,624,502
2013-01-22,628,522
2013-01-23,627,521
2013-01-24,625,543
2013-01-27,627,469
2013-01-28,627,502
2013-01-29,627,526
2013-01-30,631,538
2013-01-31,629,530
2013-02-03,626,479
2013-02-04,631,505
2013-02-05,631,514
2013-02-06,628,525
2013-02-07,629,518
2013-02-10,622,468
2013-02-11,628,488
2013-02-12,630,510
2013-02-13,628,516
2013-02-14,628,524
2013-02-17,616,468
2013-02-18,627,499
2013-02-19,628,523
2013-02-20,627,515
2013-02-21,629,518
2013-02-24,630,475
2013-02-25,632,504
2013-02-26,631,523
2013-02-27,630,514
2013-02-28,633,531
