date,cc_open,cc_occupied
2012-11-06,541,447
2012-11-07,541,469
2012-11-08,537,457
2012-11-09,537,437
2012-11-12,538,471
2012-11-13,538,487
2012-11-14,539,494
2012-11-15,547,477
2012-11-16,540,444
2012-11-19,538,469
2012-11-20,534,479
2012-11-21,541,480
2012-11-22,537,471
2012-11-25,530,429
2012-11-26,539,470
2012-11-27,542,476
2012-11-28,539,486
2012-11-29,543,496
2012-12-02,536,452
2012-12-03,519,443
2012-12-04,540,475
2012-12-05,541,485
2012-12-06,538,475
2012-12-09,536,428
2012-12-10,544,474
2012-12-11,539,459
2012-12-12,540,458
2012-12-13,539,465
2012-12-16,539,428
2012-12-17,539,467
2012-12-18,540,470
2012-12-19,544,483
2012-12-20,537,461
2012-12-21,530,419
2012-12-27,535,442
2012-12-30,537,430
2012-12-31,542,427
2013-01-02,539,470
2013-01-03,544,483
2013-01-06,540,467
2013-01-07,538,475
2013-01-08,538,467
2013-01-09,542,480
2013-01-10,541,491
2013-01-13,536,446
2013-01-14,540,483
2013-01-15,541,482
2013-01-16,544,489
2013-01-17,546,483
2013-01-20,535,457
2013-01-21,519,465
2013-01-22,537,468
2013-01-23,542,483
2013-01-24,545,473
2013-01-27,538,443
2013-01-28,542,475
2013-01-29,543,488
2013-01-30,544,486
2013-01-31,544,480
2013-02-03,538,452
2013-02-04,541,473
2013-02-05,542,493
2013-02-06,546,474
2013-02-07,543,478
2013-02-10,537,444
2013-02-11,544,475
2013-02-12,540,474
2013-02-13,545,462
2013-02-14,546,449
2013-02-17,534,445
2013-02-18,536,471
2013-02-19,541,473
2013-02-20,540,481
2013-02-21,529,480
2013-02-24,539,440
2013-02-25,539,473
2013-02-26,542,479
2013-02-27,545,490
2013-02-28,542,485
