date,cc_open,cc_occupied
2012-11-06,714,618
2012-11-07,716,634
2012-11-08,727,624
2012-11-09,729,604
2012-11-12,728,629
2012-11-13,725,631
2012-11-14,696,598
2012-11-15,753,633
2012-11-16,767,660
2012-11-19,776,659
2012-11-20,787,664
2012-11-21,783,655
2012-11-22,786,685
2012-11-25,781,663
2012-11-26,777,671
2012-11-27,778,673
2012-11-28,781,677
2012-11-29,783,692
2012-12-02,799,678
2012-12-03,808,697
2012-12-04,801,708
2012-12-05,806,738
2012-12-06,806,709
2012-12-09,800,697
2012-12-10,801,710
2012-12-11,808,724
2012-12-12,807,729
2012-12-13,806,743
2012-12-16,803,710
2012-12-17,807,714
2012-12-18,805,724
2012-12-19,804,728
2012-12-20,807,729
2012-12-21,804,685
2012-12-27,802,668
2012-12-30,781,658
2012-12-31,793,665
2013-01-02,795,702
2013-01-03,781,720
2013-01-06,775,680
2013-01-07,782,615
2013-01-08,802,715
2013-01-09,802,662
2013-01-10,811,710
2013-01-13,807,715
2013-01-14,800,699
2013-01-15,807,726
2013-01-16,804,705
2013-01-17,800,710
2013-01-20,799,721
2013-01-21,796,714
2013-01-22,825,730
2013-01-23,823,756
2013-01-24,831,758
2013-01-27,826,719
2013-01-28,822,725
2013-01-29,823,732
2013-01-30,825,744
2013-01-31,831,739
2013-02-03,826,740
2013-02-04,812,719
2013-02-05,825,636
2013-02-06,826,633
2013-02-07,827,750
2013-02-10,813,746
2013-02-11,820,752
2013-02-12,825,767
2013-02-13,825,741
2013-02-14,825,741
2013-02-17,813,740
2013-02-18,812,741
2013-02-19,817,743
2013-02-20,827,742
2013-02-21,828,734
2013-02-24,817,723
2013-02-25,824,736
2013-02-26,829,746
2013-02-27,828,755
2013-02-28,831,762
