date,areaName,admissions,admissionsRollingRate,patients,patientsMv,cumAdmissionsRollingRate00_05,cumAdmissions00_05,cumAdmissionsRollingRate06_17,cumAdmissions06_17,cumAdmissionsRollingRate18_64,cumAdmissions18_64,cumAdmissionsRollingRate65_84,cumAdmissions65_84,cumAdmissionsRollingRate85+,cumAdmissions85+
2020-03-19,England,586,,,,0.1,4,0.1,5,0.5,171,2.4,209,7.1,97
2020-03-20,England,691,,1580,,0.1,4,0.2,13,1.1,384,5.0,445,15.6,213
2020-03-21,England,777,,2152,,0.1,5,0.2,16,1.8,618,7.9,695,24.9,340
2020-03-22,England,859,,2670,,0.2,10,0.2,17,2.5,856,11.6,1024,34.4,469
2020-03-23,England,1128,,3183,,0.4,16,0.3,23,3.5,1200,16.7,1471,47.6,650
2020-03-24,England,1544,,3598,,0.7,30,0.4,30,4.8,1613,23.2,2041,67.5,921
2020-03-25,England,1755,13.0,4402,,1.1,43,0.5,40,6.4,2162,31.0,2731,89.9,1227
2020-03-26,England,1639,14.9,5226,,1.4,56,0.6,44,8.0,2692,38.1,3357,111.7,1525
2020-03-27,England,1931,17.1,6462,,1.5,61,0.6,48,9.7,3284,46.7,4116,134.3,1833
2020-03-28,England,1873,19.1,7269,,1.8,73,0.8,61,11.2,3788,54.8,4831,157.7,2152
2020-03-29,England,2186,21.4,8424,,2.0,80,1.1,84,13.1,4424,63.7,5617,183.9,2510
2020-03-30,England,2817,24.4,9852,,2.2,91,1.2,94,15.8,5338,77.0,6784,219.4,2995
2020-03-31,England,2447,26.0,11154,,2.5,100,1.3,99,17.9,6073,87.9,7748,249.3,3403
2020-04-01,England,3099,28.4,12059,,2.7,109,1.4,111,20.9,7086,102.3,9017,285.8,3901
2020-04-02,England,2932,30.7,12135,1494,2.9,118,1.5,119,23.9,8103,115.8,10206,322.4,4401
2020-04-03,England,2564,31.8,13635,1788,3.2,131,1.6,128,26.7,9022,129.2,11385,352.4,4810
2020-04-04,England,2593,33.1,15469,1950,3.4,138,1.7,134,29.4,9946,142.4,12555,387.0,5282
2020-04-05,England,2592,33.8,16657,2097,3.9,157,1.8,144,32.1,10878,154.9,13649,424.3,5792
2020-04-06,England,2679,33.6,17154,2264,4.2,170,2.0,159,34.8,11788,167.8,14791,466.2,6363
2020-04-07,England,2744,34.1,17814,2472,4.6,186,2.2,177,37.7,12775,181.1,15962,505.8,6904
2020-04-08,England,2619,33.3,18152,2561,4.7,190,2.4,187,40.6,13731,193.8,17085,543.4,7417
2020-04-09,England,2340,32.2,18423,2546,5.0,202,2.5,199,42.8,14483,205.3,18098,582.5,7951
2020-04-10,England,2196,31.6,18669,2820,5.2,212,2.6,208,45.1,15256,215.5,18994,617.7,8432
2020-04-11,England,1955,30.4,18604,2865,5.5,222,2.7,214,47.1,15951,224.7,19805,648.9,8858
2020-04-12,England,1791,29.0,18974,2881,5.7,230,2.8,222,48.8,16530,233.2,20555,679.9,9281
2020-04-13,England,1912,27.6,18621,2872,5.8,234,2.9,230,50.6,17140,242.7,21392,711.0,9705
2020-04-14,England,1859,26.1,18552,2849,6.1,246,3.0,234,52.6,17808,251.5,22172,739.8,10098
2020-04-15,England,1608,24.3,17934,2847,6.4,259,3.0,240,54.3,18390,258.8,22809,766.2,10458
2020-04-16,England,1777,23.3,17783,2838,6.7,270,3.1,245,56.1,19003,266.8,23515,798.4,10898
2020-04-17,England,1674,22.3,16728,2780,7.0,282,3.2,250,57.8,19555,274.7,24216,827.8,11299
2020-04-18,England,1411,21.4,16850,2868,7.2,291,3.2,254,59.1,19993,281.9,24845,852.0,11629
2020-04-19,England,1475,20.8,16928,2820,7.5,302,3.3,260,60.5,20462,289.3,25502,876.0,11957
2020-04-20,England,1522,20.1,16654,2780,7.6,307,3.4,270,61.9,20942,296.5,26131,904.8,12351
2020-04-21,England,1495,19.5,16517,2701,7.8,315,3.5,274,63.2,21392,303.7,26772,932.7,12731
2020-04-22,England,1310,18.9,16018,2646,7.9,320,3.6,283,64.3,21761,310.3,27352,958.0,13076
2020-04-23,England,1289,18.1,15402,2563,8.2,333,3.7,289,65.5,22161,316.2,27872,982.3,13408
2020-04-24,England,1277,17.4,14642,2414,8.4,341,3.8,298,66.6,22526,322.4,28419,1007.3,13749
2020-04-25,England,1080,16.8,14202,2405,8.5,346,3.8,303,67.4,22819,327.6,28872,1030.8,14070
2020-04-26,England,1208,16.3,14174,2309,8.6,349,3.9,309,68.5,23185,333.3,29378,1054.4,14393
2020-04-27,England,1344,16.0,14255,2194,8.8,357,4.0,317,69.8,23639,339.6,29932,1077.5,14707
2020-04-28,England,1296,15.6,13565,2093,9.0,366,4.0,320,71.0,24033,345.9,30489,1101.6,15037
2020-04-29,England,1295,15.6,13224,2045,9.2,374,4.2,330,72.1,24400,352.3,31052,1126.9,15382
2020-04-30,England,1227,15.5,12922,1991,9.4,380,4.2,335,73.3,24803,357.9,31550,1149.9,15696
2020-05-01,England,1081,15.2,12623,1954,9.6,389,4.3,339,74.3,25139,363.3,32021,1168.8,15954
2020-05-02,England,980,15.0,12314,1844,9.8,396,4.4,346,75.1,25424,368.0,32440,1187.2,16205
2020-05-03,England,1044,14.7,12119,1795,10.0,404,4.5,353,76.0,25724,372.9,32870,1208.9,16501
2020-05-04,England,1063,14.2,12020,1724,10.1,410,4.6,363,77.0,26054,377.9,33313,1228.5,16769
2020-05-05,England,959,13.6,11754,1662,10.3,419,4.7,368,77.9,26358,382.5,33712,1246.1,17009
2020-05-06,England,1040,13.1,11227,1610,10.4,422,4.8,377,78.9,26693,387.3,34136,1265.6,17275
2020-05-07,England,998,12.7,10726,1493,10.4,423,4.8,383,79.8,27014,391.7,34524,1285.4,17545
2020-05-08,England,743,12.1,10249,1446,10.5,427,4.9,389,80.4,27221,394.8,34796,1303.2,17788
2020-05-09,England,798,11.8,10176,1398,10.6,429,4.9,391,81.0,27428,398.6,35133,1321.5,18038
2020-05-10,England,756,11.3,9893,1362,10.7,432,5.0,398,81.6,27610,402.3,35458,1339.0,18277
2020-05-11,England,866,10.9,10109,1316,10.8,438,5.1,400,82.3,27859,406.6,35839,1355.7,18505
2020-05-12,England,844,10.7,9791,1247,11.0,447,5.1,402,83.0,28086,410.8,36208,1373.0,18741
2020-05-13,England,804,10.3,9602,1198,11.1,451,5.1,404,83.7,28319,414.7,36553,1388.9,18958
2020-05-14,England,763,9.9,9231,1162,11.2,452,5.2,409,84.3,28532,418.5,36886,1404.3,19168
2020-05-15,England,738,9.9,9079,1200,11.2,455,5.2,412,85.0,28756,421.8,37183,1419.7,19379
2020-05-16,England,671,9.7,8643,1101,11.3,458,5.2,413,85.5,28923,425.2,37482,1434.4,19579
2020-05-17,England,673,9.5,8611,1064,11.4,461,5.3,416,86.0,29103,428.6,37778,1448.4,19770
2020-05-18,England,733,9.3,8668,1010,11.6,468,5.3,420,86.7,29334,432.0,38077,1462.2,19959
2020-05-19,England,752,9.1,8518,976,11.7,474,5.4,425,87.2,29521,435.9,38421,1477.6,20169
2020-05-20,England,732,9.0,8115,921,11.8,479,5.4,430,87.8,29703,439.6,38749,1492.9,20378
2020-05-21,England,715,8.9,7903,894,12.0,485,5.5,433,88.3,29893,443.0,39050,1508.5,20591
2020-05-22,England,638,8.7,7761,852,12.1,489,5.5,436,88.8,30053,446.5,39353,1520.8,20759
2020-05-23,England,504,8.4,7428,815,12.1,492,5.6,439,89.2,30199,449.0,39580,1530.0,20884
2020-05-24,England,497,8.1,7415,786,12.2,495,5.6,443,89.6,30330,451.4,39789,1541.0,21034
2020-05-25,England,498,7.7,7448,771,12.3,498,5.6,446,90.1,30479,453.9,40011,1549.8,21155
2020-05-26,England,578,7.4,7305,756,12.4,502,5.7,451,90.5,30644,456.9,40275,1560.1,21295
2020-05-27,England,589,7.1,6836,696,12.6,509,5.8,455,91.0,30814,459.9,40533,1571.1,21445
2020-05-28,England,570,6.9,6528,663,12.6,510,5.8,459,91.6,30995,462.7,40787,1580.6,21575
2020-05-29,England,499,6.6,6250,630,12.6,512,5.9,463,92.0,31146,465.2,41008,1589.5,21696
2020-05-30,England,466,6.6,5972,628,12.7,515,5.9,463,92.4,31255,467.7,41226,1599.3,21830
2020-05-31,England,446,6.5,5933,606,12.8,517,5.9,464,92.8,31396,470.0,41427,1606.7,21931
2020-06-01,England,522,6.5,5954,584,12.8,520,5.9,467,93.2,31557,472.7,41662,1615.5,22051
2020-06-02,England,553,6.5,5827,553,12.9,524,6.0,472,93.7,31706,475.4,41903,1626.8,22205
2020-06-03,England,491,6.3,5600,523,13.1,529,6.1,479,94.2,31876,477.6,42095,1635.1,22319
2020-06-04,England,458,6.1,5398,494,13.2,535,6.1,484,94.6,32017,479.9,42298,1642.7,22422
2020-06-05,England,380,5.9,5213,481,13.3,538,6.2,490,95.0,32148,481.6,42449,1649.0,22509
2020-06-06,England,306,5.6,5004,473,13.3,540,6.2,493,95.3,32236,483.0,42573,1655.6,22598
2020-06-07,England,323,5.4,4820,448,13.4,541,6.3,497,95.5,32336,484.5,42706,1661.8,22683
2020-06-08,England,348,5.1,4830,443,13.4,543,6.4,502,95.9,32446,486.2,42851,1668.1,22769
2020-06-09,England,397,4.8,4665,427,13.5,546,6.4,506,96.3,32575,488.1,43019,1674.9,22862
2020-06-10,England,402,4.6,4447,384,13.5,548,6.4,507,96.6,32689,490.1,43201,1682.4,22965
2020-06-11,England,330,4.4,4179,334,13.6,549,6.4,508,96.9,32797,491.8,43345,1688.0,23041
2020-06-12,England,298,4.3,4136,336,13.6,550,6.5,515,97.2,32883,493.2,43468,1693.9,23122
2020-06-13,England,265,4.2,4000,339,13.7,554,6.5,517,97.4,32971,494.5,43584,1698.0,23177
2020-06-14,England,306,4.2,3973,343,13.7,554,6.6,519,97.7,33061,496.0,43716,1704.0,23259
2020-06-15,England,365,4.2,3920,327,13.8,557,6.6,521,98.1,33184,497.8,43879,1709.4,23333
2020-06-16,England,354,4.1,3934,327,13.8,559,6.6,523,98.4,33289,499.7,44047,1715.0,23410
2020-06-17,England,334,4.0,3826,300,13.9,562,6.7,528,98.7,33407,501.4,44194,1719.5,23471
2020-06-18,England,312,4.0,3681,299,14.0,565,6.7,530,99.0,33507,503.0,44332,1724.6,23540
2020-06-19,England,253,3.9,3575,283,14.1,570,6.7,531,99.3,33593,504.2,44439,1728.5,23594
2020-06-20,England,184,3.7,3423,297,14.1,572,6.7,533,99.4,33644,505.2,44526,1731.6,23636
2020-06-21,England,215,3.6,3373,265,14.2,576,6.7,533,99.6,33716,506.2,44622,1734.8,23679
2020-06-22,England,318,3.5,3417,296,14.4,582,6.8,540,99.9,33824,507.9,44770,1738.3,23728
2020-06-23,England,275,3.4,3288,266,14.4,584,6.9,546,100.2,33921,509.4,44902,1741.1,23766
2020-06-24,England,262,3.2,3223,264,14.4,585,7.0,550,100.5,34007,510.8,45019,1745.1,23820
2020-06-25,England,256,3.1,3066,236,14.5,588,7.0,554,100.7,34090,512.0,45130,1749.1,23875
2020-06-26,England,248,3.1,2859,226,14.6,590,7.0,555,101.0,34177,513.2,45232,1753.2,23931
2020-06-27,England,209,3.2,2819,233,14.7,596,7.0,556,101.2,34249,514.2,45319,1756.4,23974
2020-06-28,England,155,3.1,2818,236,14.7,597,7.1,558,101.3,34300,514.9,45382,1759.1,24012
2020-06-29,England,172,2.8,3024,228,14.9,602,7.1,559,101.5,34355,515.7,45454,1762.0,24051
2020-06-30,England,189,2.6,2665,238,15.0,607,7.1,559,101.7,34416,516.6,45534,1765.1,24093
2020-07-01,England,201,2.5,2509,220,15.3,618,7.1,564,101.9,34478,517.5,45614,1767.9,24131
2020-07-02,England,149,2.4,2410,211,15.3,620,7.2,567,102.0,34531,518.1,45666,1770.7,24170
2020-07-03,England,146,2.2,2294,202,15.3,620,7.2,568,102.2,34584,518.7,45724,1773.2,24204
2020-07-04,England,120,2.0,2152,186,15.4,623,7.2,570,102.3,34623,519.4,45777,1774.9,24227
2020-07-05,England,131,2.0,2100,190,15.4,624,7.2,570,102.4,34662,520.0,45834,1777.4,24261
2020-07-06,England,150,1.9,2099,188,15.4,625,7.2,571,102.6,34721,520.5,45882,1780.4,24302
2020-07-07,England,148,1.9,2010,178,15.4,625,7.2,572,102.8,34782,521.1,45934,1782.9,24336
2020-07-08,England,141,1.7,1888,164,15.5,628,7.2,573,102.9,34831,521.8,45992,1785.1,24366
2020-07-09,England,136,1.7,1801,167,15.6,630,7.3,575,103.1,34880,522.4,46048,1787.1,24393
2020-07-10,England,104,1.7,1746,162,15.6,631,7.3,576,103.2,34920,522.8,46085,1788.9,24418
2020-07-11,England,97,1.6,1640,152,15.6,633,7.3,578,103.3,34951,523.3,46127,1790.4,24438
2020-07-12,England,72,1.5,1611,139,15.8,638,7.3,579,103.4,34979,523.7,46156,1791.0,24447
2020-07-13,England,137,1.5,1612,138,15.9,642,7.4,582,103.5,35024,524.3,46212,1793.1,24476
2020-07-14,England,122,1.4,1506,123,15.9,643,7.4,583,103.6,35070,524.8,46260,1795.0,24502
2020-07-15,England,116,1.4,1489,136,15.9,643,7.5,589,103.7,35106,525.3,46305,1797.2,24531
2020-07-16,England,114,1.4,1348,118,16.0,646,7.5,591,103.8,35144,526.0,46360,1798.3,24547
2020-07-17,England,83,1.3,1346,122,16.0,647,7.5,593,103.9,35169,526.4,46396,1799.7,24566
2020-07-18,England,48,1.2,1321,118,16.0,650,7.5,594,104.0,35190,526.6,46413,1800.2,24572
2020-07-19,England,72,1.2,1301,119,16.1,651,7.5,595,104.1,35227,526.8,46432,1801.2,24586
2020-07-20,England,86,1.1,1278,112,16.1,653,7.5,596,104.2,35265,527.1,46460,1802.4,24603
2020-07-21,England,79,1.1,1188,106,16.1,653,7.5,596,104.3,35296,527.4,46490,1803.8,24621
2020-07-22,England,82,1.0,1305,97,16.2,655,7.5,596,104.4,35326,527.8,46524,1804.9,24637
2020-07-23,England,109,1.0,1095,101,16.2,656,7.5,596,104.5,35359,528.4,46575,1806.7,24661
2020-07-24,England,93,1.0,1018,92,16.2,657,7.6,597,104.6,35391,528.8,46613,1808.2,24682
2020-07-25,England,65,1.0,977,82,16.2,658,7.6,597,104.6,35417,529.1,46637,1809.2,24695
2020-07-26,England,64,1.0,965,81,16.3,659,7.6,597,104.7,35446,529.3,46655,1810.4,24711
2020-07-27,England,82,1.0,945,83,16.3,661,7.6,597,104.8,35481,529.7,46687,1811.3,24724
2020-07-28,England,69,1.0,944,78,16.3,661,7.6,598,104.9,35509,530.0,46718,1812.0,24733
2020-07-29,England,63,1.0,927,72,16.3,661,7.6,598,105.0,35534,530.3,46746,1812.5,24740
2020-07-30,England,75,0.9,898,70,16.3,661,7.6,598,105.1,35559,530.7,46781,1813.6,24755
2020-07-31,England,55,0.8,870,71,16.3,661,7.6,599,105.1,35582,530.9,46798,1814.6,24769
2020-08-01,England,50,0.8,879,74,16.3,661,7.6,600,105.2,35601,531.2,46820,1815.2,24777
2020-08-02,England,57,0.8,847,72,16.3,661,7.6,601,105.2,35618,531.5,46850,1815.9,24786
2020-08-03,England,74,0.8,842,67,16.4,664,7.6,602,105.3,35637,531.9,46884,1817.1,24803
2020-08-04,England,58,0.8,807,65,16.4,665,7.6,604,105.4,35659,532.2,46908,1817.8,24812
2020-08-05,England,60,0.8,805,63,16.4,666,7.7,605,105.4,35686,532.4,46928,1818.6,24823
2020-08-06,England,52,0.7,756,61,16.5,668,7.7,606,105.5,35708,532.6,46948,1819.1,24830
2020-08-07,England,60,0.7,711,57,16.5,669,7.7,607,105.6,35727,533.0,46977,1819.8,24840
2020-08-08,England,78,0.8,650,55,16.5,670,7.7,608,105.6,35747,533.2,47000,1820.6,24851
2020-08-09,England,53,0.8,611,56,16.5,670,7.7,608,105.7,35766,533.5,47020,1821.6,24865
2020-08-10,England,50,0.7,714,60,16.5,670,7.7,608,105.7,35782,533.7,47045,1822.3,24874
2020-08-11,England,63,0.7,672,63,16.6,674,7.7,611,105.8,35809,534.0,47064,1823.0,24884
2020-08-12,England,51,0.7,642,68,16.7,676,7.7,611,105.9,35834,534.2,47082,1823.5,24890
2020-08-13,England,60,0.7,652,64,16.7,677,7.7,612,106.0,35857,534.5,47108,1824.1,24899
2020-08-14,England,55,0.7,642,63,16.8,679,7.8,613,106.0,35881,534.7,47130,1824.6,24905
2020-08-15,England,38,0.7,630,68,16.8,679,7.8,615,106.1,35903,534.8,47137,1825.1,24912
2020-08-16,England,39,0.6,634,69,16.8,679,7.8,616,106.2,35925,534.9,47148,1825.5,24917
2020-08-17,England,46,0.6,626,67,16.8,679,7.8,617,106.2,35947,535.1,47163,1826.0,24925
2020-08-18,England,56,0.6,597,64,16.8,679,7.8,618,106.3,35973,535.3,47185,1826.5,24932
2020-08-19,England,58,0.6,571,63,16.8,680,7.8,618,106.4,36014,535.4,47195,1827.0,24938
2020-08-20,England,45,0.6,551,64,16.8,680,7.8,620,106.5,36037,535.6,47209,1827.4,24944
2020-08-21,England,49,0.6,528,64,16.8,681,7.8,620,106.5,36055,535.8,47231,1828.0,24952
2020-08-22,England,25,0.6,594,66,16.8,682,7.8,620,106.6,36066,535.9,47239,1828.4,24957
2020-08-23,England,44,0.6,522,65,16.9,683,7.8,620,106.7,36099,536.0,47248,1828.5,24958
2020-08-24,England,41,0.6,522,62,16.9,684,7.8,620,106.7,36115,536.2,47264,1829.0,24966
2020-08-25,England,60,0.6,500,62,16.9,684,7.8,620,106.8,36147,536.5,47287,1829.4,24971
2020-08-26,England,52,0.6,485,55,16.9,686,7.9,621,106.9,36176,536.6,47299,1830.0,24979
2020-08-27,England,69,0.6,492,62,17.0,688,7.9,621,107.0,36201,536.9,47327,1831.0,24993
2020-08-28,England,44,0.6,469,52,17.1,692,7.9,621,107.0,36223,537.0,47337,1831.6,25001
2020-08-29,England,52,0.6,478,56,17.1,694,7.9,622,107.1,36250,537.2,47350,1832.3,25010
2020-08-30,England,38,0.6,479,52,17.2,697,7.9,624,107.1,36259,537.4,47364,1833.0,25020
2020-08-31,England,52,0.7,495,54,17.3,699,7.9,625,107.2,36278,537.6,47385,1833.7,25029
2020-09-01,England,58,0.6,496,59,17.3,699,7.9,625,107.3,36299,537.9,47412,1834.4,25039
2020-09-02,England,79,0.7,451,59,17.3,699,7.9,625,107.4,36336,538.2,47440,1835.4,25053
2020-09-03,England,69,0.7,468,58,17.3,701,7.9,628,107.5,36369,538.5,47465,1835.9,25059
2020-09-04,England,67,0.7,474,54,17.3,701,8.0,632,107.5,36396,538.8,47491,1836.6,25069
2020-09-05,England,94,0.8,471,50,17.3,701,8.0,633,107.7,36433,539.2,47528,1838.0,25088
2020-09-06,England,85,0.9,483,52,17.3,702,8.0,635,107.8,36470,539.6,47562,1838.8,25099
2020-09-07,England,84,1.0,555,62,17.4,703,8.0,636,107.9,36512,539.9,47592,1839.5,25109
2020-09-08,England,99,1.0,535,64,17.4,705,8.1,638,108.0,36561,540.4,47628,1840.3,25120
2020-09-09,England,136,1.1,557,64,17.5,707,8.1,640,108.2,36620,540.9,47679,1842.0,25143
2020-09-10,England,143,1.3,572,62,17.5,709,8.1,642,108.4,36683,541.6,47734,1843.5,25164
2020-09-11,England,135,1.4,622,129,17.6,711,8.1,643,108.6,36749,542.1,47779,1845.1,25185
2020-09-12,England,143,1.5,663,70,17.6,714,8.1,643,108.7,36797,542.8,47842,1847.2,25214
2020-09-13,England,153,1.6,691,74,17.7,715,8.1,644,108.9,36857,543.6,47915,1848.5,25232
2020-09-14,England,172,1.7,812,88,17.7,717,8.2,647,109.1,36929,544.4,47984,1850.4,25257
2020-09-15,England,194,1.9,891,101,17.8,721,8.2,648,109.4,37013,545.3,48067,1852.0,25279
2020-09-16,England,183,2.0,929,107,17.9,724,8.2,650,109.6,37089,546.1,48138,1854.2,25310
2020-09-17,England,199,2.1,984,108,18.0,728,8.2,652,109.9,37182,547.0,48211,1856.2,25337
2020-09-18,England,205,2.2,1020,115,18.0,729,8.3,653,110.2,37286,547.8,48283,1858.2,25364
2020-09-19,England,204,2.3,1081,123,18.0,730,8.3,653,110.4,37372,548.8,48371,1860.3,25393
2020-09-20,England,237,2.5,1174,142,18.1,734,8.3,656,110.7,37477,549.8,48463,1862.7,25425
2020-09-21,England,275,2.7,1299,154,18.1,735,8.3,659,111.1,37588,551.2,48586,1865.4,25462
2020-09-22,England,268,2.8,1378,179,18.2,736,8.4,664,111.4,37710,552.4,48694,1867.7,25494
2020-09-23,England,314,3.0,1439,192,18.2,739,8.5,671,111.8,37851,553.9,48818,1870.6,25533
2020-09-24,England,288,3.2,1546,209,18.3,743,8.5,673,112.2,37982,555.1,48932,1873.3,25570
2020-09-25,England,274,3.3,1686,227,18.4,746,8.5,674,112.6,38103,556.4,49042,1876.1,25609
2020-09-26,England,245,3.4,1689,223,18.4,746,8.6,679,112.9,38207,557.6,49146,1878.5,25641
2020-09-27,England,241,3.4,1793,233,18.4,747,8.6,681,113.2,38320,558.7,49242,1880.6,25670
2020-09-28,England,308,3.4,1955,245,18.5,751,8.7,684,113.6,38455,560.0,49363,1883.9,25715
2020-09-29,England,310,3.5,1954,259,18.6,752,8.7,685,114.0,38584,561.5,49491,1887.6,25766
2020-09-30,England,328,3.5,2036,282,18.7,758,8.7,688,114.4,38715,563.0,49621,1891.9,25824
2020-10-01,England,368,3.7,2069,285,18.7,758,8.7,690,114.9,38873,564.8,49787,1895.0,25866
2020-10-02,England,371,3.9,2180,311,18.8,760,8.8,694,115.3,39023,566.7,49949,1898.9,25919
2020-10-03,England,386,4.1,2290,307,18.8,762,8.8,694,115.8,39192,568.6,50116,1902.4,25967
2020-10-04,England,478,4.5,2435,310,18.9,765,8.9,700,116.4,39377,571.2,50343,1906.6,26024
2020-10-05,England,472,4.8,2705,331,19.0,769,8.9,705,116.9,39546,573.6,50561,1912.1,26100
2020-10-06,England,524,5.2,2903,349,19.0,771,9.0,708,117.4,39740,576.2,50784,1919.6,26202
2020-10-07,England,491,5.5,3066,376,19.2,777,9.1,716,118.0,39944,578.4,50979,1925.3,26280
2020-10-08,England,513,5.7,3179,368,19.3,782,9.1,721,118.6,40137,580.7,51187,1932.8,26382
2020-10-09,England,544,6.1,3238,367,19.5,791,9.1,723,119.2,40329,583.5,51433,1939.7,26477
2020-10-10,England,515,6.3,3369,396,19.6,794,9.2,727,119.7,40504,586.2,51667,1947.0,26576
2020-10-11,England,628,6.6,3604,401,19.7,798,9.2,731,120.4,40734,589.1,51924,1955.4,26691
2020-10-12,England,664,6.9,3827,426,19.9,806,9.3,739,121.0,40947,592.3,52207,1965.8,26833
2020-10-13,England,764,7.3,4105,441,20.0,812,9.4,744,121.9,41240,596.0,52529,1974.9,26957
2020-10-14,England,706,7.7,4313,468,20.1,816,9.5,752,122.6,41476,599.5,52844,1983.6,27076
2020-10-15,England,792,8.2,4569,482,20.2,818,9.6,755,123.3,41743,603.5,53193,1995.9,27244
2020-10-16,England,632,8.4,4854,482,20.4,825,9.6,760,124.0,41972,606.4,53454,2004.2,27357
2020-10-17,England,785,8.8,5029,495,20.5,830,9.7,764,124.8,42220,610.1,53778,2015.9,27517
2020-10-18,England,870,9.3,5202,504,20.8,843,9.8,771,125.6,42513,614.3,54144,2028.0,27682
2020-10-19,England,861,9.6,5644,529,21.0,852,9.9,784,126.5,42804,618.4,54511,2039.9,27844
2020-10-20,England,925,9.9,6072,560,21.1,856,10.0,793,127.3,43098,623.1,54925,2054.8,28047
2020-10-21,England,997,10.4,6271,572,21.3,863,10.2,804,128.3,43436,628.2,55371,2067.7,28223
2020-10-22,England,987,10.8,6345,564,21.4,868,10.2,807,129.3,43753,633.0,55795,2084.8,28457
2020-10-23,England,997,11.4,6842,602,21.6,876,10.3,813,130.2,44067,638.0,56238,2100.4,28670
2020-10-24,England,990,11.8,7176,632,21.8,884,10.3,815,131.1,44370,643.4,56715,2114.5,28862
2020-10-25,England,1186,12.3,7612,663,22.0,891,10.4,823,132.2,44751,649.3,57231,2132.0,29102
2020-10-26,England,1279,13.1,7856,682,22.3,904,10.5,827,133.6,45207,655.5,57778,2149.3,29338
2020-10-27,England,1190,13.5,8595,743,22.5,912,10.6,836,134.8,45619,661.1,58270,2166.8,29577
2020-10-28,England,1239,14.0,9070,788,22.7,919,10.7,843,136.0,46036,667.3,58820,2184.9,29823
2020-10-29,England,1345,14.6,9127,803,23.0,930,10.7,848,137.3,46463,674.3,59434,2203.8,30082
2020-10-30,England,1109,14.8,9295,801,23.1,935,10.8,857,138.3,46817,679.9,59928,2219.3,30293
2020-10-31,England,1240,15.3,9782,816,23.4,946,10.9,865,139.4,47191,686.4,60499,2238.0,30548
2020-11-01,England,1280,15.4,9623,804,23.6,955,11.1,879,140.6,47578,692.9,61077,2257.5,30814
2020-11-02,England,1331,15.5,10397,883,23.8,965,11.3,892,141.9,48018,699.4,61647,2278.5,31101
2020-11-03,England,1246,15.6,10971,954,24.1,976,11.5,909,143.0,48386,705.9,62220,2297.6,31362
2020-11-04,England,1382,15.9,11037,997,24.3,986,11.6,919,144.3,48843,712.8,62824,2318.9,31653
2020-11-05,England,1346,15.9,10994,986,24.5,993,11.7,928,145.5,49245,719.5,63420,2341.9,31967
