date,areaName,deaths_00_04,rollingRate_00_04,rollingSum_00_04,deaths_10_14,rollingRate_10_14,rollingSum_10_14,deaths_15_19,rollingRate_15_19,rollingSum_15_19,deaths_20_24,rollingRate_20_24,rollingSum_20_24,deaths_25_29,rollingRate_25_29,rollingSum_25_29,deaths_30_34,rollingRate_30_34,rollingSum_30_34,deaths_35_39,rollingRate_35_39,rollingSum_35_39,deaths_40_44,rollingRate_40_44,rollingSum_40_44,deaths_45_49,rollingRate_45_49,rollingSum_45_49,deaths_50_54,rollingRate_50_54,rollingSum_50_54,deaths_55_59,rollingRate_55_59,rollingSum_55_59,deaths_05_09,rollingRate_05_09,rollingSum_05_09,deaths_60_64,rollingRate_60_64,rollingSum_60_64,deaths_65_69,rollingRate_65_69,rollingSum_65_69,deaths_70_74,rollingRate_70_74,rollingSum_70_74,deaths_75_79,rollingRate_75_79,rollingSum_75_79,deaths_80_84,rollingRate_80_84,rollingSum_80_84,deaths_85_89,rollingRate_85_89,rollingSum_85_89,deaths_90+,rollingRate_90+,rollingSum_90+,deaths_60+,rollingRate_60+,rollingSum_60+,deaths_00_59,rollingRate_00_59,rollingSum_00_59
2020-12-16,London,0,0.2,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.1,1,0,0.2,1,0,0.30000000000000004,2,0,0.0,0,0,1.6,8,0,0.0,0,2,2.0,8,5,6.7,21,2,8.0,22,6,18.6,36,3,21.9,33,5,57.8,54,8,87.0,50,31,15.2,224,0,0.2,13
2020-12-15,London,0,0.30000000000000004,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.1,1,0,0.30000000000000004,2,0,0.30000000000000004,2,0,0.2,1,0,1.8,9,0,0.0,0,3,1.8,7,6,5.8,18,8,8.8,24,7,16.6,32,7,25.9,39,7,54.6,51,4,85.3,49,42,14.9,220,1,0.2,17
2020-12-14,London,0,0.30000000000000004,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.1,1,0,0.0,0,0,0.30000000000000004,2,0,0.30000000000000004,2,0,0.4,2,4,2.0,10,0,0.0,0,2,1.3,5,3,5.4,17,6,5.8,16,6,15.0,29,6,25.9,39,4,54.6,51,7,88.8,51,34,14.1,208,4,0.30000000000000004,19
2020-12-13,London,0,0.30000000000000004,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.1,1,0,0.0,0,0,0.30000000000000004,2,0,0.30000000000000004,2,0,0.4,2,1,1.6,8,0,0.0,0,0,0.8,3,3,4.8,15,0,5.1,14,3,14.5,28,2,23.2,35,8,61.0,57,11,90.5,52,27,13.9,204,1,0.2,17
2020-12-12,London,1,0.30000000000000004,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.1,1,0,0.0,0,1,0.30000000000000004,2,1,0.30000000000000004,2,0,0.4,2,1,1.6,8,0,0.0,0,0,2.0,8,2,3.8,12,3,6.2,17,3,15.5,30,8,24.5,37,12,57.8,54,11,76.6,44,39,13.7,202,4,0.2,17
2020-12-11,London,0,0.2,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.1,1,0,0.0,0,0,0.2,1,0,0.2,1,0,0.4,2,2,2.0,10,0,0.0,0,0,2.3,9,1,5.4,17,0,5.8,16,7,16.0,31,4,21.2,32,10,47.1,44,3,64.4,37,25,12.6,186,2,0.2,16
2020-12-10,London,0,0.2,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.1,1,0,0.0,0,0,0.2,1,1,0.2,1,0,0.4,2,0,1.8,9,0,0.0,0,1,3.1,12,1,6.1,19,3,6.6,18,4,14.0,27,3,23.2,35,8,42.8,40,6,73.1,42,26,13.1,193,1,0.2,15
2020-12-09,London,1,0.2,1,0,0.0,0,0,0.2,1,0,0.0,0,0,0.0,0,0,0.1,1,0,0.0,0,1,0.2,1,0,0.0,0,1,0.4,2,1,2.0,10,0,0.0,0,1,3.6,14,2,6.4,20,4,6.2,17,2,17.1,33,9,23.9,36,2,37.4,35,7,76.6,44,27,13.5,199,4,0.2,16
2020-12-08,London,0,0.0,0,0,0.0,0,0,0.2,1,0,0.0,0,0,0.0,0,1,0.1,1,0,0.0,0,0,0.0,0,0,0.0,0,1,0.2,1,1,2.0,10,0,0.0,0,1,3.6,14,5,6.4,20,0,6.6,18,4,18.1,35,7,21.2,32,7,41.7,39,6,69.6,40,30,13.4,198,3,0.2,13
2020-12-07,London,0,0.2,1,0,0.0,0,0,0.2,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.2,1,0,0.0,0,0,0.0,0,2,1.8,9,0,0.0,0,0,3.3,13,1,5.1,16,4,6.9,19,5,21.2,41,2,21.2,32,10,36.4,34,8,60.9,35,30,12.9,190,2,0.2,12
2020-12-06,London,0,0.2,1,0,0.0,0,0,0.2,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.2,1,0,0.0,0,0,0.0,0,1,1.4,7,0,0.0,0,5,3.6,14,0,5.4,17,3,7.7,21,5,19.1,37,4,23.9,36,5,32.1,30,3,52.2,30,25,12.6,185,1,0.1,10
2020-12-05,London,0,0.30000000000000004,2,0,0.0,0,0,0.2,1,0,0.0,0,0,0.0,0,0,0.1,1,0,0.1,1,0,0.30000000000000004,2,0,0.2,1,0,0.0,0,3,1.4,7,0,0.0,0,1,2.6,10,7,6.4,20,2,7.3,20,4,19.1,37,3,27.8,42,2,38.5,36,4,66.1,38,23,13.8,203,3,0.2,15
2020-12-04,London,0,0.7000000000000001,4,0,0.0,0,0,0.2,1,0,0.0,0,0,0.0,0,0,0.1,1,0,0.1,1,0,0.6000000000000001,4,0,0.2,1,0,0.4,2,1,0.8,4,0,0.0,0,3,3.1,12,3,4.5,14,2,7.3,20,3,18.6,36,7,30.5,46,6,42.8,40,8,67.9,39,32,14.1,207,1,0.2,18
2020-12-03,London,0,0.7000000000000001,4,0,0.0,0,1,0.2,1,0,0.0,0,0,0.0,0,0,0.1,1,0,0.1,1,0,0.6000000000000001,4,0,0.2,1,0,0.4,2,1,0.6000000000000001,3,0,0.0,0,3,2.3,9,2,4.2,13,2,7.3,20,10,18.1,35,4,28.5,43,3,39.6,37,8,66.1,38,32,13.2,195,2,0.2,17
2020-12-02,London,0,0.7000000000000001,4,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.1,1,0,0.30000000000000004,2,0,0.6000000000000001,4,0,0.2,1,0,0.4,2,1,0.6000000000000001,3,0,0.0,0,1,2.6,10,2,4.5,14,5,7.7,21,4,15.5,30,5,27.2,41,6,43.9,41,3,55.7,32,26,12.8,189,1,0.2,17
2020-12-01,London,1,0.7000000000000001,4,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.1,1,0,0.30000000000000004,2,1,0.6000000000000001,4,0,0.2,1,0,0.7000000000000001,4,0,0.6000000000000001,3,0,0.0,0,0,3.1,12,1,4.2,13,1,7.3,20,10,15.5,30,7,31.2,47,2,46.0,43,1,57.4,33,22,13.4,198,2,0.30000000000000004,19
2020-11-30,London,0,0.5,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.1,1,0,0.30000000000000004,2,0,0.5,3,0,0.2,1,0,0.9,5,0,0.6000000000000001,3,0,0.0,0,1,3.3,13,2,4.5,14,6,6.9,19,1,14.0,27,6,31.2,47,6,50.3,47,3,64.4,37,25,13.9,204,0,0.2,18
2020-11-29,London,1,0.5,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.1,1,1,0.30000000000000004,2,1,0.5,3,1,0.2,1,0,1.1,6,1,0.6000000000000001,3,0,0.0,0,1,3.3,13,3,4.5,14,2,6.2,17,5,16.6,32,10,28.5,43,11,46.0,43,11,59.2,34,43,13.3,196,6,0.30000000000000004,19
2020-11-28,London,2,0.30000000000000004,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.30000000000000004,2,2,0.30000000000000004,2,0,0.0,0,2,1.1,6,0,0.4,2,0,0.0,0,3,3.8,15,1,4.5,14,2,6.2,17,3,14.5,28,7,26.5,40,6,41.7,39,5,48.7,28,27,12.3,181,6,0.2,14
2020-11-27,London,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.30000000000000004,2,0,0.0,0,0,0.0,0,0,0.7000000000000001,4,0,0.6000000000000001,3,0,0.0,0,0,3.1,12,2,4.8,15,2,6.2,17,2,16.0,31,4,23.2,35,3,37.4,35,7,48.7,28,20,11.7,173,0,0.1,9
2020-11-26,London,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.1,1,1,0.30000000000000004,2,0,0.0,0,0,0.0,0,0,0.9,5,1,1.0,5,0,0.0,0,4,3.3,13,3,4.5,14,3,6.2,17,5,17.6,34,2,23.2,35,7,39.6,37,2,43.5,25,26,11.9,175,2,0.2,13
2020-11-25,London,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.2,2,0,0.1,1,0,0.0,0,0,0.0,0,2,1.2,7,1,0.8,4,0,0.0,0,3,2.6,10,1,3.8,12,4,5.5,15,4,17.1,33,11,25.9,39,8,37.4,35,4,47.0,27,35,11.6,171,3,0.2,14
2020-11-24,London,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.2,2,0,0.1,1,0,0.0,0,0,0.0,0,1,0.9,5,0,0.6000000000000001,3,0,0.0,0,1,2.0,8,2,4.5,14,0,4.8,13,7,15.0,29,7,22.5,34,6,35.3,33,5,43.5,25,28,10.6,156,1,0.1,11
2020-11-23,London,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.2,2,0,0.1,1,0,0.0,0,0,0.0,0,1,0.7000000000000001,4,0,0.6000000000000001,3,0,0.0,0,1,2.0,8,2,4.8,15,4,6.2,17,6,13.4,26,2,20.6,31,2,37.4,35,0,43.5,25,17,10.7,157,1,0.1,10
2020-11-22,London,0,0.30000000000000004,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.2,2,1,0.30000000000000004,2,0,0.30000000000000004,2,0,0.0,0,0,0.5,3,0,0.6000000000000001,3,0,0.0,0,3,2.0,8,3,4.2,13,2,5.8,16,1,11.9,23,7,23.9,36,7,41.7,39,5,57.4,33,28,11.4,168,1,0.2,14
2020-11-21,London,0,0.30000000000000004,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.2,2,0,0.1,1,0,0.30000000000000004,2,0,0.0,0,0,0.5,3,1,0.6000000000000001,3,0,0.0,0,0,1.3,5,2,3.8,12,2,6.9,19,6,12.4,24,2,20.6,31,2,37.4,35,5,57.4,33,19,10.8,159,1,0.2,13
2020-11-20,London,0,0.30000000000000004,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.2,2,0,0.1,1,0,0.30000000000000004,2,0,0.0,0,1,0.5,3,2,0.4,2,0,0.0,0,1,1.5,6,1,4.5,14,2,6.9,19,5,10.3,20,4,20.6,31,5,39.6,37,4,59.2,34,22,10.9,161,4,0.2,12
2020-11-19,London,0,0.30000000000000004,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.1,1,0,0.1,1,0,0.30000000000000004,2,0,0.0,0,2,0.5,3,0,0.0,0,0,0.0,0,1,1.3,5,1,4.8,15,1,6.9,19,4,8.8,17,6,19.2,29,5,34.2,32,4,60.9,35,22,10.3,152,3,0.1,9
2020-11-18,London,0,0.30000000000000004,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.1,1,0,0.30000000000000004,2,0,0.0,0,0,0.2,1,0,0.0,0,0,0.0,0,1,1.3,5,3,4.5,14,2,7.3,20,0,8.3,16,6,17.2,26,6,35.3,33,2,60.9,35,20,10.1,149,0,0.1,6
2020-11-17,London,0,0.30000000000000004,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.1,1,0,0.30000000000000004,2,0,0.0,0,0,0.2,1,0,0.2,1,0,0.0,0,1,1.0,4,3,3.5,11,4,7.7,21,4,8.8,17,4,13.9,21,8,32.1,30,5,60.9,35,29,9.4,139,0,0.1,7
2020-11-16,London,2,0.5,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.1,1,2,0.5,3,0,0.0,0,0,0.2,1,0,0.2,1,0,0.0,0,1,0.8,3,0,2.9,9,3,6.2,17,3,7.8,15,7,13.3,20,6,26.7,25,8,60.9,35,28,8.4,124,5,0.1,9
2020-11-15,London,0,0.2,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.2,1,0,0.0,0,0,0.2,1,0,0.4,2,0,0.0,0,0,1.0,4,2,3.8,12,5,6.6,18,2,7.2,14,2,13.9,21,3,23.5,22,5,55.7,32,19,8.4,123,0,0.1,5
2020-11-14,London,0,0.2,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.2,1,0,0.0,0,0,0.2,1,0,0.4,2,0,0.0,0,1,1.0,4,4,3.5,11,2,5.8,16,2,8.8,17,2,17.2,26,4,21.4,20,6,52.2,30,21,8.4,124,0,0.1,5
2020-11-13,London,0,0.2,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.2,1,0,0.0,0,1,0.2,1,0,0.6000000000000001,3,0,0.0,0,0,1.0,4,2,2.6,8,2,5.5,15,2,9.8,19,2,17.9,27,0,26.7,25,5,45.3,26,13,8.4,124,1,0.1,6
2020-11-12,London,0,0.30000000000000004,2,0,0.0,0,0,0.0,0,0,0.2,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.30000000000000004,2,0,0.0,0,0,0.2,1,0,0.6000000000000001,3,0,0.0,0,1,1.0,4,0,2.9,9,2,5.1,14,3,8.8,17,3,19.2,29,6,28.9,27,4,41.8,24,19,8.4,124,0,0.1,9
2020-11-11,London,0,0.30000000000000004,2,0,0.0,0,0,0.0,0,0,0.2,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.30000000000000004,2,0,0.0,0,0,0.2,1,1,0.6000000000000001,3,0,0.0,0,0,1.0,4,0,2.9,9,3,4.8,13,1,7.8,15,1,19.9,30,3,26.7,25,2,40.0,23,10,8.1,119,1,0.1,9
2020-11-10,London,1,0.30000000000000004,2,0,0.0,0,0,0.0,0,0,0.2,1,0,0.0,0,0,0.0,0,0,0.0,0,1,0.30000000000000004,2,0,0.0,0,0,0.2,1,0,0.4,2,0,0.0,0,0,1.3,5,1,3.5,11,0,4.4,12,2,8.8,17,3,21.2,32,3,27.8,26,5,38.3,22,14,8.5,125,2,0.1,8
2020-11-09,London,0,0.2,1,0,0.0,0,0,0.0,0,0,0.2,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.2,1,0,0.0,0,0,0.2,1,1,0.4,2,0,0.0,0,2,1.3,5,3,3.5,11,4,4.8,13,2,9.3,18,8,21.2,32,3,26.7,25,5,33.1,19,27,8.4,123,1,0.1,6
2020-11-08,London,0,0.2,1,0,0.0,0,0,0.0,0,0,0.2,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.2,1,0,0.0,0,0,0.2,1,0,0.2,1,0,0.0,0,0,0.8,3,1,2.9,9,3,3.7,10,5,9.3,18,7,19.2,29,1,25.7,24,3,34.8,20,20,7.7,113,0,0.1,5
2020-11-07,London,0,0.2,1,0,0.0,0,0,0.0,0,0,0.2,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.2,1,0,0.0,0,0,0.2,1,1,0.4,2,0,0.0,0,1,0.8,3,1,4.2,13,1,3.7,10,4,7.2,14,3,16.6,25,9,26.7,25,2,31.3,18,21,7.3,108,1,0.1,6
2020-11-06,London,1,0.2,1,0,0.0,0,0,0.0,0,1,0.2,1,0,0.0,0,0,0.0,0,0,0.0,0,1,0.2,1,0,0.0,0,1,0.2,1,0,0.2,1,0,0.0,0,0,1.0,4,3,3.8,12,1,3.3,9,0,5.2,10,4,15.9,24,2,18.2,17,3,29.6,17,13,6.3,93,4,0.1,5
2020-11-05,London,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.4,2,0,0.0,0,1,1.3,5,0,3.2,10,1,3.7,10,1,7.2,14,4,15.3,23,4,17.1,16,3,26.1,15,14,6.3,93,0,0.0,2
2020-11-04,London,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.4,2,0,0.0,0,1,1.0,4,2,3.8,12,2,3.7,10,3,8.3,16,3,13.9,21,4,13.9,13,1,26.1,15,16,6.2,91,0,0.0,2
2020-11-03,London,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.2,1,0,0.2,1,0,0.6000000000000001,3,0,0.0,0,0,1.0,4,1,4.5,14,1,3.7,10,3,9.3,18,3,15.3,23,2,9.6,9,2,26.1,15,12,6.3,93,0,0.1,5
2020-11-02,London,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.2,1,0,0.2,1,0,0.8,4,0,0.0,0,0,1.0,4,1,4.2,13,1,3.3,9,2,7.8,15,5,15.9,24,2,12.8,12,6,31.3,18,17,6.5,95,0,0.1,6
2020-11-01,London,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.1,1,0,0.0,0,0,0.0,0,0,0.2,1,0,0.2,1,1,1.0,5,0,0.0,0,0,1.3,5,5,4.5,14,3,2.9,8,1,7.8,15,3,13.3,20,2,12.8,12,1,24.4,14,15,6.0,88,1,0.1,8
2020-10-31,London,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.1,1,0,0.0,0,0,0.0,0,0,0.2,1,0,0.2,1,0,1.2,6,0,0.0,0,2,1.3,5,0,3.8,12,0,1.8,5,0,7.8,15,2,11.9,18,1,13.9,13,1,24.4,14,6,5.6,82,0,0.1,9
2020-10-30,London,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.1,1,0,0.1,1,0,0.0,0,0,0.30000000000000004,2,0,0.2,1,1,1.2,6,0,0.0,0,1,0.8,3,1,4.8,15,2,1.8,5,4,7.8,15,3,11.9,18,1,21.4,20,1,27.8,16,13,6.2,92,1,0.1,11
2020-10-29,London,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.1,1,0,0.1,1,0,0.0,0,0,0.30000000000000004,2,0,0.2,1,0,1.2,6,0,0.0,0,0,0.5,2,2,4.8,15,1,1.1,3,3,6.2,12,2,10.6,16,1,20.3,19,3,29.6,17,12,5.7,84,0,0.1,11
2020-10-28,London,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.1,1,0,0.30000000000000004,2,0,0.0,0,1,0.5,3,1,0.2,1,1,1.2,6,0,0.0,0,1,0.5,2,4,4.5,14,2,1.5,4,5,4.7,9,5,9.9,15,0,22.5,21,1,27.8,16,18,5.5,81,3,0.2,13
2020-10-27,London,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.1,1,0,0.30000000000000004,2,0,0.0,0,0,0.30000000000000004,2,0,0.0,0,1,1.0,5,0,0.0,0,0,0.5,2,0,3.5,11,0,1.5,4,0,3.1,6,4,8.0,12,5,26.7,25,5,31.3,18,14,5.3,78,1,0.1,10
2020-10-26,London,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.1,1,0,0.30000000000000004,2,0,0.0,0,0,0.30000000000000004,2,0,0.0,0,1,0.8,4,0,0.0,0,1,0.5,2,2,4.2,13,0,1.8,5,2,3.1,6,1,6.6,10,2,22.5,21,2,24.4,14,10,4.8,71,2,0.1,9
2020-10-25,London,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.30000000000000004,2,0,0.0,0,0,0.30000000000000004,2,0,0.0,0,2,0.6000000000000001,3,0,0.0,0,0,0.30000000000000004,1,3,3.8,12,0,2.2,6,1,3.1,6,1,6.6,10,3,22.5,21,1,26.1,15,9,4.8,71,2,0.1,7
2020-10-24,London,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.30000000000000004,2,0,0.0,0,1,0.30000000000000004,2,0,0.0,0,0,0.4,2,0,0.0,0,0,0.30000000000000004,1,3,2.9,9,0,2.2,6,0,3.1,6,2,6.0,9,8,19.3,18,3,31.3,18,16,4.5,67,2,0.1,6
2020-10-23,London,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.1,1,0,0.0,0,0,0.2,1,0,0.0,0,1,0.4,2,0,0.0,0,0,0.30000000000000004,1,1,1.9,6,0,2.6,7,1,3.1,6,1,5.3,8,0,10.7,10,2,29.6,17,5,3.7,55,1,0.1,4
2020-10-22,London,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.1,1,0,0.0,0,1,0.2,1,0,0.0,0,0,0.2,1,0,0.0,0,0,0.5,2,1,1.6,5,2,3.3,9,0,3.6,7,1,4.6,7,3,11.8,11,2,27.8,16,9,3.9,57,2,0.0,3
2020-10-21,London,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.2,1,0,0.0,0,1,0.8,3,1,1.3,4,2,3.7,10,2,4.1,8,2,5.3,8,4,10.7,10,3,29.6,17,15,4.1,60,0,0.0,1
2020-10-20,London,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.2,1,0,0.0,0,0,0.5,2,2,1.0,3,1,2.9,8,0,3.6,7,2,6.0,9,1,6.4,6,1,24.4,14,7,3.3,49,0,0.0,1
2020-10-19,London,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.2,1,0,0.0,0,0,0.5,2,1,0.30000000000000004,1,1,2.6,7,2,4.1,8,1,5.3,8,2,8.6,8,3,22.6,13,10,3.2,47,0,0.0,1
