date,cc_open,cc_occupied
2018-12-03,342,272
2018-12-04,342,272
2018-12-05,334,264
2018-12-06,339,266
2018-12-07,352,269
2018-12-08,331,237
2018-12-09,319,226
2018-12-10,341,259
2018-12-11,341,261
2018-12-12,339,257
2018-12-13,342,272
2018-12-14,321,242
2018-12-15,320,243
2018-12-16,320,246
2018-12-17,340,270
2018-12-18,344,277
2018-12-19,339,266
2018-12-20,338,258
2018-12-21,338,259
2018-12-22,319,236
2018-12-23,320,235
2018-12-24,341,254
2018-12-25,341,262
2018-12-26,340,250
2018-12-27,336,257
2018-12-28,341,253
2018-12-29,342,235
2018-12-30,331,249
2018-12-31,332,257
2019-01-01,331,262
2019-01-02,333,269
2019-01-03,333,269
2019-01-04,310,249
2019-01-05,311,253
2019-01-06,314,254
2019-01-07,347,293
2019-01-08,347,291
2019-01-09,343,289
2019-01-10,341,279
2019-01-11,341,269
2019-01-12,320,250
2019-01-13,320,245
2019-01-14,339,279
2019-01-15,339,280
2019-01-16,342,277
2019-01-17,344,274
2019-01-18,342,265
2019-01-19,320,232
2019-01-20,320,232
2019-01-21,343,287
2019-01-22,346,293
2019-01-23,343,287
2019-01-24,338,273
2019-01-25,341,279
2019-01-26,322,264
2019-01-27,321,264
2019-01-28,338,291
2019-01-29,342,284
2019-01-30,344,286
2019-01-31,346,294
2019-02-01,348,286
2019-02-02,324,260
2019-02-03,324,264
2019-02-04,345,296
2019-02-05,340,281
2019-02-06,345,299
2019-02-07,350,291
2019-02-08,346,294
2019-02-09,324,260
2019-02-10,322,260
2019-02-11,344,300
2019-02-12,339,280
2019-02-13,335,290
2019-02-14,334,289
2019-02-15,340,282
2019-02-16,316,251
2019-02-17,314,260
2019-02-18,337,282
2019-02-19,339,290
2019-02-20,341,288
2019-02-21,337,296
2019-02-22,340,273
2019-02-23,317,262
2019-02-24,317,253
2019-02-25,342,289
2019-02-26,339,281
2019-02-27,340,285
2019-02-28,341,288
2019-03-01,338,280
2019-03-02,316,256
2019-03-03,316,255
