date,cc_open,cc_occupied
2015-11-30,659,536
2015-12-01,661,491
2015-12-02,662,514
2015-12-03,656,529
2015-12-04,637,453
2015-12-07,659,513
2015-12-08,666,542
2015-12-09,666,537
2015-12-10,664,533
2015-12-11,640,487
2015-12-14,661,525
2015-12-15,664,531
2015-12-16,661,543
2015-12-17,658,518
2015-12-18,643,479
2015-12-21,662,523
2015-12-22,665,513
2015-12-23,656,512
2015-12-24,658,483
2015-12-29,640,479
2015-12-30,665,520
2015-12-31,868,672
2016-01-04,660,532
2016-01-05,657,579
2016-01-06,662,555
2016-01-07,661,565
2016-01-08,821,675
2016-01-11,664,557
2016-01-12,644,517
2016-01-13,664,557
2016-01-14,660,576
2016-01-15,826,659
2016-01-18,662,556
2016-01-19,663,540
2016-01-20,660,550
2016-01-21,662,549
2016-01-22,650,507
2016-01-25,647,526
2016-01-26,648,540
2016-01-27,663,531
2016-01-28,661,528
2016-01-29,646,496
2016-02-01,660,534
2016-02-02,660,541
2016-02-03,662,548
2016-02-04,642,543
2016-02-05,642,500
2016-02-08,660,535
2016-02-09,658,562
2016-02-10,659,552
2016-02-11,659,547
2016-02-12,648,510
2016-02-15,659,547
2016-02-16,661,557
2016-02-17,663,550
2016-02-18,661,548
2016-02-19,648,513
2016-02-22,664,536
2016-02-23,661,551
2016-02-24,663,560
2016-02-25,662,558
2016-02-26,563,425
