date,cc_open,cc_occupied
2015-11-30,439,375
2015-12-01,442,377
2015-12-02,442,399
2015-12-03,439,381
2015-12-04,419,359
2015-12-07,437,385
2015-12-08,383,328
2015-12-09,444,391
2015-12-10,444,398
2015-12-11,417,353
2015-12-14,447,375
2015-12-15,442,382
2015-12-16,422,372
2015-12-17,449,385
2015-12-18,436,377
2015-12-21,437,361
2015-12-22,434,375
2015-12-23,438,351
2015-12-24,426,325
2015-12-29,433,370
2015-12-30,433,371
2015-12-31,384,328
2016-01-04,438,377
2016-01-05,439,395
2016-01-06,445,400
2016-01-07,447,400
2016-01-08,444,391
2016-01-11,445,401
2016-01-12,442,389
2016-01-13,445,394
2016-01-14,445,386
2016-01-15,443,375
2016-01-18,436,389
2016-01-19,445,396
2016-01-20,445,411
2016-01-21,446,406
2016-01-22,442,372
2016-01-25,443,401
2016-01-26,448,405
2016-01-27,449,403
2016-01-28,446,393
2016-01-29,443,396
2016-02-01,420,374
2016-02-02,449,401
2016-02-03,446,401
2016-02-04,438,392
2016-02-05,438,379
2016-02-08,436,402
2016-02-09,438,397
2016-02-10,439,378
2016-02-11,440,400
2016-02-12,422,369
2016-02-15,400,351
2016-02-16,425,390
2016-02-17,426,378
2016-02-18,414,343
2016-02-19,424,374
2016-02-22,443,394
2016-02-23,441,397
2016-02-24,441,400
2016-02-25,440,404
2016-02-26,435,386
