date,cc_open,cc_occupied
2015-11-30,291,238
2015-12-01,302,246
2015-12-02,297,249
2015-12-03,299,253
2015-12-04,295,236
2015-12-07,295,239
2015-12-08,297,244
2015-12-09,300,244
2015-12-10,301,243
2015-12-11,290,237
2015-12-14,299,246
2015-12-15,296,261
2015-12-16,300,254
2015-12-17,288,235
2015-12-18,295,235
2015-12-21,295,240
2015-12-22,296,242
2015-12-23,295,224
2015-12-24,280,203
2015-12-29,297,240
2015-12-30,295,243
2015-12-31,296,239
2016-01-04,299,259
2016-01-05,296,254
2016-01-06,300,256
2016-01-07,287,249
2016-01-08,295,236
2016-01-11,296,240
2016-01-12,296,243
2016-01-13,300,257
2016-01-14,299,248
2016-01-15,297,239
2016-01-18,300,244
2016-01-19,296,251
2016-01-20,301,256
2016-01-21,289,241
2016-01-22,297,247
2016-01-25,302,250
2016-01-26,301,268
2016-01-27,305,277
2016-01-28,301,265
2016-01-29,301,253
2016-02-01,301,259
2016-02-02,297,262
2016-02-03,296,256
2016-02-04,296,262
2016-02-05,301,232
2016-02-08,300,249
2016-02-09,295,230
2016-02-10,296,250
2016-02-11,300,249
2016-02-12,297,228
2016-02-15,301,238
2016-02-16,299,244
2016-02-17,296,240
2016-02-18,298,239
2016-02-19,298,233
2016-02-22,302,246
2016-02-23,299,250
2016-02-24,303,249
2016-02-25,302,262
2016-02-26,298,256
