date,areaName,cases,casesRollingRate,casesAgeDemographics,casesReported,deaths,deathsRollingRate,deathsAgeDemographics,deathsReported,admissions,admissionsRollingRate,patients,patientsMv,cumAdmissionsByAge
2021-07-18,Wales,619,206.8,,1112,1,0.3,,3,9,2.4,89,21,
2021-07-17,Wales,640,209.8,,0,1,0.3,,0,17,2.3,92,17,
2021-07-16,Wales,956,210.3,,1083,3,0.3,,2,19,2.0,85,12,
2021-07-15,Wales,1119,204.7,,861,1,0.3,,0,8,1.9,88,10,
2021-07-14,Wales,1206,191.9,,1135,2,0.2,,1,11,1.8,81,9,
2021-07-13,Wales,1099,178.4,,737,2,0.2,,1,9,1.7,67,10,
2021-07-12,Wales,916,168.0,,1190,0,0.1,,0,3,1.6,67,8,
2021-07-11,Wales,713,163.6,,698,1,0.1,,0,5,1.7,62,5,
2021-07-10,Wales,656,158.6,,0,1,0.1,,0,8,1.7,66,7,
2021-07-09,Wales,778,153.6,,655,1,0.1,,1,17,1.7,65,5,
2021-07-08,Wales,713,147.2,,701,0,0.1,,0,5,1.3,61,3,
2021-07-07,Wales,778,145.1,,663,1,0.1,,0,7,1.4,57,5,
2021-07-06,Wales,771,139.4,,698,0,0.1,,1,7,1.4,58,6,
2021-07-05,Wales,777,135.1,,1256,0,0.1,,2,6,1.4,60,8,
2021-07-04,Wales,555,130.4,,535,0,0.1,,0,3,1.2,43,5,
2021-07-03,Wales,497,124.4,,0,1,0.1,,0,9,1.2,46,5,
2021-07-02,Wales,575,116.7,,570,1,0.1,,0,5,1.2,50,4,
2021-07-01,Wales,645,110.4,,481,0,0.0,,0,8,1.2,44,3,
2021-06-30,Wales,597,103.1,,513,0,0.0,,0,7,1.2,39,2,
2021-06-29,Wales,637,97.3,,281,1,0.1,,0,6,1.1,41,2,
2021-06-28,Wales,628,88.1,,670,0,0.0,,0,1,1.1,36,3,
2021-06-27,Wales,364,79.0,,416,0,0.1,,1,3,1.4,42,2,
2021-06-26,Wales,252,73.4,,0,0,0.1,,0,8,1.5,40,2,
2021-06-25,Wales,377,71.6,,336,0,0.1,,1,4,1.5,38,3,
2021-06-24,Wales,413,65.2,,438,0,0.1,,0,8,1.6,38,2,
2021-06-23,Wales,413,59.2,,213,1,0.1,,1,5,1.7,42,1,
2021-06-22,Wales,344,52.2,,175,0,0.1,,0,6,1.9,44,3,
2021-06-21,Wales,342,47.4,,484,1,0.1,,0,10,2.0,46,1,
2021-06-20,Wales,187,41.6,,176,0,0.1,,0,5,1.8,45,1,
2021-06-19,Wales,195,39.3,,0,2,0.1,,0,8,1.9,40,2,
2021-06-18,Wales,174,35.8,,163,0,0.0,,0,8,1.9,44,1,
2021-06-17,Wales,222,34.4,,140,0,0.0,,0,13,1.9,38,1,
2021-06-16,Wales,189,31.9,,141,0,0.0,,0,11,1.7,45,1,
2021-06-15,Wales,194,30.0,,98,0,0.0,,0,8,1.5,44,2,
2021-06-14,Wales,159,27.5,,247,0,0.0,,0,3,1.8,41,1,
2021-06-13,Wales,112,25.8,,115,0,0.0,,1,10,2.1,44,1,
2021-06-12,Wales,85,24.5,,0,0,0.0,,0,8,1.9,40,3,
2021-06-11,Wales,130,24.2,,118,0,0.1,,0,8,2.0,37,2,
2021-06-10,Wales,141,22.1,,113,0,0.1,,1,6,1.9,41,4,
2021-06-09,Wales,129,20.5,,223,1,0.1,,0,5,1.7,39,3,
2021-06-08,Wales,117,19.0,,22,0,0.0,,0,17,1.8,30,2,
2021-06-07,Wales,105,17.1,,75,0,0.0,,1,12,1.5,27,3,
2021-06-06,Wales,68,15.7,,92,0,0.0,,0,5,1.3,22,4,
2021-06-05,Wales,77,14.8,,0,1,0.0,,0,9,1.5,22,3,
2021-06-04,Wales,65,13.7,,71,0,0.0,,0,5,1.4,22,3,
2021-06-03,Wales,88,12.9,,49,0,0.0,,0,2,1.8,24,2,
2021-06-02,Wales,81,11.3,,83,0,0.0,,0,6,2.6,22,3,
2021-06-01,Wales,59,9.7,,94,0,0.0,,0,7,3.1,20,3,
2021-05-31,Wales,60,9.4,,0,0,0.0,,0,6,3.7,20,4,
2021-05-30,Wales,39,8.8,,30,0,0.1,,0,12,4.0,20,2,
2021-05-29,Wales,41,8.2,,0,0,0.1,,0,7,4.4,20,2,
2021-05-28,Wales,40,8.0,,32,0,0.1,,0,18,4.8,21,2,
2021-05-27,Wales,37,8.4,,58,0,0.1,,2,27,4.6,17,5,
2021-05-26,Wales,30,8.7,,28,0,0.1,,1,22,4.2,20,3,
2021-05-25,Wales,50,8.9,,19,1,0.1,,0,24,3.9,26,4,
2021-05-24,Wales,41,8.7,,101,1,0.2,,0,18,3.6,34,2,
2021-05-23,Wales,21,9.0,,46,0,0.2,,2,22,3.4,32,2,
2021-05-22,Wales,35,9.3,,0,0,0.2,,0,21,3.0,31,2,
2021-05-21,Wales,52,9.1,,28,0,0.2,,3,12,2.8,39,1,
2021-05-20,Wales,47,8.9,,45,0,0.3,,1,15,2.7,42,1,
2021-05-19,Wales,35,8.6,,44,2,0.3,,0,13,2.8,41,3,
2021-05-18,Wales,45,9.5,,32,2,0.2,,0,14,2.8,38,3,
2021-05-17,Wales,51,10.1,,91,1,0.1,,1,12,2.8,35,3,
2021-05-16,Wales,31,9.8,,54,0,0.1,,1,9,3.0,38,2,
2021-05-15,Wales,28,9.8,,0,0,0.1,,0,14,3.1,42,1,
2021-05-14,Wales,44,9.9,,54,3,0.1,,0,9,3.1,48,3,
2021-05-13,Wales,39,9.7,,59,0,0.1,,1,18,3.2,44,3,
2021-05-12,Wales,62,10.6,,22,0,0.2,,0,13,3.1,42,3,
2021-05-11,Wales,66,10.0,,30,0,0.2,,1,13,3.1,57,3,
2021-05-10,Wales,42,9.7,,104,0,0.2,,4,19,3.1,49,4,
2021-05-09,Wales,30,9.2,,54,1,0.2,,0,11,2.9,53,3,
2021-05-08,Wales,31,9.1,,0,0,0.2,,0,15,3.2,62,3,
2021-05-07,Wales,39,9.2,,47,2,0.2,,0,13,3.4,54,3,
2021-05-06,Wales,65,9.0,,34,2,0.1,,1,15,3.4,56,3,
2021-05-05,Wales,45,8.7,,54,0,0.1,,0,12,3.2,63,3,
2021-05-04,Wales,56,8.8,,65,1,0.1,,1,14,3.2,66,3,
2021-05-03,Wales,27,8.9,,0,0,0.1,,0,13,3.3,62,3,
2021-05-02,Wales,27,9.8,,79,1,0.1,,0,21,3.2,60,6,
2021-05-01,Wales,32,10.0,,0,0,0.1,,0,20,3.1,73,5,
2021-04-30,Wales,34,10.2,,36,0,0.1,,0,12,3.0,62,2,
2021-04-29,Wales,55,10.6,,69,1,0.2,,2,9,2.9,86,2,
2021-04-28,Wales,48,10.6,,35,0,0.1,,0,12,3.0,83,5,
2021-04-27,Wales,60,11.1,,33,0,0.2,,0,19,3.4,102,4,
2021-04-26,Wales,56,11.0,,97,1,0.2,,2,10,3.5,86,4,
2021-04-25,Wales,32,11.6,,62,1,0.2,,3,17,3.8,81,5,
2021-04-24,Wales,38,12.3,,0,0,0.2,,0,15,3.7,103,5,
2021-04-23,Wales,48,12.3,,58,2,0.3,,0,10,3.6,103,7,
2021-04-22,Wales,55,12.7,,63,0,0.2,,1,13,3.9,101,7,
2021-04-21,Wales,63,13.1,,64,1,0.2,,0,23,4.0,101,7,
2021-04-20,Wales,57,13.7,,53,1,0.3,,2,22,3.9,101,8,
2021-04-19,Wales,74,13.9,,102,0,0.3,,2,20,3.6,97,8,
2021-04-18,Wales,54,14.9,,94,2,0.3,,3,15,3.5,109,9,
2021-04-17,Wales,38,15.0,,0,2,0.3,,0,10,3.4,115,10,
2021-04-16,Wales,60,15.4,,48,0,0.3,,0,21,3.5,106,11,
2021-04-15,Wales,70,15.7,,105,1,0.3,,2,16,3.4,117,13,
2021-04-14,Wales,80,16.4,,62,3,0.3,,0,20,3.4,124,11,
2021-04-13,Wales,64,17.2,,69,0,0.2,,2,11,3.3,133,12,
2021-04-12,Wales,107,18.5,,50,2,0.3,,0,17,3.5,142,13,
2021-04-11,Wales,55,17.4,,53,0,0.3,,3,14,3.5,208,16,
2021-04-10,Wales,51,18.0,,130,2,0.3,,0,13,3.7,202,16,
2021-04-09,Wales,72,18.2,,114,2,0.2,,1,16,4.0,209,15,
2021-04-08,Wales,90,18.0,,82,1,0.3,,6,16,4.3,207,14,
2021-04-07,Wales,105,18.1,,82,0,0.3,,0,18,4.4,225,16,
2021-04-06,Wales,105,18.2,,126,2,0.3,,2,17,4.4,243,16,
2021-04-05,Wales,72,19.2,,189,1,0.3,,8,17,4.4,257,17,
2021-04-04,Wales,76,20.8,,0,0,0.3,,0,21,4.2,242,19,
2021-04-03,Wales,58,21.7,,95,1,0.3,,2,22,4.2,243,17,
2021-04-02,Wales,64,22.6,,0,5,0.3,,0,25,4.4,257,17,
2021-04-01,Wales,94,25.4,,188,2,0.2,,2,21,4.2,281,17,
2021-03-31,Wales,108,28.7,,60,0,0.2,,1,17,4.1,290,16,
2021-03-30,Wales,137,31.3,,94,0,0.3,,0,17,4.7,306,15,
2021-03-29,Wales,123,32.1,,125,2,0.3,,1,11,5.3,320,17,
2021-03-28,Wales,103,34.5,,171,1,0.3,,0,19,5.9,322,17,
2021-03-27,Wales,87,35.6,,201,1,0.4,,7,29,6.7,320,21,
2021-03-26,Wales,152,37.6,,190,1,0.3,,3,18,7.4,322,20,
2021-03-25,Wales,199,38.4,,227,1,0.5,,4,19,8.6,344,22,
2021-03-24,Wales,190,39.0,,159,2,0.6,,3,35,9.8,373,26,
2021-03-23,Wales,163,38.8,,127,1,0.7,,0,37,10.5,382,25,
2021-03-22,Wales,198,39.4,,150,3,0.7,,0,30,10.5,394,27,
2021-03-21,Wales,139,39.4,,196,3,0.8,,6,43,10.3,415,32,
2021-03-20,Wales,152,40.0,,208,0,0.9,,6,51,10.2,415,30,
2021-03-19,Wales,177,41.2,,201,7,1.0,,9,57,9.7,445,32,
2021-03-18,Wales,218,42.1,,297,2,0.9,,4,59,9.2,459,30,
2021-03-17,Wales,183,42.4,,145,5,1.0,,8,55,8.8,557,28,
2021-03-16,Wales,183,43.0,,142,3,1.0,,1,39,8.0,540,30,
2021-03-15,Wales,196,42.4,,248,4,1.1,,2,23,8.1,576,30,
2021-03-14,Wales,158,44.4,,217,8,1.1,,10,40,8.2,599,28,
2021-03-13,Wales,190,44.0,,210,4,1.1,,6,36,8.1,614,31,
2021-03-12,Wales,206,43.3,,190,4,1.2,,12,39,8.9,611,31,
2021-03-11,Wales,228,41.0,,195,3,1.2,,12,48,9.6,634,32,
2021-03-10,Wales,202,40.1,,225,7,1.4,,6,30,9.7,658,31,
2021-03-09,Wales,165,40.3,,166,4,1.3,,3,40,10.4,700,34,
2021-03-08,Wales,258,42.6,,164,6,1.6,,0,26,11.4,712,36,
2021-03-07,Wales,146,42.1,,152,6,1.7,,18,39,11.5,758,36,
2021-03-06,Wales,169,44.0,,195,8,1.6,,7,61,11.8,793,35,
2021-03-05,Wales,131,43.1,,230,4,1.8,,12,61,11.6,793,34,
2021-03-04,Wales,199,45.3,,267,8,2.1,,13,50,11.8,846,41,
2021-03-03,Wales,209,46.2,,208,6,2.2,,12,52,12.4,891,42,
2021-03-02,Wales,237,47.9,,170,13,2.4,,1,73,12.9,924,52,
2021-03-01,Wales,244,49.5,,193,10,2.5,,3,30,12.3,971,48,
2021-02-28,Wales,207,52.4,,247,3,2.6,,24,47,12.8,946,45,
2021-02-27,Wales,139,54.5,,198,12,2.9,,16,55,13.3,935,51,
2021-02-26,Wales,202,58.5,,308,13,3.0,,16,66,14.2,1023,54,
2021-02-25,Wales,225,61.9,,312,14,3.2,,21,69,15.0,1057,60,
2021-02-24,Wales,264,65.6,,236,12,3.1,,13,70,15.3,1119,59,
2021-02-23,Wales,288,69.1,,317,14,3.1,,4,53,15.8,1116,61,
2021-02-22,Wales,336,73.9,,319,13,3.1,,9,45,16.1,1149,61,
2021-02-21,Wales,273,77.6,,336,15,3.2,,16,65,16.7,1137,68,
2021-02-20,Wales,267,78.1,,363,15,3.4,,16,83,17.5,1122,76,
2021-02-19,Wales,309,78.5,,533,18,3.5,,16,90,18.0,1171,79,
2021-02-18,Wales,343,81.6,,290,11,3.8,,14,78,17.5,1165,82,
2021-02-17,Wales,373,82.7,,374,13,3.9,,30,86,18.4,1199,77,
2021-02-16,Wales,442,85.1,,275,12,4.1,,8,63,18.4,1246,79,
2021-02-15,Wales,452,85.8,,363,18,4.3,,16,63,19.2,1312,77,
2021-02-14,Wales,288,87.0,,394,21,4.3,,15,91,19.2,1294,85,
2021-02-13,Wales,281,86.9,,400,19,4.2,,22,99,18.1,1302,88,
2021-02-12,Wales,408,89.3,,608,25,4.4,,25,76,17.8,1317,89,
2021-02-11,Wales,377,92.3,,410,16,4.4,,27,106,18.3,1371,94,
2021-02-10,Wales,448,96.2,,323,20,4.6,,21,85,17.9,1366,90,
2021-02-09,Wales,464,100.3,,351,18,4.8,,10,87,18.6,1392,84,
2021-02-08,Wales,492,104.5,,610,17,5.3,,12,65,19.0,1413,88,
2021-02-07,Wales,284,108.3,,461,18,5.6,,28,57,19.5,1424,90,
2021-02-06,Wales,359,113.9,,675,27,5.8,,49,88,20.1,1470,98,
2021-02-05,Wales,501,117.9,,399,23,5.6,,45,93,20.6,1507,104,
2021-02-04,Wales,501,121.0,,544,22,6.2,,35,93,20.7,1544,107,
2021-02-03,Wales,579,125.9,,455,27,6.4,,50,108,22.0,1598,109,
2021-02-02,Wales,597,129.8,,614,33,6.3,,7,99,22.1,1638,113,
2021-02-01,Wales,612,134.1,,630,29,6.4,,21,80,22.7,1638,113,
2021-01-31,Wales,461,141.4,,605,22,6.3,,34,77,22.6,1678,122,
2021-01-30,Wales,486,139.4,,737,22,6.7,,25,103,23.6,1643,122,
2021-01-29,Wales,598,141.1,,546,42,7.1,,29,97,24.6,1686,128,
2021-01-28,Wales,658,146.5,,705,29,7.0,,56,132,25.8,1722,134,
2021-01-27,Wales,703,154.5,,537,22,7.1,,49,112,25.3,1745,134,
2021-01-26,Wales,731,162.9,,570,37,7.6,,8,120,25.2,1809,130,
2021-01-25,Wales,846,173.9,,872,27,7.3,,23,75,25.4,1832,137,
2021-01-24,Wales,396,191.3,,796,34,7.8,,44,110,26.2,1816,130,
2021-01-23,Wales,541,204.9,,1079,33,7.5,,27,135,25.7,1784,130,
2021-01-22,Wales,770,219.5,,801,39,7.8,,67,133,24.9,1823,136,
2021-01-21,Wales,909,233.4,,1153,34,7.9,,46,116,24.6,1832,134,
2021-01-20,Wales,970,246.2,,1283,38,8.5,,44,110,24.8,1867,137,
2021-01-19,Wales,1081,261.7,,1106,26,8.6,,8,126,25.4,1840,137,
2021-01-18,Wales,1397,278.1,,1332,43,9.3,,20,102,26.1,1931,149,
2021-01-17,Wales,825,288.8,,1172,26,9.7,,48,93,25.5,1853,141,
2021-01-16,Wales,1005,299.8,,1129,40,10.1,,55,110,25.6,1860,139,
2021-01-15,Wales,1212,304.2,,1808,42,9.9,,54,124,26.5,1872,137,
2021-01-14,Wales,1312,316.3,,1644,54,10.0,,54,122,27.1,1881,135,
2021-01-13,Wales,1463,327.4,,1533,43,9.6,,66,129,28.3,1949,145,
2021-01-12,Wales,1601,344.1,,1332,48,9.8,,16,147,28.7,2009,150,
2021-01-11,Wales,1736,368.8,,1793,54,9.5,,17,84,28.7,1970,145,
2021-01-10,Wales,1175,397.8,,1660,40,9.0,,45,95,28.8,1983,144,
2021-01-09,Wales,1142,417.8,,2373,34,9.4,,62,140,28.5,1975,143,
2021-01-08,Wales,1596,447.9,,2487,45,9.4,,56,142,26.8,1936,146,
2021-01-07,Wales,1665,435.8,,1718,41,9.8,,63,159,27.1,1940,143,
2021-01-06,Wales,1991,446.7,,2238,48,10.1,,76,144,26.6,1914,139,
2021-01-05,Wales,2384,469.0,,2069,39,10.2,,17,146,27.2,1964,140,
2021-01-04,Wales,2656,506.2,,1898,37,10.2,,25,86,26.9,1966,138,
