date,cc_open,cc_occupied
2016-12-01,682,518
2016-12-02,589,447
2016-12-03,566,410
2016-12-04,622,439
2016-12-05,669,524
2016-12-06,668,541
2016-12-07,667,545
2016-12-08,666,537
2016-12-09,657,528
2016-12-10,628,478
2016-12-11,641,467
2016-12-12,666,536
2016-12-13,669,552
2016-12-14,669,562
2016-12-15,647,531
2016-12-16,658,558
2016-12-17,630,508
2016-12-18,646,507
2016-12-19,648,512
2016-12-20,667,531
2016-12-21,665,518
2016-12-22,671,522
2016-12-23,656,480
2016-12-24,650,486
2016-12-25,658,491
2016-12-26,666,504
2016-12-27,663,497
2016-12-28,664,537
2016-12-29,668,541
2016-12-30,658,543
2016-12-31,639,532
2017-01-01,654,511
2017-01-02,635,518
2017-01-03,653,545
2017-01-04,671,581
2017-01-05,671,588
2017-01-06,657,552
2017-01-07,632,541
2017-01-08,648,549
2017-01-09,687,585
2017-01-10,690,554
2017-01-11,691,576
2017-01-12,680,574
2017-01-13,669,558
2017-01-14,662,544
2017-01-15,675,551
2017-01-16,662,535
2017-01-17,688,562
2017-01-18,683,560
2017-01-19,684,560
2017-01-20,674,549
2017-01-21,657,512
2017-01-22,673,503
2017-01-23,685,547
2017-01-24,685,541
2017-01-25,688,558
2017-01-26,686,574
2017-01-27,673,545
2017-01-28,661,533
2017-01-29,674,554
2017-01-30,681,575
2017-01-31,687,577
2017-02-01,685,586
2017-02-02,685,577
2017-02-03,671,560
2017-02-04,660,545
2017-02-05,676,533
2017-02-06,686,564
2017-02-07,686,578
2017-02-08,688,573
2017-02-09,685,568
2017-02-10,674,527
2017-02-11,658,508
2017-02-12,675,496
2017-02-13,686,522
2017-02-14,690,570
2017-02-15,686,545
2017-02-16,686,550
2017-02-17,648,483
2017-02-18,639,487
2017-02-19,583,436
2017-02-20,658,519
2017-02-21,657,527
2017-02-22,657,508
2017-02-23,658,517
2017-02-24,645,502
2017-02-25,632,476
2017-02-26,646,480
2017-02-27,684,536
2017-02-28,692,553
2017-03-01,688,567
2017-03-02,687,578
2017-03-03,677,530
2017-03-04,668,508
2017-03-05,678,507
2017-03-06,685,532
2017-03-07,683,531
2017-03-08,684,529
2017-03-09,684,517
2017-03-10,671,551
2017-03-11,659,526
2017-03-12,675,500
