date,cc_open,cc_occupied
2016-12-01,407,351
2016-12-02,443,374
2016-12-03,433,347
2016-12-04,438,358
2016-12-05,489,419
2016-12-06,507,413
2016-12-07,509,446
2016-12-08,509,441
2016-12-09,490,421
2016-12-10,480,405
2016-12-11,496,421
2016-12-12,463,404
2016-12-13,488,410
2016-12-14,461,395
2016-12-15,459,391
2016-12-16,506,433
2016-12-17,488,392
2016-12-18,489,386
2016-12-19,506,406
2016-12-20,536,454
2016-12-21,538,451
2016-12-22,545,456
2016-12-23,489,398
2016-12-24,472,353
2016-12-25,495,372
2016-12-26,499,384
2016-12-27,507,375
2016-12-28,509,404
2016-12-29,544,465
2016-12-30,526,454
2016-12-31,526,454
2017-01-01,511,437
2017-01-02,497,399
2017-01-03,514,429
2017-01-04,556,483
2017-01-05,558,496
2017-01-06,557,492
2017-01-07,542,464
2017-01-08,537,450
2017-01-09,496,410
2017-01-10,559,493
2017-01-11,557,485
2017-01-12,553,460
2017-01-13,553,467
2017-01-14,546,458
2017-01-15,534,446
2017-01-16,539,467
2017-01-17,541,470
2017-01-18,549,461
2017-01-19,548,466
2017-01-20,541,469
2017-01-21,534,441
2017-01-22,528,443
2017-01-23,546,477
2017-01-24,523,452
2017-01-25,538,463
2017-01-26,551,468
2017-01-27,551,463
2017-01-28,550,461
2017-01-29,546,454
2017-01-30,512,434
2017-01-31,513,449
2017-02-01,511,452
2017-02-02,519,454
2017-02-03,554,464
2017-02-04,551,473
2017-02-05,542,455
2017-02-06,550,493
2017-02-07,551,485
2017-02-08,549,494
2017-02-09,552,485
2017-02-10,535,460
2017-02-11,538,456
2017-02-12,531,430
2017-02-13,549,480
2017-02-14,550,469
2017-02-15,549,482
2017-02-16,546,472
2017-02-17,539,461
2017-02-18,528,448
2017-02-19,535,449
2017-02-20,525,449
2017-02-21,548,480
2017-02-22,548,461
2017-02-23,547,473
2017-02-24,550,474
2017-02-25,535,450
2017-02-26,538,448
2017-02-27,512,445
2017-02-28,546,482
2017-03-01,549,488
2017-03-02,539,481
2017-03-03,502,440
2017-03-04,530,452
2017-03-05,541,439
2017-03-06,549,474
2017-03-07,548,495
2017-03-08,548,485
2017-03-09,552,499
2017-03-10,536,457
2017-03-11,532,427
2017-03-12,535,434
