date,cc_open,cc_occupied
2014-11-03,3734,3137
2014-11-04,3749,3248
2014-11-05,3779,3233
2014-11-06,3803,3339
2014-11-07,3769,3170
2014-11-10,3804,3280
2014-11-11,3774,3303
2014-11-12,3672,3220
2014-11-13,3787,3305
2014-11-14,3791,3186
2014-11-17,3767,3231
2014-11-18,3789,3301
2014-11-19,3719,3245
2014-11-20,3786,3278
2014-11-21,3800,3143
2014-11-24,3776,3235
2014-11-25,3738,3261
2014-11-26,3789,3321
2014-11-27,3755,3310
2014-11-28,3779,3218
2014-12-01,3785,3323
2014-12-02,3731,3236
2014-12-03,3788,3336
2014-12-04,3784,3321
2014-12-05,3693,3111
2014-12-08,3792,3285
2014-12-09,3790,3345
2014-12-10,3796,3390
2014-12-11,3781,3332
2014-12-12,3591,3115
2014-12-15,3791,3294
2014-12-16,3716,3262
2014-12-17,3813,3387
2014-12-18,3775,3382
2014-12-19,3722,3173
2014-12-22,3574,3075
2014-12-23,3747,3195
2014-12-24,3770,3192
2014-12-29,3793,3304
2014-12-30,3699,3239
2014-12-31,3842,3334
2015-01-02,3746,3292
2015-01-05,3795,3382
2015-01-06,3797,3454
2015-01-07,3816,3427
2015-01-08,3818,3456
2015-01-09,3800,3275
2015-01-12,3805,3406
2015-01-13,3816,3436
2015-01-14,3817,3409
2015-01-15,3816,3451
2015-01-16,3693,3149
2015-01-19,3790,3352
2015-01-20,3790,3384
2015-01-21,3799,3394
2015-01-22,3798,3378
2015-01-23,3790,3262
2015-01-26,3807,3365
2015-01-27,3812,3398
2015-01-28,3806,3395
2015-01-29,3804,3410
2015-01-30,3793,3211
2015-02-02,3789,3293
2015-02-03,3805,3349
2015-02-04,3716,3329
2015-02-05,3767,3358
2015-02-06,3793,3163
2015-02-09,3825,3378
2015-02-10,3816,3411
2015-02-11,3698,3239
2015-02-12,3821,3442
2015-02-13,3789,3244
2015-02-16,3799,3347
2015-02-17,3801,3372
2015-02-18,3811,3355
2015-02-19,3808,3363
2015-02-20,3773,3217
2015-02-23,3799,3365
2015-02-24,3799,3355
2015-02-25,3781,3368
2015-02-26,3801,3407
2015-02-27,3765,3206
2015-03-02,3800,3320
2015-03-03,3794,3347
2015-03-04,3793,3401
2015-03-05,3798,3372
2015-03-06,3764,3193
2015-03-09,3803,3295
2015-03-10,3790,3335
2015-03-11,3796,3319
2015-03-12,3793,3303
2015-03-13,3791,3172
2015-03-16,3705,3220
2015-03-17,3715,3237
2015-03-18,3801,3337
2015-03-19,3795,3321
2015-03-20,3769,3160
2015-03-23,3806,3289
2015-03-24,3802,3336
2015-03-25,3803,3334
2015-03-26,3767,3348
2015-03-27,3679,3133
