date,areaName,newCasesBySpecimenDateAgeDemographics
2020-12-29,East Hertfordshire,"[{'age': '00_04', 'cases': 6, 'rollingRate': 247.2, 'rollingSum': 21}, {'age': '05_09', 'cases': 9, 'rollingRate': 252.0, 'rollingSum': 24}, {'age': '10_14', 'cases': 9, 'rollingRate': 394.0, 'rollingSum': 38}, {'age': '15_19', 'cases': 16, 'rollingRate': 799.8, 'rollingSum': 67}, {'age': '20_24', 'cases': 29, 'rollingRate': 1285.3, 'rollingSum': 86}, {'age': '25_29', 'cases': 28, 'rollingRate': 1183.6, 'rollingSum': 94}, {'age': '30_34', 'cases': 22, 'rollingRate': 1255.1, 'rollingSum': 111}, {'age': '35_39', 'cases': 29, 'rollingRate': 958.5, 'rollingSum': 94}, {'age': '40_44', 'cases': 24, 'rollingRate': 721.2, 'rollingSum': 75}, {'age': '45_49', 'cases': 25, 'rollingRate': 789.7, 'rollingSum': 91}, {'age': '50_54', 'cases': 27, 'rollingRate': 825.5, 'rollingSum': 99}, {'age': '55_59', 'cases': 21, 'rollingRate': 703.2, 'rollingSum': 76}, {'age': '60_64', 'cases': 18, 'rollingRate': 678.8, 'rollingSum': 58}, {'age': '65_69', 'cases': 7, 'rollingRate': 348.2, 'rollingSum': 25}, {'age': '70_74', 'cases': 6, 'rollingRate': 327.0, 'rollingSum': 24}, {'age': '75_79', 'cases': 3, 'rollingRate': 300.6, 'rollingSum': 15}, {'age': '80_84', 'cases': 2, 'rollingRate': 182.2, 'rollingSum': 7}, {'age': '85_89', 'cases': 6, 'rollingRate': 416.5, 'rollingSum': 10}, {'age': '90+', 'cases': 13, 'rollingRate': 1281.1, 'rollingSum': 18}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 55, 'rollingRate': 439.8, 'rollingSum': 157}, {'age': '00_59', 'cases': 245, 'rollingRate': 768.1, 'rollingSum': 876}]"
2020-12-28,East Hertfordshire,"[{'age': '00_04', 'cases': 4, 'rollingRate': 235.5, 'rollingSum': 20}, {'age': '05_09', 'cases': 1, 'rollingRate': 178.5, 'rollingSum': 17}, {'age': '10_14', 'cases': 7, 'rollingRate': 342.2, 'rollingSum': 33}, {'age': '15_19', 'cases': 8, 'rollingRate': 680.4, 'rollingSum': 57}, {'age': '20_24', 'cases': 11, 'rollingRate': 1061.1, 'rollingSum': 71}, {'age': '25_29', 'cases': 6, 'rollingRate': 1019.9, 'rollingSum': 81}, {'age': '30_34', 'cases': 10, 'rollingRate': 1221.2, 'rollingSum': 108}, {'age': '35_39', 'cases': 11, 'rollingRate': 775.0, 'rollingSum': 76}, {'age': '40_44', 'cases': 12, 'rollingRate': 605.8, 'rollingSum': 63}, {'age': '45_49', 'cases': 16, 'rollingRate': 668.2, 'rollingSum': 77}, {'age': '50_54', 'cases': 12, 'rollingRate': 733.8, 'rollingSum': 88}, {'age': '55_59', 'cases': 7, 'rollingRate': 656.9, 'rollingSum': 71}, {'age': '60_64', 'cases': 6, 'rollingRate': 561.7, 'rollingSum': 48}, {'age': '65_69', 'cases': 4, 'rollingRate': 250.7, 'rollingSum': 18}, {'age': '70_74', 'cases': 3, 'rollingRate': 299.8, 'rollingSum': 22}, {'age': '75_79', 'cases': 1, 'rollingRate': 280.6, 'rollingSum': 14}, {'age': '80_84', 'cases': 0, 'rollingRate': 156.2, 'rollingSum': 6}, {'age': '85_89', 'cases': 0, 'rollingRate': 291.5, 'rollingSum': 7}, {'age': '90+', 'cases': 0, 'rollingRate': 427.0, 'rollingSum': 6}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 14, 'rollingRate': 338.9, 'rollingSum': 121}, {'age': '00_59', 'cases': 105, 'rollingRate': 668.1, 'rollingSum': 762}]"
2020-12-27,East Hertfordshire,"[{'age': '00_04', 'cases': 4, 'rollingRate': 223.7, 'rollingSum': 19}, {'age': '05_09', 'cases': 5, 'rollingRate': 199.5, 'rollingSum': 19}, {'age': '10_14', 'cases': 5, 'rollingRate': 311.1, 'rollingSum': 30}, {'age': '15_19', 'cases': 8, 'rollingRate': 680.4, 'rollingSum': 57}, {'age': '20_24', 'cases': 11, 'rollingRate': 1165.7, 'rollingSum': 78}, {'age': '25_29', 'cases': 17, 'rollingRate': 1171.0, 'rollingSum': 93}, {'age': '30_34', 'cases': 19, 'rollingRate': 1334.2, 'rollingSum': 118}, {'age': '35_39', 'cases': 14, 'rollingRate': 846.3, 'rollingSum': 83}, {'age': '40_44', 'cases': 8, 'rollingRate': 653.8, 'rollingSum': 68}, {'age': '45_49', 'cases': 15, 'rollingRate': 659.5, 'rollingSum': 76}, {'age': '50_54', 'cases': 15, 'rollingRate': 742.1, 'rollingSum': 89}, {'age': '55_59', 'cases': 16, 'rollingRate': 730.9, 'rollingSum': 79}, {'age': '60_64', 'cases': 8, 'rollingRate': 550.0, 'rollingSum': 47}, {'age': '65_69', 'cases': 4, 'rollingRate': 250.7, 'rollingSum': 18}, {'age': '70_74', 'cases': 8, 'rollingRate': 313.4, 'rollingSum': 23}, {'age': '75_79', 'cases': 2, 'rollingRate': 260.5, 'rollingSum': 13}, {'age': '80_84', 'cases': 3, 'rollingRate': 156.2, 'rollingSum': 6}, {'age': '85_89', 'cases': 0, 'rollingRate': 291.5, 'rollingSum': 7}, {'age': '90+', 'cases': 2, 'rollingRate': 498.2, 'rollingSum': 7}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 27, 'rollingRate': 338.9, 'rollingSum': 121}, {'age': '00_59', 'cases': 137, 'rollingRate': 709.4, 'rollingSum': 809}]"
2020-12-26,East Hertfordshire,"[{'age': '00_04', 'cases': 4, 'rollingRate': 200.1, 'rollingSum': 17}, {'age': '05_09', 'cases': 4, 'rollingRate': 199.5, 'rollingSum': 19}, {'age': '10_14', 'cases': 7, 'rollingRate': 300.7, 'rollingSum': 29}, {'age': '15_19', 'cases': 12, 'rollingRate': 692.4, 'rollingSum': 58}, {'age': '20_24', 'cases': 12, 'rollingRate': 1135.9, 'rollingSum': 76}, {'age': '25_29', 'cases': 13, 'rollingRate': 1196.2, 'rollingSum': 95}, {'age': '30_34', 'cases': 15, 'rollingRate': 1300.3, 'rollingSum': 115}, {'age': '35_39', 'cases': 17, 'rollingRate': 815.7, 'rollingSum': 80}, {'age': '40_44', 'cases': 10, 'rollingRate': 644.2, 'rollingSum': 67}, {'age': '45_49', 'cases': 13, 'rollingRate': 624.8, 'rollingSum': 72}, {'age': '50_54', 'cases': 7, 'rollingRate': 675.4, 'rollingSum': 81}, {'age': '55_59', 'cases': 10, 'rollingRate': 684.7, 'rollingSum': 74}, {'age': '60_64', 'cases': 4, 'rollingRate': 514.9, 'rollingSum': 44}, {'age': '65_69', 'cases': 2, 'rollingRate': 222.9, 'rollingSum': 16}, {'age': '70_74', 'cases': 3, 'rollingRate': 258.9, 'rollingSum': 19}, {'age': '75_79', 'cases': 3, 'rollingRate': 260.5, 'rollingSum': 13}, {'age': '80_84', 'cases': 0, 'rollingRate': 78.1, 'rollingSum': 3}, {'age': '85_89', 'cases': 2, 'rollingRate': 291.5, 'rollingSum': 7}, {'age': '90+', 'cases': 1, 'rollingRate': 355.9, 'rollingSum': 5}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 0}, {'age': '60+', 'cases': 15, 'rollingRate': 299.7, 'rollingSum': 107}, {'age': '00_59', 'cases': 124, 'rollingRate': 686.6, 'rollingSum': 783}]"
2020-12-25,East Hertfordshire,"[{'age': '00_04', 'cases': 0, 'rollingRate': 176.6, 'rollingSum': 15}, {'age': '05_09', 'cases': 1, 'rollingRate': 157.5, 'rollingSum': 15}, {'age': '10_14', 'cases': 2, 'rollingRate': 228.1, 'rollingSum': 22}, {'age': '15_19', 'cases': 2, 'rollingRate': 632.7, 'rollingSum': 53}, {'age': '20_24', 'cases': 2, 'rollingRate': 986.4, 'rollingSum': 66}, {'age': '25_29', 'cases': 1, 'rollingRate': 1158.4, 'rollingSum': 92}, {'age': '30_34', 'cases': 2, 'rollingRate': 1187.2, 'rollingSum': 105}, {'age': '35_39', 'cases': 3, 'rollingRate': 703.6, 'rollingSum': 69}, {'age': '40_44', 'cases': 2, 'rollingRate': 586.5, 'rollingSum': 61}, {'age': '45_49', 'cases': 4, 'rollingRate': 538.0, 'rollingSum': 62}, {'age': '50_54', 'cases': 5, 'rollingRate': 675.4, 'rollingSum': 81}, {'age': '55_59', 'cases': 2, 'rollingRate': 638.4, 'rollingSum': 69}, {'age': '60_64', 'cases': 1, 'rollingRate': 514.9, 'rollingSum': 44}, {'age': '65_69', 'cases': 1, 'rollingRate': 208.9, 'rollingSum': 15}, {'age': '70_74', 'cases': 1, 'rollingRate': 231.6, 'rollingSum': 17}, {'age': '75_79', 'cases': 1, 'rollingRate': 200.4, 'rollingSum': 10}, {'age': '80_84', 'cases': 1, 'rollingRate': 104.1, 'rollingSum': 4}, {'age': '85_89', 'cases': 0, 'rollingRate': 208.2, 'rollingSum': 5}, {'age': '90+', 'cases': 1, 'rollingRate': 355.9, 'rollingSum': 5}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 2}, {'age': '60+', 'cases': 6, 'rollingRate': 280.1, 'rollingSum': 100}, {'age': '00_59', 'cases': 26, 'rollingRate': 624.3, 'rollingSum': 712}]"
2020-12-24,East Hertfordshire,"[{'age': '00_04', 'cases': 2, 'rollingRate': 223.7, 'rollingSum': 19}, {'age': '05_09', 'cases': 2, 'rollingRate': 178.5, 'rollingSum': 17}, {'age': '10_14', 'cases': 3, 'rollingRate': 228.1, 'rollingSum': 22}, {'age': '15_19', 'cases': 13, 'rollingRate': 704.3, 'rollingSum': 59}, {'age': '20_24', 'cases': 10, 'rollingRate': 1076.1, 'rollingSum': 72}, {'age': '25_29', 'cases': 12, 'rollingRate': 1309.5, 'rollingSum': 104}, {'age': '30_34', 'cases': 15, 'rollingRate': 1221.2, 'rollingSum': 108}, {'age': '35_39', 'cases': 13, 'rollingRate': 815.7, 'rollingSum': 80}, {'age': '40_44', 'cases': 6, 'rollingRate': 653.8, 'rollingSum': 68}, {'age': '45_49', 'cases': 11, 'rollingRate': 564.0, 'rollingSum': 65}, {'age': '50_54', 'cases': 15, 'rollingRate': 692.1, 'rollingSum': 83}, {'age': '55_59', 'cases': 11, 'rollingRate': 675.4, 'rollingSum': 73}, {'age': '60_64', 'cases': 14, 'rollingRate': 585.1, 'rollingSum': 50}, {'age': '65_69', 'cases': 5, 'rollingRate': 222.9, 'rollingSum': 16}, {'age': '70_74', 'cases': 0, 'rollingRate': 218.0, 'rollingSum': 16}, {'age': '75_79', 'cases': 1, 'rollingRate': 200.4, 'rollingSum': 10}, {'age': '80_84', 'cases': 1, 'rollingRate': 78.1, 'rollingSum': 3}, {'age': '85_89', 'cases': 2, 'rollingRate': 333.2, 'rollingSum': 8}, {'age': '90+', 'cases': 1, 'rollingRate': 284.7, 'rollingSum': 4}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 2}, {'age': '60+', 'cases': 24, 'rollingRate': 299.7, 'rollingSum': 107}, {'age': '00_59', 'cases': 113, 'rollingRate': 676.9, 'rollingSum': 772}]"
2020-12-23,East Hertfordshire,"[{'age': '00_04', 'cases': 1, 'rollingRate': 235.5, 'rollingSum': 20}, {'age': '05_09', 'cases': 2, 'rollingRate': 178.5, 'rollingSum': 17}, {'age': '10_14', 'cases': 5, 'rollingRate': 269.6, 'rollingSum': 26}, {'age': '15_19', 'cases': 8, 'rollingRate': 632.7, 'rollingSum': 53}, {'age': '20_24', 'cases': 11, 'rollingRate': 1076.1, 'rollingSum': 72}, {'age': '25_29', 'cases': 17, 'rollingRate': 1322.1, 'rollingSum': 105}, {'age': '30_34', 'cases': 28, 'rollingRate': 1119.4, 'rollingSum': 99}, {'age': '35_39', 'cases': 7, 'rollingRate': 713.8, 'rollingSum': 70}, {'age': '40_44', 'cases': 13, 'rollingRate': 673.1, 'rollingSum': 70}, {'age': '45_49', 'cases': 7, 'rollingRate': 529.3, 'rollingSum': 61}, {'age': '50_54', 'cases': 18, 'rollingRate': 608.7, 'rollingSum': 73}, {'age': '55_59', 'cases': 9, 'rollingRate': 629.2, 'rollingSum': 68}, {'age': '60_64', 'cases': 7, 'rollingRate': 468.1, 'rollingSum': 40}, {'age': '65_69', 'cases': 2, 'rollingRate': 167.2, 'rollingSum': 12}, {'age': '70_74', 'cases': 3, 'rollingRate': 231.6, 'rollingSum': 17}, {'age': '75_79', 'cases': 4, 'rollingRate': 200.4, 'rollingSum': 10}, {'age': '80_84', 'cases': 0, 'rollingRate': 52.1, 'rollingSum': 2}, {'age': '85_89', 'cases': 0, 'rollingRate': 333.2, 'rollingSum': 8}, {'age': '90+', 'cases': 0, 'rollingRate': 213.5, 'rollingSum': 3}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 2}, {'age': '60+', 'cases': 16, 'rollingRate': 257.7, 'rollingSum': 92}, {'age': '00_59', 'cases': 126, 'rollingRate': 645.3, 'rollingSum': 736}]"
2020-12-22,East Hertfordshire,"[{'age': '00_04', 'cases': 5, 'rollingRate': 282.6, 'rollingSum': 24}, {'age': '05_09', 'cases': 2, 'rollingRate': 168.0, 'rollingSum': 16}, {'age': '10_14', 'cases': 4, 'rollingRate': 228.1, 'rollingSum': 22}, {'age': '15_19', 'cases': 6, 'rollingRate': 620.7, 'rollingSum': 52}, {'age': '20_24', 'cases': 14, 'rollingRate': 986.4, 'rollingSum': 66}, {'age': '25_29', 'cases': 15, 'rollingRate': 1246.5, 'rollingSum': 99}, {'age': '30_34', 'cases': 19, 'rollingRate': 859.3, 'rollingSum': 76}, {'age': '35_39', 'cases': 11, 'rollingRate': 713.8, 'rollingSum': 70}, {'age': '40_44', 'cases': 12, 'rollingRate': 605.8, 'rollingSum': 63}, {'age': '45_49', 'cases': 11, 'rollingRate': 564.0, 'rollingSum': 65}, {'age': '50_54', 'cases': 16, 'rollingRate': 550.3, 'rollingSum': 66}, {'age': '55_59', 'cases': 16, 'rollingRate': 601.4, 'rollingSum': 65}, {'age': '60_64', 'cases': 8, 'rollingRate': 409.6, 'rollingSum': 35}, {'age': '65_69', 'cases': 0, 'rollingRate': 153.2, 'rollingSum': 11}, {'age': '70_74', 'cases': 4, 'rollingRate': 231.6, 'rollingSum': 17}, {'age': '75_79', 'cases': 2, 'rollingRate': 160.3, 'rollingSum': 8}, {'age': '80_84', 'cases': 1, 'rollingRate': 52.1, 'rollingSum': 2}, {'age': '85_89', 'cases': 3, 'rollingRate': 333.2, 'rollingSum': 8}, {'age': '90+', 'cases': 1, 'rollingRate': 284.7, 'rollingSum': 4}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 2}, {'age': '60+', 'cases': 19, 'rollingRate': 238.1, 'rollingSum': 85}, {'age': '00_59', 'cases': 131, 'rollingRate': 601.5, 'rollingSum': 686}]"
2020-12-21,East Hertfordshire,"[{'age': '00_04', 'cases': 3, 'rollingRate': 223.7, 'rollingSum': 19}, {'age': '05_09', 'cases': 3, 'rollingRate': 178.5, 'rollingSum': 17}, {'age': '10_14', 'cases': 4, 'rollingRate': 228.1, 'rollingSum': 22}, {'age': '15_19', 'cases': 8, 'rollingRate': 608.8, 'rollingSum': 51}, {'age': '20_24', 'cases': 18, 'rollingRate': 822.0, 'rollingSum': 55}, {'age': '25_29', 'cases': 18, 'rollingRate': 1108.0, 'rollingSum': 88}, {'age': '30_34', 'cases': 20, 'rollingRate': 689.7, 'rollingSum': 61}, {'age': '35_39', 'cases': 18, 'rollingRate': 703.6, 'rollingSum': 69}, {'age': '40_44', 'cases': 17, 'rollingRate': 528.8, 'rollingSum': 55}, {'age': '45_49', 'cases': 15, 'rollingRate': 503.3, 'rollingSum': 58}, {'age': '50_54', 'cases': 13, 'rollingRate': 458.6, 'rollingSum': 55}, {'age': '55_59', 'cases': 15, 'rollingRate': 499.6, 'rollingSum': 54}, {'age': '60_64', 'cases': 5, 'rollingRate': 339.4, 'rollingSum': 29}, {'age': '65_69', 'cases': 4, 'rollingRate': 195.0, 'rollingSum': 14}, {'age': '70_74', 'cases': 4, 'rollingRate': 204.4, 'rollingSum': 15}, {'age': '75_79', 'cases': 0, 'rollingRate': 120.2, 'rollingSum': 6}, {'age': '80_84', 'cases': 0, 'rollingRate': 78.1, 'rollingSum': 3}, {'age': '85_89', 'cases': 0, 'rollingRate': 208.2, 'rollingSum': 5}, {'age': '90+', 'cases': 1, 'rollingRate': 213.5, 'rollingSum': 3}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 2}, {'age': '60+', 'cases': 14, 'rollingRate': 210.1, 'rollingSum': 75}, {'age': '00_59', 'cases': 152, 'rollingRate': 531.4, 'rollingSum': 606}]"
2020-12-20,East Hertfordshire,"[{'age': '00_04', 'cases': 2, 'rollingRate': 211.9, 'rollingSum': 18}, {'age': '05_09', 'cases': 5, 'rollingRate': 189.0, 'rollingSum': 18}, {'age': '10_14', 'cases': 4, 'rollingRate': 238.5, 'rollingSum': 23}, {'age': '15_19', 'cases': 9, 'rollingRate': 561.1, 'rollingSum': 47}, {'age': '20_24', 'cases': 9, 'rollingRate': 672.5, 'rollingSum': 45}, {'age': '25_29', 'cases': 19, 'rollingRate': 1032.5, 'rollingSum': 82}, {'age': '30_34', 'cases': 16, 'rollingRate': 520.1, 'rollingSum': 46}, {'age': '35_39', 'cases': 11, 'rollingRate': 560.8, 'rollingSum': 55}, {'age': '40_44', 'cases': 7, 'rollingRate': 423.1, 'rollingSum': 44}, {'age': '45_49', 'cases': 11, 'rollingRate': 433.9, 'rollingSum': 50}, {'age': '50_54', 'cases': 7, 'rollingRate': 433.6, 'rollingSum': 52}, {'age': '55_59', 'cases': 11, 'rollingRate': 416.4, 'rollingSum': 45}, {'age': '60_64', 'cases': 5, 'rollingRate': 327.7, 'rollingSum': 28}, {'age': '65_69', 'cases': 2, 'rollingRate': 167.2, 'rollingSum': 12}, {'age': '70_74', 'cases': 4, 'rollingRate': 177.1, 'rollingSum': 13}, {'age': '75_79', 'cases': 2, 'rollingRate': 180.4, 'rollingSum': 9}, {'age': '80_84', 'cases': 0, 'rollingRate': 104.1, 'rollingSum': 4}, {'age': '85_89', 'cases': 0, 'rollingRate': 291.5, 'rollingSum': 7}, {'age': '90+', 'cases': 0, 'rollingRate': 284.7, 'rollingSum': 4}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 2}, {'age': '60+', 'cases': 13, 'rollingRate': 215.7, 'rollingSum': 77}, {'age': '00_59', 'cases': 111, 'rollingRate': 462.1, 'rollingSum': 527}]"
