date,cc_open,cc_occupied
2014-11-03,288,221
2014-11-04,288,241
2014-11-05,288,244
2014-11-06,288,239
2014-11-07,288,224
2014-11-10,291,241
2014-11-11,290,252
2014-11-12,290,253
2014-11-13,288,244
2014-11-14,288,238
2014-11-17,289,242
2014-11-18,288,246
2014-11-19,290,243
2014-11-20,290,249
2014-11-21,285,238
2014-11-24,288,236
2014-11-25,288,246
2014-11-26,292,262
2014-11-27,288,252
2014-11-28,288,236
2014-12-01,290,244
2014-12-02,291,256
2014-12-03,288,257
2014-12-04,288,246
2014-12-05,288,233
2014-12-08,288,235
2014-12-09,290,252
2014-12-10,288,244
2014-12-11,288,254
2014-12-12,289,241
2014-12-15,289,244
2014-12-16,288,249
2014-12-17,288,253
2014-12-18,288,260
2014-12-19,288,233
2014-12-22,288,235
2014-12-23,290,244
2014-12-24,291,250
2014-12-29,290,238
2014-12-30,288,248
2014-12-31,277,243
2015-01-02,289,256
2015-01-05,292,259
2015-01-06,292,245
2015-01-07,289,248
2015-01-08,289,259
2015-01-09,289,241
2015-01-12,292,259
2015-01-13,293,257
2015-01-14,289,252
2015-01-15,295,264
2015-01-16,293,234
2015-01-19,293,242
2015-01-20,291,266
2015-01-21,295,257
2015-01-22,293,258
2015-01-23,293,251
2015-01-26,292,260
2015-01-27,293,255
2015-01-28,290,253
2015-01-29,297,258
2015-01-30,293,249
2015-02-02,295,243
2015-02-03,294,250
2015-02-04,296,242
2015-02-05,294,239
2015-02-06,293,220
2015-02-09,295,238
2015-02-10,296,242
2015-02-11,298,238
2015-02-12,297,249
2015-02-13,295,235
2015-02-16,291,241
2015-02-17,297,236
2015-02-18,297,240
2015-02-19,294,237
2015-02-20,295,234
2015-02-23,292,240
2015-02-24,297,244
2015-02-25,296,244
2015-02-26,284,226
2015-02-27,295,234
2015-03-02,282,222
2015-03-03,289,231
2015-03-04,293,254
2015-03-05,290,250
2015-03-06,290,237
2015-03-09,291,245
2015-03-10,292,244
2015-03-11,296,253
2015-03-12,296,259
2015-03-13,294,231
2015-03-16,295,247
2015-03-17,295,245
2015-03-18,296,257
2015-03-19,295,252
2015-03-20,296,243
2015-03-23,298,225
2015-03-24,295,237
2015-03-25,295,251
2015-03-26,291,253
2015-03-27,296,236
