date,cc_open,cc_occupied
2014-11-03,311,240
2014-11-04,296,235
2014-11-05,401,327
2014-11-06,399,335
2014-11-07,401,316
2014-11-10,401,332
2014-11-11,399,336
2014-11-12,401,331
2014-11-13,402,340
2014-11-14,398,319
2014-11-17,382,306
2014-11-18,384,311
2014-11-19,387,323
2014-11-20,387,327
2014-11-21,386,303
2014-11-24,388,330
2014-11-25,390,345
2014-11-26,390,333
2014-11-27,389,345
2014-11-28,390,325
2014-12-01,391,342
2014-12-02,391,343
2014-12-03,389,328
2014-12-04,392,336
2014-12-05,382,323
2014-12-08,390,331
2014-12-09,390,330
2014-12-10,392,333
2014-12-11,389,324
2014-12-12,392,340
2014-12-15,393,339
2014-12-16,393,355
2014-12-17,394,357
2014-12-18,366,329
2014-12-19,380,330
2014-12-22,393,334
2014-12-23,389,331
2014-12-24,394,331
2014-12-29,398,361
2014-12-30,398,347
2014-12-31,392,338
2015-01-02,398,348
2015-01-05,398,359
2015-01-06,396,369
2015-01-07,392,354
2015-01-08,394,343
2015-01-09,393,332
2015-01-12,392,341
2015-01-13,390,350
2015-01-14,392,350
2015-01-15,392,357
2015-01-16,294,249
2015-01-19,377,340
2015-01-20,376,331
2015-01-21,376,333
2015-01-22,377,334
2015-01-23,391,336
2015-01-26,391,340
2015-01-27,391,339
2015-01-28,390,345
2015-01-29,391,341
2015-01-30,391,325
2015-02-02,389,326
2015-02-03,391,343
2015-02-04,391,342
2015-02-05,392,344
2015-02-06,391,324
2015-02-09,388,343
2015-02-10,391,344
2015-02-11,391,350
2015-02-12,391,358
2015-02-13,391,325
2015-02-16,391,345
2015-02-17,382,346
2015-02-18,388,336
2015-02-19,391,346
2015-02-20,381,310
2015-02-23,381,332
2015-02-24,381,332
2015-02-25,381,325
2015-02-26,381,340
2015-02-27,383,324
2015-03-02,383,321
2015-03-03,381,328
2015-03-04,378,333
2015-03-05,384,329
2015-03-06,383,323
2015-03-09,384,326
2015-03-10,383,332
2015-03-11,383,325
2015-03-12,384,320
2015-03-13,383,324
2015-03-16,381,329
2015-03-17,381,333
2015-03-18,385,337
2015-03-19,383,326
2015-03-20,374,306
2015-03-23,383,326
2015-03-24,383,334
2015-03-25,379,320
2015-03-26,362,307
2015-03-27,382,308
