date,cc_open,cc_occupied
2014-11-03,513,459
2014-11-04,536,485
2014-11-05,538,488
2014-11-06,538,498
2014-11-07,537,467
2014-11-10,539,487
2014-11-11,545,502
2014-11-12,539,492
2014-11-13,539,499
2014-11-14,528,451
2014-11-17,531,461
2014-11-18,538,482
2014-11-19,538,484
2014-11-20,537,460
2014-11-21,528,441
2014-11-24,537,465
2014-11-25,539,482
2014-11-26,543,476
2014-11-27,539,478
2014-11-28,542,452
2014-12-01,536,471
2014-12-02,534,461
2014-12-03,545,481
2014-12-04,538,470
2014-12-05,537,471
2014-12-08,543,488
2014-12-09,541,493
2014-12-10,544,485
2014-12-11,546,479
2014-12-12,540,449
2014-12-15,540,477
2014-12-16,546,490
2014-12-17,546,487
2014-12-18,545,488
2014-12-19,498,435
2014-12-22,500,441
2014-12-23,505,433
2014-12-24,498,427
2014-12-29,539,474
2014-12-30,540,481
2014-12-31,536,462
2015-01-02,538,483
2015-01-05,544,471
2015-01-06,537,506
2015-01-07,547,500
2015-01-08,542,502
2015-01-09,548,456
2015-01-12,540,491
2015-01-13,542,503
2015-01-14,545,499
2015-01-15,543,500
2015-01-16,540,455
2015-01-19,544,485
2015-01-20,543,482
2015-01-21,544,495
2015-01-22,547,486
2015-01-23,542,471
2015-01-26,536,475
2015-01-27,541,473
2015-01-28,541,477
2015-01-29,542,483
2015-01-30,543,440
2015-02-02,539,453
2015-02-03,540,480
2015-02-04,536,487
2015-02-05,501,448
2015-02-06,536,439
2015-02-09,541,483
2015-02-10,543,492
2015-02-11,539,486
2015-02-12,541,501
2015-02-13,538,448
2015-02-16,537,461
2015-02-17,541,471
2015-02-18,540,477
2015-02-19,544,476
2015-02-20,545,455
2015-02-23,540,475
2015-02-24,539,475
2015-02-25,547,480
2015-02-26,549,499
2015-02-27,545,461
2015-03-02,547,481
2015-03-03,546,493
2015-03-04,543,493
2015-03-05,546,483
2015-03-06,541,463
2015-03-09,547,475
2015-03-10,548,483
2015-03-11,549,487
2015-03-12,544,479
2015-03-13,544,449
2015-03-16,541,475
2015-03-17,540,486
2015-03-18,545,482
2015-03-19,543,490
2015-03-20,536,447
2015-03-23,548,478
2015-03-24,547,484
2015-03-25,546,474
2015-03-26,541,502
2015-03-27,540,464
