date,cc_open,cc_occupied
2014-11-03,642,526
2014-11-04,647,550
2014-11-05,646,518
2014-11-06,639,547
2014-11-07,632,532
2014-11-10,641,539
2014-11-11,645,526
2014-11-12,643,526
2014-11-13,641,533
2014-11-14,630,494
2014-11-17,639,516
2014-11-18,638,536
2014-11-19,642,523
2014-11-20,642,529
2014-11-21,626,467
2014-11-24,635,521
2014-11-25,639,529
2014-11-26,639,541
2014-11-27,641,539
2014-11-28,629,522
2014-12-01,637,537
2014-12-02,639,529
2014-12-03,638,563
2014-12-04,638,546
2014-12-05,627,492
2014-12-08,637,527
2014-12-09,640,543
2014-12-10,639,566
2014-12-11,639,544
2014-12-12,576,478
2014-12-15,637,555
2014-12-16,640,556
2014-12-17,640,555
2014-12-18,638,556
2014-12-19,627,503
2014-12-22,638,524
2014-12-23,638,537
2014-12-24,627,513
2014-12-29,635,516
2014-12-30,640,536
2014-12-31,638,530
2015-01-02,629,527
2015-01-05,637,538
2015-01-06,643,564
2015-01-07,643,563
2015-01-08,642,561
2015-01-09,633,509
2015-01-12,643,541
2015-01-13,645,550
2015-01-14,643,536
2015-01-15,642,545
2015-01-16,630,480
2015-01-19,637,528
2015-01-20,638,526
2015-01-21,640,537
2015-01-22,639,538
2015-01-23,628,487
2015-01-26,642,543
2015-01-27,642,540
2015-01-28,640,551
2015-01-29,636,557
2015-01-30,625,502
2015-02-02,639,526
2015-02-03,643,538
2015-02-04,641,542
2015-02-05,640,537
2015-02-06,632,491
2015-02-09,643,542
2015-02-10,641,548
2015-02-11,639,513
2015-02-12,642,540
2015-02-13,629,505
2015-02-16,640,542
2015-02-17,640,547
2015-02-18,640,547
2015-02-19,638,537
2015-02-20,628,512
2015-02-23,642,546
2015-02-24,641,531
2015-02-25,644,548
2015-02-26,640,550
2015-02-27,627,484
2015-03-02,640,528
2015-03-03,640,529
2015-03-04,640,536
2015-03-05,639,540
2015-03-06,626,474
2015-03-09,638,525
2015-03-10,641,527
2015-03-11,642,520
2015-03-12,642,523
2015-03-13,631,481
2015-03-16,639,525
2015-03-17,641,524
2015-03-18,642,543
2015-03-19,641,529
2015-03-20,627,475
2015-03-23,639,522
2015-03-24,639,520
2015-03-25,634,527
2015-03-26,635,518
2015-03-27,630,512
