date,cc_open,cc_occupied
2020-11-02,4212,2960
2020-11-03,4135,3044
2020-11-04,4133,3103
2020-11-05,4139,3098
2020-11-06,4192,3131
2020-11-07,4209,3120
2020-11-08,4208,3081
2020-11-09,4168,3055
2020-11-10,4192,3171
2020-11-11,4228,3218
2020-11-12,4185,3253
2020-11-13,4237,3301
2020-11-14,4272,3260
2020-11-15,4277,3173
2020-11-16,4280,3159
2020-11-17,4342,3301
2020-11-18,4375,3379
2020-11-19,4365,3395
2020-11-20,4348,3368
2020-11-21,4347,3340
2020-11-22,4355,3288
2020-11-23,4360,3245
2020-11-24,4374,3315
2020-11-25,4401,3361
2020-11-26,4363,3361
2020-11-27,4404,3395
2020-11-28,4395,3334
2020-11-29,4391,3249
2020-11-30,4320,3133
2020-12-01,4377,3258
2020-12-02,4366,3276
2020-12-03,4474,3347
2020-12-04,4490,3318
2020-12-05,4413,3225
2020-12-06,4466,3226
2020-12-07,4406,3240
2020-12-08,4486,3349
2020-12-09,4487,3384
2020-12-10,4455,3407
2020-12-11,4425,3359
2020-12-12,4404,3313
2020-12-13,4352,3262
2020-12-14,4381,3257
2020-12-15,4368,3425
2020-12-16,4406,3491
2020-12-17,4389,3472
2020-12-18,4445,3475
2020-12-19,4484,3439
2020-12-20,4441,3304
2020-12-21,4434,3336
2020-12-22,4494,3458
2020-12-23,4524,3474
2020-12-24,4519,3496
2020-12-25,4546,3414
2020-12-26,4537,3368
2020-12-27,4589,3430
2020-12-28,4583,3490
2020-12-29,4677,3632
2020-12-30,4745,3800
2020-12-31,4853,3899
2021-01-01,4871,3910
2021-01-02,4879,3911
2021-01-03,4951,3981
2021-01-04,4976,4022
2021-01-05,5073,4140
2021-01-06,5168,4297
2021-01-07,5281,4412
2021-01-08,5382,4533
2021-01-09,5496,4658
2021-01-10,5503,4632
2021-01-11,5576,4707
2021-01-12,5691,4905
2021-01-13,5752,5009
2021-01-14,5823,5095
2021-01-15,5913,5122
2021-01-16,5995,5146
2021-01-17,5992,5176
2021-01-18,6072,5266
2021-01-19,6118,5345
2021-01-20,6166,5335
2021-01-21,6222,5436
2021-01-22,6295,5502
2021-01-23,6284,5500
2021-01-24,6270,5446
2021-01-25,6308,5459
2021-01-26,6367,5486
2021-01-27,6296,5473
2021-01-28,6289,5410
2021-01-29,6298,5466
2021-01-30,6274,5387
2021-01-31,6271,5283
2021-02-01,6287,5232
2021-02-02,6282,5282
2021-02-03,6238,5247
2021-02-04,6225,5276
2021-02-05,6212,5182
2021-02-06,6037,4941
2021-02-07,6100,4941
2021-02-08,6059,4895
2021-02-09,5991,4854
2021-02-10,6016,4864
2021-02-11,5979,4807
2021-02-12,5974,4788
2021-02-13,5929,4627
2021-02-14,5898,4538
2021-02-15,5881,4550
2021-02-16,5825,4518
2021-02-17,5774,4506
2021-02-18,5744,4444
2021-02-19,5700,4460
2021-02-20,5660,4366
2021-02-21,5588,4241
2021-02-22,5557,4193
2021-02-23,5496,4193
2021-02-24,5446,4147
2021-02-25,5444,4138
2021-02-26,5447,4123
2021-02-27,5409,4015
2021-02-28,5309,3870
2021-03-01,5328,3838
2021-03-02,5282,3895
2021-03-03,5221,3844
2021-03-04,5227,3832
2021-03-05,5196,3763
2021-03-06,5160,3692
2021-03-07,5076,3523
2021-03-08,5060,3426
2021-03-09,5026,3486
2021-03-10,4992,3494
2021-03-11,4963,3538
2021-03-12,4954,3500
2021-03-13,4860,3416
2021-03-14,4845,3324
2021-03-15,4742,3235
2021-03-16,4715,3263
2021-03-17,4684,3305
2021-03-18,4684,3275
2021-03-19,4652,3219
2021-03-20,4607,3203
2021-03-21,4571,3078
2021-03-22,4578,3042
2021-03-23,4559,3097
2021-03-24,4545,3172
2021-03-25,4497,3150
2021-03-26,4484,3100
2021-03-27,4456,3129
2021-03-28,4443,3025
